Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
41,1.485,STUD SECOND LANG ACQ,22,0,1,1,0,1,9,0,0,0,0,10
42,1.371,PERCEPT PSYCHOPHYS,21,0,0,2,1,0,0,2,1,0,4,11
43,2.732,CONSCIOUS COGN,20,0,1,2,0,2,3,1,0,0,1,10
44,2.580,J EXP PSYCHOL HUMAN,20,0,0,0,1,1,0,1,0,2,3,12
45,,CORTEX,19,0,0,1,1,2,0,0,0,1,0,14
46,,LECT NOTES ARTIF INT,19,0,0,1,1,1,2,2,0,2,2,8
47,1.040,METAPHOR SYMBOL,19,0,3,1,0,0,1,0,1,0,0,13
48,1.538,BRIT J PSYCHOL,18,0,0,1,1,0,1,2,4,0,0,9
49,0.615,CLIN LINGUIST PHONET,18,0,0,1,1,1,0,2,0,1,1,11
50,,NEUROSCI LETT,18,0,1,2,1,0,0,2,0,0,0,12
51,1.847,PSYCHOL RES-PSYCH FO,18,0,0,0,2,1,0,0,1,0,0,14
52,9.389,TRENDS COGN SCI,17,0,2,0,2,2,4,1,1,1,0,4
53,1.511,COGNITION EMOTION,16,0,2,0,2,1,1,2,1,0,0,7
54,3.038,DEV PSYCHOL,15,0,1,0,3,0,2,2,0,0,1,6
55,1.340,J RES READ,15,0,0,0,2,0,0,4,1,0,1,7
56,1.029,LEARN INSTR,15,0,0,0,1,0,1,0,0,0,0,13
57,,REV SIGNOS,15,0,0,0,0,0,0,0,0,0,0,15
58,0.342,Z PSYCHOL,15,0,1,2,0,1,2,1,0,0,2,6
59,1.783,ACTA PSYCHOL,14,0,0,1,2,1,3,1,1,0,0,5
60,1.444,ADV CHILD DEV BEHAV,14,0,1,0,2,0,0,2,1,0,2,6
61,1.257,APPL COGNITIVE PSYCH,14,0,0,0,1,1,1,0,0,0,2,9
62,3.382,CHILD DEV,14,1,0,1,3,1,2,1,0,0,0,5
63,3.198,DEVELOPMENTAL SCI,14,0,0,0,1,1,0,1,0,2,1,8
64,2.781,EXP PSYCHOL,14,0,0,1,2,4,1,0,1,1,1,3
65,1.439,J PHONETICS,14,0,0,0,2,1,1,2,1,2,2,3
66,,TOPOI-INT REV PHILOS,14,0,0,1,1,1,0,0,0,1,0,10
67,0.824,AGING NEUROPSYCHOL C,13,0,0,1,2,0,1,0,0,1,0,8
68,2.714,PSYCHOL LEARN MOTIV,13,0,1,0,0,2,1,1,2,0,1,5
69,3.349,PSYCHOPHYSIOLOGY,13,0,0,2,0,1,0,0,0,2,0,8
70,1.018,AM J SPEECH-LANG PAT,12,0,0,0,0,0,0,0,1,0,0,11
71,2.715,BIOL PSYCHOL,12,0,0,1,0,0,1,0,1,2,2,5
72,0.891,CAN J EXP PSYCHOL,12,0,0,1,0,0,3,1,0,1,0,6
73,0.984,INT J LANG COMM DIS,12,0,0,0,0,0,0,0,1,0,2,9
74,2.058,J EXP SOC PSYCHOL,12,0,0,0,0,0,0,0,1,0,0,11
75,,J INT NEUROPSYCH SOC,12,0,0,1,2,1,1,0,1,0,0,6
76,,PHILOS T R SOC B,12,0,0,1,0,2,0,0,2,0,1,6
77,0.361,PSICOLOGICA,12,0,0,0,0,2,1,2,1,0,2,4
78,0.939,AM J PSYCHOL,11,0,0,1,1,2,0,1,0,2,1,3
79,2.353,J EDUC PSYCHOL,11,0,0,0,0,0,1,1,0,0,1,8
80,1.477,J LEARN DISABIL-US,11,0,0,0,0,0,0,0,0,0,0,11
81,,P NATL ACAD SCI USA,11,0,0,0,1,0,2,1,1,0,0,6
82,,J NEUROSCI,10,0,1,1,2,0,0,0,1,1,1,3
83,,LEARN MEMORY,10,0,0,1,2,2,3,0,0,0,0,2
84,,NEUROREPORT,10,0,0,3,0,0,2,0,0,0,0,5
85,,BMC NEUROSCI,9,0,0,0,1,2,1,0,1,0,1,3
86,0.971,COGN LINGUIST,9,0,0,0,0,1,0,0,1,2,0,5
87,0.880,J CHILD LANG,9,0,0,0,1,0,0,0,2,1,0,5
88,1.121,SOC COGNITION,9,0,0,0,1,2,0,0,0,1,0,5
89,,BRAIN RES REV,8,1,1,0,0,0,1,1,1,0,0,3
90,,HUM BRAIN MAPP,8,0,0,0,0,0,2,2,0,0,0,4
91,1.691,J CLIN EXP NEUROPSYC,8,0,0,1,1,0,0,0,0,1,0,5
92,0.556,LINGUA,8,0,0,1,0,0,1,0,1,0,0,5
93,1.400,PERS INDIV DIFFER,8,0,0,0,1,1,1,1,0,0,2,2
94,0.965,PSICOTHEMA,8,0,0,0,1,0,2,1,1,0,0,3
95,2.676,SCI STUD READ,8,0,0,0,0,0,0,1,0,0,2,5
96,,ANNU REV NEUROSCI,7,0,0,0,0,0,1,0,1,0,0,5
97,3.600,BEHAV RES THER,7,0,0,0,0,0,1,0,1,0,1,4
98,,HIPPOCAMPUS,7,0,0,0,0,0,3,0,0,0,0,4
99,1.436,J INTELL DISABIL RES,7,0,0,0,2,0,0,0,0,0,0,5
100,1.976,LANGUAGE,7,0,0,0,0,0,0,0,1,1,0,5
101,0.793,NEW IDEAS PSYCHOL,7,0,0,0,0,0,1,0,2,0,0,4
102,0.167,PSYCHOLOGIA,7,0,0,0,1,3,0,0,0,0,0,3
103,0.609,SCAND J PSYCHOL,7,0,0,0,0,0,1,0,1,0,0,5
104,0.656,SECOND LANG RES,7,0,0,1,1,0,1,0,0,1,0,3
105,,SPEECH COMMUN,7,0,2,0,0,1,1,0,0,0,2,1
106,,BRAIN RES BULL,6,1,0,1,0,2,0,0,0,1,0,1
107,,COGN AFFECT BEHAV NE,6,0,0,0,0,1,1,1,0,0,0,3
108,1.487,CONTEMP EDUC PSYCHOL,6,0,0,1,0,0,0,0,1,0,0,4
109,2.205,INT J PSYCHOPHYSIOL,6,0,0,0,0,1,1,1,1,0,1,1
110,0.043,J CHINESE LINGUIST,6,0,1,0,0,0,0,0,0,1,2,2
111,1.143,J DEAF STUD DEAF EDU,6,0,0,1,0,0,0,0,0,0,0,5
112,1.118,ANN DYSLEXIA,5,0,0,0,0,0,0,1,0,0,0,4
113,2.308,BRAIN COGNITION,5,0,1,0,0,0,0,0,1,1,0,2
114,1.197,COGNITIVE DEV,5,0,0,0,1,0,0,0,0,0,0,4
115,1.516,EDUC PSYCHOL REV,5,0,0,0,0,1,0,1,1,0,0,2
116,,EXP AGING RES,5,0,0,0,0,1,0,0,1,0,0,3
117,,HEARING RES,5,0,0,0,0,0,0,0,0,0,2,3
118,4.432,J CHILD PSYCHOL PSYC,5,0,0,0,0,0,0,0,0,0,0,5
119,0.732,J CONSCIOUSNESS STUD,5,0,0,0,0,1,0,1,1,0,1,1
120,1.720,J CONSUM PSYCHOL,5,0,0,0,0,1,1,0,1,0,1,1
121,0.793,MOD LANG J,5,0,0,0,0,0,0,1,0,2,0,2
122,,NEUROSCIENCE,5,0,0,0,0,0,1,0,0,0,0,4
123,1.727,VIS COGN,5,0,0,0,0,0,0,0,0,0,2,3
124,1.024,ADAPT BEHAV,4,0,0,0,1,0,0,0,0,0,1,2
125,6.667,ADV EXP SOC PSYCHOL,4,0,0,0,0,0,0,1,0,0,0,3
126,2.750,CURR DIR PSYCHOL SCI,4,1,1,1,0,0,1,0,0,0,0,0
127,4.374,DEV PSYCHOPATHOL,4,0,0,0,1,0,0,0,0,0,0,3
128,,FOLIA LINGUIST,4,0,1,0,0,0,0,0,1,0,0,2
129,1.439,FOLIA PHONIATR LOGO,4,0,0,0,0,0,0,0,0,0,0,4
130,1.252,HUM MOVEMENT SCI,4,0,0,0,0,1,0,0,1,0,0,2
131,,INT J AUDIOL,4,0,0,0,0,0,0,1,0,1,0,2
132,,INT J NEUROPSYCHOPH,4,0,0,0,0,1,0,0,0,0,0,3
133,,J AM ACAD AUDIOL,4,0,0,0,0,0,0,0,0,0,0,4
134,1.180,J EXP ANAL BEHAV,4,0,0,0,0,0,1,0,0,0,0,3
135,0.843,J GENET PSYCHOL,4,0,0,0,0,0,0,0,0,0,1,3
136,1.739,J MARKETING RES,4,0,0,0,0,1,1,0,0,0,0,2
137,0.488,LANG COMMUN,4,0,0,0,0,0,0,0,1,0,0,3
138,1.404,LANG SPEECH HEAR SER,4,0,0,0,0,0,0,0,0,1,0,3
139,0.962,LATERALITY,4,0,0,0,0,1,0,0,1,0,1,1
140,,LINGUIST REV,4,0,0,0,0,1,1,0,1,0,0,1
141,0.338,LINGUISTICS,4,0,0,0,0,0,0,1,1,2,0,0
142,,NEUROPSYCHOL REHABIL,4,0,0,1,0,1,0,0,0,0,0,2
143,0.387,PERCEPT MOTOR SKILL,4,0,0,0,0,0,2,0,0,0,0,2
144,,POETICS,4,0,0,0,0,0,0,1,0,0,0,3
145,0.353,PSYCHOL REP,4,0,0,0,0,1,0,0,0,0,0,3
146,,THEOR LINGUIST,4,0,0,0,1,0,0,0,0,0,0,3
147,1.178,APPL LINGUIST,3,0,0,0,1,0,0,1,0,0,0,1
148,,APPL NEUROPSYCHOL,3,0,0,0,1,0,0,0,0,0,0,2
149,1.111,COGN SYST RES,3,0,1,0,0,0,0,0,0,0,2,0
150,,COMPUT SPEECH LANG,3,0,0,0,0,0,0,0,1,1,0,1
151,2.922,DEV NEUROPSYCHOL,3,0,0,0,1,0,0,0,0,0,0,2
152,1.265,DYSLEXIA,3,0,0,0,0,0,0,0,1,0,0,2
153,1.570,EUR J SOC PSYCHOL,3,0,0,0,1,0,0,0,0,0,0,2
154,0.980,IEEE T PROF COMMUN,3,0,0,0,0,0,0,0,0,0,0,3
155,0.585,INT J AVIAT PSYCHOL,3,0,0,0,0,0,1,1,0,0,0,1
156,0.371,INT J MARKET RES,3,0,0,0,0,0,0,0,0,0,0,3
157,,INTERACT STUD,3,0,0,0,1,1,0,0,0,0,0,1
158,1.810,J EXP PSYCHOL-APPL,3,0,0,0,1,0,0,1,0,0,0,1
159,0.600,J LANG SOC PSYCHOL,3,0,0,0,0,0,1,1,0,0,0,1
160,0.345,J LIT RES,3,0,0,0,0,0,0,0,0,0,1,2
161,,J MED SPEECH-LANG PA,3,0,0,0,0,0,0,0,0,0,0,3
162,,M S-MED SCI,3,0,0,0,0,0,0,0,0,1,0,2
163,1.410,MEDIA PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
164,,META,3,0,0,0,0,0,0,0,0,0,2,1
165,2.987,NEUROPSYCHOLOGY,3,0,0,0,1,0,0,0,0,1,0,1
166,,PROG BRAIN RES,3,0,0,0,0,0,0,0,0,0,0,3
167,2.298,PSYCHIAT RES,3,0,0,0,0,0,1,0,0,0,0,2
168,4.212,PSYCHOL MED,3,0,0,0,0,0,0,0,0,0,0,3
169,1.148,READ RES QUART,3,0,0,0,0,0,0,0,0,0,0,3
170,0.350,SYNTHESE,3,0,0,0,0,0,0,0,1,0,1,1
171,1.097,THINK REASONING,3,0,0,1,1,0,0,0,0,0,0,1
172,,TIJDSCHR NED TAAL L,3,0,1,0,0,0,0,0,1,0,0,1
173,,VISION RES,3,0,1,0,0,0,0,0,1,0,0,1
174,0.516,AM ANN DEAF,2,0,0,0,0,0,0,0,0,0,0,2
175,,ANESTHESIOLOGY,2,0,0,0,0,0,0,0,0,0,0,2
176,,APPL ACOUST,2,0,0,0,0,0,0,0,0,0,0,2
177,2.201,ARCH CLIN NEUROPSYCH,2,0,0,1,0,0,0,0,0,0,0,1
178,15.976,ARCH GEN PSYCHIAT,2,0,0,0,0,0,0,0,1,0,0,1
179,,BEHAV NEUROL,2,0,0,0,0,0,0,0,0,0,0,2
180,,BIOL CYBERN,2,0,0,0,0,0,0,0,2,0,0,0
181,,BRAIN,2,0,0,0,0,0,1,0,0,1,0,0
182,,CAN J LING/REV CAN L,2,0,0,0,0,0,1,0,0,1,0,0
183,3.026,CAN J PSYCHIAT,2,0,0,0,0,0,1,0,0,0,0,1
184,,CHAOS,2,0,0,0,0,0,0,0,1,0,0,1
185,,CLIN NEUROPHYSIOL,2,0,0,0,0,0,0,0,0,0,1,1
186,1.716,CLIN NEUROPSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
187,1.519,COGNITION INSTRUCT,2,0,0,0,0,0,1,0,0,0,0,1
188,1.344,COMPUT HUM BEHAV,2,0,0,1,0,0,0,0,0,0,0,1
189,,EXP BRAIN RES,2,0,0,0,0,0,1,0,0,0,0,1
190,,FOOD QUAL PREFER,2,0,0,0,0,0,0,0,0,0,0,2
191,1.344,HEALTH EDUC BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
192,,HEALTH TECHNOL ASSES,2,0,0,0,0,0,0,0,0,0,0,2
193,,INFANC APRENDIZ,2,0,0,0,0,0,0,1,0,0,0,1
194,1.091,INFANT CHILD DEV,2,0,0,0,0,0,0,0,0,0,0,2
195,1.171,INT J BEHAV DEV,2,0,0,0,0,0,0,0,0,0,0,2
196,1.364,INT J HUM-COMPUT ST,2,0,0,0,1,0,0,0,0,0,0,1
197,2.986,INTELLIGENCE,2,0,0,0,0,0,0,0,0,0,1,1
198,2.619,J ABNORM CHILD PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
199,,J COGN DEV,2,0,0,0,0,1,0,0,0,0,0,1
200,1.083,J COMMUN DISORD,2,0,0,0,0,0,0,0,0,0,0,2
201,1.172,J ENVIRON PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
202,0.931,J EXP EDUC,2,0,0,1,0,0,0,0,0,0,0,1
203,1.188,J FLUENCY DISORD,2,1,0,0,0,0,0,0,0,0,0,1
204,4.505,J PERS SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
205,,J VISION,2,0,0,0,0,1,1,0,0,0,0,0
206,0.373,LANG SCI,2,0,0,0,0,0,0,0,0,0,0,2
207,0.395,LANG SOC,2,0,0,0,0,1,0,0,0,1,0,0
208,,NAT REV NEUROSCI,2,0,0,0,0,0,1,0,0,1,0,0
209,,NEUROBIOL AGING,2,0,0,0,0,0,1,0,0,0,0,1
210,,NEUROCASE,2,0,0,1,0,0,0,0,0,0,0,1
211,,NEUROCOMPUTING,2,0,0,0,0,1,0,0,0,0,0,1
212,,NEURON,2,0,0,0,0,0,0,0,0,0,0,2
213,,NEUROPSYCHIATRIE,2,0,0,0,0,0,0,0,0,0,0,2
214,,PEDIATR CLIN N AM,2,0,0,0,0,0,0,0,0,0,0,2
215,1.617,PERCEPTION,2,0,0,0,0,0,0,0,0,0,0,2
216,0.919,PSYCHOL MARKET,2,0,0,0,0,0,0,0,0,0,0,2
217,0.320,READ TEACH,2,0,0,0,0,0,0,0,0,0,0,2
218,0.424,VOLTA REV,2,0,0,0,0,0,0,0,0,0,0,2
219,,Z ERZIEHWISS,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
