Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
256,,LINGUIST REV,3,0,0,0,0,0,1,0,0,0,1,1
257,,METHODS,3,0,0,0,0,0,0,1,0,0,1,1
258,0.793,MOD LANG J,3,0,0,0,0,0,0,0,0,0,0,3
259,,NEUROCOMPUTING,3,0,0,0,0,0,1,0,0,0,0,2
260,,NEUROLOGY,3,0,0,0,0,0,0,0,0,0,0,3
261,,NEUROSCI BIOBEHAV R,3,0,1,0,0,0,0,0,0,0,0,2
262,,NEUROSCIENTIST,3,0,0,0,0,0,0,0,2,0,1,0
263,2.580,PERS SOC PSYCHOL B,3,0,0,0,0,0,0,0,0,0,0,3
264,,PHYSIOTHERAPY,3,0,0,0,0,2,0,0,0,0,0,1
265,0.300,PSYCHOL BELG,3,0,1,0,0,1,1,0,0,0,0,0
266,0.919,PSYCHOL MARKET,3,0,0,0,0,0,0,0,0,0,0,3
267,0.907,RES Q EXERCISE SPORT,3,0,0,0,0,0,0,0,0,0,0,3
268,2.600,REV EDUC RES,3,0,0,0,0,1,0,0,0,1,0,1
269,,SCIENCE,3,0,2,1,0,0,0,0,0,0,0,0
270,,TAXON,3,0,0,0,0,0,1,0,1,0,0,1
271,4.372,ACAD MANAGE REV,2,0,0,0,0,0,0,0,0,0,0,2
272,1.586,ACCIDENT ANAL PREV,2,0,0,0,0,0,0,0,0,0,0,2
273,,ACM T GRAPHIC,2,0,0,0,0,0,0,0,0,0,0,2
274,1.752,ADDICT BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
275,0.885,ADV HEALTH SCI EDUC,2,0,0,0,0,0,0,0,0,0,1,1
276,,ANIM BEHAV,2,0,0,1,0,0,0,0,0,0,0,1
277,,ANN EMERG MED,2,0,0,0,0,0,0,0,0,0,0,2
278,1.226,APPL PSYCHOPHYS BIOF,2,0,0,0,0,0,0,0,0,0,0,2
279,2.201,ARCH CLIN NEUROPSYCH,2,0,0,0,0,0,0,0,0,0,0,2
280,1.033,BEHAV SCI LAW,2,0,0,0,1,0,0,0,0,0,1,0
281,,BRAIN INJURY,2,0,0,0,0,1,0,0,0,0,0,1
282,,BRAIN TOPOGR,2,0,0,0,0,0,0,0,0,0,0,2
283,,BRAZ J MED BIOL RES,2,0,0,0,0,0,0,0,0,0,0,2
284,1.337,BRIT J HEALTH PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
285,0.884,BRIT J PHILOS SCI,2,0,0,0,0,0,0,0,1,0,0,1
286,,BUILD ENVIRON,2,0,0,0,0,0,0,0,0,0,1,1
287,0.133,CESK PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
288,,CHINESE SCI BULL,2,1,0,0,0,0,0,0,0,0,0,1
289,,CLIN BIOMECH,2,0,0,0,0,0,0,0,0,0,0,2
290,,CLIN EEG NEUROSCI,2,0,0,0,0,0,0,0,0,0,1,1
291,1.487,CONTEMP EDUC PSYCHOL,2,0,0,0,0,1,0,0,0,0,0,1
292,0.574,CREATIVITY RES J,2,0,0,0,0,0,0,0,0,0,0,2
293,4.374,DEV PSYCHOPATHOL,2,0,0,0,0,0,0,1,0,0,0,1
294,,DRUG ALCOHOL DEPEN,2,0,0,0,0,0,0,1,0,0,0,1
295,1.265,DYSLEXIA,2,0,0,0,0,0,0,0,0,0,0,2
296,,EARLY HUM DEV,2,0,0,0,0,0,0,0,0,0,0,2
297,,ECOL INFORM,2,0,0,0,0,1,0,0,0,0,0,1
298,,EUR J APPL PHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
299,,EUR J OPER RES,2,0,0,0,0,0,0,0,0,0,0,2
300,1.439,FOLIA PHONIATR LOGO,2,0,0,0,0,0,0,0,0,0,0,2
301,0.364,FOREIGN LANG ANN,2,0,0,0,0,0,0,0,0,0,0,2
302,,FORTSCHR NEUROL PSYC,2,0,0,0,0,0,0,0,0,0,0,2
303,,HUM EXP TOXICOL,2,0,0,0,0,0,0,0,1,0,0,1
304,,IEEE DECIS CONTR P,2,0,0,0,0,0,0,1,0,1,0,0
305,,IEEE INT CONF ROBOT,2,0,0,0,0,2,0,0,0,0,0,0
306,,IEEE T EVOLUT COMPUT,2,0,0,0,0,0,0,0,0,1,0,1
307,,IEEE T SYST MAN CY A,2,0,1,0,0,0,0,0,0,1,0,0
308,,IEEE T SYST MAN CY C,2,0,0,0,0,0,0,0,0,0,0,2
309,0.795,INSTR SCI,2,0,0,0,0,0,0,0,0,0,0,2
310,,INT J AUDIOL,2,0,0,0,0,0,0,0,0,0,0,2
311,,INT J HUM ROBOT,2,0,0,0,0,0,0,0,0,0,0,2
312,0.381,INT J HUM-COMPUT INT,2,0,0,0,0,0,0,0,0,0,0,2
313,0.628,INT J IND ERGONOM,2,0,0,0,0,0,0,1,0,0,0,1
314,0.984,INT J LANG COMM DIS,2,0,0,0,0,0,0,0,0,0,0,2
315,1.019,INT J PSYCHOANAL,2,0,0,0,0,0,0,0,0,0,1,1
316,1.071,INT J RES MARK,2,0,0,0,0,0,0,0,0,0,0,2
317,,INT J STROKE,2,0,0,0,0,0,0,0,0,0,0,2
318,1.083,J COMMUN DISORD,2,0,0,0,0,0,0,0,0,0,0,2
319,1.738,J CONSUM RES,2,0,0,0,0,0,0,0,0,0,0,2
320,0.900,J ECON PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
321,1.867,J MANAGE INFORM SYST,2,0,0,0,0,0,0,0,0,0,0,2
322,,J NEUROENG REHABIL,2,0,0,0,1,0,0,0,0,1,0,0
323,2.331,J PERS,2,0,1,0,0,0,0,0,0,1,0,0
324,2.378,J PSYCHOPHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
325,,J R STAT SOC C-APPL,2,0,0,0,0,0,0,0,0,0,0,2
326,,JPN J PHYS FIT SPORT,2,0,0,0,0,0,0,0,0,1,1,0
327,0.373,LANG SCI,2,0,0,0,0,1,0,0,0,1,0,0
328,1.976,LANGUAGE,2,0,0,0,0,0,0,0,0,1,0,1
329,1.551,LAW HUMAN BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
330,1.231,LEARN INDIVID DIFFER,2,0,0,0,0,0,0,0,0,0,0,2
331,1.029,LEARN INSTR,2,0,0,0,0,0,0,0,0,0,0,2
332,1.410,MEDIA PSYCHOL,2,0,0,0,0,0,0,0,1,0,0,1
333,1.040,METAPHOR SYMBOL,2,0,0,0,0,0,0,0,0,0,0,2
334,,MUSIC THEOR SPECTRUM,2,0,0,0,0,0,0,0,0,0,0,2
335,,NAT REV NEUROSCI,2,0,1,0,0,0,0,0,0,0,0,1
336,,OPHTHAL PHYSL OPT,2,0,0,0,0,0,0,0,1,0,0,1
337,,OPTOMETRY VISION SCI,2,0,0,0,0,0,0,0,0,0,0,2
338,,PHARMACOL THERAPEUT,2,0,0,0,0,0,0,0,0,0,0,2
