Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,Rest
125,1.111,SYST DYNAM REV,6,0,0,0,0,1,0,1,0,0,1,3
126, ,ADV NEUR IN,5,0,0,0,0,0,0,0,0,0,0,5
127, ,ANAL LINGUIST DATA,5,0,0,0,0,0,0,0,0,5,0,0
128, ,CAMB HANDB PSYCHOL,5,0,0,0,0,0,0,0,0,3,1,1
129,1.217,COGNITION INSTRUCT,5,0,0,0,0,0,0,0,0,0,1,4
130, ,CURR BIOL,5,0,0,0,0,0,0,1,2,0,1,1
131,6.257,EDUC PSYCHOL-US,5,0,0,1,1,0,1,0,1,1,0,0
132,1.841,HUM MOVEMENT SCI,5,0,0,0,0,1,1,0,0,0,2,1
133, ,IEEE T PATTERN ANAL,5,0,0,0,0,0,0,0,1,0,0,4
134, ,INT C MACH LEARN,5,0,0,0,0,1,2,0,1,0,1,0
135,0.897,INT J PSYCHOL RELIG,5,0,0,0,1,1,1,0,0,0,0,2
136, ,J ARTIF INTELL RES,5,0,0,0,0,0,0,0,0,1,0,4
137, ,J PHILOS,5,0,0,0,0,0,0,0,0,1,0,4
138,1.090,J SCI STUD RELIG,5,0,0,0,0,0,0,0,0,0,0,5
139, ,LANGUAGE LINGUISTICS,5,0,0,0,0,0,2,1,0,1,1,0
140, ,LECT NOTES COMPUT SC,5,0,0,0,0,1,1,0,1,0,1,1
141, ,LME4 LINEAR MIXED EF,5,0,0,0,2,1,2,0,0,0,0,0
142,1.723,NEW IDEAS PSYCHOL,5,0,0,2,1,0,0,0,0,0,0,2
143, ,P 28 ANN C COGN SCI,5,0,0,0,0,0,0,0,0,0,0,5
144,9.361,PERS SOC PSYCHOL REV,5,0,0,0,0,0,0,2,0,1,0,2
145, ,Q J EXP PSYCHOL-B,5,0,0,0,0,0,0,0,0,0,0,5
146, ,READING PERCEPT P,5,0,0,0,0,0,0,0,0,0,0,5
147,1.633,APPL COGNITIVE PSYCH,4,0,0,0,1,0,0,0,1,0,0,2
148, ,BAYESIAN RATIONALITY,4,0,0,0,0,0,0,0,0,0,4,0
149, ,CLIMATIC CHANGE,4,0,0,0,1,1,0,0,1,0,1,0
150, ,EXP BRAIN RES,4,0,0,0,0,0,4,0,0,0,0,0
151, ,INT J PSYCHOL RES,4,0,0,0,0,0,0,4,0,0,0,0
152, ,INTELLIGENT TUTORING,4,0,0,0,0,0,0,0,0,1,0,3
153,2.297,J LEARN SCI,4,0,0,0,0,0,0,0,0,0,0,4
154,3.179,J RES SCI TEACH,4,0,1,0,0,0,1,0,0,0,0,2
155,1.267,LATERALITY,4,0,0,0,0,0,0,0,0,0,1,3
156,3.983,LEARN INSTR,4,0,0,0,0,0,2,0,0,0,0,2
157,0.378,LINGUISTICS,4,0,0,0,0,0,1,0,0,1,0,2
158, ,MACH LEARN,4,0,0,0,0,0,0,0,0,0,0,4
159,2.822,MANAGE SCI,4,0,0,0,0,0,0,0,0,0,0,4
160, ,MAPPING MIND DOMAIN,4,0,0,0,0,0,0,0,0,0,0,4
161, ,MIXED EFFECTS MODELS,4,0,0,0,0,0,0,0,0,0,0,4
162,2.204,MONOGR SOC RES CHILD,4,0,0,0,0,0,0,0,0,0,0,4
163, ,NEURON,4,0,0,0,0,1,1,0,0,1,0,1
164, ,P 35 ANN M COGN SCI,4,0,0,0,4,0,0,0,0,0,0,0
165, ,PARALLEL DISTRIBUTED,4,0,0,0,0,0,0,0,0,0,0,4
166,0.626,PERCEPT MOTOR SKILL,4,0,0,0,0,0,0,0,0,0,0,4
167,2.504,PERS SOC PSYCHOL B,4,0,0,1,0,0,0,0,1,0,1,1
168, ,PHYS REV LETT,4,0,0,1,0,0,0,0,0,0,0,3
169, ,PROBABILISTIC MIND P,4,0,0,0,0,0,0,0,0,4,0,0
170, ,PROBABILISTIC REASON,4,0,0,0,0,0,0,0,0,0,0,4
171,1.489,READ WRIT,4,0,0,0,0,1,0,1,0,0,0,2
172, ,SYNTAX AND SEMANTICS,4,0,0,0,0,0,0,0,0,0,0,4
173,0.864,THEOR LINGUIST,4,0,0,0,0,0,0,0,0,2,0,2
174, ,USING LANGUAGE,4,0,0,0,0,0,0,0,0,0,0,4
175, ,**NON-TRADITIONAL**,3,0,0,0,0,0,0,0,0,0,0,3
176, ,ANIM COGN,3,0,0,0,1,0,0,1,0,0,0,1
177,1.970,APPL PSYCHOLINGUIST,3,0,0,1,0,0,0,0,0,0,0,2
178,1.863,ATTEN PERCEPT PSYCHO,3,0,0,0,0,2,0,0,1,0,0,0
179,3.070,BIOL PSYCHOL,3,0,0,0,0,0,0,1,1,0,1,0
180, ,BRAIN,3,0,0,0,1,0,0,1,0,0,0,1
181, ,CAN J PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
182, ,COGNITION CONDITIONA,3,0,0,0,0,0,0,3,0,0,0,0
183,2.688,COGNITION EMOTION,3,0,0,0,0,1,0,0,0,0,0,2
184, ,COGNITIVE DEV ACQUIS,3,0,0,0,0,0,0,0,0,0,0,3
185,1.925,CURR ANTHROPOL,3,0,0,0,0,1,0,0,0,0,0,2
186, ,EARLY CHILD DEV CARE,3,0,0,0,1,0,0,0,0,0,0,2
187, ,ELEMENTS DISCOURSE U,3,0,0,0,0,0,0,0,0,0,0,3
188,3.251,EMOTION,3,0,0,0,0,0,1,0,1,0,0,1
189,1.243,EVOL PSYCHOL-US,3,0,0,1,0,1,0,0,0,0,0,1
190,1.829,EXP PSYCHOL,3,0,0,0,0,0,0,0,1,0,1,1
191,1.196,FIRST LANG,3,0,0,1,1,0,0,0,0,0,0,1
192, ,HEURISTICS BIASES PS,3,0,0,0,0,0,0,0,0,0,0,3
193, ,HUM BRAIN MAPP,3,0,0,1,0,0,0,0,0,0,0,2
194, ,IEEE T AUDIO SPEECH,3,0,0,0,0,1,0,0,1,0,1,0
195, ,INT HDB RES CONCEPTU,3,0,0,0,3,0,0,0,0,0,0,0
196,2.982,INTELLIGENCE,3,0,0,0,0,0,0,0,1,0,0,2
197,0.958,INTERACT STUD,3,0,0,0,0,1,0,1,1,0,0,0
198,2.132,J EXP PSYCHOL-ANIM L,3,0,0,0,0,0,0,0,0,0,0,3
199, ,J MACH LEARN RES,3,0,0,0,0,0,1,0,0,0,0,2
200, ,J R STAT SOC B,3,0,0,0,0,0,0,0,0,0,0,3
201,2.417,J RES PERS,3,0,0,0,0,0,0,0,0,1,1,1
202, ,JOURNAL OF VERBAL LE,3,0,0,0,0,0,0,0,0,0,0,3
203,1.604,JUDGM DECIS MAK,3,0,0,0,2,0,0,0,1,0,0,0
204,0.673,LEARN MOTIV,3,0,0,0,0,0,0,0,0,0,0,3
205,0.578,LINGUA,3,0,0,0,0,0,0,0,0,0,0,3
206,2.118,MEMORY,3,0,0,0,1,0,0,0,0,0,0,2
207, ,METAPHORS WE LIVE BY,3,0,0,0,0,0,0,0,0,0,0,3
208, ,MOL PSYCHIATR,3,0,0,1,0,1,0,1,0,0,0,0
209,3.286,NEUROPSYCHOLOGY,3,0,0,0,0,0,0,0,0,0,0,3
210, ,NEUROREPORT,3,0,0,0,0,0,0,0,0,0,1,2
211, ,NEUROSCI BIOBEHAV R,3,0,0,0,0,1,2,0,0,0,0,0
212, ,NEUROSCI LETT,3,0,0,0,0,1,0,0,0,0,1,1
213, ,P 27 ANN C COGN SCI,3,0,0,0,0,0,0,0,0,0,0,3
214, ,P 30 ANN C COGN SCI,3,0,0,0,0,0,0,0,0,3,0,0
215, ,P GEN CHALL SESS 13,3,0,0,0,0,0,3,0,0,0,0,0
216, ,P IEEE,3,0,0,0,0,0,0,0,0,0,0,3
217,1.029,PHILOS PSYCHOL,3,0,2,1,0,0,0,0,0,0,0,0
218, ,PHILOS STUD,3,0,0,0,0,0,0,0,0,0,0,3
219,0.966,PHONOLOGY,3,0,0,1,0,0,0,0,0,1,0,1
220, ,PHYS LETT A,3,0,0,0,0,0,0,0,0,0,0,3
221,2.812,PSYCHOL AGING,3,0,0,0,0,0,0,0,0,0,0,3
222, ,RELIG EXPLAINED EVOL,3,0,0,0,0,0,0,0,0,0,0,3
223, ,RETHINKING INNATENES,3,0,0,0,0,0,0,0,0,0,0,3
224,1.492,REV GEN PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
225,2.506,SCI EDUC,3,0,0,0,0,1,0,0,0,0,0,2
226, ,SEMANTICS PRAGMATICS,3,0,0,0,1,0,0,0,2,0,0,0
227, ,STRUCT SOC AC,3,0,0,0,0,0,0,0,0,0,0,3
228, ,TUTORIALS CONT NONLI,3,0,0,0,0,0,0,0,0,0,0,3
229, ,WORD,3,0,0,0,0,0,0,0,0,0,0,3
230, ,2 M N AM CHAPT ASS,2,0,0,0,0,0,0,0,0,0,0,2
231, ,20 INT JOINT C ART,2,0,0,0,0,0,0,0,0,0,2,0
232, ,AAAI FALL S,2,0,0,0,0,0,0,0,0,0,0,2
233, ,ACM T APPL PERCEPT,2,0,0,0,0,1,0,0,0,0,0,1
234, ,ADAPTIVE DECISION MA,2,0,0,0,0,0,0,0,0,0,0,2
235, ,ADV COMPLEX SYST,2,0,0,0,0,2,0,0,0,0,0,0
236, ,ADV CONSUM RES,2,0,0,0,0,0,0,0,0,0,0,2
237,5.650,ADV EXP SOC PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
238,2.931,AM EDUC RES J,2,0,0,0,0,0,0,0,1,0,0,1
239, ,AM J HUM GENET,2,0,0,0,0,1,0,0,1,0,0,0
240,14.176,AM J PSYCHIAT,2,0,0,0,0,0,0,0,0,0,0,2
241, ,AM STAT,2,0,0,0,0,0,0,0,0,0,0,2
242, ,ANN MATH STAT,2,0,0,0,0,0,0,0,0,0,0,2
243, ,ANN STAT,2,0,0,0,0,0,0,0,0,0,0,2
244, ,APPRENTICESHIP THINK,2,0,0,0,0,0,0,0,0,0,0,2
245, ,ARTIF INTELL REV,2,0,0,0,0,0,0,0,0,0,0,2
246, ,AT&T TECH J,2,0,0,0,0,0,0,0,0,0,0,2
247, ,ATTITUDES PERSUASION,2,0,0,0,0,0,0,0,0,0,0,2
248, ,BAYESIAN ARGUMENTATI,2,0,0,0,0,2,0,0,0,0,0,0
249, ,BIG BOOK CONCEPTS,2,0,0,0,0,0,0,0,0,0,0,2
250, ,BMC BIOINFORMATICS,2,0,0,0,0,0,0,0,0,1,1,0
251, ,BMJ-BRIT MED J,2,0,0,0,0,0,0,0,0,0,0,2
252, ,BODY LANGUAGE MIND,2,0,0,0,0,0,0,0,0,1,1,0
253, ,BUILD BRAIN NEURAL A,2,0,0,0,2,0,0,0,0,0,0,0
254, ,CAMBRIDGE HDB METAPH,2,0,0,0,0,0,0,0,1,1,0,0
255, ,CAUSALITY MODELS REA,2,0,0,0,0,0,0,0,0,0,0,2
256, ,CELEX LEXICAL DATABA,2,0,0,0,0,0,0,0,0,0,0,2
257, ,CEMENT UNIVERSE STUD,2,0,0,0,0,0,0,0,0,0,0,2
258, ,CHILDS CONCEPTION WO,2,0,0,0,0,0,0,0,0,0,0,2
259, ,CLIN NEUROPHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
260, ,COG SCI,2,0,0,0,0,0,0,0,0,0,0,2
261, ,COGN AFFECT BEHAV NE,2,0,0,0,0,0,0,1,0,1,0,0
262, ,COGNITIVE MODELS SPE,2,0,0,0,0,0,0,0,0,0,0,2
263, ,COGNITIVE PROCESS,2,0,0,0,0,1,0,0,0,0,0,1
264, ,COGNITIVE SEMANTICS,2,0,1,0,0,0,0,0,0,0,0,1
265, ,COMMUN ACM,2,0,0,1,0,0,0,0,0,0,0,1
266, ,COMPUT INTELL-US,2,0,0,0,0,0,0,0,0,0,0,2
267, ,CONCEPTS CORE READIN,2,0,0,0,0,0,0,0,0,0,0,2
268, ,CONCEPTUAL CHANGE CH,2,0,0,0,0,0,0,0,0,0,0,2
269, ,CONCEPTUAL REVOLUTIO,2,0,0,0,0,0,0,0,0,0,0,2
270, ,CONNECTIONS,2,0,0,0,0,0,0,0,0,0,0,2
271,2.877,CONTEMP EDUC PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
272, ,CONTINUITY MIND,2,0,0,0,0,0,0,0,0,0,2,0
273, ,COUNTERFACTUALS,2,0,0,0,0,0,0,0,0,0,0,2
274, ,CUNY C HUM SENT PROC,2,0,0,1,0,0,1,0,0,0,0,0
275, ,CURR CONTR EXP,2,0,0,2,0,0,0,0,0,0,0,0
276, ,CURR OPIN NEUROBIOL,2,0,0,0,0,0,0,0,0,0,0,2
277,0.941,DAEDALUS-US,2,0,0,0,0,0,0,0,0,0,0,2
278,4.638,DEV REV,2,0,0,0,1,0,0,0,0,0,0,1
279, ,DISGUST ITS DISORDER,2,0,0,0,0,0,0,0,2,0,0,0
280, ,DUAL PROCESS THEORIE,2,0,0,0,0,0,0,0,0,0,0,2
281,1.390,DYSLEXIA,2,0,0,0,0,1,0,0,0,0,0,1
282, ,EAR HEARING,2,0,0,0,0,0,0,0,0,0,0,2
283, ,EMOTIONS PHILOS EXPL,2,0,0,0,0,0,0,0,0,0,0,2
284,0.881,ETHOS,2,0,0,0,0,0,0,0,1,1,0,0
285, ,EUR J COGN PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
286,1.302,EUR J DEV PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
287,1.973,EUR J SOC PSYCHOL,2,0,0,0,0,0,0,1,1,0,0,0
288,3.383,EVOL HUM BEHAV,2,0,0,0,0,0,1,1,0,0,0,0
289, ,EXPLANATION COGNITIO,2,0,0,0,0,0,0,0,0,0,0,2
290, ,EXTENDED MIND,2,0,0,0,0,0,0,2,0,0,0,0
291, ,FDN LANGUAGE BRAIN M,2,0,0,0,0,0,0,0,0,0,0,2
292, ,FORMS TALK,2,0,0,0,0,0,0,0,0,0,0,2
293, ,FREQUENCY ANAL ENGLI,2,0,0,0,0,0,0,0,0,0,0,2
294, ,FRONT NEUROSCI-SWITZ,2,0,0,1,0,1,0,0,0,0,0,0
295, ,HANDB CHILD PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
296, ,HANDB SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
297,2.674,HARVARD EDUC REV,2,0,0,0,0,0,0,0,0,0,0,2
298, ,HDB BILINGUALISM PSY,2,0,0,0,0,0,0,0,0,0,0,2
299, ,HDB DISCOURSE PROCES,2,0,0,0,0,0,0,0,0,0,0,2
300, ,HDB LATENT SEMANTIC,2,0,0,0,0,0,0,0,0,0,2,0
301, ,HIST GOD 4000 YEAR Q,2,0,0,0,0,0,0,0,0,0,0,2
302, ,HOLOGRAPHIC REDUCED,2,0,0,0,0,0,0,0,0,0,0,2
303,2.219,HUM FACTORS,2,0,0,0,0,0,1,0,0,0,0,1
304,2.661,HUM NATURE-INT BIOS,2,0,0,0,0,0,0,0,0,0,0,2
305, ,HUMOR ITS ORIGIN DEV,2,0,0,0,0,0,0,0,0,0,0,2
306, ,HYPOTHETICAL THINKIN,2,0,0,0,0,0,0,0,0,0,2,0
307, ,IEEE T ACOUST SPEECH,2,0,0,0,0,0,0,0,0,0,0,2
308, ,IEEE T AUTON MENT DE,2,0,0,0,0,0,0,1,1,0,0,0
309, ,IEEE T NEUR NET LEAR,2,0,0,0,0,0,0,0,0,0,0,2
310, ,IF,2,0,0,0,0,0,0,0,0,0,0,2
311, ,IMAGE LANGUAGE BRAIN,2,0,0,0,0,0,0,0,0,0,0,2
312, ,IMAGINING IMPOSSIBLE,2,0,0,0,0,0,0,0,0,0,0,2
313, ,INDIVIDUAL CHOICE BE,2,0,0,0,0,0,0,0,0,0,0,2
314, ,INFORMAL LOGIC,2,0,0,0,0,0,0,0,1,0,0,1
315, ,INT C ACOUST SPEE,2,0,0,0,0,0,0,0,0,0,0,2
316, ,INT J BIFURCAT CHAOS,2,0,0,0,0,0,2,0,0,0,0,0
317,0.974,INT J BILINGUAL,2,0,0,0,0,1,0,0,0,0,0,1
318,2.582,INT J PSYCHOPHYSIOL,2,0,0,0,0,0,0,1,0,1,0,0
319,1.240,INT J SCI EDUC,2,0,0,0,0,0,0,0,0,0,0,2
320, ,INT J SPEECH TECHNOL,2,0,0,0,0,0,0,0,0,0,0,2
321, ,INT REV NEUROBIOL,2,0,0,0,0,0,0,2,0,0,0,0
322, ,J AM STAT ASSOC,2,0,0,0,0,0,0,0,0,0,0,2
323,3.105,J ANXIETY DISORD,2,0,0,0,0,0,1,0,1,0,0,0
324, ,J APPL LOGIC,2,0,0,1,1,0,0,0,0,0,0,0
325,1.231,J APPL SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
326,0.681,J CONSCIOUSNESS STUD,2,0,0,0,0,0,0,0,0,0,0,2
327,1.657,J CROSS CULT PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
328,0.872,J GEN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
329, ,J INT NEUROPSYCH SOC,2,0,0,0,0,1,0,0,0,0,1,0
330, ,J LOGIC LANG INFORM,2,0,0,0,0,0,0,0,0,0,0,2
331, ,J OPT SOC AM A,2,0,0,0,0,0,0,0,0,0,0,2
332, ,J PHILOS LOGIC,2,0,0,0,0,0,0,0,0,0,0,2
333, ,J PHYSIOL-LONDON,2,0,0,0,0,0,0,0,0,0,0,2
334, ,J PHYSIOL-PARIS,2,0,0,0,0,0,0,0,0,2,0,0
335, ,J STAT SOFTW,2,0,0,1,0,0,0,1,0,0,0,0
