Cited Journal Data: JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
25,,COGN AFFECT BEHAV NE,77,1,2,0,1,3,8,5,1,2,4,50
26,,NEUROSCI BIOBEHAV R,77,0,4,3,2,5,2,3,2,0,2,54
27,,J NEUROPHYSIOL,73,1,3,0,0,1,1,0,2,4,0,61
28,2.076,EXP PSYCHOL,72,0,5,2,3,1,2,2,6,3,2,46
29,1.431,J COGN PSYCHOL,70,0,1,3,2,4,2,4,0,3,5,46
30,,FRONT NEUROSCI-SWITZ,69,1,5,1,3,2,11,3,0,1,0,42
31,4.940,PSYCHOL SCI,69,0,5,6,4,4,4,4,3,1,2,36
32,2.457,MEM COGNITION,63,0,2,1,2,1,4,2,5,2,5,39
33,4.237,J MEM LANG,62,0,1,1,0,3,3,6,3,5,0,40
34,7.972,PSYCHOL REV,61,0,1,2,0,3,1,4,0,1,1,48
35,1.598,HUM MOVEMENT SCI,60,0,1,3,0,3,3,2,1,3,1,43
36,,PHILOS T R SOC B,60,0,0,1,5,2,2,2,2,4,3,39
37,5.064,COGNITIVE PSYCHOL,59,0,0,6,3,1,3,1,3,3,2,37
38,1.388,COGN PROCESS,55,0,2,5,1,3,1,0,2,5,0,36
39,2.964,PSYCHOL LEARN MOTIV,54,0,3,1,3,5,2,4,2,0,3,31
40,2.477,BRAIN COGNITION,53,0,2,3,2,2,2,3,1,3,2,33
41,2.000,MUSIC PERCEPT,53,0,0,1,3,2,7,2,1,0,1,36
42,0.842,ECOL PSYCHOL,52,1,1,1,0,4,4,1,0,0,2,38
43,,LANG COGN NEUROSCI,52,0,0,2,1,1,3,3,2,3,3,34
44,2.986,PSYCHOPHYSIOLOGY,52,1,4,4,1,1,2,1,0,0,0,38
45,,J ACOUST SOC AM,51,1,1,1,4,3,3,3,1,1,1,32
46,,CEREB CORTEX,50,0,0,1,3,5,1,2,0,4,0,34
47,2.549,J EXP CHILD PSYCHOL,49,1,4,3,4,5,2,6,6,1,0,17
48,,BRAIN RES,48,0,2,2,2,0,4,3,0,0,2,33
49,3.215,BRAIN LANG,46,0,1,2,1,1,1,2,0,2,0,36
50,,HUM BRAIN MAPP,43,0,0,2,0,2,2,3,5,1,1,27
51,1.418,J MOTOR BEHAV,43,0,0,1,0,0,1,1,1,3,4,32
52,14.756,PSYCHOL BULL,39,1,1,0,1,2,2,5,1,5,0,21
53,3.403,BIOL PSYCHOL,38,0,0,4,0,1,2,0,3,0,0,28
54,2.446,COGNITIVE SCI,34,0,1,0,0,3,2,1,2,1,0,24
55,2.070,J SPEECH LANG HEAR R,34,0,0,2,0,1,2,2,1,1,2,23
56,,DEV PSYCHOBIOL,33,0,0,1,0,1,0,1,1,0,0,29
57,0.546,PERCEPT MOTOR SKILL,33,0,1,0,1,0,1,0,3,1,2,24
58,2.201,COGNITION EMOTION,32,0,1,0,0,1,2,1,2,5,3,17
59,,SCI REP-UK,32,0,2,1,1,1,2,1,0,0,3,21
60,2.073,COGN NEUROPSYCHOL,31,0,0,2,0,0,3,1,0,2,0,23
61,1.646,ADV COGN PSYCHOL,30,1,0,1,1,0,2,0,1,5,1,18
62,,CORTEX,30,0,1,1,1,2,0,1,1,2,0,21
63,,P NATL ACAD SCI USA,30,0,0,0,1,2,4,1,1,1,1,19
64,,NEUROSCI LETT,29,0,0,2,1,1,1,1,0,2,3,18
65,1.869,WIRES COGN SCI,29,0,0,2,2,1,0,1,1,0,2,20
66,,EUR J NEUROSCI,28,0,1,0,1,0,2,1,1,0,1,21
67,,FRONT AGING NEUROSCI,28,2,0,0,2,1,0,2,1,2,0,18
68,1.598,J PHONETICS,28,1,0,0,2,3,3,0,2,0,0,17
69,0.619,AM J PSYCHOL,25,0,0,0,0,0,0,1,0,0,1,23
70,2.928,BEHAV RES METHODS,25,0,0,3,2,1,1,2,1,4,1,10
71,,CURR BIOL,25,0,1,0,2,1,0,0,1,0,3,17
72,4.141,DEV PSYCHOL,25,0,0,2,1,1,2,1,1,0,0,17
73,,HEARING RES,25,0,0,0,1,0,3,0,0,0,0,21
74,1.040,LANG SPEECH,25,0,0,1,0,0,2,0,1,0,0,21
75,2.646,PSYCHOL AGING,25,0,1,2,3,1,0,0,0,0,0,18
76,,FRONT BEHAV NEUROSCI,24,0,0,1,2,2,1,0,3,2,4,9
77,2.882,INT J PSYCHOPHYSIOL,23,0,0,1,0,0,1,0,1,2,1,17
78,3.269,NEUROPSYCHOLOGY,23,0,1,0,1,0,0,1,1,0,1,18
79,,NEUROSCIENCE,23,0,0,1,2,0,0,3,1,0,3,13
80,21.965,TRENDS COGN SCI,23,2,1,2,1,1,2,1,0,2,2,9
81,20.771,BEHAV BRAIN SCI,22,0,0,0,0,1,0,4,0,0,2,15
82,5.678,CURR DIR PSYCHOL SCI,22,1,2,2,0,0,1,0,0,0,1,15
83,3.665,J AUTISM DEV DISORD,22,0,2,2,0,2,2,0,3,1,1,9
84,3.808,DEVELOPMENTAL SCI,21,0,0,1,0,2,1,0,0,0,0,17
85,1.694,HUM FACTORS,21,0,1,0,0,0,0,0,3,2,0,15
86,2.285,J EXP SOC PSYCHOL,21,0,0,2,0,2,4,0,2,0,2,9
87,2.254,BRIT J PSYCHOL,20,1,0,0,1,2,0,5,0,1,0,10
88,1.803,AGING NEUROPSYCHOL C,19,0,0,0,1,1,0,0,0,0,0,17
89,,J OPHTHALMOL,19,0,2,1,0,0,2,1,0,0,0,13
90,,LECT NOTES COMPUT SC,19,0,0,0,0,0,1,0,1,1,0,16
91,1.887,RES DEV DISABIL,18,0,0,0,0,2,1,0,0,3,0,12
92,,BEHAV BRAIN RES,17,0,0,0,1,1,0,2,0,3,0,10
93,4.061,CHILD DEV,17,0,2,0,0,1,0,0,0,1,0,13
94,,GAIT POSTURE,17,0,0,0,0,0,1,0,0,0,1,15
95,1.598,J CHILD LANG,17,0,0,0,0,0,1,0,0,2,0,14
96,0.781,MULTISENS RES,17,1,2,0,1,0,0,0,2,1,1,9
97,1.634,READ WRIT,17,0,2,0,0,0,3,1,0,0,0,11
98,7.372,SOC COGN AFFECT NEUR,17,0,0,2,1,1,2,1,0,0,1,9
99,1.473,TRANSPORT RES F-TRAF,17,0,1,2,0,0,1,1,1,2,1,8
100,,ANIM COGN,16,0,0,0,0,0,0,0,0,1,1,14
101,2.694,COMPUT HUM BEHAV,16,0,0,0,0,0,0,0,0,2,1,13
102,3.383,EMOTION,16,0,0,0,4,0,0,1,0,0,0,11
103,,FRONT COMPUT NEUROSC,16,0,0,0,0,0,1,0,0,0,0,15
104,,J SPORT SCI,16,0,0,1,1,0,1,0,2,1,0,10
105,2.009,BILING-LANG COGN,15,0,0,0,0,0,3,0,0,1,0,11
106,1.218,CAN J EXP PSYCHOL,15,0,0,0,0,1,0,1,0,2,1,10
107,,EUR J SPORT SCI,15,0,0,1,0,0,1,2,1,1,1,8
108,1.482,I-PERCEPTION,15,0,0,0,0,1,0,1,1,1,1,10
109,1.836,J EXP PSYCHOL-APPL,15,0,3,1,1,0,0,0,0,0,1,9
110,4.592,NEUROPSYCHOL REV,15,0,0,1,2,2,1,2,1,0,1,5
111,9.546,PERSPECT PSYCHOL SCI,15,1,0,1,1,2,2,2,0,1,0,5
112,2.070,ACCIDENT ANAL PREV,14,0,1,0,0,0,1,2,0,0,0,10
113,,FRONT NEURAL CIRCUIT,14,0,0,0,1,0,0,0,0,0,0,13
114,,IEEE T VIS COMPUT GR,14,0,1,0,1,0,0,0,0,0,2,10
115,,NEUROREPORT,14,0,0,0,0,1,0,0,0,2,0,11
116,,PHYS LIFE REV,14,0,1,1,1,2,2,1,0,1,1,4
117,,EAR HEARING,13,0,0,0,1,0,0,2,1,0,0,9
118,,EXP AGING RES,13,0,0,0,1,0,3,0,0,1,0,8
119,2.609,J MATH PSYCHOL,13,0,0,1,2,0,0,2,0,0,0,8
120,,PLOS COMPUT BIOL,13,0,0,1,0,1,1,0,0,0,0,10
121,0.441,PSICOLOGICA,13,0,0,1,0,2,0,1,0,2,1,6
122,,ANN NY ACAD SCI,12,0,0,2,2,1,0,0,0,0,0,7
123,1.321,APPL COGNITIVE PSYCH,12,0,0,0,0,0,2,2,0,0,0,8
124,1.556,ERGONOMICS,12,0,2,0,0,0,0,0,0,0,1,9
125,1.612,LANG LEARN,12,0,0,0,0,0,0,0,0,2,1,9
126,1.444,NEW IDEAS PSYCHOL,12,0,0,0,0,1,0,0,3,0,1,7
127,1.951,PERS INDIV DIFFER,12,0,0,2,0,1,0,1,1,0,0,7
128,2.561,SOC PSYCHOL PERS SCI,12,1,0,1,0,0,4,0,0,0,1,5
129,1.512,APPL PSYCHOLINGUIST,11,0,0,0,0,0,2,0,0,0,0,9
130,1.949,J EXP PSYCHOL-ANIM L,11,0,0,0,0,1,0,0,3,0,0,7
131,,J MULTIMODAL USER IN,11,0,0,0,0,0,1,0,0,1,1,8
132,,J OPT SOC AM A,11,0,2,0,0,0,2,0,0,1,0,6
133,2.173,PSYCHOL MUSIC,11,0,0,0,1,0,1,0,1,0,0,8
134,0.778,SWISS J PSYCHOL,11,0,0,0,1,1,0,1,0,1,0,7
135,3.063,TOP COGN SCI,11,0,0,1,0,1,2,0,1,0,0,6
136,,ACOUST AUST,10,0,0,1,1,3,1,0,0,1,1,2
137,,FRONT NEUROROBOTICS,10,0,0,1,2,0,1,0,0,0,0,6
138,1.349,INFANT BEHAV DEV,10,0,1,0,0,1,0,0,0,0,0,8
139,,OPTOMETRY VISION SCI,10,0,0,0,1,0,1,1,1,0,1,5
140,,PHENOMENOL COGN SCI,10,0,0,0,0,0,0,0,1,0,4,5
141,,PROC SPIE,10,0,0,0,2,0,0,1,0,1,1,5
142,2.467,PSYCHIAT RES,10,0,1,0,1,1,0,0,1,0,0,6
143,3.054,PSYCHOL AESTHET CREA,10,0,1,1,1,0,0,0,0,0,1,6
144,,ACM T APPL PERCEPT,9,0,0,1,2,0,0,0,0,1,0,5
145,,DEV COGN NEUROS-NETH,9,0,0,1,0,1,0,0,0,0,0,7
146,2.086,INFANCY,9,0,0,1,0,1,0,0,0,0,0,7
147,3.125,J CONSUM RES,9,0,0,0,0,0,0,0,0,0,0,9
148,1.473,J RES READ,9,0,0,0,0,0,0,1,0,0,0,8
149,0.256,PSYCHOLOGIA,9,2,0,0,2,0,0,1,0,0,1,3
150,,SPEECH COMMUN,9,0,0,0,1,0,0,0,1,0,1,6
151,,ADV EXP MED BIOL,8,0,0,0,0,0,0,0,0,0,0,8
152,0.440,ANN PSYCHOL,8,0,0,0,0,0,0,2,0,0,0,6
153,,BRAIN,8,0,1,0,0,0,1,0,0,0,0,6
154,1.721,EUR J DEV PSYCHOL,8,0,1,0,0,1,1,0,0,0,0,5
155,,IEEE T HUM-MACH SYST,8,1,0,0,0,0,0,0,0,0,0,7
156,,J NEUROENG REHABIL,8,0,0,0,1,1,0,0,0,1,1,4
157,0.633,J PSYCHOLINGUIST RES,8,0,1,0,1,0,1,0,0,0,0,5
158,,NAT NEUROSCI,8,0,1,0,0,0,0,0,0,0,0,7
159,,NEURON,8,0,0,0,0,0,0,1,0,0,0,7
160,,PHILOS PHENOMEN RES,8,0,0,1,0,0,1,1,0,0,0,5
161,,PROCD SOC BEHV,8,0,0,1,0,1,0,0,1,0,0,5
162,5.938,PSYCHOL MED,8,0,0,0,0,0,0,0,1,0,1,6
163,1.896,PSYCHOL SPORT EXERC,8,0,0,1,0,0,0,0,0,1,0,6
164,0.857,SPAT COGN COMPUT,8,0,0,0,0,0,0,1,1,1,0,5
165,4.330,AUTISM RES,7,0,0,0,0,0,0,1,0,0,0,6
166,,BEHAV BRAIN FUNCT,7,0,0,0,0,0,0,0,0,0,0,7
167,,COGN NEUROSCI-UK,7,0,0,0,0,0,0,0,1,0,1,5
168,,IEEE T HAPTICS,7,0,0,1,0,1,0,0,0,0,1,4
169,2.083,J CLIN EXP NEUROPSYC,7,0,0,0,0,0,1,1,0,1,0,4
170,1.683,J COGN DEV,7,0,0,0,0,0,0,0,1,0,0,6
171,,J INTEGR NEUROSCI,7,0,0,0,0,0,0,0,0,0,0,7
172,1.489,J NEUROLINGUIST,7,0,0,1,0,0,0,0,0,0,0,6
173,1.521,JUDGM DECIS MAK,7,0,0,0,0,0,0,0,0,0,0,7
174,0.647,LINGUA,7,0,0,0,0,0,0,0,2,0,0,5
175,,MOTOR CONTROL,7,0,0,0,0,0,0,0,0,0,1,6
176,0.980,NONLIN DYNAM PSYCHOL,7,0,0,0,1,0,1,1,0,0,1,3
177,0.317,PSYCHOL FR,7,0,0,0,0,0,0,0,0,1,0,6
178,,SYMMETRY-BASEL,7,0,0,0,0,0,0,0,0,0,0,7
179,,ACTA ACUST UNITED AC,6,0,0,0,2,0,0,0,0,0,0,4
180,2.023,APPL ERGON,6,0,0,1,0,0,0,0,0,0,0,5
181,,CLIN NEUROPHYSIOL,6,0,0,0,1,0,0,0,0,1,0,4
182,2.172,COGNITIVE DEV,6,0,0,0,1,0,0,1,2,0,0,2
183,,CURR OPIN NEUROBIOL,6,0,2,0,1,0,1,0,0,0,0,2
184,2.344,J COMP PSYCHOL,6,0,0,0,0,0,0,0,0,0,0,6
185,,J INT NEUROPSYCH SOC,6,0,0,0,0,0,0,0,0,0,0,6
186,1.590,J PSYCHOPHYSIOL,6,0,0,0,0,0,0,1,0,1,0,4
187,1.621,LEARN INDIVID DIFFER,6,0,1,0,0,0,0,0,0,0,0,5
188,0.232,PSIHOLOGIJA,6,0,0,0,0,0,0,0,1,0,0,5
189,2.212,RES AUTISM SPECT DIS,6,0,0,0,0,0,0,0,0,0,0,6
190,1.057,SCAND J PSYCHOL,6,0,0,0,0,0,1,0,0,0,0,5
191,1.532,SOC COGNITION,6,0,2,1,0,1,0,0,0,0,0,2
192,,SPRINGER P MATH STAT,6,0,0,0,1,0,0,0,2,0,1,2
193,0.504,AN PSICOL-SPAIN,5,0,0,0,0,0,0,0,0,0,0,5
194,1.444,ANN DYSLEXIA,5,0,2,0,0,0,0,0,0,0,0,3
195,2.588,AUGMENT ALTERN COMM,5,0,0,0,0,0,0,0,0,0,0,5
196,,BIOL CYBERN,5,0,0,0,0,0,0,0,0,0,0,5
197,,BIOMED RES INT,5,0,0,0,1,0,0,0,0,0,0,4
198,,BRAIN BEHAV,5,0,0,0,0,0,1,0,0,0,0,4
199,2.841,BRIT J DEV PSYCHOL,5,0,0,0,0,0,0,1,1,0,0,3
200,3.264,CHILD DEV PERSPECT,5,1,1,0,1,2,0,0,0,0,0,0
201,,COGN BEHAV NEUROL,5,0,0,0,0,0,0,0,0,0,0,5
202,0.831,COGN SYST RES,5,0,0,0,0,0,0,0,1,0,0,4
203,,COMPUT GRAPH FORUM,5,0,0,0,1,0,0,0,1,0,0,3
204,2.241,DEV NEUROPSYCHOL,5,0,0,0,0,0,0,0,0,0,0,5
205,,DISPLAYS,5,0,0,0,0,0,0,0,0,0,0,5
206,,EUR J PAIN,5,0,0,1,0,1,0,0,0,0,1,2
207,3.130,EVOL HUM BEHAV,5,0,0,0,0,1,0,0,1,0,0,3
208,,EVOL PSYCHOL-SER,5,0,0,0,0,1,0,1,1,0,1,1
209,,IEEE T AUTON MENT DE,5,0,0,1,0,1,0,0,0,0,0,3
210,,IFIP ADV INF COMM TE,5,0,0,0,0,0,0,1,0,0,1,3
211,0.697,INT J BILINGUAL,5,0,0,0,0,0,1,0,0,0,1,3
212,,INVEST OPHTH VIS SCI,5,0,0,0,0,0,0,0,0,0,1,4
213,,J ALZHEIMERS DIS,5,0,0,1,0,0,0,0,1,0,0,3
214,,J BIOMECH,5,0,0,0,0,0,0,0,0,0,0,5
215,2.640,J ENVIRON PSYCHOL,5,0,1,0,0,0,0,0,0,0,0,4
216,,J EYE MOVEMENT RES,5,0,0,1,0,0,0,0,1,0,0,3
217,0.605,J GEN PSYCHOL,5,0,0,0,0,0,0,1,0,0,0,4
218,,J NEURAL ENG,5,0,0,0,0,0,0,0,0,0,1,4
219,5.031,J PERS SOC PSYCHOL,5,0,0,1,0,0,0,0,0,0,0,4
220,1.356,LATERALITY,5,0,1,0,0,0,0,0,0,1,0,3
221,,NEUROCOMPUTING,5,0,0,1,0,0,0,0,0,0,0,4
222,,PEERJ,5,0,0,1,0,0,0,0,0,0,0,4
223,2.909,PERS SOC PSYCHOL B,5,0,1,0,0,0,0,0,0,0,0,4
224,,PHYSIOL REV,5,0,0,0,0,0,0,1,0,0,1,3
225,,PSYCHONEUROENDOCRINO,5,1,0,0,0,2,0,2,0,0,0,0
226,3.923,SCHIZOPHR RES,5,0,0,0,0,0,0,0,0,0,1,4
227,,SOC NEUROSCI-UK,5,0,1,0,0,2,1,0,0,0,0,1
228,0.442,STUD PSYCHOL,5,0,0,0,0,0,0,0,0,0,0,5
229,,AM J SURG,4,0,0,0,0,0,0,0,0,1,0,3
230,21.810,ANNU REV PSYCHOL,4,0,0,0,0,1,0,1,0,0,0,2
231,3.639,AUTISM,4,0,0,0,0,1,0,0,0,1,0,2
232,,BRAIN TOPOGR,4,0,0,1,0,0,0,0,0,0,0,3
233,2.167,BRIT J MATH STAT PSY,4,0,0,0,0,0,0,0,0,0,0,4
234,1.308,COGN TECHNOL WORK,4,0,0,0,0,0,0,0,0,0,0,4
235,,IEEE T CIRC SYST VID,4,0,0,0,0,0,0,1,0,0,0,3
236,0.286,INT J ART DES EDUC,4,0,0,0,0,0,0,0,0,0,1,3
237,0.850,INT J HUM-COMPUT INT,4,0,0,0,0,0,0,0,0,0,0,4
238,,INT J SOC ROBOT,4,0,0,0,1,0,1,0,0,0,1,1
239,0.485,INT J SPORT PSYCHOL,4,0,1,1,0,0,0,0,0,0,0,2
240,3.383,J AFFECT DISORDERS,4,0,0,0,0,0,0,0,0,0,0,4
241,2.594,J ANXIETY DISORD,4,0,0,0,0,1,1,0,2,0,0,0
242,,J APPL BIOMECH,4,0,0,0,0,0,1,0,0,0,0,3
243,1.480,J BUS RES,4,0,0,0,0,0,0,0,0,0,0,4
244,2.243,J CONSUM PSYCHOL,4,0,0,0,0,0,0,0,0,1,0,3
245,3.213,J GERONTOL B-PSYCHOL,4,0,0,0,1,0,0,0,0,0,0,3
246,2.486,J NEUROPSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
247,,J NEUROSCI METH,4,0,0,0,0,0,0,0,0,1,1,2
248,3.957,J PSYCHIATR RES,4,0,0,0,0,0,0,0,0,0,0,4
249,1.754,J RETAILING,4,0,0,0,0,0,0,0,0,0,0,4
250,,J VESTIBUL RES-EQUIL,4,0,2,0,0,0,0,0,0,0,0,2
251,,JOVE-J VIS EXP,4,0,0,1,1,0,0,0,0,1,0,1
252,0.500,JPN PSYCHOL RES,4,0,0,0,0,0,0,0,0,0,0,4
253,,MED SCI SPORT EXER,4,0,0,0,0,0,0,0,0,0,0,4
254,1.744,MOTIV EMOTION,4,0,0,0,0,0,1,0,0,0,0,3
255,,MULTIMED TOOLS APPL,4,0,0,0,0,0,0,0,0,0,0,4
256,,NAT REV NEUROSCI,4,0,0,0,0,0,0,0,0,0,0,4
257,3.652,NEUROBIOL LEARN MEM,4,0,0,0,1,1,0,0,0,0,1,1
258,,NEUROIMAGE-CLIN,4,0,0,0,0,0,1,0,0,0,1,2
259,,NEUROPHYSIOL CLIN,4,0,0,0,0,0,0,0,0,0,0,4
260,,NEUROPSYCHOPHARMACOL,4,0,0,0,0,0,0,0,0,0,0,4
261,,P ROY SOC B-BIOL SCI,4,0,0,0,0,0,0,0,0,1,0,3
262,,PAIN,4,0,0,0,0,0,0,0,0,0,1,3
263,,PEDIATR PHYS THER,4,0,0,0,0,0,0,1,0,0,0,3
264,,PHARMACOL BIOCHEM BE,4,0,0,0,0,0,0,0,0,0,0,4
265,,PHYS REV E,4,0,0,1,0,1,0,0,0,0,0,2
266,0.659,PSYCHOL BELG,4,0,2,0,0,0,0,0,0,0,0,2
267,,PSYCHOPHARMACOLOGY,4,0,0,0,0,0,0,0,0,0,0,4
268,,RESTOR NEUROL NEUROS,4,0,0,0,0,0,0,0,0,0,1,3
269,,SAFETY SCI,4,0,0,0,0,0,0,1,0,0,0,3
270,,SCI CHINA INFORM SCI,4,0,0,1,2,0,0,0,0,0,0,1
271,0.739,SYNTHESE,4,0,0,0,0,0,0,0,0,0,0,4
272,2.764,ADDICT BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
273,,ADV MATER RES-SWITZ,3,0,0,0,0,0,0,0,0,0,0,3
274,,ADV MECH ENG,3,0,0,0,0,0,0,1,0,0,0,2
275,,AGE,3,0,0,0,0,0,0,0,0,0,0,3
276,,ANIM BEHAV,3,1,0,0,0,0,0,0,1,0,0,1
277,,APHASIOLOGY,3,0,0,0,0,0,0,0,0,0,1,2
278,,BIOL LETTERS,3,1,0,0,0,1,0,0,0,0,1,0
279,,BIOL PSYCHIAT,3,0,0,0,0,0,0,0,0,0,0,3
280,,BMC PSYCHIATRY,3,0,0,0,0,0,1,0,0,0,0,2
281,,BRAIN STIMUL,3,0,0,0,0,0,0,0,0,1,1,1
282,,BRAIN STRUCT FUNCT,3,0,0,0,0,0,2,0,0,0,0,1
283,,COGN COMPUT,3,0,0,0,0,0,1,0,0,0,0,2
284,1.912,COGN NEUROPSYCHIATRY,3,0,0,0,0,0,0,0,0,0,0,3
285,1.587,COGNITIVE THER RES,3,0,0,0,0,0,0,0,0,0,0,3
286,,COMPUT SPEECH LANG,3,0,0,0,0,0,0,0,0,1,1,1
287,,COMPUT VIS IMAGE UND,3,0,0,0,0,0,0,0,0,0,0,3
288,1.460,CREATIVITY RES J,3,0,0,1,0,0,0,0,0,0,1,1
289,,CURR OPIN NEUROL,3,1,1,0,0,0,1,0,0,0,0,0
290,0.320,EMPIR STUD ARTS,3,0,0,0,0,0,0,0,0,0,0,3
291,,EUR J APPL PHYSIOL,3,0,0,0,0,0,0,0,0,0,0,3
292,2.712,EXP CLIN PSYCHOPHARM,3,0,0,0,0,0,0,0,0,0,0,3
293,,FOOD QUAL PREFER,3,0,0,0,0,0,0,0,0,0,0,3
294,,FRONT ZOOL,3,0,0,0,0,0,0,1,0,0,0,2
295,,HUM PSYCHOPHARM CLIN,3,0,0,0,0,0,0,0,0,0,0,3
296,,IEEE T SYST MAN CY-S,3,0,0,0,0,1,1,0,0,0,0,1
297,,INT J AUDIOL,3,0,0,0,0,0,1,0,0,0,0,2
298,1.316,INT J BEHAV DEV,3,0,0,0,0,0,0,0,0,0,0,3
299,,INT J BIFURCAT CHAOS,3,0,0,0,0,0,0,0,1,0,0,2
300,1.655,INT J GEOGR INF SCI,3,0,0,0,0,0,0,0,1,0,0,2
301,1.293,INT J HUM-COMPUT ST,3,0,0,0,0,0,0,0,0,0,0,3
302,4.526,INT REV SPORT EXER P,3,0,1,1,0,0,0,0,0,0,0,1
303,3.245,INTELLIGENCE,3,0,0,0,0,0,0,0,0,0,0,3
304,5.153,J ABNORM PSYCHOL,3,0,0,0,0,0,1,0,0,0,0,2
305,,J AM ACAD AUDIOL,3,0,0,0,0,0,0,0,0,0,0,3
306,,J ASSOC INF SCI TECH,3,0,0,0,0,0,0,0,0,0,0,3
307,2.069,J BEHAV DECIS MAKING,3,0,0,0,0,0,0,0,0,0,0,3
308,0.578,J CONSCIOUSNESS STUD,3,0,0,0,1,1,0,0,0,0,0,1
309,1.929,J CROSS CULT PSYCHOL,3,0,0,0,0,0,1,0,0,0,0,2
310,1.230,J ECON PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
311,1.901,J LEARN DISABIL-US,3,0,0,0,0,0,0,0,0,0,0,3
312,,J NEUROL PHYS THER,3,0,0,0,0,0,0,0,0,0,0,3
313,,J NONLINEAR SCI,3,0,0,0,0,0,2,0,0,0,0,1
314,1.696,J PROD INNOVAT MANAG,3,0,0,0,0,0,1,1,0,0,0,1
315,5.861,J PSYCHIATR NEUROSCI,3,0,0,0,0,0,0,0,0,0,0,3
316,,J R SOC INTERFACE,3,0,0,0,0,0,0,0,1,0,0,2
317,,J SENS STUD,3,0,0,0,0,0,0,0,0,0,0,3
318,2.185,J SPORT EXERCISE PSY,3,0,1,0,0,0,0,0,0,0,1,1
319,,MED ENG PHYS,3,0,0,0,0,0,1,0,0,0,0,2
320,,MOVEMENT DISORD,3,0,0,0,0,0,0,0,0,0,1,2
321,,NEUROCASE,3,0,0,0,0,0,0,0,0,0,1,2
322,4.376,OMEGA-INT J MANAGE S,3,0,0,0,0,0,0,0,0,0,0,3
323,2.201,ORGAN BEHAV HUM DEC,3,0,0,0,0,0,0,0,0,0,0,3
324,0.520,PHONETICA,3,0,0,0,0,0,0,0,0,0,0,3
325,,PRESENCE-TELEOP VIRT,3,0,1,0,0,0,0,0,0,0,1,1
326,1.097,PSYCHOL RUNDSCH,3,0,0,1,0,0,0,0,0,0,0,2
327,,SCI JUSTICE,3,0,0,0,0,0,0,0,1,0,0,2
328,,SPORT BIOMECH,3,0,0,0,0,0,0,0,0,0,0,3
329,,SPORTS MED,3,0,0,1,0,0,0,0,0,0,0,2
330,2.200,THINK REASONING,3,0,0,0,0,0,0,0,0,0,0,3
331,,TRENDS NEUROSCI,3,0,1,0,0,0,0,0,0,0,0,2
332,0.859,ADAPT BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
333,,ADV INTELL SYST,2,0,0,0,0,0,0,0,0,0,0,2
334,,ADV STUD BEHAV,2,0,0,0,0,0,0,0,0,0,1,1
