Cited Journal Data: PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
67,3.948,FRONT PLANT SCI,66,2,1,10,4,5,2,3,3,1,1,34
68,3.654,ANN BOT-LONDON,65,3,3,9,2,13,2,10,0,2,0,21
69,2.196,J ARCHAEOL SCI,64,0,0,1,20,18,2,3,5,0,0,15
70,9.322,ELIFE,63,2,9,8,4,3,7,1,1,3,5,20
71,4.828,FUNCT ECOL,63,0,2,10,6,8,18,6,0,0,0,13
72,3.805,HEREDITY,63,0,7,4,2,8,7,7,0,0,0,28
73,4.085,J COGNITIVE NEUROSCI,63,0,0,1,1,2,11,5,5,2,6,30
74,1.567,BEHAV PROCESS,62,2,6,9,3,9,12,4,5,3,0,9
75,2.321,ECOL MODEL,62,0,0,13,1,15,6,2,0,1,5,19
76,3.426,J GEOPHYS RES,62,0,10,2,2,7,0,10,5,1,3,22
77,2.660,FOREST ECOL MANAG,61,0,10,0,3,6,0,10,5,1,1,25
78,5.106,NEUROPHARMACOLOGY,60,0,1,5,0,0,0,29,0,7,7,11
79,2.603,AM J BOT,59,6,0,4,0,10,1,3,1,2,2,30
80,4.774,ECOGRAPHY,59,0,8,4,11,13,1,3,1,0,4,14
81,3.181,EUR J NEUROSCI,59,3,0,8,2,2,4,11,2,5,4,18
82,2.929,INTEGR COMP BIOL,59,0,2,2,4,5,17,18,1,0,1,9
83,1.979,J VERTEBR PALEONTOL,59,0,0,0,0,0,0,0,0,0,0,59
84,2.339,PALAEOGEOGR PALAEOCL,59,0,0,1,1,1,1,5,4,1,0,45
85,3.402,AGR ECOSYST ENVIRON,58,0,6,3,1,12,1,22,1,0,2,10
86,2.582,ANIM COGN,58,0,0,13,6,5,9,2,7,4,0,12
87,6.531,GLOBAL ECOL BIOGEOGR,58,0,2,5,12,14,1,4,0,1,4,15
88,3.357,NEUROSCIENCE,58,3,3,2,1,1,9,7,4,6,4,18
89,,METHOD MOL BIOL,57,0,2,1,6,3,2,2,2,2,7,30
90,2.112,PEERJ,57,0,5,4,4,9,5,3,2,0,3,22
91,3.906,ENVIRON RES LETT,56,0,21,3,2,11,0,8,0,0,6,5
92,1.791,ETHOLOGY,56,0,3,6,6,9,6,5,1,0,0,20
93,6.628,CURR OPIN NEUROBIOL,55,1,1,10,10,4,2,6,2,4,2,13
94,3.444,ECOL INDIC,54,0,0,0,5,7,0,8,0,0,9,25
95,5.521,J ECOL,54,0,4,7,9,5,2,5,1,1,1,19
96,2.393,J VISION,54,0,8,1,14,0,4,0,5,2,4,16
97,14.387,SYST BIOL,54,0,3,2,6,3,1,7,0,0,6,26
98,3.028,BEHAV BRAIN RES,53,0,3,2,2,2,4,12,3,5,0,20
99,2.365,BIODIVERS CONSERV,53,0,0,8,12,11,0,4,0,0,8,10
100,3.733,J HUM EVOL,53,0,3,2,4,17,1,3,1,0,0,22
101,5.353,BBA-BIOENERGETICS,52,0,8,12,0,0,2,4,2,2,1,21
102,3.712,MOL ECOL RESOUR,52,0,0,5,0,1,1,3,0,1,31,10
103,46.568,CHEM REV,51,0,6,7,3,1,4,6,3,9,0,12
104,1.594,CURR ZOOL,51,0,10,2,1,20,5,2,0,1,3,7
105,1.766,PLANT ECOL DIVERS,50,0,0,0,9,1,0,12,3,0,0,25
106,21.965,TRENDS COGN SCI,50,1,0,10,2,0,3,10,8,1,5,10
107,4.383,ANN NY ACAD SCI,49,0,3,8,1,7,6,4,3,1,2,14
108,20.771,BEHAV BRAIN SCI,47,0,1,12,12,1,5,1,2,1,2,10
109,1.230,BEHAVIOUR,47,0,6,6,1,7,3,0,4,7,0,13
110,2.240,PALAEONTOLOGY,47,0,0,0,0,0,0,4,0,0,0,43
111,3.667,DIVERS DISTRIB,46,0,0,3,16,8,0,1,0,0,3,15
112,4.439,J VIROL,46,0,14,0,1,2,4,1,0,0,0,24
113,2.288,PHYS REV E,46,0,1,2,0,7,0,0,0,0,2,34
114,2.062,QUATERN INT,46,0,0,1,7,0,0,1,4,0,1,32
115,,WIRES COGN SCI,46,3,4,8,4,1,4,8,6,2,0,6
116,,COGNITION,45,2,2,3,1,0,8,5,6,0,3,15
117,9.343,PLOS BIOL,45,0,1,4,3,4,8,5,3,1,1,15
118,4.572,QUATERNARY SCI REV,45,0,0,1,2,6,0,1,2,0,0,33
119,1.958,ADV EXP MED BIOL,44,0,2,5,5,8,3,6,0,2,2,11
120,,J EXP PSYCHOL GEN,44,0,3,5,1,1,11,1,6,0,1,15
121,4.093,ECOL APPL,43,0,0,3,6,10,3,4,0,0,4,13
122,3.668,APPL ENVIRON MICROB,42,0,15,2,2,3,2,2,3,6,0,7
123,,CONSCIOUS COGN,42,0,0,18,0,1,6,0,7,0,2,8
124,2.774,ECOL SOC,42,0,4,3,5,8,2,5,1,0,5,9
125,3.130,EVOL HUM BEHAV,42,0,1,2,19,7,5,4,1,0,0,3
126,3.225,J COMP NEUROL,42,1,0,0,2,0,7,0,0,1,10,21
127,1.990,J SEA RES,42,0,1,0,0,22,0,6,2,0,3,8
128,6.554,METHODS ECOL EVOL,42,1,0,3,5,17,0,2,0,0,6,8
129,7.562,PLOS PATHOG,42,0,5,5,1,5,5,1,0,0,2,18
130,2.843,BRAIN RES,41,0,1,2,2,0,2,3,7,3,5,16
131,2.036,EXP BRAIN RES,41,0,1,3,3,1,8,1,4,1,2,17
132,1.883,J ZOOL,41,0,6,2,3,9,2,4,0,0,0,15
133,6.841,PLANT PHYSIOL,41,1,3,11,0,6,1,2,0,0,1,16
134,3.248,BIOL LETTERS,40,0,4,4,5,4,6,7,3,1,0,6
135,1.579,BIOMED RES INT,40,2,1,5,2,4,3,2,3,3,2,13
136,4.099,SCI TOTAL ENVIRON,40,0,1,3,0,3,8,9,1,1,3,11
137,2.477,BRAIN COGNITION,39,0,0,6,0,0,10,4,2,3,1,13
138,2.517,EVOL ECOL,39,0,1,1,1,5,8,3,0,0,0,20
139,1.658,J FISH BIOL,39,0,0,0,0,4,4,3,6,0,13,9
140,1.586,POLAR BIOL,39,0,2,2,0,7,0,2,15,1,0,10
141,6.265,SEMIN CELL DEV BIOL,39,0,5,0,1,16,0,1,0,2,0,14
142,3.932,SOIL BIOL BIOCHEM,39,0,8,8,4,3,0,7,1,1,0,7
143,9.196,BRAIN,38,1,1,2,2,1,4,2,2,1,5,17
144,4.564,J APPL ECOL,38,0,0,6,7,10,1,5,2,0,4,3
145,,PSYCHOL SCI,38,0,0,9,5,0,4,5,4,1,0,10
146,4.730,BIOESSAYS,37,0,5,0,3,4,6,7,2,4,0,6
147,1.993,INT J PRIMATOL,37,0,5,0,8,3,7,1,0,1,0,12
148,4.165,CONSERV BIOL,36,0,3,5,7,3,2,1,1,0,8,6
149,2.275,HYDROBIOLOGIA,36,0,0,3,0,6,1,1,1,0,6,18
150,2.435,AM J PRIMATOL,35,0,6,5,5,5,2,1,3,0,0,8
151,10.562,ANNU REV ECOL EVOL S,35,0,2,6,3,6,2,2,0,1,0,13
152,4.632,HORM BEHAV,35,0,1,2,1,7,2,16,0,4,0,2
153,3.015,INFECT GENET EVOL,35,0,5,1,1,2,3,7,0,0,1,15
154,,J AUTISM DEV DISORD,35,0,0,2,0,1,5,0,1,0,0,26
155,1.735,J MORPHOL,35,0,1,0,2,2,4,0,0,0,0,26
156,4.446,PLOS NEGLECT TROP D,35,3,10,2,0,0,3,0,0,0,0,17
157,3.287,COGN AFFECT BEHAV NE,34,0,1,4,0,2,3,2,7,0,2,13
158,2.255,ECOSPHERE,34,0,0,5,3,9,1,1,0,0,0,15
159,,J EXP CHILD PSYCHOL,34,0,3,2,11,0,6,3,0,0,0,9
160,2.088,J HERED,34,0,0,10,0,9,0,3,0,1,0,11
161,14.547,NAT CLIM CHANGE,34,0,8,9,1,9,0,4,0,0,2,1
162,3.762,AGR FOREST METEOROL,33,0,0,0,0,3,0,9,1,1,4,15
163,3.337,APPL MICROBIOL BIOT,33,0,8,1,1,1,6,0,4,0,2,10
164,3.547,DEV BIOL,33,0,0,1,2,1,2,5,0,0,0,22
165,6.201,ENVIRON MICROBIOL,33,0,6,6,1,3,0,1,8,4,0,4
166,4.143,ENVIRON POLLUT,33,1,0,0,1,2,18,0,0,0,0,11
167,3.568,FEMS MICROBIOL ECOL,33,0,2,2,2,6,4,3,5,4,0,5
168,3.544,FRONT NEUROANAT,33,1,2,2,0,2,1,3,1,3,4,14
169,3.051,FRONT ZOOL,33,0,1,1,1,1,2,8,1,1,2,15
170,2.470,GEN COMP ENDOCR,33,0,1,0,0,4,2,20,0,2,0,4
171,2.036,J COMP PHYSIOL A,33,3,0,0,11,0,4,2,0,0,1,12
172,1.866,J EXP MAR BIOL ECOL,33,0,6,1,0,5,1,3,4,0,1,12
173,,PROC SPIE,33,0,3,1,3,1,1,0,2,0,2,20
174,3.875,PSYCHOPHARMACOLOGY,33,0,3,7,1,0,2,13,0,3,0,4
175,3.015,BIOCHEMISTRY-US,32,0,1,3,1,0,2,2,2,1,1,19
176,3.535,HYDROL EARTH SYST SC,32,0,0,0,1,10,0,2,0,3,3,13
177,2.391,MAR BIOL,32,0,6,0,1,2,1,1,4,1,4,12
178,7.048,NEUROPSYCHOPHARMACOL,32,1,0,4,1,0,1,16,2,0,0,7
179,9.112,NUCLEIC ACIDS RES,32,0,4,1,4,1,4,0,1,1,1,15
180,1.864,AUK,31,0,0,1,1,4,0,5,5,1,1,13
181,1.190,BIOL PHILOS,31,0,1,4,4,2,7,1,3,0,0,9
182,6.980,ECOL MONOGR,31,0,0,4,2,6,3,1,6,2,0,7
183,3.568,FRONT NEURAL CIRCUIT,31,2,2,0,0,1,1,0,2,1,4,18
184,3.430,PARASITE VECTOR,31,2,2,0,2,1,2,0,0,0,1,21
185,3.180,REMOTE SENS-BASEL,31,0,4,1,1,5,0,2,1,0,6,11
186,3.813,BMC PLANT BIOL,30,0,1,2,1,3,2,3,0,0,1,17
187,2.201,FRONT COMPUT NEUROSC,30,1,1,0,2,0,0,0,0,0,2,24
188,3.198,G3-GENES GENOM GENET,30,0,3,1,4,9,1,1,0,2,3,6
189,,HUM NATURE-INT BIOS,30,0,1,4,6,5,8,1,1,1,0,3
190,2.377,ICES J MAR SCI,30,0,0,4,0,2,2,0,7,1,11,3
191,3.246,INT J BIOMETEOROL,30,0,0,2,1,19,0,2,0,0,2,4
192,3.358,J EXP PSYCHOL HUMAN,30,0,2,1,6,0,6,2,1,1,0,11
193,16.095,NAT NEUROSCI,30,3,0,1,0,0,3,2,1,0,2,18
194,4.493,PHYS CHEM CHEM PHYS,30,0,4,2,0,0,1,10,0,1,0,12
195,4.040,ADV ECOL RES,29,0,0,2,7,1,17,1,0,0,0,1
196,2.585,ASTROBIOLOGY,29,0,7,0,2,0,0,0,2,11,0,7
197,1.303,CAN J ZOOL,29,0,3,0,1,3,3,2,3,1,1,12
198,32.242,CELL,29,0,3,0,0,1,1,2,2,2,2,16
199,3.534,FRONT PHYSIOL,29,2,1,0,5,0,1,2,3,1,0,14
200,5.089,GLOBAL ENVIRON CHANG,29,0,3,0,0,15,0,4,0,0,4,3
201,3.302,J PHYS CHEM B,29,1,1,1,0,0,0,1,0,3,0,22
202,3.652,NEUROBIOL LEARN MEM,29,1,2,0,0,1,0,4,2,0,1,18
203,4.934,P IEEE,29,3,0,2,1,0,2,0,1,0,3,17
204,2.976,PHYSIOL BEHAV,29,0,2,2,0,4,0,9,1,6,1,4
205,2.717,ZOOL J LINN SOC-LOND,29,0,0,1,0,0,0,2,0,0,4,22
206,3.430,CLIMATIC CHANGE,28,0,2,3,2,7,0,3,0,0,5,6
207,2.098,NATURWISSENSCHAFTEN,28,0,0,0,3,1,3,4,1,2,1,13
208,2.398,PHYSIOL BIOCHEM ZOOL,28,0,0,9,1,1,3,4,2,0,1,7
209,1.702,THEOR POPUL BIOL,28,0,0,3,2,5,3,0,0,0,5,10
210,,ACTA PSYCHOL,27,0,0,0,0,0,17,0,0,2,0,8
211,10.255,BIOL PSYCHIAT,27,0,1,1,4,1,2,9,2,0,1,6
212,4.289,FRONT CELL NEUROSCI,27,2,1,0,0,1,3,1,0,4,1,14
213,1.534,INT J PLANT SCI,27,0,0,0,1,4,0,1,1,1,0,19
214,9.302,ISME J,27,0,2,3,2,4,3,2,2,3,1,5
215,2.619,J COMP PHYSIOL B,27,0,0,5,0,2,6,5,3,0,0,6
216,1.680,J MOL EVOL,27,0,6,0,3,2,1,3,1,5,2,4
217,2.952,PLANT SOIL,27,0,1,6,2,2,0,6,2,0,1,7
218,6.393,REMOTE SENS ENVIRON,27,0,4,1,0,7,0,3,0,0,1,11
219,1.815,VISION RES,27,0,2,0,5,0,4,0,1,0,2,13
220,2.534,BOT J LINN SOC,26,0,0,0,0,4,1,6,1,0,0,14
221,2.185,CONSERV GENET,26,0,1,4,1,2,0,4,0,0,0,14
222,3.452,CURR PHARM DESIGN,26,0,2,3,3,0,1,3,1,2,0,11
223,6.462,DEVELOPMENT,26,0,2,0,2,0,2,4,1,1,0,14
224,2.738,FRESHWATER BIOL,26,0,0,4,0,10,3,0,0,1,2,6
225,1.971,J AVIAN BIOL,26,0,1,5,1,0,1,6,0,0,1,11
226,5.037,J PHYSIOL-LONDON,26,0,1,1,2,3,6,1,2,1,0,9
227,2.658,PALEOBIOLOGY,26,0,2,0,0,0,0,0,0,0,0,24
228,7.478,PHYS LIFE REV,26,1,0,6,2,3,2,2,1,0,3,6
229,9.338,PLANT CELL,26,0,2,9,1,0,0,1,0,0,0,13
230,12.929,TRENDS PLANT SCI,26,0,1,9,3,1,1,7,0,0,0,4
231,3.215,BRAIN LANG,25,0,0,1,0,0,2,11,1,0,2,8
232,5.808,CELL MOL LIFE SCI,25,0,6,1,3,3,1,1,0,3,2,5
233,,EVOL ANTHROPOL,25,0,2,4,6,2,1,2,1,1,0,6
234,1.362,J MOLLUS STUD,25,0,6,0,1,1,0,1,0,0,3,13
235,1.711,J ORNITHOL,25,0,0,3,0,1,1,7,0,1,3,9
236,3.709,J VEG SCI,25,0,0,1,3,6,5,0,2,0,1,7
237,2.762,MAR ENVIRON RES,25,0,1,0,0,1,19,0,0,0,0,4
238,31.427,NAT REV NEUROSCI,25,3,3,2,0,0,0,1,0,0,1,15
239,1.732,PHYSICA A,25,0,0,1,0,8,5,0,0,1,0,10
240,1.422,PLANT SYST EVOL,25,0,0,0,0,1,0,1,0,0,0,23
241,3.923,SCHIZOPHR RES,25,0,0,7,0,0,4,1,0,1,1,11
242,2.084,BIOTROPICA,24,0,2,2,3,1,0,1,2,0,0,13
243,2.013,BRAIN BEHAV EVOLUT,24,0,2,5,2,1,0,3,1,1,0,9
244,2.287,CAN J FISH AQUAT SCI,24,0,0,5,0,8,1,1,2,0,4,3
245,,CURR ANTHROPOL,24,0,0,1,8,2,6,4,1,0,0,2
246,7.885,EARTH-SCI REV,24,0,0,1,0,0,0,1,0,1,0,21
247,1.634,EUR J WILDLIFE RES,24,0,0,3,0,13,2,2,0,0,0,4
248,2.606,EVOL BIOL,24,1,0,1,0,3,0,1,0,1,1,16
249,4.000,FRONT AGING NEUROSCI,24,0,0,1,1,0,2,0,1,0,4,15
250,,FRONT NEUROROBOTICS,24,0,1,1,2,0,15,2,0,0,0,3
251,4.435,J CLIMATE,24,0,5,0,0,3,0,5,0,0,5,6
252,1.281,J PALEONTOL,24,0,0,0,0,1,0,3,0,1,0,19
253,2.833,PROG BRAIN RES,24,3,0,2,0,0,8,0,1,0,1,9
254,9.992,PROG NEUROBIOL,24,1,0,4,2,0,2,3,1,1,4,6
255,3.840,RSC ADV,24,0,1,1,2,2,0,2,1,2,1,12
256,1.542,ANAT REC,23,0,0,0,2,0,0,0,1,0,0,20
257,3.491,CURR OPIN ENV SUST,23,0,7,3,0,6,0,5,0,0,0,2
258,3.654,GEOSCI MODEL DEV,23,0,1,1,3,2,0,6,0,0,0,10
259,4.162,HIPPOCAMPUS,23,1,1,1,0,1,4,0,0,0,1,14
260,12.113,J AM CHEM SOC,23,0,0,2,1,0,1,2,0,10,0,7
261,3.109,MALARIA J,23,0,9,0,1,1,2,0,0,0,1,9
262,,MAR POLICY,23,0,0,1,0,4,1,0,0,0,17,0
263,1.146,P GEOLOGIST ASSOC,23,0,0,1,0,1,0,0,0,0,0,21
264,2.467,PSYCHIAT RES,23,0,0,0,3,2,1,4,0,1,0,12
265,1.940,REV PALAEOBOT PALYNO,23,1,0,2,0,0,0,0,0,0,0,20
266,2.906,AGR SYST,22,0,1,0,0,8,0,8,0,0,3,2
267,13.731,ANNU REV ENTOMOL,22,0,1,4,3,1,0,1,0,1,0,11
268,2.168,ATTEN PERCEPT PSYCHO,22,0,0,4,4,0,5,0,1,0,0,8
269,1.837,AUSTRAL ECOL,22,0,0,0,2,10,1,2,1,0,0,6
270,2.354,BIOINSPIR BIOMIM,22,0,0,0,1,0,0,0,0,0,0,21
271,5.524,BIOSCIENCE,22,0,2,2,3,4,2,1,3,0,1,4
272,3.169,FEBS LETT,22,0,4,2,1,0,0,0,0,2,0,13
273,2.344,J COMP PSYCHOL,22,0,0,6,4,3,3,0,1,1,0,4
274,1.717,J INSECT CONSERV,22,0,2,0,0,0,0,1,0,0,6,13
275,2.030,NEUROSCI LETT,22,0,3,2,1,1,3,3,0,0,3,6
276,5.359,ADDICT BIOL,21,0,0,1,0,0,0,13,4,0,0,3
277,1.117,ALCHERINGA,21,0,0,0,0,0,0,2,0,0,0,19
278,5.053,ATMOS CHEM PHYS,21,0,7,1,4,1,1,0,0,0,0,7
279,5.019,BBA-MOL CELL RES,21,0,0,17,0,2,0,0,0,1,0,1
280,8.235,GONDWANA RES,21,0,0,0,1,0,2,6,0,6,0,6
281,2.952,J CHEM PHYS,21,2,1,0,0,1,0,0,0,0,0,17
282,3.844,J CLEAN PROD,21,0,0,2,0,5,3,8,1,0,1,1
283,3.353,VIRUSES-BASEL,21,0,3,2,1,1,3,0,0,0,0,11
284,0.933,ZOOKEYS,21,0,1,1,0,0,0,2,2,0,5,10
285,3.483,ADV MAR BIOL,20,0,0,0,0,0,0,0,2,0,0,18
286,,AUTISM,20,0,0,0,1,2,6,1,0,0,0,10
287,2.586,BIOL INVASIONS,20,0,0,1,2,3,1,3,0,0,1,9
288,1.579,CHINESE SCI BULL,20,0,1,1,2,4,0,2,3,0,0,7
289,7.574,CURR OPIN GENET DEV,20,0,3,2,3,4,3,1,1,0,1,2
290,1.296,ECOL RES,20,0,0,1,4,7,0,0,0,1,1,6
291,1.502,ENTROPY-SWITZ,20,0,0,0,0,13,0,0,3,1,0,3
292,2.138,GENE,20,0,4,0,0,2,3,4,0,0,1,6
293,2.968,HEARING RES,20,0,0,1,0,0,4,4,1,1,1,8
294,1.921,IBIS,20,0,0,0,0,4,1,4,1,0,0,10
295,2.723,J ENVIRON MANAGE,20,0,3,2,0,2,0,5,0,0,2,6
296,1.840,J MAMMAL,20,0,4,1,1,4,0,1,0,0,1,8
297,1.846,J MATH BIOL,20,0,0,1,0,3,2,0,1,0,2,11
298,1.488,J SYST EVOL,20,0,0,0,0,1,0,1,0,0,3,15
299,2.246,MOL BREEDING,20,0,0,2,1,0,0,11,0,0,2,4
300,36.978,NAT REV GENET,20,0,4,8,1,1,1,2,0,1,2,0
301,1.748,OCEAN COAST MANAGE,20,0,1,1,0,2,2,0,0,0,11,3
302,6.960,PLANT CELL ENVIRON,20,0,2,5,0,0,0,1,0,0,0,12
303,5.972,PLANT J,20,0,1,9,4,1,0,1,0,0,0,4
304,,PROCD SOC BEHV,20,2,0,0,1,2,12,0,0,0,0,3
305,,PSYCHON B REV,20,0,0,2,5,0,2,1,1,2,0,7
306,2.628,REG ENVIRON CHANGE,20,0,1,3,0,3,0,3,1,0,9,0
307,,ADV PHOTOSYNTH RESP,19,0,0,0,0,1,0,4,0,2,0,12
308,2.379,AM J PHYS ANTHROPOL,19,0,1,2,1,4,4,0,0,0,0,7
309,8.358,CELL REP,19,0,3,5,4,2,0,0,0,1,0,4
310,,CHILD DEV,19,0,0,2,6,0,6,2,0,0,0,3
311,2.704,EUR J AGRON,19,0,2,0,1,1,0,4,0,0,7,4
312,2.709,EXP EYE RES,19,0,0,1,15,0,0,1,0,0,0,2
313,8.258,FISH FISH,19,0,1,0,0,8,2,0,1,0,7,0
314,2.018,GENESIS,19,0,0,0,0,0,5,4,0,0,0,10
315,1.503,J ACOUST SOC AM,19,0,0,5,0,0,3,0,0,1,0,10
316,2.470,J INSECT PHYSIOL,19,0,1,3,1,2,4,0,0,0,0,8
317,1.178,J LIMNOL,19,0,1,6,2,4,3,1,0,0,0,2
318,0.514,PALEONTOL J+,19,0,0,0,0,0,0,0,0,0,0,19
319,2.167,PREV VET MED,19,0,2,1,0,2,5,0,0,0,0,9
320,,SCI WORLD J,19,0,1,0,1,0,1,0,3,1,2,10
321,3.624,VACCINE,19,0,3,1,9,0,1,0,0,0,0,5
322,2.852,ANIM CONSERV,18,0,0,2,4,4,1,0,0,1,1,5
323,2.297,BIOCHEM BIOPH RES CO,18,1,1,0,1,2,0,2,0,0,0,11
324,2.416,BIOL OPEN,18,0,0,0,1,0,2,0,4,1,0,10
325,3.403,BIOL PSYCHOL,18,0,0,0,0,0,6,2,3,1,0,6
326,5.618,BRAIN STRUCT FUNCT,18,0,0,0,0,0,1,0,0,3,5,9
327,1.904,CRETACEOUS RES,18,0,0,1,0,2,0,1,0,0,0,14
328,,DEVELOPMENTAL SCI,18,0,0,2,4,0,4,2,2,0,0,4
329,1.931,ECOL COMPLEX,18,0,0,0,0,3,2,1,0,0,1,11
330,1.699,ECOL ENTOMOL,18,0,0,1,2,2,1,3,0,0,0,9
331,1.941,FRESHW SCI,18,0,0,2,0,2,1,1,1,0,5,6
332,10.810,GENOME BIOL,18,1,4,2,3,2,1,1,0,0,0,4
333,3.965,GLOBAL BIOGEOCHEM CY,18,0,5,0,3,0,0,4,1,0,0,5
334,1.903,INT J DEV BIOL,18,0,0,0,0,4,0,7,0,0,0,7
