Cited Journal Data: NEUROPSYCHOLOGIA,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
90,2.070,J SPEECH LANG HEAR R,50,0,0,3,4,4,2,3,5,0,1,28
91,3.652,NEUROBIOL LEARN MEM,50,0,2,2,5,9,0,6,3,2,3,18
92,4.141,DEV PSYCHOL,49,1,1,3,4,2,0,7,6,9,1,15
93,,NEUROPSYCHOL REHABIL,49,0,0,2,10,6,1,0,5,2,0,23
94,,BIOL PSYCHIAT,47,0,1,5,3,1,6,6,3,4,3,15
95,,BRAIN TOPOGR,47,0,3,6,3,2,6,3,5,1,1,17
96,1.688,MEMORY,45,0,0,1,7,7,8,5,2,2,0,13
97,,MOVEMENT DISORD,45,0,1,3,2,1,3,2,4,4,2,23
98,4.940,PSYCHOL SCI,45,0,3,5,9,4,2,2,3,4,2,11
99,4.330,AUTISM RES,44,0,3,2,1,4,9,5,10,1,3,6
100,0.546,PERCEPT MOTOR SKILL,44,0,0,1,4,2,2,1,2,2,0,30
101,1.803,AGING NEUROPSYCHOL C,42,0,2,2,2,4,7,3,5,3,3,11
102,3.383,EMOTION,42,0,3,3,4,3,2,3,8,2,1,13
103,,J NEURODEV DISORD,42,0,1,4,2,2,3,5,4,3,4,14
104,,BIOMED RES INT,41,0,2,4,5,0,5,3,3,1,1,17
105,,PSYCHOPHARMACOLOGY,41,0,0,3,3,5,5,3,2,2,2,16
106,1.921,VIS COGN,41,0,0,1,6,6,3,1,1,2,0,21
107,3.383,J AFFECT DISORDERS,40,0,2,3,4,1,2,1,3,1,3,20
108,,DEV PSYCHOBIOL,39,0,0,1,5,8,1,0,1,5,0,18
109,,J NEUROSCI METH,38,1,1,7,3,5,1,2,1,2,1,14
110,0.906,PERCEPTION,38,0,1,4,2,6,2,3,4,2,2,12
111,,PROG NEUROBIOL,38,0,2,7,7,0,2,4,1,2,2,11
112,1.431,J COGN PSYCHOL,37,1,0,3,3,1,2,2,7,3,2,13
113,1.124,NEUROREHABILITATION,37,0,0,2,2,3,2,1,0,2,1,24
114,1.808,BRAIN INJURY,36,0,1,2,0,1,2,5,1,1,0,23
115,8.450,SCHIZOPHRENIA BULL,36,0,1,2,7,4,3,2,1,1,1,14
116,1.912,COGN NEUROPSYCHIATRY,35,0,1,4,2,6,2,4,4,1,0,11
117,5.153,J ABNORM PSYCHOL,35,1,0,4,5,3,7,5,3,2,1,4
118,1.590,J PSYCHOPHYSIOL,35,0,0,3,3,1,3,5,4,2,1,13
119,,NAT REV NEUROSCI,35,0,2,5,4,2,3,1,4,1,1,12
120,,TRANSL NEUROSCI,34,0,1,3,0,2,3,3,2,3,0,17
121,,BEHAV BRAIN FUNCT,33,0,1,3,5,0,2,1,4,2,1,14
122,,BRAIN BEHAV,33,0,2,0,4,1,1,2,2,2,2,17
123,1.719,CLIN NEUROPSYCHOL,33,0,1,4,2,2,2,1,0,2,2,17
124,,APPL NEUROPSYCH-ADUL,32,0,0,0,0,1,5,4,4,0,2,16
125,2.920,J HEAD TRAUMA REHAB,32,0,0,0,2,3,0,1,2,4,1,19
126,,NEUROPSYCHOPHARMACOL,32,0,3,3,4,3,2,1,3,0,2,11
127,,LANG COGN NEUROSCI,31,1,0,4,4,0,2,2,5,2,0,11
128,2.457,MEM COGNITION,31,0,1,1,7,0,3,1,1,3,2,12
129,,REV NEUROLOGIA,31,0,0,2,3,3,1,2,1,3,2,14
130,1.869,WIRES COGN SCI,31,0,2,3,4,3,3,3,2,2,2,7
131,,BMC NEUROSCI,30,1,4,0,0,3,0,1,3,2,0,16
132,,CHILD NEUROPSYCHOL,30,0,0,0,1,4,4,1,1,7,0,12
133,,J PARKINSON DIS,30,0,0,2,1,1,5,3,1,3,4,10
134,,EUR ARCH PSY CLIN N,29,0,0,1,1,4,1,5,3,3,0,11
135,1.598,HUM MOVEMENT SCI,29,0,1,0,1,2,0,1,5,1,0,18
136,3.957,J PSYCHIATR RES,29,0,0,0,2,6,2,1,3,3,0,12
137,,NEUROLOGY,29,0,1,3,0,3,3,2,1,1,0,15
138,2.646,PSYCHOL AGING,29,0,1,6,6,1,2,1,1,0,1,10
139,,CEREBELLUM,28,0,0,2,1,0,0,1,4,0,4,16
140,,J INTEGR NEUROSCI,28,0,1,1,1,3,3,5,1,1,1,11
141,,J NEURAL TRANSM,28,0,1,4,2,3,2,4,3,3,0,6
142,,NEUROSCI RES,28,0,0,0,2,1,1,0,0,2,1,21
143,3.240,DEV PSYCHOPATHOL,27,0,1,0,1,4,3,1,4,7,3,3
144,3.245,INTELLIGENCE,27,1,0,1,2,3,1,0,2,0,1,16
145,0.781,MULTISENS RES,27,1,2,1,3,2,5,1,2,1,1,8
146,,PHYS LIFE REV,27,0,3,1,1,4,5,0,0,2,5,6
147,,J NEUROENG REHABIL,26,0,1,1,1,0,2,0,0,0,1,20
148,,NEUROSCIENTIST,26,0,2,3,4,5,1,1,1,2,4,3
149,14.756,PSYCHOL BULL,26,0,0,1,5,1,4,1,2,2,1,9
150,,RESTOR NEUROL NEUROS,26,0,0,2,4,1,3,1,4,2,0,9
151,,COGN BEHAV NEUROL,25,0,0,0,0,1,0,1,1,3,0,19
152,,NEUROPSYCH DIS TREAT,25,0,0,1,3,3,2,0,2,1,4,9
153,,NEUROREHAB NEURAL RE,25,0,0,6,3,1,1,1,0,0,0,13
154,,PARKINSONISM RELAT D,25,0,1,2,2,7,3,2,0,0,2,6
155,,PROG NEURO-PSYCHOPH,25,0,1,1,1,3,1,4,0,0,0,14
156,20.771,BEHAV BRAIN SCI,24,0,2,1,0,2,1,4,0,1,3,10
157,4.061,CHILD DEV,24,0,1,1,4,1,1,0,3,8,0,5
158,2.076,EXP PSYCHOL,24,0,0,1,1,0,1,2,1,2,0,16
159,2.164,AJIDD-AM J INTELLECT,23,0,0,0,0,2,1,0,4,4,1,11
160,,CURR PHARM DESIGN,23,0,0,1,2,2,0,2,0,0,2,14
161,2.976,PHYSIOL BEHAV,23,0,0,1,0,5,2,1,2,2,1,9
162,1.057,SCAND J PSYCHOL,23,0,0,1,0,2,5,1,1,2,0,11
163,,COGN NEUROSCI-UK,22,1,1,3,0,3,3,1,4,2,0,4
164,,CURR ALZHEIMER RES,22,0,1,2,0,2,2,3,2,2,2,6
165,,J NEUROL,22,0,2,4,1,1,2,1,0,0,2,9
166,5.861,J PSYCHIATR NEUROSCI,22,0,0,3,1,2,3,3,3,1,0,6
167,,NAT COMMUN,22,1,1,3,1,3,0,1,0,1,1,10
168,,NEUROL SCI,22,0,0,0,1,1,1,3,0,2,2,12
169,,SEMIN NEUROL,22,1,0,4,2,1,1,2,0,0,1,10
170,3.336,EUR CHILD ADOLES PSY,21,0,1,1,1,1,2,2,5,2,1,5
171,2.866,INT J GERIATR PSYCH,21,0,2,1,2,1,1,3,4,1,0,6
172,,PSYCHIAT CLIN NEUROS,21,0,0,1,0,4,2,0,2,0,1,11
173,,TRANSL PSYCHIAT,21,0,0,0,4,4,2,2,2,0,2,5
174,,BEHAV NEUROSCI,20,0,2,1,2,6,0,0,2,1,0,6
175,4.000,DEV REV,20,0,1,1,2,2,3,2,1,3,0,5
176,3.423,DRUG ALCOHOL DEPEN,20,0,0,0,2,0,1,2,0,2,0,13
177,,FRONT COMPUT NEUROSC,20,0,0,0,1,5,0,1,3,2,0,8
178,,PHYSIOL REV,20,0,1,2,2,3,2,1,0,0,1,8
179,,PSYCHONEUROENDOCRINO,20,0,1,3,1,0,0,1,3,0,3,8
180,,ALCOHOL CLIN EXP RES,19,0,0,1,0,0,1,1,0,2,0,14
181,,ANIM COGN,19,0,0,1,2,0,0,3,0,1,0,12
182,2.446,COGNITIVE SCI,19,0,1,3,0,2,2,1,0,0,2,8
183,2.252,COMPR PSYCHIAT,19,0,0,1,2,2,1,0,1,2,0,10
184,,HORM BEHAV,19,0,1,0,0,1,4,0,2,1,0,10
185,0.548,INT J DEV DISABIL,19,0,0,0,3,0,0,2,2,3,1,8
186,6.459,J CHILD PSYCHOL PSYC,19,0,1,1,1,2,5,1,2,0,1,5
187,,J NEUROL NEUROSUR PS,19,0,0,1,1,2,2,1,2,0,2,8
188,,MOL AUTISM,19,0,1,0,0,2,1,2,3,2,2,6
189,,MOL PSYCHIATR,19,0,0,0,1,2,0,3,3,1,1,8
190,0.504,AN PSICOL-SPAIN,18,0,0,0,0,0,3,1,0,2,0,12
191,2.009,BILING-LANG COGN,18,0,1,0,3,0,0,0,2,1,0,11
192,,GENES BRAIN BEHAV,18,1,1,0,3,2,1,1,0,1,2,6
193,3.779,J ATTEN DISORD,18,0,1,0,0,0,4,3,3,1,1,5
194,,JOVE-J VIS EXP,18,0,0,4,1,0,1,3,0,2,0,7
195,0.500,JPN PSYCHOL RES,18,0,0,0,1,1,3,4,0,1,3,5
196,1.621,LEARN INDIVID DIFFER,18,0,1,0,2,2,1,0,0,1,1,10
197,,PEERJ,18,0,3,1,0,2,1,1,1,0,1,8
198,3.063,TOP COGN SCI,18,0,0,2,4,2,2,1,3,1,1,2
199,,AM J ALZHEIMERS DIS,17,0,1,2,0,1,1,2,2,0,1,7
200,,APPL NEUROPSYCH-CHIL,17,0,0,1,0,1,1,1,0,4,1,8
201,,DEMENT GERIATR COGN,17,0,0,0,0,2,2,1,0,1,0,11
202,1.556,ERGONOMICS,17,0,1,0,0,1,0,0,1,2,0,12
203,1.694,HUM FACTORS,17,0,0,1,1,4,2,2,1,0,1,5
204,,NEUROPSYCHOBIOLOGY,17,0,0,1,2,0,1,0,2,1,0,10
205,1.951,PERS INDIV DIFFER,17,0,0,1,1,4,1,1,0,2,2,5
206,,ALZHEIMERS DEMENT,16,0,0,3,2,1,2,2,0,1,2,3
207,,AMYOTROPH LAT SCL FR,16,0,0,1,0,0,0,1,1,2,2,9
208,2.928,BEHAV RES METHODS,16,0,0,1,1,1,0,2,2,1,1,7
209,,BMC NEUROL,16,0,0,0,1,4,0,0,0,2,0,9
210,2.694,COMPUT HUM BEHAV,16,0,0,2,1,0,1,4,0,1,0,7
211,,DEV NEUROSCI-BASEL,16,1,1,2,1,1,0,1,3,3,0,3
212,1.934,INT PSYCHOGERIATR,16,0,1,0,3,2,2,1,0,3,1,3
213,3.213,J GERONTOL B-PSYCHOL,16,0,0,0,1,0,2,2,2,1,2,6
214,4.237,J MEM LANG,16,1,1,1,1,1,0,0,4,2,0,5
215,,P ROY SOC B-BIOL SCI,16,0,3,2,3,1,0,1,1,2,1,2
216,0.659,PSYCHOL BELG,16,0,1,0,3,3,1,0,2,0,0,6
217,,REV NEUROSCIENCE,16,0,1,1,0,3,1,2,0,0,0,8
218,2.764,ADDICT BEHAV,15,0,0,0,0,1,1,1,0,0,0,12
219,4.235,AM J GERIAT PSYCHIAT,15,0,1,3,0,0,2,2,0,0,0,7
220,1.444,ANN DYSLEXIA,15,0,0,3,2,2,0,0,0,3,0,5
221,21.810,ANNU REV PSYCHOL,15,0,4,1,2,1,0,2,1,0,0,4
222,,CURR OPIN NEUROL,15,1,3,0,1,1,1,0,1,2,1,4
223,,EPILEPSY RES,15,0,0,2,0,2,0,2,1,1,0,7
224,,EUR ARCH OTO-RHINO-L,15,0,0,1,1,0,1,0,0,0,0,12
225,,J BIOMED NANOTECHNOL,15,0,3,0,0,1,2,2,1,2,1,3
226,1.418,J MOTOR BEHAV,15,0,0,1,1,1,2,0,0,0,0,10
227,,J PSYCHOPHARMACOL,15,0,1,0,3,2,0,2,1,0,0,6
228,12.008,JAMA PSYCHIAT,15,0,0,0,1,2,0,2,1,1,2,6
229,,NAT NEUROSCI,15,0,0,0,4,1,1,1,1,3,0,4
230,,PROC SPIE,15,0,0,0,3,0,0,2,1,0,0,9
231,1.634,READ WRIT,15,0,0,1,0,2,0,0,0,5,0,7
232,,SURV OPHTHALMOL,15,0,0,0,0,1,3,2,1,0,0,8
233,,ADDICT BIOL,14,0,0,2,2,0,0,0,0,1,1,8
234,1.594,AM J SPEECH-LANG PAT,14,0,0,3,1,1,0,2,0,2,1,4
235,,DEV MED CHILD NEUROL,14,0,0,0,0,3,1,1,0,0,1,8
236,,ELIFE,14,0,0,1,0,1,0,2,0,4,0,6
237,,EPILEPSIA,14,0,0,1,0,2,1,1,0,2,0,7
238,,GERIATR PSYCHOL NEUR,14,0,1,2,0,3,1,1,1,0,2,3
239,,J NEUROPSYCH CLIN N,14,0,0,0,2,0,1,2,0,1,0,8
240,0.826,LANG SCI,14,0,0,1,3,0,0,0,4,0,1,5
241,,LECT NOTES COMPUT SC,14,0,0,2,0,0,0,1,1,0,0,10
242,,NEUROIMAG CLIN N AM,14,0,0,2,0,0,4,1,1,1,0,5
243,,NEUROPHARMACOLOGY,14,1,1,0,2,0,1,2,1,0,0,6
244,,PROCD SOC BEHV,14,0,3,2,0,1,0,0,4,0,0,4
245,2.588,AUGMENT ALTERN COMM,13,0,0,0,0,1,6,4,2,0,0,0
246,3.639,AUTISM,13,0,0,0,0,2,2,3,2,0,0,4
247,2.254,BRIT J PSYCHOL,13,1,1,1,3,2,0,0,0,0,0,5
248,,CESK SLOV NEUROL N,13,0,0,1,3,0,1,0,0,2,0,6
249,1.733,DYSLEXIA,13,0,0,2,1,1,0,1,0,2,0,6
250,,SLEEP,13,0,0,0,6,0,1,1,0,1,0,4
251,1.321,APPL COGNITIVE PSYCH,12,0,1,1,1,0,0,2,2,1,0,4
252,,ARQ NEURO-PSIQUIAT,12,0,2,0,0,1,0,0,1,1,0,7
253,,BMC PSYCHIATRY,12,0,0,0,1,2,1,1,1,0,0,6
254,1.218,CAN J EXP PSYCHOL,12,0,0,0,2,2,0,0,2,0,1,5
255,2.172,COGNITIVE DEV,12,0,1,0,0,0,0,0,2,4,0,5
256,,EXP PHYSIOL,12,0,1,2,0,1,1,0,0,1,0,6
257,1.179,INFANT CHILD DEV,12,0,1,0,1,0,0,1,1,4,0,4
258,0.633,J PSYCHOLINGUIST RES,12,0,0,0,1,0,1,0,1,0,1,8
259,,LANCET NEUROL,12,1,1,2,0,0,1,2,1,0,0,4
260,,LANCET PSYCHIAT,12,0,1,0,0,2,4,2,0,0,0,3
261,,LEARN MEMORY,12,0,0,0,3,5,1,0,1,0,0,2
262,,NEUROLOGIA,12,0,0,1,0,0,1,1,1,2,1,5
263,,PHARMACOL BIOCHEM BE,12,0,0,0,2,3,1,1,1,1,0,3
264,,TRENDS NEUROSCI,12,1,1,1,1,1,0,2,1,0,0,4
265,,ALZ DIS ASSOC DIS,11,0,0,0,2,0,2,0,1,0,0,6
266,12.295,AM J PSYCHIAT,11,0,0,0,1,1,1,0,1,1,0,6
267,2.841,BRIT J DEV PSYCHOL,11,0,1,1,1,1,1,0,0,2,0,4
268,,EARLY HUM DEV,11,0,0,0,2,0,1,1,0,3,2,2
269,,EXP NEUROL,11,0,1,0,0,0,2,1,1,2,0,4
270,,FRONT CELL NEUROSCI,11,0,1,1,1,0,0,0,2,0,0,6
271,,INT J DEV NEUROSCI,11,0,0,2,0,2,3,1,0,0,0,3
272,,INT J NEUROSCI,11,0,0,0,2,1,1,0,1,2,0,4
273,1.788,J INTELL DISABIL RES,11,0,0,0,0,1,2,2,1,4,0,1
274,2.609,J MATH PSYCHOL,11,0,0,0,0,1,0,1,0,1,1,7
275,1.688,J NERV MENT DIS,11,0,0,0,1,1,1,0,0,1,2,5
276,,J NEUROTRAUM,11,0,0,0,1,1,0,1,0,1,1,6
277,9.546,PERSPECT PSYCHOL SCI,11,1,0,1,1,2,1,2,1,1,0,1
278,0.147,PSICOL-REFLEX CRIT,11,0,0,1,0,2,1,0,0,1,0,6
279,,Z NEUROPSYCHOL,11,0,0,0,1,0,1,0,0,1,1,7
280,,ADV EXP MED BIOL,10,1,1,1,0,1,0,0,0,0,0,6
281,,AGE,10,0,0,0,2,0,0,1,1,0,0,6
282,,AGING DIS,10,0,0,0,0,1,0,1,1,0,1,6
283,,ANN NEUROL,10,0,0,0,1,0,1,1,1,2,0,4
284,,APPETITE,10,0,1,0,0,0,0,1,0,3,0,5
285,2.589,ARCH SEX BEHAV,10,0,0,0,1,0,1,0,0,0,1,7
286,3.108,ASSESSMENT,10,0,0,0,2,0,1,0,0,1,0,6
287,4.407,DEPRESS ANXIETY,10,0,0,0,4,0,1,2,0,0,1,2
288,3.439,EUR PSYCHIAT,10,0,0,0,1,1,2,2,0,0,0,4
289,,EXP AGING RES,10,0,0,0,1,0,1,0,1,0,0,7
290,,HUM PSYCHOPHARM CLIN,10,0,0,0,0,0,0,0,0,2,0,8
291,7.260,J AM ACAD CHILD PSY,10,0,4,0,0,1,0,1,1,0,0,3
292,,J EYE MOVEMENT RES,10,0,0,1,1,0,0,0,0,0,0,8
293,1.089,MIND LANG,10,0,1,1,0,0,2,1,0,2,0,3
294,,PROG BRAIN RES,10,0,0,0,0,1,0,0,2,0,0,7
295,7.972,PSYCHOL REV,10,0,1,0,0,2,1,3,1,1,1,0
296,,SEIZURE-EUR J EPILEP,10,1,0,1,0,0,0,2,0,0,0,6
297,0.586,SPAN J PSYCHOL,10,0,0,0,0,3,0,0,2,1,1,3
298,,SPEECH COMMUN,10,0,0,3,1,0,1,0,1,2,0,2
299,0.739,SYNTHESE,10,0,0,0,0,2,3,2,1,1,0,1
300,1.646,ADV COGN PSYCHOL,9,0,0,0,0,0,2,0,0,1,0,6
301,,ANN INDIAN ACAD NEUR,9,0,0,0,0,2,2,1,0,0,0,4
302,1.567,BEHAV PROCESS,9,0,3,0,0,0,0,0,0,0,0,6
303,,BRAIN BEHAV IMMUN,9,0,1,1,1,1,1,0,0,0,1,3
304,,BRAIN IMPAIR,9,0,1,0,3,0,0,0,0,1,0,4
305,1.985,DISABIL REHABIL,9,0,0,1,0,1,0,0,1,0,0,6
306,,EPILEPTIC DISORD,9,0,0,0,2,0,0,2,1,0,0,4
307,,EUR J PAIN,9,0,0,0,4,1,0,0,0,0,0,4
308,,EUR NEUROL,9,0,0,0,0,0,0,0,0,0,1,8
309,,EXPERT REV NEUROTHER,9,0,1,1,1,1,0,2,1,1,0,1
310,,FRONT BIOSCI-LANDMRK,9,0,0,0,1,0,1,0,3,1,1,2
311,0.391,INT J AGING HUM DEV,9,0,0,0,1,1,1,1,0,1,1,3
312,1.316,INT J BEHAV DEV,9,0,0,0,2,0,2,0,1,1,0,3
313,,INT J NEUROPSYCHOPH,9,0,0,1,0,0,0,1,0,3,0,4
314,,J CLIN NEUROPHYSIOL,9,0,0,1,0,3,2,1,0,0,0,2
315,5.416,J GERONTOL A-BIOL,9,0,0,0,1,0,2,0,3,0,0,3
316,,J NEURAL ENG,9,0,0,0,0,0,1,2,0,1,0,5
317,,J NEUROVIROL,9,0,0,0,0,1,1,0,1,0,1,5
318,,NEURAL REGEN RES,9,1,1,0,0,1,1,1,0,1,1,2
319,,PHENOMENOL COGN SCI,9,0,0,0,2,0,1,1,0,1,1,3
320,0.317,PSYCHOL FR,9,0,0,0,1,1,1,1,0,0,0,5
321,0.879,PSYCHOL REC,9,0,0,0,0,0,0,0,0,2,0,7
322,2.084,PSYCHOPATHOLOGY,9,0,0,2,0,2,1,0,0,1,0,3
323,2.561,SOC PSYCHOL PERS SCI,9,0,0,0,1,2,3,0,1,0,0,2
324,1.154,ADICCIONES,8,0,0,0,0,0,0,1,0,0,1,6
325,,ALZHEIMERS RES THER,8,0,1,1,1,0,0,0,0,0,0,5
326,0.619,AM J PSYCHOL,8,0,0,0,2,2,0,0,0,1,0,3
327,0.440,ANN PSYCHOL,8,0,0,0,0,0,0,0,2,2,1,3
328,,ANNU REV NEUROSCI,8,0,0,3,0,2,0,1,1,0,0,1
329,,BIOMED SIGNAL PROCES,8,0,0,0,0,0,2,1,1,0,0,4
330,,COGN COMPUT,8,0,0,0,0,1,1,2,2,0,0,2
331,5.064,COGNITIVE PSYCHOL,8,0,0,0,0,0,0,0,2,3,0,3
332,1.460,CREATIVITY RES J,8,0,0,0,2,1,0,1,1,0,0,3
333,,CURR OPIN NEUROBIOL,8,1,1,1,0,0,1,1,1,1,0,1
334,3.238,CURR PSYCHIAT REP,8,0,1,1,2,1,2,0,0,1,0,0
335,,EUR J APPL PHYSIOL,8,0,0,0,0,1,0,0,0,0,0,7
336,,FRONT NEUROENDOCRIN,8,0,0,1,0,0,0,1,0,1,0,5
