Cited Journal Data: JOURNAL OF COGNITIVE NEUROSCIENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
24,,PHILOS T R SOC B,120,0,5,16,18,8,8,7,17,6,6,29
25,3.358,J EXP PSYCHOL HUMAN,116,2,8,14,14,11,7,11,5,4,4,36
26,,FRONT AGING NEUROSCI,115,0,1,5,14,12,9,7,7,9,10,41
27,,J VISION,114,2,1,4,10,5,5,1,4,5,5,72
28,,BRAIN,112,2,4,8,9,11,7,5,21,7,10,28
29,,NEUROSCIENCE,110,1,3,5,9,5,6,11,4,10,9,47
30,2.168,ATTEN PERCEPT PSYCHO,107,2,7,6,7,6,6,11,7,6,6,43
31,,DEV COGN NEUROS-NETH,106,1,7,3,5,10,7,11,10,6,10,36
32,,J NEUROPHYSIOL,104,2,7,7,11,11,7,2,9,5,5,38
33,,P NATL ACAD SCI USA,103,1,6,10,9,14,4,5,7,5,9,33
34,,BEHAV BRAIN RES,100,5,7,4,7,12,5,5,8,5,4,38
35,3.479,COGNITION,95,0,5,3,7,6,12,5,9,4,5,39
36,2.882,INT J PSYCHOPHYSIOL,91,0,3,3,7,5,12,9,5,2,5,40
37,2.248,ACTA PSYCHOL,89,1,1,1,13,4,6,6,10,6,9,32
38,,EUR J NEUROSCI,89,1,3,3,17,5,5,3,6,9,9,28
39,,HEARING RES,88,0,3,5,11,6,6,10,7,8,10,22
40,21.965,TRENDS COGN SCI,86,5,12,10,14,7,6,5,3,6,3,15
41,1.941,CONSCIOUS COGN,79,1,4,6,9,9,6,6,7,3,1,27
42,,LANG COGN NEUROSCI,77,0,1,2,7,5,9,8,1,8,1,35
43,,NEURON,74,3,7,4,10,7,5,4,1,4,3,26
44,2.863,PSYCHOL RES-PSYCH FO,74,0,0,5,5,8,3,11,6,5,4,27
45,,SOC NEUROSCI-UK,74,0,0,3,4,4,7,8,11,8,0,29
46,,BRAIN TOPOGR,72,0,3,4,6,9,4,5,6,5,6,24
47,3.369,PSYCHON B REV,72,0,3,5,9,5,4,5,3,2,4,32
48,3.808,DEVELOPMENTAL SCI,70,0,0,3,5,4,4,8,5,6,5,30
49,1.489,J NEUROLINGUIST,65,0,2,0,4,4,3,1,6,2,7,36
50,5.929,J EXP PSYCHOL GEN,61,2,0,6,8,7,5,5,4,4,2,18
51,,SCI REP-UK,59,0,1,0,5,6,4,3,5,8,4,23
52,,VISION RES,56,0,1,1,1,7,2,4,1,3,4,32
53,,BRAIN STRUCT FUNCT,55,0,0,4,6,6,5,5,4,5,3,17
54,,NEUROBIOL AGING,55,1,2,1,8,3,5,4,4,6,2,19
55,3.652,NEUROBIOL LEARN MEM,55,0,1,5,11,4,3,5,3,1,2,20
56,2.862,J EXP PSYCHOL LEARN,52,0,2,2,7,5,5,5,2,3,4,17
57,3.269,NEUROPSYCHOLOGY,51,0,0,0,3,1,2,7,2,4,4,28
58,,CLIN NEUROPHYSIOL,50,0,1,0,5,2,5,7,1,4,6,19
59,2.073,COGN NEUROPSYCHOL,48,0,1,1,8,1,1,2,4,10,3,17
60,4.237,J MEM LANG,46,0,6,3,2,4,1,6,2,2,3,17
61,,NEUROREPORT,46,0,2,4,3,1,2,5,3,1,6,19
62,4.940,PSYCHOL SCI,46,1,1,4,6,4,5,3,0,0,1,21
63,,ANN NY ACAD SCI,43,1,4,2,2,3,7,4,3,0,4,13
64,,APHASIOLOGY,43,0,0,7,3,3,0,5,4,5,2,14
65,2.009,BILING-LANG COGN,42,0,1,3,1,8,1,4,2,4,4,14
66,,BRAIN IMAGING BEHAV,42,0,1,1,0,2,3,2,6,1,5,21
67,,HIPPOCAMPUS,42,2,6,0,8,6,0,5,2,3,1,9
68,2.127,Q J EXP PSYCHOL,41,0,1,1,4,3,4,5,1,2,1,19
69,,NAT REV NEUROSCI,40,3,4,2,7,6,4,2,0,2,4,6
70,,NEUROSCI LETT,40,0,0,0,5,4,3,3,3,2,0,20
71,3.923,SCHIZOPHR RES,40,0,0,4,5,1,3,1,4,0,0,22
72,,FRONT COMPUT NEUROSC,39,1,2,2,4,3,2,3,1,1,3,17
73,,J INT NEUROPSYCH SOC,39,0,1,1,2,1,4,1,4,5,1,19
74,,NEUROIMAGE-CLIN,39,0,0,1,4,10,2,1,5,1,3,12
75,2.457,MEM COGNITION,38,0,1,3,4,3,2,0,1,6,1,17
76,,PSYCHIAT RES-NEUROIM,38,1,1,0,4,3,2,5,3,3,1,15
77,4.592,NEUROPSYCHOL REV,37,1,2,3,5,3,0,2,1,3,1,16
78,,BRAIN STIMUL,35,2,2,3,4,2,4,6,0,3,0,9
79,4.141,DEV PSYCHOL,34,1,0,0,2,4,2,3,2,3,1,16
80,3.383,EMOTION,34,0,0,2,5,4,0,5,1,2,1,14
81,1.590,J PSYCHOPHYSIOL,34,0,1,0,3,1,3,5,4,3,1,13
82,1.388,COGN PROCESS,32,0,1,2,3,2,2,4,2,1,4,11
83,2.549,J EXP CHILD PSYCHOL,32,0,0,0,1,1,7,0,4,3,1,15
84,,BMC NEUROSCI,31,0,1,1,4,1,3,3,2,2,1,13
85,,CURR BIOL,31,1,7,2,1,2,1,2,3,1,2,9
86,1.869,WIRES COGN SCI,31,0,1,0,5,2,3,1,0,5,4,10
87,,PROG NEUROBIOL,30,0,4,0,4,1,3,1,2,1,3,11
88,1.887,RES DEV DISABIL,30,0,0,1,1,0,1,4,3,0,1,19
89,,SLEEP,30,1,2,0,4,2,0,1,2,4,0,14
90,1.921,VIS COGN,30,0,0,1,1,1,0,2,0,3,3,19
91,,COGN NEUROSCI-UK,29,0,2,0,1,6,2,3,4,1,2,8
92,3.665,J AUTISM DEV DISORD,29,0,0,1,1,2,1,1,0,2,2,19
93,2.083,J CLIN EXP NEUROPSYC,29,2,0,0,3,0,2,3,1,3,0,15
94,,NAT COMMUN,28,0,2,3,1,3,1,1,2,4,2,9
95,,BIOL PSYCHIAT,27,0,0,1,1,1,6,3,0,3,0,12
96,,NAT NEUROSCI,27,2,3,3,3,2,2,1,0,2,0,9
97,,PHYSIOL REV,27,0,0,1,4,2,3,3,1,4,1,8
98,2.467,PSYCHIAT RES,27,0,0,1,2,2,2,1,4,0,2,13
99,8.450,SCHIZOPHRENIA BULL,27,0,0,1,4,1,2,3,1,0,1,14
100,,BEHAV NEUROL,26,0,0,3,2,2,1,1,2,4,4,7
101,2.070,J SPEECH LANG HEAR R,26,0,0,0,1,1,4,2,1,1,4,12
102,,PHYS LIFE REV,26,0,3,4,2,3,0,1,2,2,1,8
103,,EPILEPSY BEHAV,25,0,0,1,2,3,3,0,3,0,0,13
104,,J ALZHEIMERS DIS,25,0,0,1,2,1,0,0,2,3,0,16
105,3.957,J PSYCHIATR RES,25,0,1,1,3,1,4,1,1,1,1,11
106,,NEUROPHYSIOL CLIN,25,0,1,0,2,3,0,0,4,0,1,14
107,14.756,PSYCHOL BULL,25,0,0,0,3,2,4,1,1,2,4,8
108,2.446,COGNITIVE SCI,24,0,2,0,1,1,1,1,1,4,1,12
109,,NEUROCASE,24,0,0,0,2,3,1,3,1,0,1,13
110,2.646,PSYCHOL AGING,24,0,4,0,0,6,1,2,2,2,1,6
111,,ANNU REV NEUROSCI,23,0,2,3,5,1,2,2,1,0,4,3
112,20.771,BEHAV BRAIN SCI,23,0,2,4,3,1,2,1,2,1,2,5
113,1.431,J COGN PSYCHOL,23,0,0,2,0,2,2,5,0,1,1,10
114,,J INTEGR NEUROSCI,23,1,0,0,0,1,2,3,2,3,3,8
115,,LECT NOTES COMPUT SC,23,0,0,1,2,0,0,0,1,0,0,19
116,5.938,PSYCHOL MED,23,0,0,2,4,3,2,3,2,1,0,6
117,,PROC SPIE,22,0,0,0,0,0,1,0,4,2,1,14
118,,BEHAV BRAIN FUNCT,21,0,0,3,1,0,4,1,2,1,2,7
119,,BRAIN BEHAV,21,0,0,0,1,0,1,1,4,2,2,10
120,2.201,COGNITION EMOTION,21,0,0,2,3,1,2,0,3,1,0,9
121,2.241,DEV NEUROPSYCHOL,21,0,0,0,1,0,3,2,1,3,0,11
122,9.546,PERSPECT PSYCHOL SCI,21,1,0,1,4,3,3,1,2,0,0,6
123,2.928,BEHAV RES METHODS,20,0,1,0,0,2,3,1,1,0,0,12
124,1.912,COGN NEUROPSYCHIATRY,20,0,0,0,3,2,1,1,2,1,0,10
125,,NEUROCOMPUTING,20,0,0,0,0,0,0,0,2,0,0,18
126,3.063,TOP COGN SCI,20,0,0,0,4,2,2,1,0,0,7,4
127,,CEREBELLUM,19,0,0,0,1,4,1,2,1,0,0,10
128,,CURR OPIN NEUROBIOL,19,2,2,1,1,4,1,0,0,0,4,4
129,,DEV PSYCHOBIOL,19,0,0,1,1,2,1,2,2,0,0,10
130,1.966,MONOGR SOC RES CHILD,19,1,0,0,4,1,1,0,2,2,1,7
131,,NEUROSCIENTIST,19,1,0,0,5,4,5,0,0,1,0,3
132,,PLOS COMPUT BIOL,19,0,2,1,4,1,1,2,2,1,0,5
133,,RESTOR NEUROL NEUROS,19,0,1,0,2,2,0,3,1,3,1,6
134,,CURR PHARM DESIGN,18,0,1,2,2,0,1,0,1,2,0,9
135,,DEV NEUROSCI-BASEL,18,0,3,0,5,1,0,2,1,1,1,4
136,3.423,DRUG ALCOHOL DEPEN,18,0,0,0,1,1,2,2,0,1,1,10
137,2.076,EXP PSYCHOL,18,0,0,0,3,1,1,1,1,1,1,9
138,3.245,INTELLIGENCE,18,0,2,0,1,2,0,0,1,0,2,10
139,0.906,PERCEPTION,18,0,0,0,2,1,1,1,2,1,2,8
140,,TRANSL NEUROSCI,18,0,0,1,1,0,0,0,2,3,2,9
141,,TRENDS NEUROSCI,18,2,1,2,4,0,1,3,1,0,0,4
142,,BIOMED RES INT,17,0,0,1,1,2,1,0,3,1,1,7
143,4.061,CHILD DEV,17,0,1,0,3,1,0,2,2,1,1,6
144,3.383,J AFFECT DISORDERS,17,0,1,0,0,2,1,0,0,1,3,9
145,,J NEUROL SCI,17,0,0,1,0,1,1,1,4,1,1,7
146,,JOVE-J VIS EXP,17,1,1,0,2,2,2,1,2,0,1,5
147,0.500,JPN PSYCHOL RES,17,0,1,0,3,1,0,0,1,1,0,10
148,,PSYCHOPHARMACOLOGY,17,0,0,0,2,1,2,1,1,1,0,9
149,21.810,ANNU REV PSYCHOL,16,0,0,1,2,0,2,5,1,0,0,5
150,2.254,BRIT J PSYCHOL,16,0,0,1,2,2,1,1,0,0,2,7
151,,J NEURODEV DISORD,16,0,0,1,0,0,1,0,0,2,1,11
152,,J NEUROSCI METH,16,0,0,1,1,0,0,3,3,0,0,8
153,2.000,MUSIC PERCEPT,16,0,0,0,0,1,1,0,0,2,3,9
154,,NEUROSCI RES,16,1,0,0,0,1,1,1,1,1,0,10
155,,PATTERN RECOGN,16,0,0,0,0,0,0,0,0,0,0,16
156,1.694,HUM FACTORS,15,0,0,1,1,1,2,2,1,0,2,5
157,5.153,J ABNORM PSYCHOL,15,1,0,1,0,2,1,3,2,2,0,3
158,,NEUROINFORMATICS,15,0,0,0,3,2,2,1,2,1,2,2
159,,NEUROPSYCHOPHARMACOL,15,0,1,1,1,2,1,1,1,1,2,4
160,2.173,PSYCHOL MUSIC,15,0,0,0,0,1,0,3,4,2,3,2
161,1.368,SECOND LANG RES,15,0,0,1,2,3,1,1,0,1,2,4
162,,COGN NEURODYNAMICS,14,0,0,1,0,2,1,1,1,0,2,6
163,,FRONT NEURAL CIRCUIT,14,0,0,0,2,1,1,0,0,3,0,7
164,2.920,J HEAD TRAUMA REHAB,14,0,0,0,1,2,0,0,1,0,1,9
165,0.633,J PSYCHOLINGUIST RES,14,0,0,0,0,0,2,0,1,1,1,9
166,,J PSYCHOPHARMACOL,14,1,0,1,2,0,1,0,0,1,0,8
167,1.612,LANG LEARN,14,0,1,0,2,1,2,1,0,4,0,3
168,,NEUROPHARMACOLOGY,14,0,1,2,2,1,0,0,1,3,0,4
169,,PROG NEURO-PSYCHOPH,14,0,0,1,2,4,1,1,1,0,1,3
170,1.986,ARCH CLIN NEUROPSYCH,13,0,0,0,2,1,1,0,0,4,2,3
171,,IEEE T PATTERN ANAL,13,0,0,1,1,0,0,0,0,0,0,11
172,0.697,INT J BILINGUAL,13,0,0,0,1,1,0,2,0,0,2,7
173,2.486,J NEUROPSYCHOL,13,0,0,0,0,0,2,0,1,3,2,5
174,,NEUROSCI BULL,13,0,0,0,1,1,1,2,0,1,0,7
175,,PEERJ,13,2,1,1,1,0,0,1,2,1,1,3
176,2.964,PSYCHOL LEARN MOTIV,13,0,0,0,1,1,1,2,0,3,0,5
177,7.972,PSYCHOL REV,13,0,1,0,1,0,0,0,0,1,3,7
178,,PSYCHONEUROENDOCRINO,13,0,0,0,2,2,1,2,2,0,0,4
179,,REV NEUROSCIENCE,13,0,2,0,1,1,1,1,1,2,0,4
180,,SCIENCE,13,0,0,2,3,2,0,1,1,0,1,3
181,,ACOUST AUST,12,0,2,0,4,0,1,2,2,1,0,0
182,1.803,AGING NEUROPSYCHOL C,12,0,0,2,1,0,1,2,0,1,0,5
183,1.512,APPL PSYCHOLINGUIST,12,0,0,0,2,2,1,0,1,1,1,4
184,,BEHAV NEUROSCI,12,0,1,2,1,0,1,3,0,1,0,3
185,6.459,J CHILD PSYCHOL PSYC,12,0,0,0,2,2,2,1,1,0,0,4
186,5.031,J PERS SOC PSYCHOL,12,0,0,0,5,3,0,1,0,0,0,3
187,5.861,J PSYCHIATR NEUROSCI,12,0,0,1,1,2,0,1,2,0,2,3
188,2.976,PHYSIOL BEHAV,12,0,1,1,1,2,2,0,0,1,0,4
189,2.384,POLIT PSYCHOL,12,0,0,0,2,1,3,0,1,2,0,3
190,1.057,SCAND J PSYCHOL,12,0,0,1,0,0,2,1,0,0,0,8
191,1.581,ADV CHILD DEV BEHAV,11,0,0,0,0,0,0,1,1,0,2,7
192,0.960,ANNU REV APPL LINGUI,11,0,1,2,1,3,1,1,0,0,0,2
193,,BMC NEUROL,11,0,2,0,0,1,0,3,0,1,0,4
194,1.808,BRAIN INJURY,11,0,0,0,2,1,0,1,1,2,0,4
195,,CLIN EEG NEUROSCI,11,0,0,0,2,0,0,2,0,2,0,5
196,5.064,COGNITIVE PSYCHOL,11,0,0,1,0,2,1,1,0,0,1,5
197,4.000,DEV REV,11,0,0,1,1,0,3,1,1,0,0,4
198,,ELIFE,11,0,2,0,1,1,1,4,0,0,0,2
199,,GENES BRAIN BEHAV,11,0,0,1,1,1,3,0,1,0,1,3
200,1.683,J COGN DEV,11,0,0,0,0,1,0,1,2,2,0,5
201,,J NEURAL TRANSM,11,0,0,0,1,1,0,1,1,0,2,5
202,,NEUROREHAB NEURAL RE,11,0,0,0,1,1,0,0,2,2,0,5
203,1.556,STUD SECOND LANG ACQ,11,0,0,1,0,2,0,1,0,3,1,3
204,,TRANSL PSYCHIAT,11,0,0,0,0,1,0,0,4,1,0,5
205,2.764,ADDICT BEHAV,10,0,0,0,0,0,1,0,2,4,0,3
206,,ANIM COGN,10,0,0,0,0,0,2,0,2,0,0,6
207,1.453,APPL LINGUIST,10,0,0,1,3,2,0,0,0,1,1,2
208,,APPL MECH MATER,10,0,0,0,0,1,1,0,1,1,0,6
209,,BIOL CYBERN,10,0,0,0,0,2,1,0,2,0,0,5
210,5.678,CURR DIR PSYCHOL SCI,10,0,1,1,3,0,1,0,0,1,0,3
211,3.240,DEV PSYCHOPATHOL,10,0,0,0,1,0,1,2,1,1,0,4
212,12.008,JAMA PSYCHIAT,10,0,2,0,0,0,2,0,1,1,0,4
213,1.688,MEMORY,10,0,0,1,0,0,1,1,0,0,0,7
214,,MOVEMENT DISORD,10,0,0,0,2,1,0,0,0,1,1,5
215,,NEURAL NETWORKS,10,0,0,0,0,0,1,0,0,0,0,9
216,,NEUROMETHODS,10,0,0,0,2,0,3,2,0,0,0,3
217,,PAIN,10,1,0,0,1,0,0,0,2,0,0,6
218,2.212,RES AUTISM SPECT DIS,10,0,0,0,0,0,1,0,0,0,1,8
219,,ALCOHOL CLIN EXP RES,9,0,0,0,2,1,0,1,0,0,1,4
220,1.218,CAN J EXP PSYCHOL,9,0,0,0,1,1,0,1,2,0,1,3
221,,COGN COMPUT,9,1,0,0,1,1,0,0,0,0,0,6
222,2.565,EDUC PSYCHOL REV,9,0,0,0,2,1,0,0,1,1,0,4
223,,EUR ARCH PSY CLIN N,9,0,1,0,0,0,1,1,1,1,2,2
224,,J ACOUST SOC AM,9,0,0,0,1,2,0,0,1,2,0,3
225,,J PARKINSON DIS,9,0,1,1,1,0,0,1,1,1,0,3
226,,J SLEEP RES,9,0,0,0,0,0,1,0,2,0,0,6
227,1.356,LATERALITY,9,0,0,1,2,1,1,0,0,0,0,4
228,0.647,LINGUA,9,0,0,0,0,0,0,0,0,0,2,7
229,,OPTIK,9,0,0,0,0,0,0,0,0,0,0,9
230,,PSYCHIAT CLIN NEUROS,9,0,0,0,1,0,0,0,0,2,1,5
231,0.659,PSYCHOL BELG,9,0,1,0,1,1,0,0,2,0,1,3
232,,ZH VYSSH NERV DEYAT+,9,1,0,0,2,0,1,1,0,2,0,2
233,0.619,AM J PSYCHOL,8,0,0,0,0,0,1,1,2,0,0,4
234,1.444,ANN DYSLEXIA,8,0,0,0,0,1,4,0,0,0,1,2
235,0.440,ANN PSYCHOL,8,0,0,1,1,1,0,3,0,0,0,2
236,1.567,BEHAV PROCESS,8,0,0,0,1,0,1,2,0,0,0,4
237,,BIPOLAR DISORD,8,0,0,0,2,1,0,1,0,1,1,2
238,,CHILD NEUROPSYCHOL,8,0,0,0,0,1,1,0,0,0,0,6
239,,COGN BEHAV NEUROL,8,0,0,1,1,0,0,0,0,0,0,6
240,0.887,DISCOURSE PROCESS,8,0,0,0,2,0,0,1,1,2,0,2
241,3.356,EMOT REV,8,0,0,1,1,2,0,0,1,1,0,2
242,,FRONT BIOSCI-LANDMRK,8,0,0,0,1,1,2,1,1,0,0,2
243,,J CLIN NEUROPHYSIOL,8,0,0,0,0,1,1,1,0,1,0,4
244,,J COMP NEUROL,8,0,1,0,0,0,1,0,1,2,0,3
245,0.578,J CONSCIOUSNESS STUD,8,0,0,0,0,1,0,0,1,1,0,5
246,,J VIS COMMUN IMAGE R,8,0,0,0,0,0,0,0,0,0,0,8
247,,MED HYPOTHESES,8,0,1,2,0,0,0,0,0,0,0,5
248,0.984,MIND BRAIN EDUC,8,0,0,0,0,2,0,1,2,0,1,2
249,0.781,MULTISENS RES,8,0,0,0,1,0,1,1,0,1,2,2
250,0.546,PERCEPT MOTOR SKILL,8,0,0,0,0,0,1,1,1,0,1,4
251,,PROG BRAIN RES,8,0,0,1,1,1,1,0,1,0,1,2
252,0.441,PSICOLOGICA,8,0,0,0,1,0,0,0,1,0,2,4
253,,SLEEP MED REV,8,0,0,1,1,0,1,0,1,1,0,3
254,,ADDICT BIOL,7,0,0,0,0,1,0,0,1,0,0,5
255,1.321,APPL COGNITIVE PSYCH,7,1,1,0,2,0,0,0,1,1,0,1
256,4.330,AUTISM RES,7,0,0,0,0,0,0,0,0,0,0,7
257,,CHINESE SCI BULL,7,0,0,0,0,2,0,0,1,0,0,4
258,2.172,COGNITIVE DEV,7,0,0,0,2,0,2,0,0,2,0,1
259,2.694,COMPUT HUM BEHAV,7,0,0,0,1,0,1,0,2,0,0,3
260,1.598,HUM MOVEMENT SCI,7,0,0,1,1,0,1,0,0,0,1,3
261,,IEEE T IMAGE PROCESS,7,0,0,0,0,0,0,0,0,0,0,7
262,,IEEE T NEUR NET LEAR,7,0,0,0,0,0,0,0,0,0,0,7
263,2.086,INFANCY,7,0,0,0,1,0,1,1,1,1,0,2
264,,INT J NEUROPSYCHOPH,7,0,0,1,0,2,0,1,0,0,0,3
265,2.285,J EXP SOC PSYCHOL,7,0,0,0,4,1,0,1,1,0,0,0
266,2.609,J MATH PSYCHOL,7,0,0,0,1,0,0,0,0,1,2,3
267,,J NEURAL ENG,7,0,0,1,1,1,0,1,0,0,0,3
268,,J PHYSIOL ANTHROPOL,7,0,0,0,2,0,0,1,2,0,0,2
269,,MOL AUTISM,7,0,0,0,0,0,1,0,1,1,1,3
270,,MOL PSYCHIATR,7,0,0,0,0,1,0,0,1,1,0,4
271,0.809,MUSIC SCI,7,0,0,0,0,0,0,1,0,0,1,5
272,,NEURAL COMPUT,7,0,0,0,1,0,0,1,0,0,1,4
273,,NEURAL COMPUT APPL,7,0,0,0,0,0,0,0,0,0,0,7
274,,NEURAL PLAST,7,0,0,0,1,0,0,1,0,0,0,5
275,,NEUROPSYCH DIS TREAT,7,0,0,0,0,1,0,0,1,0,1,4
276,,NEUROPSYCHOBIOLOGY,7,0,2,0,0,0,0,0,0,1,1,3
277,,PHENOMENOL COGN SCI,7,0,0,0,0,0,1,0,2,1,0,3
278,,PHILOS STUD,7,0,0,1,0,0,0,1,1,2,1,1
279,,PLOS BIOL,7,0,1,1,1,0,2,0,0,0,1,1
280,2.084,PSYCHOPATHOLOGY,7,0,0,1,0,1,0,1,1,0,0,3
281,,SCI WORLD J,7,0,0,0,0,0,0,0,0,0,0,7
282,2.164,AJIDD-AM J INTELLECT,6,0,0,0,0,1,0,0,0,0,0,5
283,,AM J NEURORADIOL,6,0,0,0,0,1,1,1,0,1,0,2
284,0.504,AN PSICOL-SPAIN,6,0,0,0,3,0,2,0,1,0,0,0
285,,BMC PSYCHIATRY,6,0,0,0,0,0,1,1,0,1,1,2
286,,COMM COM INF SC,6,0,0,0,0,0,0,0,2,0,0,4
287,,CURR NEUROL NEUROSCI,6,0,2,0,0,0,0,0,0,0,0,4
288,0.592,FOLIA PHONIATR LOGO,6,0,0,1,1,0,1,0,0,0,0,3
289,,FRONT NEUROROBOTICS,6,0,0,1,1,0,0,1,0,0,0,3
290,,HORM BEHAV,6,0,0,0,0,2,1,1,0,0,0,2
291,1.179,INFANT CHILD DEV,6,0,0,0,1,0,0,0,0,1,0,4
292,,INT J DEV NEUROSCI,6,0,0,0,0,1,0,0,1,0,0,4
293,,INT J NEUROSCI,6,0,0,2,0,0,1,0,1,0,0,2
294,7.260,J AM ACAD CHILD PSY,6,0,0,0,0,0,0,0,0,1,0,5
295,5.498,J CLIN PSYCHIAT,6,0,0,0,0,1,0,0,1,0,1,3
296,1.121,J NEUROSCI PSYCHOL E,6,0,0,1,1,0,1,0,1,2,0,0
297,,J NEUROSURG,6,0,0,0,1,0,0,0,2,0,0,3
298,,LEARN MEMORY,6,0,0,0,2,0,0,0,0,0,0,4
299,0.942,MOD LANG J,6,0,0,1,1,1,1,0,1,0,0,1
300,1.744,MOTIV EMOTION,6,0,0,0,1,0,0,0,1,0,0,4
301,,MULTIMED TOOLS APPL,6,0,0,0,0,0,0,0,0,0,1,5
302,,NERVENARZT,6,0,1,0,0,0,1,0,0,1,0,3
303,,NEUROL CLIN,6,0,0,0,0,0,0,0,0,0,0,6
304,,NEUROLOGY,6,0,0,0,2,0,1,0,1,0,1,1
305,,NEURORADIOLOGY,6,0,0,0,0,0,1,0,2,0,1,2
306,1.491,NONPROF VOLUNT SEC Q,6,0,0,0,0,1,2,0,1,1,0,1
307,,P IEEE,6,0,0,0,0,0,2,0,0,0,1,3
308,1.951,PERS INDIV DIFFER,6,0,0,0,0,1,1,0,0,0,0,4
309,,PROCD SOC BEHV,6,0,0,0,1,0,1,0,0,0,0,4
310,2.133,PSYCHIAT CLIN N AM,6,0,0,0,1,0,0,0,0,2,0,3
311,,REND LINCEI-SCI FIS,6,0,1,0,0,0,2,1,1,0,0,1
312,1.156,REV GEN PSYCHOL,6,0,0,1,2,0,0,1,1,0,0,1
313,,REV NEUROLOGIA,6,0,0,0,0,1,0,0,1,0,0,4
314,,STROKE,6,0,0,1,1,0,0,0,3,0,0,1
315,5.605,ACTA PSYCHIAT SCAND,5,0,0,0,0,2,0,0,0,1,0,2
316,,ANN NEUROL,5,0,0,0,0,1,0,0,2,0,0,2
317,,BIOMED SIGNAL PROCES,5,0,0,1,2,0,0,1,0,0,0,1
318,,BRAIN BEHAV EVOLUT,5,1,0,0,0,0,0,0,0,1,0,3
319,2.252,COMPR PSYCHIAT,5,0,0,0,1,0,0,1,0,0,0,3
320,,CURR ALZHEIMER RES,5,0,0,1,0,0,1,0,0,2,0,1
321,4.407,DEPRESS ANXIETY,5,0,0,0,0,0,0,0,0,0,1,4
322,,EPILEPSY RES,5,0,0,0,0,0,0,0,2,0,0,3
323,,EXP PHYSIOL,5,0,1,1,1,0,0,0,0,0,1,1
324,,EXPERT REV NEUROTHER,5,0,0,1,1,0,0,1,0,0,0,2
325,,FRONT CELL NEUROSCI,5,0,2,0,1,1,0,1,0,0,0,0
326,,FRONT NEUROANAT,5,0,0,1,0,0,0,0,1,0,0,3
327,,IEEE T MED IMAGING,5,0,0,0,0,0,0,0,2,0,1,2
328,,IET BIOMETRICS,5,0,0,0,0,0,0,0,0,0,0,5
329,1.349,INFANT BEHAV DEV,5,0,0,0,0,0,0,0,1,0,0,4
330,0.391,INT J AGING HUM DEV,5,0,0,1,0,1,1,1,0,0,0,1
331,,INT J PEDIATR OTORHI,5,0,0,0,0,0,0,1,0,0,0,4
332,0.575,INT J SCI MATH EDUC,5,0,0,1,0,0,0,1,0,0,0,3
333,1.449,J COMMUN DISORD,5,0,0,0,0,1,1,1,0,0,0,2
334,,J COMPUT NEUROSCI,5,0,0,0,1,0,0,1,0,0,0,3
335,1.949,J EXP PSYCHOL-ANIM L,5,0,0,0,0,0,0,0,1,1,0,3
336,1.788,J INTELL DISABIL RES,5,0,0,0,0,0,0,0,0,0,0,5
337,,J MOL NEUROSCI,5,0,0,0,0,0,1,0,0,1,0,3
