Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
104,1.000,CHILD PSYCHIAT HUM D,7,0,0,1,0,1,0,0,0,0,0,5
105,,COGN AFFECT BEHAV NE,7,0,0,0,0,1,1,0,0,0,2,3
106,,CURR OPIN NEUROBIOL,7,0,0,0,0,2,0,0,0,1,1,3
107,,EAR HEARING,7,1,1,0,0,0,0,0,1,0,0,4
108,,INT J AUDIOL,7,0,2,1,1,1,0,0,0,0,0,2
109,,LECT NOTES COMPUT SC,7,0,1,0,4,1,1,0,0,0,0,0
110,,NEUROREHAB NEURAL RE,7,0,0,1,0,0,0,0,3,0,1,2
111,0.339,PSIKHOL ZH,7,0,0,0,0,0,0,0,2,2,0,3
112,7.803,PSYCHOL REV,7,0,0,0,0,0,0,0,2,0,0,5
113,,ACTA NEUROCHIR,6,0,0,0,1,1,0,0,2,0,0,2
114,,CLIN REHABIL,6,0,0,0,1,0,0,1,0,0,0,4
115,1.511,COGNITION EMOTION,6,0,0,0,0,1,2,0,1,1,1,0
116,2.732,CONSCIOUS COGN,6,0,0,0,1,0,0,1,0,1,0,3
117,1.384,EUR J COGN PSYCHOL,6,0,0,0,2,0,2,0,0,1,0,1
118,1.252,HUM MOVEMENT SCI,6,0,1,0,1,0,0,0,1,0,0,3
119,4.432,J CHILD PSYCHOL PSYC,6,0,1,0,0,1,0,0,1,0,1,2
120,5.594,J EXP PSYCHOL GEN,6,0,0,0,0,1,0,1,1,0,0,3
121,,J NEUROSURG,6,0,0,0,1,1,1,0,0,0,2,1
122,1.292,J REHABIL RES DEV,6,0,0,0,0,1,0,0,1,0,1,3
123,0.373,LANG SCI,6,0,0,0,2,0,0,0,0,1,0,3
124,0.609,SCAND J PSYCHOL,6,0,0,0,0,0,1,0,0,0,2,3
125,1.121,SOC COGNITION,6,0,0,1,0,0,0,0,0,0,1,4
126,,ARQ NEURO-PSIQUIAT,5,0,1,1,0,1,0,0,0,0,0,2
127,0.575,CAN J AGING,5,0,0,1,0,0,0,0,0,0,1,3
128,0.891,CAN J EXP PSYCHOL,5,0,0,0,2,1,1,0,0,1,0,0
129,,FRONT BIOSCI,5,0,0,0,0,1,0,0,1,0,0,3
130,,HEARING RES,5,0,1,0,0,0,1,1,1,0,0,1
131,,INT J NEUROPSYCHOPH,5,0,0,0,1,1,0,1,0,0,0,2
132,,INT J NEUROSCI,5,0,0,0,1,0,0,0,0,0,1,3
133,,INTERACT STUD,5,0,0,0,0,1,1,0,0,0,0,3
134,,J AM ACAD AUDIOL,5,0,1,0,0,0,0,0,0,0,0,4
135,,J ANAT,5,0,1,0,0,1,0,0,0,0,2,1
136,1.143,J DEAF STUD DEAF EDU,5,0,0,0,0,3,0,0,0,0,0,2
137,,J NEUROSCI METH,5,0,1,0,0,0,1,0,0,3,0,0
138,3.662,J PSYCHIATR NEUROSCI,5,0,0,0,0,0,0,0,0,0,0,5
139,0.417,LANG LEARN,5,0,0,0,0,1,1,0,0,1,1,1
140,1.404,LANG SPEECH HEAR SER,5,0,0,0,1,0,1,0,1,0,1,1
141,,METHODS,5,0,0,1,0,0,0,0,0,0,0,4
142,,NEUROSCIENCE,5,0,0,0,0,0,0,0,1,0,1,3
143,,NEUROSURGERY,5,0,0,0,1,0,1,0,0,0,1,2
144,9.389,TRENDS COGN SCI,5,0,1,0,1,0,0,0,1,0,0,2
145,,ZH VYSSH NERV DEYAT+,5,0,0,0,0,0,0,0,1,0,0,4
146,4.014,ADDICTION,4,0,0,0,0,0,1,0,0,0,1,2
147,,ALZ DIS ASSOC DIS,4,0,1,0,0,2,0,0,0,0,0,1
148,,ALZHEIMERS DEMENT,4,0,1,0,0,0,0,0,0,0,0,3
149,,ANIM BEHAV,4,0,0,0,1,0,0,0,1,0,0,2
150,1.118,ANN DYSLEXIA,4,1,0,1,0,0,1,0,0,0,0,1
151,,ANN NEUROL,4,1,0,0,1,0,0,0,0,0,0,2
152,,ANN NY ACAD SCI,4,0,0,1,1,0,0,1,0,0,0,1
153,,APPL NEUROPSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
154,,ARCH GERONTOL GERIAT,4,0,0,1,1,1,0,0,0,0,0,1
155,,ARCH PEDIAT ADOL MED,4,0,0,0,1,1,0,0,0,0,0,2
156,2.715,BIOL PSYCHOL,4,0,0,0,0,1,0,0,0,0,0,3
157,,BRAIN DEV-JPN,4,0,0,1,0,0,0,0,0,0,0,3
158,1.538,BRIT J PSYCHOL,4,0,0,0,1,1,0,1,0,0,0,1
159,4.026,COGNITIVE PSYCHOL,4,0,0,0,1,1,0,0,2,0,0,0
160,,COMPUT BIOL MED,4,0,0,0,0,0,0,0,0,4,0,0
161,,DAN MED BULL,4,0,0,0,0,0,0,0,0,1,0,3
162,,DEMENT GERIATR COGN,4,0,0,0,0,0,0,0,1,0,0,3
163,4.374,DEV PSYCHOPATHOL,4,0,0,0,1,1,0,0,0,0,0,2
164,,EARLY HUM DEV,4,0,0,0,0,0,0,1,0,0,0,3
165,1.516,EDUC PSYCHOL REV,4,0,0,0,0,0,0,0,0,0,0,4
166,,EPILEPTIC DISORD,4,0,1,2,0,0,0,0,0,0,1,0
167,2.781,EXP PSYCHOL,4,0,0,0,2,1,0,0,0,0,0,1
168,0.880,J CHILD LANG,4,0,0,0,1,0,1,0,0,0,0,2
169,1.083,J COMMUN DISORD,4,0,0,1,0,0,0,0,0,1,0,2
170,1.563,J EXP CHILD PSYCHOL,4,0,1,0,0,0,0,0,2,0,1,0
171,2.580,J EXP PSYCHOL HUMAN,4,0,1,1,0,0,0,0,0,0,0,2
172,,J HUM GENET,4,0,3,0,0,0,0,0,0,0,0,1
173,1.436,J INTELL DISABIL RES,4,0,0,1,0,2,0,0,0,1,0,0
174,,J NEUROPSYCH CLIN N,4,0,0,0,0,0,0,0,1,0,0,3
175,,J NUCL MED,4,0,0,0,1,0,0,0,0,0,0,3
176,,MAGN RESON IMAGING,4,0,0,0,1,0,1,0,0,0,1,1
177,,MED HYPOTHESES,4,0,0,0,0,0,0,0,1,1,0,2
178,0.361,PSICOLOGICA,4,0,0,0,0,1,1,0,0,0,1,1
179,4.251,PSYCHOL SCI,4,0,1,0,1,0,0,0,1,0,1,0
180,0.656,SECOND LANG RES,4,0,0,0,0,1,0,0,0,0,1,2
181,0.824,AGING NEUROPSYCHOL C,3,0,0,0,0,0,0,0,0,0,0,3
182,0.380,ANN PSYCHOL,3,0,0,0,0,2,0,0,0,1,0,0
183,,ANNU REV GENOM HUM G,3,0,0,0,0,0,0,0,0,0,0,3
184,13.400,ANNU REV PSYCHOL,3,0,0,1,1,0,1,0,0,0,0,0
185,15.976,ARCH GEN PSYCHIAT,3,0,1,0,1,0,0,0,0,0,1,0
186,,ARCH NEUROL-CHICAGO,3,0,0,0,0,0,0,0,1,0,0,2
187,,BEHAV NEUROSCI,3,0,0,0,0,0,0,0,0,0,0,3
188,,BIOL PSYCHIAT,3,0,0,0,0,0,1,0,1,0,0,1
189,,CEREBROVASC DIS,3,0,0,1,0,0,0,0,0,0,0,2
190,,CHAOS,3,0,1,0,1,0,0,0,0,0,0,1
191,,CLIN NEUROL NEUROSUR,3,0,0,0,0,1,1,0,1,0,0,0
192,,CURR OPIN NEUROL,3,0,0,3,0,0,0,0,0,0,0,0
193,,DEV MED CHILD NEUROL,3,0,0,0,0,0,0,1,0,0,1,1
194,1.022,DISCOURSE PROCESS,3,0,0,0,1,0,0,0,0,0,0,2
195,,FOLIA LINGUIST,3,0,0,0,0,0,0,0,0,1,0,2
196,,FOOD QUAL PREFER,3,0,0,0,0,0,0,3,0,0,0,0
197,,FORTSCHR NEUROL PSYC,3,0,0,0,0,0,1,0,2,0,0,0
198,,GENET MED,3,0,1,0,0,0,1,0,0,0,0,1
199,1.694,INFANCY,3,0,0,0,0,0,0,0,1,0,0,2
200,1.055,J APPL DEV PSYCHOL,3,0,0,0,1,0,0,0,0,0,1,1
201,,J CHILD NEUROL,3,0,0,1,0,0,1,0,0,0,0,1
202,,J COMP NEUROL,3,0,0,0,0,1,0,1,0,0,0,1
203,,J GERIATR PSYCH NEUR,3,0,0,0,0,0,0,0,0,0,0,3
204,1.439,J PHONETICS,3,0,0,0,0,0,0,0,0,0,0,3
205,0.484,J PRAGMATICS,3,0,0,0,0,0,0,1,0,1,0,1
206,,J REHABIL MED,3,1,0,0,0,0,0,1,0,1,0,0
207,1.340,J RES READ,3,0,0,1,0,0,0,0,0,0,0,2
208,,J VOICE,3,0,0,0,0,1,0,1,0,0,0,1
209,0.488,LANG COMMUN,3,0,0,1,1,0,0,0,0,1,0,0
210,1.231,LEARN INDIVID DIFFER,3,0,0,1,1,0,1,0,0,0,0,0
211,,MOVEMENT DISORD,3,0,0,1,0,0,0,2,0,0,0,0
212,,NEUROL CROATICA,3,0,0,0,0,1,0,0,0,0,0,2
213,,NEUROSCI RES,3,0,0,0,2,1,0,0,0,0,0,0
214,,PEDIATR NEUROSURG,3,0,0,0,0,1,0,1,0,0,0,1
215,0.571,PHILOS PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
216,,PHILOS T R SOC B,3,0,0,0,2,0,0,0,0,0,0,1
217,0.965,PSICOTHEMA,3,0,1,0,1,0,0,1,0,0,0,0
218,2.518,PSYCHOL AGING,3,0,0,0,0,0,1,1,0,0,0,1
219,4.212,PSYCHOL MED,3,0,0,0,0,0,0,0,1,0,0,2
220,,TOPOI-INT REV PHILOS,3,0,0,0,0,1,0,0,0,0,0,2
221,,ZH NEVROL PSIKHIATR,3,0,0,0,0,0,0,1,0,0,0,2
222,,ACTA NEUROPATHOL,2,0,0,0,0,0,0,0,0,0,0,2
223,,ACTA OTO-LARYNGOL,2,0,0,0,0,0,0,0,0,0,0,2
224,1.444,ADV CHILD DEV BEHAV,2,0,0,0,0,1,0,0,0,0,0,1
225,,AKTUEL NEUROL,2,0,1,0,0,1,0,0,0,0,0,0
226,1.636,AM J MENT RETARD,2,0,0,0,1,0,0,0,0,0,0,1
227,,AM J NEURORADIOL,2,0,0,0,0,0,1,1,0,0,0,0
228,9.127,AM J PSYCHIAT,2,0,0,0,0,0,0,0,0,1,0,1
229,,AMYOTROPH LATERAL SC,2,0,0,0,1,0,0,0,0,0,0,1
230,1.257,APPL COGNITIVE PSYCH,2,0,0,0,0,0,0,0,1,0,1,0
231,,ARCH PHYS MED REHAB,2,0,0,0,0,0,0,0,0,0,1,1
232,,AVIAT SPACE ENVIR MD,2,0,0,0,0,0,1,0,0,0,0,1
233,,BEHAVIOUR,2,0,0,0,0,0,0,0,0,0,0,2
234,,BIOL CYBERN,2,0,0,0,2,0,0,0,0,0,0,0
235,,BMC PSYCHIATRY,2,0,0,0,1,0,0,0,0,0,0,1
236,,BRAIN STRUCT FUNCT,2,0,0,0,0,0,0,1,0,0,0,1
237,5.446,BRIT J PSYCHIAT,2,0,0,0,0,0,0,1,0,0,0,1
238,1.660,CHILD ADOL PSYCH CL,2,0,0,0,2,0,0,0,0,0,0,0
239,,COCHRANE DB SYST REV,2,0,0,0,0,0,0,0,0,0,0,2
240,1.197,COGNITIVE DEV,2,0,0,1,0,0,0,0,0,0,0,1
241,2.750,CURR DIR PSYCHOL SCI,2,0,0,1,1,0,0,0,0,0,0,0
242,3.088,EMOTION,2,0,0,0,1,0,0,0,1,0,0,0
243,,ENVIRON HEALTH PERSP,2,0,0,0,0,0,0,0,1,0,0,1
244,,EUR ARCH PSY CLIN N,2,0,0,0,0,0,0,1,0,0,0,1
245,,EUR J NEUROL,2,0,0,0,0,0,0,0,0,0,0,2
246,,EXP AGING RES,2,0,0,0,0,1,0,0,0,0,1,0
247,,GENES BRAIN BEHAV,2,0,0,0,0,0,0,0,0,0,1,1
248,,IEEE COMPUT INTELL M,2,0,0,0,2,0,0,0,0,0,0,0
249,,IEEE T EVOLUT COMPUT,2,0,0,0,1,1,0,0,0,0,0,0
250,,INT J BILINGUAL,2,0,0,0,0,0,0,1,0,0,0,1
251,2.986,INTELLIGENCE,2,0,0,0,0,0,1,0,1,0,0,0
252,,J AM SOC MASS SPECTR,2,0,0,0,0,0,0,2,0,0,0,0
253,0.043,J CHINESE LINGUIST,2,0,0,0,0,0,0,0,0,1,0,1
254,2.058,J EXP SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
255,2.712,J HUM EVOL,2,0,2,0,0,0,0,0,0,0,0,0
256,0.788,J LINGUIST,2,0,0,0,0,2,0,0,0,0,0,0
257,,J NEURAL TRANSM-SUPP,2,0,0,0,1,0,0,0,1,0,0,0
258,,J NEUROENG REHABIL,2,0,0,0,0,0,0,0,0,2,0,0
259,,J VISION,2,0,0,0,1,0,0,0,0,0,0,1
260,,LANCET NEUROL,2,0,0,0,1,0,0,0,0,0,0,1
261,0.556,LINGUA,2,0,0,0,0,1,0,0,1,0,0,0
262,,MEDICINA-BUENOS AIRE,2,0,1,0,0,0,0,0,0,0,0,1
263,,MENT RETARD DEV D R,2,0,0,0,0,0,1,0,0,0,0,1
264,1.040,METAPHOR SYMBOL,2,0,0,0,0,1,0,1,0,0,0,0
265,,NERVENHEILKUNDE,2,1,1,0,0,0,0,0,0,0,0,0
266,,NEUROBIOL AGING,2,0,0,0,0,0,0,0,0,0,0,2
267,,NEUROEPIDEMIOLOGY,2,0,0,0,0,0,0,0,0,0,0,2
268,,NEUROL SCI,2,0,0,0,0,0,0,0,0,0,0,2
269,,NEUROSCI BIOBEHAV R,2,0,0,1,0,0,0,1,0,0,0,0
270,,OTOLARYNG HEAD NECK,2,0,0,0,0,0,0,1,1,0,0,0
271,,P SOC PHOTO-OPT INS,2,0,0,0,0,1,0,1,0,0,0,0
272,,PARKINSONISM RELAT D,2,0,0,0,0,1,0,0,0,0,1,0
273,,PEDIATR NEUROL,2,0,0,1,0,0,0,0,0,0,0,1
274,1.617,PERCEPTION,2,0,1,0,0,0,0,1,0,0,0,0
275,,PHYS MED BIOL,2,0,0,0,0,0,0,0,0,2,0,0
276,2.561,PHYSIOL BEHAV,2,0,0,0,0,0,0,0,2,0,0,0
277,,PROG NAT SCI,2,0,0,0,0,0,0,0,0,0,0,2
278,,PSYCHIAT CLIN NEUROS,2,0,0,0,0,0,0,0,0,0,0,2
279,2.199,PSYCHOSOMATICS,2,0,0,0,0,0,0,0,1,0,0,1
280,5.843,SCHIZOPHRENIA BULL,2,0,0,0,0,0,0,0,0,1,0,1
281,,SEMIN NEUROL,2,0,0,0,0,0,0,0,0,0,0,2
282,,SPEECH COMMUN,2,0,1,0,0,0,1,0,0,0,0,0
283,,SPORTS MED,2,0,0,0,1,0,0,0,0,0,0,1
284,,TRENDS NEUROSCI,2,0,0,0,0,0,0,1,0,1,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
