Cited Journal Data: DEVELOPMENTAL SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
96,3.358,J EXP PSYCHOL HUMAN,12,0,1,0,2,0,0,0,1,2,1,5
97,0.317,PSYCHOL FR,12,0,0,0,2,2,2,1,2,2,0,1
98,1.634,READ WRIT,12,0,0,0,1,1,0,5,0,2,3,0
99,1.505,SOC DEV,12,0,0,2,2,0,0,4,0,1,1,2
100,,TOPOI-INT REV PHILOS,12,0,0,4,1,1,0,1,4,1,0,0
101,1.567,BEHAV PROCESS,11,0,0,0,2,1,2,3,0,0,1,2
102,,DEUT Z PHILOS,11,0,0,1,3,0,0,1,3,0,1,2
103,3.130,EVOL HUM BEHAV,11,0,0,0,0,2,1,1,1,0,2,4
104,,HEARING RES,11,0,2,1,3,1,1,2,0,0,1,0
105,1.185,J APPL DEV PSYCHOL,11,0,0,1,1,1,1,1,1,0,1,4
106,1.431,J COGN PSYCHOL,11,1,0,0,0,0,1,3,4,0,0,2
107,2.862,J EXP PSYCHOL LEARN,11,0,1,0,1,1,3,3,0,0,1,1
108,0.694,J GENET PSYCHOL,11,0,0,2,3,1,0,1,2,0,0,2
109,,J NEUROSCI,11,2,1,1,2,2,2,0,0,0,0,1
110,0.984,MIND BRAIN EDUC,11,0,2,1,1,1,1,1,3,0,0,1
111,,P ROY SOC B-BIOL SCI,11,0,0,1,1,1,2,1,2,1,1,1
112,1.581,ADV CHILD DEV BEHAV,10,1,0,0,1,0,1,0,1,0,3,3
113,,ANIM BEHAV,10,0,0,2,0,3,0,1,0,0,1,3
114,,BEHAV BRAIN RES,10,0,0,0,0,1,0,0,4,2,1,2
115,,BRAIN TOPOGR,10,0,1,1,2,1,1,0,2,0,2,0
116,,EARLY HUM DEV,10,0,0,0,3,0,0,3,2,0,1,1
117,2.076,EXP PSYCHOL,10,0,1,0,1,1,1,1,2,0,0,3
118,,J VISION,10,0,0,1,3,0,1,1,2,0,0,2
119,2.168,ATTEN PERCEPT PSYCHO,9,0,0,0,3,1,1,2,0,1,1,0
120,,COGN AFFECT BEHAV NE,9,2,0,0,4,0,1,1,0,0,0,1
121,,CORTEX,9,1,0,0,1,3,1,1,0,2,0,0
122,,EAR HEARING,9,0,1,2,3,0,1,1,0,1,0,0
123,0.697,INT J BILINGUAL,9,0,0,1,2,0,2,2,1,0,0,1
124,1.929,J CROSS CULT PSYCHOL,9,0,1,0,0,1,0,1,1,0,2,3
125,3.585,LEARN INSTR,9,0,1,0,2,1,0,2,1,0,1,1
126,,NAT REV NEUROSCI,9,0,1,2,2,0,1,0,0,2,0,1
127,2.467,PSYCHIAT RES,9,0,1,0,2,1,1,2,1,0,0,1
128,3.639,AUTISM,8,0,0,0,0,1,0,0,2,0,3,2
129,,CLIN NEUROPHYSIOL,8,0,1,0,1,0,1,2,1,1,0,1
130,1.941,CONSCIOUS COGN,8,0,0,1,0,2,1,0,2,1,1,0
131,1.598,HUM MOVEMENT SCI,8,0,0,1,2,0,2,0,2,0,1,0
132,2.475,J COUNS PSYCHOL,8,0,1,0,1,3,1,0,1,1,0,0
133,,J NEURAL TRANSM,8,0,0,0,0,0,2,0,0,2,1,3
134,,JOVE-J VIS EXP,8,1,0,0,2,0,1,0,0,1,2,1
135,,LANG COGN NEUROSCI,8,0,0,1,0,0,2,1,0,0,1,3
136,0.647,LINGUA,8,0,0,1,2,0,1,0,1,0,1,2
137,2.457,MEM COGNITION,8,0,2,1,1,0,4,0,0,0,0,0
138,1.089,MIND LANG,8,0,0,1,0,1,1,0,3,1,0,1
139,,BEHAVIOUR,7,0,1,0,1,2,2,0,0,0,0,1
140,2.000,BRIT J EDUC PSYCHOL,7,2,1,0,1,0,1,1,0,0,0,1
141,,CURR BIOL,7,2,0,0,2,0,2,1,0,0,0,0
142,,EUR J NEUROSCI,7,0,0,0,2,2,0,0,1,2,0,0
143,,FRONT AGING NEUROSCI,7,0,0,2,1,0,1,0,2,0,0,1
144,9.546,PERSPECT PSYCHOL SCI,7,0,1,1,0,2,0,0,1,2,0,0
145,0.147,PSICOL-REFLEX CRIT,7,0,0,0,0,2,0,1,0,2,1,1
146,,BRAIN,6,0,1,0,1,0,1,0,0,1,1,1
147,,DEV NEUROBIOL,6,0,1,1,1,0,0,1,0,0,1,1
148,2.500,HUM NATURE-INT BIOS,6,0,1,0,0,1,0,0,2,0,0,2
149,,IEEE T AUTON MENT DE,6,0,0,0,1,0,1,0,0,1,1,2
150,0.317,INFANC APRENDIZ,6,0,0,0,0,0,0,0,1,0,1,4
151,,INT J PEDIATR OTORHI,6,0,0,0,2,0,2,1,1,0,0,0
152,3.481,J ABNORM CHILD PSYCH,6,0,0,0,0,1,0,0,2,0,1,2
153,1.625,J DEAF STUD DEAF EDU,6,0,0,2,0,0,0,1,0,3,0,0
154,1.949,J EXP PSYCHOL-ANIM L,6,0,0,0,1,0,1,2,0,1,1,0
155,1.598,J PHONETICS,6,0,0,0,0,1,1,2,0,0,0,2
156,1.473,J RES READ,6,0,0,0,0,1,1,0,0,2,0,2
157,1.529,J SOC ISSUES,6,0,0,0,0,2,2,1,0,0,1,0
158,,NEUROSCIENCE,6,0,0,0,1,0,2,0,2,0,0,1
159,0.546,PERCEPT MOTOR SKILL,6,0,0,0,2,2,0,0,0,1,1,0
160,3.054,PSYCHOL AESTHET CREA,6,0,0,0,1,1,0,2,1,1,0,0
161,2.646,PSYCHOL AGING,6,0,0,1,2,0,3,0,0,0,0,0
162,5.938,PSYCHOL MED,6,0,0,0,1,0,0,0,1,0,4,0
163,1.250,RES HUM DEV,6,0,0,0,0,1,0,0,1,0,0,4
164,1.556,STUD SECOND LANG ACQ,6,0,0,0,1,0,1,1,3,0,0,0
165,2.764,ADDICT BEHAV,5,0,0,0,2,0,0,0,2,0,0,1
166,12.295,AM J PSYCHIAT,5,0,0,0,1,1,2,0,0,0,1,0
167,0.440,ANN PSYCHOL,5,0,0,0,0,0,0,2,0,1,0,2
168,,BRAIN STRUCT FUNCT,5,0,0,0,1,0,1,0,0,2,1,0
169,0.831,COGN SYST RES,5,0,0,0,0,0,0,2,0,0,0,3
170,2.556,COMPUT EDUC,5,0,1,0,0,1,1,2,0,0,0,0
171,0.667,EDUC PSYCHOL-UK,5,0,0,0,1,1,2,0,0,0,0,1
172,0.468,ESTUD PSICOL-MADRID,5,0,1,0,0,1,0,1,0,0,1,1
173,1.071,INFANT MENT HEALTH J,5,0,1,0,1,0,1,0,1,0,0,1
174,,INT J DEV NEUROSCI,5,0,1,0,1,0,0,0,2,0,1,0
175,1.471,INT J LANG COMM DIS,5,0,0,0,0,0,2,1,0,1,0,1
176,3.245,INTELLIGENCE,5,1,0,0,0,2,0,1,0,1,0,0
177,7.260,J AM ACAD CHILD PSY,5,0,0,0,3,1,0,0,0,0,1,0
178,5.031,J PERS SOC PSYCHOL,5,0,1,0,0,0,1,1,0,1,0,1
179,1.915,J RES ADOLESCENCE,5,0,0,0,2,0,0,0,2,1,0,0
180,,MOL AUTISM,5,0,0,1,0,1,0,2,1,0,0,0
181,,NEURON,5,0,1,1,1,0,1,0,1,0,0,0
182,4.592,NEUROPSYCHOL REV,5,0,0,0,0,1,1,1,1,1,0,0
183,,PEDIATRICS,5,0,0,0,2,0,0,0,0,0,3,0
184,7.972,PSYCHOL REV,5,0,0,0,0,0,1,0,3,0,0,1
185,,SCIENCE,5,1,0,1,0,1,0,0,0,0,1,1
186,0.778,SWISS J PSYCHOL,5,0,0,0,1,1,0,1,2,0,0,0
187,1.625,TOP LANG DISORD,5,0,0,1,0,0,0,0,1,0,0,3
188,0.710,Z ENTWICKL PADAGOGIS,5,0,0,1,0,0,0,1,1,0,0,2
189,,ACTA PAEDIATR,4,0,0,0,3,0,0,0,0,0,1,0
190,1.803,AGING NEUROPSYCHOL C,4,0,0,0,0,0,4,0,0,0,0,0
191,6.100,AM PSYCHOL,4,0,0,0,1,1,1,0,1,0,0,0
192,2.717,ANNU REV ANTHROPOL,4,2,0,0,2,0,0,0,0,0,0,0
193,,BRAIN BEHAV,4,0,0,0,0,1,1,1,1,0,0,0
194,1.441,CHILD ADOL MENT H-UK,4,0,0,0,1,1,0,0,0,0,0,2
195,3.193,CHILD ADOL PSYCH CL,4,0,0,0,2,0,0,1,0,0,1,0
196,,COMPUT SPEECH LANG,4,0,0,1,0,0,0,0,1,0,0,2
197,1.733,DYSLEXIA,4,0,0,0,1,0,0,0,1,2,0,0
198,3.336,EUR CHILD ADOLES PSY,4,0,0,0,0,0,0,0,2,0,2,0
199,,FRONT NEUROROBOTICS,4,1,0,0,0,0,0,0,2,0,0,1
200,,GENES BRAIN BEHAV,4,0,1,1,0,0,0,0,1,0,1,0
201,1.027,INT J BILING EDUC BI,4,0,0,0,0,0,1,1,0,0,0,2
202,2.882,INT J PSYCHOPHYSIOL,4,0,0,0,1,0,0,0,2,1,0,0
203,1.132,INT J SCI EDUC,4,0,0,0,0,0,0,1,1,0,0,2
204,,INTERDISC EVOL RES,4,0,0,0,0,0,1,0,2,0,0,1
205,2.083,J CLIN EXP NEUROPSYC,4,0,0,0,1,1,0,1,1,0,0,0
206,1.449,J COMMUN DISORD,4,0,0,0,2,0,0,1,0,0,1,0
207,1.713,J FAM PSYCHOL,4,0,0,1,0,0,0,0,1,0,1,1
208,1.891,J FLUENCY DISORD,4,0,0,0,0,1,0,3,0,0,0,0
209,1.418,J MOTOR BEHAV,4,0,1,1,0,0,1,0,0,0,0,1
210,1.489,J NEUROLINGUIST,4,0,0,1,1,0,0,0,1,1,0,0
211,,J NEUROSCI METH,4,0,1,0,0,0,1,0,0,1,0,1
212,,J PEDIATR-US,4,0,0,0,3,0,1,0,0,0,0,0
213,1.885,LEARN BEHAV,4,0,0,0,0,0,1,0,0,0,1,2
214,1.289,MERRILL PALMER QUART,4,0,0,1,0,0,1,0,0,1,1,0
215,,NAT NEUROSCI,4,0,0,1,1,1,0,1,0,0,0,0
216,,NEUROBIOL AGING,4,0,0,1,1,1,1,0,0,0,0,0
217,,NEUROIMAGE-CLIN,4,0,0,1,0,1,0,2,0,0,0,0
218,0.906,PERCEPTION,4,0,0,0,1,0,1,0,1,0,0,1
219,0.784,PHILOS PSYCHOL,4,0,0,0,0,0,0,1,1,0,1,1
220,,PSYCHONEUROENDOCRINO,4,0,0,1,2,0,0,0,1,0,0,0
221,,PSYCHOPHARMACOLOGY,4,0,0,0,2,0,1,0,0,0,0,1
222,1.057,SCAND J PSYCHOL,4,0,0,0,0,0,2,0,0,0,2,0
223,2.941,SCI STUD READ,4,0,0,0,2,1,1,0,0,0,0,0
224,,SLEEP MED REV,4,0,0,2,0,0,1,0,0,1,0,0
225,3.063,TOP COGN SCI,4,0,0,0,0,0,0,0,2,0,0,2
226,,TRIALS,4,0,0,0,1,0,3,0,0,0,0,0
227,2.164,AJIDD-AM J INTELLECT,3,0,0,0,0,0,1,0,0,1,1,0
228,2.889,ALCOHOL ALCOHOLISM,3,0,0,0,1,0,0,0,1,0,0,1
229,0.522,AM ANN DEAF,3,0,1,0,0,0,0,1,0,0,1,0
230,,AM J MED GENET B,3,0,1,1,1,0,0,0,0,0,0,0
231,,APPETITE,3,0,0,1,0,1,0,0,0,0,0,1
232,,ARCH PEDIATRIE,3,0,0,0,0,1,0,0,0,1,0,1
233,3.108,ASSESSMENT,3,0,0,0,0,0,3,0,0,0,0,0
234,,BEHAV NEUROSCI,3,0,0,0,1,0,0,1,0,0,0,1
235,,BIOMED RES INT,3,0,0,0,0,0,0,0,0,0,0,3
236,0.593,BIOSEMIOTICS-NETH,3,0,0,0,0,0,0,0,1,0,1,1
237,1.808,BRAIN INJURY,3,0,0,0,0,0,1,0,0,2,0,0
238,1.015,CAN J BEHAV SCI,3,0,0,0,0,0,0,0,0,0,1,2
239,1.218,CAN J EXP PSYCHOL,3,0,0,0,0,0,0,1,0,0,1,1
240,1.025,CHILD LANG TEACH THE,3,0,0,1,1,0,0,0,0,0,0,1
241,3.146,CLIN CHILD FAM PSYCH,3,1,0,1,0,0,0,1,0,0,0,0
242,1.388,COGN PROCESS,3,0,0,0,0,0,1,0,1,0,0,1
243,2.201,COGNITION EMOTION,3,0,0,0,0,1,1,0,0,1,0,0
244,,COMM COM INF SC,3,0,0,0,0,1,0,0,1,0,0,1
245,2.252,COMPR PSYCHIAT,3,0,0,1,0,0,0,0,0,1,0,1
246,4.407,DEPRESS ANXIETY,3,0,0,0,0,1,1,0,1,0,0,0
247,1.140,ETHICS,3,0,0,0,0,2,0,0,1,0,0,0
248,0.790,EUR J PSYCHOL EDUC,3,0,0,0,0,0,0,1,1,0,0,1
249,0.945,INDIANA LAW J,3,0,0,0,1,0,0,0,0,0,0,2
250,,INT J MORPHOL,3,0,0,0,1,1,0,0,0,1,0,0
251,,INT J PRIMATOL,3,0,0,2,0,0,0,0,0,0,0,1
252,1.163,J CHILD FAM STUD,3,0,0,0,0,1,0,0,0,0,1,1
253,1.901,J LEARN DISABIL-US,3,0,0,0,1,0,2,0,0,0,0,0
254,,J NEUROPHYSIOL,3,0,0,0,0,0,1,0,1,0,0,1
255,1.974,J NONVERBAL BEHAV,3,0,0,0,0,0,0,0,2,1,0,0
256,2.619,J PERS DISORD,3,0,0,2,0,0,0,0,1,0,0,0
257,1.054,J PSYCHOEDUC ASSESS,3,0,0,0,0,0,0,0,2,0,0,1
258,1.773,J PSYCHOL,3,0,0,0,0,1,1,0,0,1,0,0
259,0.633,J PSYCHOLINGUIST RES,3,0,0,0,1,0,0,0,0,0,1,1
260,,J SLEEP RES,3,0,0,3,0,0,0,0,0,0,0,0
261,2.777,J YOUTH ADOLESCENCE,3,0,0,0,2,0,0,0,1,0,0,0
262,1.040,LANG SPEECH,3,0,0,0,0,0,0,1,0,1,1,0
263,1.435,LANG SPEECH HEAR SER,3,0,0,0,0,0,1,1,0,0,0,1
264,1.436,LEARN MOTIV,3,0,0,0,0,2,0,0,0,0,1,0
265,,LECT NOTES COMPUT SC,3,0,0,0,1,0,2,0,0,0,0,0
266,1.688,MEMORY,3,0,0,0,1,1,0,0,0,0,1,0
267,2.000,MUSIC PERCEPT,3,0,0,0,0,0,0,0,1,0,1,1
268,,NEUROPSYCHOPHARMACOL,3,0,0,0,0,0,0,0,1,0,0,2
269,,NEUROREPORT,3,0,0,1,1,0,0,0,0,0,0,1
270,,NEUROSCI LETT,3,0,1,0,1,0,0,0,0,1,0,0
271,,NEUROSCIENTIST,3,0,0,0,3,0,0,0,0,0,0,0
272,,PEDIATR BLOOD CANCER,3,0,0,1,0,0,1,0,0,0,0,1
273,,PHYS LIFE REV,3,0,1,0,1,0,0,0,1,0,0,0
274,2.976,PHYSIOL BEHAV,3,1,0,0,1,0,0,0,1,0,0,0
275,6.250,PSYCHOL INQ,3,0,1,0,2,0,0,0,0,0,0,0
276,2.964,PSYCHOL LEARN MOTIV,3,0,0,0,0,1,0,1,1,0,0,0
277,2.173,PSYCHOL MUSIC,3,0,0,1,0,0,0,0,0,0,1,1
278,3.923,SCHIZOPHR RES,3,0,0,0,0,0,1,0,1,0,0,1
279,,SEMIN SPEECH LANG,3,0,0,0,0,0,0,3,0,0,0,0
280,,SEMIOTICA,3,0,0,0,0,0,0,0,0,0,0,3
281,,SLEEP,3,0,0,2,0,0,0,0,0,1,0,0
282,1.532,SOC COGNITION,3,0,0,0,1,1,0,1,0,0,0,0
283,2.561,SOC PSYCHOL PERS SCI,3,0,0,0,0,0,0,1,2,0,0,0
284,0.400,ZYGON,3,0,0,0,0,0,0,0,3,0,0,0
285,0.859,ADAPT BEHAV,2,0,0,0,0,0,0,0,1,0,0,1
286,1.646,ADV COGN PSYCHOL,2,0,1,0,0,0,1,0,0,0,0,0
287,,ALCOHOL CLIN EXP RES,2,0,0,1,1,0,0,0,0,0,0,0
288,0.619,AM J PSYCHOL,2,0,0,0,0,0,1,0,0,0,1,0
289,1.536,APPL DEV SCI,2,0,0,0,0,0,0,0,0,0,0,2
290,1.986,ARCH CLIN NEUROPSYCH,2,0,1,0,1,0,0,0,0,0,0,0
291,,ARCH ITAL BIOL,2,0,0,0,0,0,0,0,1,0,0,1
292,1.686,ASIAN AM J PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
293,2.588,AUGMENT ALTERN COMM,2,0,0,0,0,0,1,0,0,0,1,0
294,,AUTON ROBOT,2,0,0,0,0,0,0,0,1,0,0,1
295,1.019,BASIC APPL SOC PSYCH,2,0,1,1,0,0,0,0,0,0,0,0
296,,BEHAV BRAIN FUNCT,2,0,0,0,0,0,0,0,1,0,1,0
297,3.210,BEHAV GENET,2,0,0,0,0,1,0,0,0,0,0,1
298,,BEHAV NEUROL,2,0,0,1,0,0,0,0,0,0,0,1
299,,BIOL CYBERN,2,0,0,0,0,0,1,0,1,0,0,0
300,,BRAIN BEHAV EVOLUT,2,0,0,0,2,0,0,0,0,0,0,0
301,,BREASTFEED MED,2,0,0,0,0,1,0,0,0,0,0,1
302,0.067,CADMO,2,0,0,0,0,0,0,0,0,1,0,1
303,2.574,CHILD ABUSE NEGLECT,2,0,1,0,0,0,0,1,0,0,0,0
304,2.373,CHILD MALTREATMENT,2,0,0,0,1,1,0,0,0,0,0,0
305,1.086,CHILD YOUTH CARE FOR,2,0,0,0,0,0,0,0,0,0,1,1
306,2.073,COGN NEUROPSYCHOL,2,0,0,0,0,0,0,1,0,0,1,0
307,2.694,COMPUT HUM BEHAV,2,0,0,0,0,1,0,0,0,0,0,1
308,,COMPUT SCI INF SYST,2,1,0,0,0,1,0,0,0,0,0,0
309,3.098,CRIMINOLOGY,2,0,0,0,0,0,0,1,1,0,0,0
310,2.560,CURR ANTHROPOL,2,0,0,0,1,0,1,0,0,0,0,0
311,,CURR OPIN NEUROL,2,0,0,0,1,0,1,0,0,0,0,0
312,,DEV MED CHILD NEUROL,2,0,0,0,1,0,1,0,0,0,0,0
313,0.815,DISABIL SOC,2,0,0,0,0,1,0,0,0,0,1,0
314,3.423,DRUG ALCOHOL DEPEN,2,0,0,0,1,0,0,0,0,1,0,0
315,0.720,ELT J,2,0,0,0,0,1,0,0,0,1,0,0
316,0.421,EUR EARLY CHILD EDUC,2,0,0,0,0,0,0,1,0,0,1,0
317,,EUR J PAEDIATR NEURO,2,0,0,0,0,0,0,0,2,0,0,0
318,,EUR J SPORT SCI,2,0,0,0,0,0,0,0,0,0,0,2
319,3.439,EUR PSYCHIAT,2,0,0,0,0,0,0,0,0,0,0,2
320,2.745,EXCEPT CHILDREN,2,0,0,0,1,0,1,0,0,0,0,0
321,,EXP NEUROL,2,0,0,0,0,0,0,0,1,1,0,0
322,2.500,FUTURE CHILD,2,0,0,0,0,0,0,1,1,0,0,0
323,,HIGH ALT MED BIOL,2,0,0,0,0,1,0,0,0,1,0,0
324,,IEEE T AFFECT COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
325,2.850,INT J CLIN HLTH PSYC,2,0,0,0,0,0,0,0,0,1,0,1
326,1.054,INT J FORENSIC MENT,2,0,0,0,0,0,1,0,1,0,0,0
327,0.575,INT J SCI MATH EDUC,2,0,0,0,0,0,0,0,1,0,0,1
328,1.239,INT J SPEECH-LANG PA,2,0,0,1,0,0,1,0,0,0,0,0
329,0.298,INTERDISCIPL SCI REV,2,0,0,0,0,0,0,0,1,1,0,0
330,5.153,J ABNORM PSYCHOL,2,0,0,0,0,1,0,1,0,0,0,0
331,,J ACOUST SOC AM,2,0,0,0,0,0,1,0,0,1,0,0
332,1.957,J ADOLESCENCE,2,0,0,0,0,1,1,0,0,0,0,0
333,,J AGGRESS MALTREAT T,2,0,0,0,1,0,1,0,0,0,0,0
