Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
23,2.474,J MEM LANG,38,0,0,0,4,2,0,4,3,21,0,4
24,2.179,COGNITIVE SCI,37,0,0,1,5,2,2,3,1,7,1,15
25,3.198,DEVELOPMENTAL SCI,36,0,1,10,3,1,3,4,2,1,0,11
26,2.408,J EXP PSYCHOL LEARN,33,0,0,0,5,2,1,3,4,4,1,13
27,4.505,J PERS SOC PSYCHOL,32,0,1,3,0,0,2,0,7,5,1,13
28,1.400,PERS INDIV DIFFER,32,0,0,3,0,0,1,1,6,7,2,12
29,,S AFR J PHILOS,31,0,0,0,0,0,0,0,0,0,0,31
30,2.641,BRAIN LANG,30,0,0,2,2,2,1,1,9,8,0,5
31,,CEREB CORTEX,30,0,0,3,0,1,6,4,1,4,0,11
32,0.350,SYNTHESE,30,0,0,0,4,5,1,1,0,2,0,17
33,2.529,EVOL HUM BEHAV,29,0,1,7,3,0,1,3,4,1,1,8
34,,NEURAL NETWORKS,28,0,0,0,1,0,0,6,3,4,0,14
35,,CLIN NEUROPHYSIOL,27,0,0,0,2,0,0,0,1,2,1,21
36,,J VISION,27,0,0,0,0,1,0,2,0,6,2,16
37,,P NATL ACAD SCI USA,25,0,1,3,1,0,0,3,2,0,1,14
38,10.905,PSYCHOL BULL,25,0,0,2,2,0,2,3,4,3,2,7
39,,SOC NEUROSCI,25,0,0,6,0,0,7,0,2,1,0,9
40,,BEHAV BRAIN RES,24,0,1,6,2,2,0,0,0,1,1,11
41,1.511,COGNITION EMOTION,24,0,0,2,6,2,2,3,1,4,0,4
42,,INTERACT STUD,24,0,1,7,0,1,1,1,1,2,2,8
43,,PSYCHOPHARMACOLOGY,24,0,0,2,0,0,0,0,0,0,0,22
44,,ANIM BEHAV,23,0,0,5,0,0,1,1,0,0,5,11
45,,EUR J NEUROSCI,23,0,0,3,0,1,0,0,1,5,0,13
46,1.311,MIND LANG,23,0,0,0,1,1,2,2,0,2,4,11
47,,VISION RES,23,0,0,0,0,8,0,1,0,2,5,7
48,1.684,BEHAV PROCESS,22,0,1,1,0,1,2,3,2,1,1,10
49,,BRAIN RES BULL,22,0,1,0,0,2,2,0,3,0,2,12
50,,BRAIN RES REV,22,1,0,1,0,2,0,0,2,1,0,15
51,,CORTEX,22,0,0,0,1,1,1,3,5,2,1,8
52,,J NEUROPHYSIOL,22,0,0,0,0,0,1,0,1,0,0,20
53,5.594,J EXP PSYCHOL GEN,21,0,0,0,1,2,0,7,2,4,1,4
54,1.383,LANG COGNITIVE PROC,21,0,0,1,2,0,0,0,0,15,0,3
55,0.556,LINGUA,21,0,0,4,2,6,2,1,0,0,0,6
56,2.715,BIOL PSYCHOL,20,0,0,0,0,0,0,0,2,2,4,12
57,3.038,DEV PSYCHOL,20,0,0,1,2,0,0,3,0,1,6,7
58,,HIPPOCAMPUS,20,0,0,0,0,0,0,0,0,8,0,12
59,2.205,INT J PSYCHOPHYSIOL,20,0,0,0,0,0,0,0,2,2,1,15
60,4.432,J CHILD PSYCHOL PSYC,20,0,2,7,4,0,0,0,0,0,0,7
61,9.389,TRENDS COGN SCI,20,0,0,4,4,1,1,3,1,1,2,3
62,,ANIM COGN,19,0,0,0,0,0,4,2,1,0,3,9
63,,HUM BRAIN MAPP,19,0,0,1,2,1,1,2,3,6,0,3
64,1.793,J COMP PSYCHOL,19,0,0,2,1,0,0,1,1,1,1,12
65,,NEUROCOMPUTING,19,0,0,2,0,1,0,2,0,3,0,11
66,1.104,Q J EXP PSYCHOL,19,0,0,0,0,1,0,6,1,4,0,7
67,3.382,CHILD DEV,18,0,2,4,1,0,0,0,1,0,1,9
68,1.925,COGN NEUROPSYCHOL,18,2,1,0,0,0,2,1,1,6,0,5
69,,CURR BIOL,18,0,2,3,1,1,0,4,1,1,2,3
70,0.387,PERCEPT MOTOR SKILL,18,0,6,0,0,0,0,2,0,2,1,7
71,7.803,PSYCHOL REV,18,0,0,1,1,1,0,9,1,2,1,2
72,1.015,BIOL PHILOS,17,0,0,0,2,0,0,1,2,0,2,10
73,4.026,COGNITIVE PSYCHOL,17,0,0,0,1,0,0,2,1,6,0,7
74,0.407,J MIND BEHAV,17,0,1,0,3,2,2,2,0,0,0,7
75,,NEUROSCIENCE,17,0,0,1,0,0,0,2,1,4,0,9
76,1.847,PSYCHOL RES-PSYCH FO,17,0,0,0,1,0,0,10,1,2,1,2
77,,AUSTRALAS J PHILOS,16,0,0,0,0,9,0,0,0,0,0,7
78,,BEHAV BRAIN FUNCT,16,0,0,11,0,0,0,0,1,2,0,2
79,,ERKENNTNIS,16,0,0,0,0,6,0,0,0,2,0,8
80,0.364,PHILOS SCI,16,0,0,0,0,1,1,5,0,1,3,5
81,,PHILOS STUD,16,0,0,0,0,8,0,1,0,0,0,7
82,1.783,ACTA PSYCHOL,15,0,0,3,0,0,0,6,0,2,0,4
83,,ADV ANAT EMBRYOL CEL,15,0,0,0,0,13,0,0,0,0,1,1
84,1.371,PERCEPT PSYCHOPHYS,15,0,0,0,0,3,1,6,0,1,2,2
85,0.884,BRIT J PHILOS SCI,14,0,0,0,2,0,0,3,1,0,0,8
86,,CEREBELLUM,14,0,1,0,1,0,0,0,0,1,0,11
87,3.088,EMOTION,14,0,0,2,0,0,3,0,1,2,0,6
88,1.252,HUM MOVEMENT SCI,14,0,0,0,1,0,1,4,0,1,0,7
89,,NEUROREPORT,14,0,0,0,0,0,1,0,1,1,0,11
90,,P ROY SOC B-BIOL SCI,14,0,3,2,1,0,1,0,1,0,2,4
91,2.561,PHYSIOL BEHAV,14,0,0,2,0,0,0,0,2,0,3,7
92,3.349,PSYCHOPHYSIOLOGY,14,0,0,0,0,0,0,0,0,3,0,11
93,2.308,BRAIN COGNITION,13,0,0,3,0,0,0,0,0,0,1,9
94,,J SPORT SCI,13,0,0,1,1,0,1,2,0,0,4,4
95,0.353,PSYCHOL REP,13,0,3,0,0,0,0,0,0,2,0,8
96,0.226,HIGH ABIL STUD,12,0,0,0,0,0,0,0,0,0,10,2
97,,J ACOUST SOC AM,12,0,0,0,2,0,0,1,2,2,3,2
98,1.857,J RES PERS,12,0,0,3,1,0,0,0,1,4,2,1
99,0.962,LATERALITY,12,0,0,4,0,3,0,0,0,0,0,5
100,,NAT NEUROSCI,12,0,0,6,0,0,2,0,0,0,1,3
101,3.443,NEUROBIOL LEARN MEM,12,0,0,1,0,1,0,1,4,2,1,2
102,,NEUROSCI LETT,12,0,0,0,2,0,0,1,1,1,0,7
103,1.617,PERCEPTION,12,1,0,1,1,0,0,5,0,1,1,2
104,4.240,SCHIZOPHR RES,12,0,2,0,1,1,1,0,0,1,0,6
105,0.587,THEOR PSYCHOL,12,0,3,1,0,0,0,0,0,0,0,8
106,1.024,ADAPT BEHAV,11,0,1,1,1,0,1,3,2,1,0,1
107,,ADV STUD BEHAV,11,0,0,0,0,0,0,0,0,0,0,11
108,,BIOL PSYCHIAT,11,0,0,3,0,0,0,0,0,0,2,6
109,1.197,COGNITIVE DEV,11,0,0,1,1,0,0,2,0,0,3,4
110,2.750,CURR DIR PSYCHOL SCI,11,0,0,2,0,1,0,2,1,1,1,3
111,2.781,EXP PSYCHOL,11,0,0,0,0,0,1,2,1,4,1,2
112,1.452,J SPEECH LANG HEAR R,11,0,0,0,0,0,1,0,1,5,2,2
113,,J THEOR BIOL,11,0,0,0,0,0,0,1,2,1,1,6
114,,LEARN MEMORY,11,0,0,0,0,0,0,0,0,4,0,7
115,,MIND MACH,11,0,0,0,1,0,0,1,2,1,0,6
116,,APHASIOLOGY,10,0,0,0,0,0,0,0,3,6,0,1
117,,APPL ANIM BEHAV SCI,10,0,0,0,0,0,0,0,1,0,0,9
118,0.756,BILING-LANG COGN,10,0,0,0,0,0,6,0,0,2,1,1
119,1.538,BRIT J PSYCHOL,10,0,0,1,0,1,0,2,1,1,1,3
120,2.032,DEV REV,10,0,1,0,0,0,1,0,0,1,0,7
121,4.684,J ABNORM PSYCHOL,10,0,0,0,0,1,0,1,0,1,0,7
122,3.212,J AUTISM DEV DISORD,10,0,0,3,1,0,1,0,0,1,0,4
123,,J EVOLUTION BIOL,10,0,0,1,0,0,0,1,0,0,1,7
124,0.373,LANG SCI,10,0,1,2,1,0,0,2,0,1,0,3
125,0.793,NEW IDEAS PSYCHOL,10,0,0,0,2,0,0,2,1,1,0,4
126,,PHILOS PHENOMEN RES,10,0,0,1,0,1,0,1,2,0,1,4
127,1.800,PSYCHIATRY,10,0,0,6,1,0,1,2,0,0,0,0
128,,SCIENCE,10,0,0,2,0,0,0,1,1,1,0,5
129,,ANNU REV NEUROSCI,9,0,0,1,0,1,0,2,0,2,0,3
130,,BEHAV NEUROSCI,9,0,1,0,0,0,0,0,1,5,0,2
131,,BIOL CYBERN,9,0,0,1,1,0,0,0,0,1,0,6
132,1.500,HUM NATURE-INT BIOS,9,0,0,0,2,0,1,0,1,0,0,5
133,0.970,INFANT BEHAV DEV,9,0,0,4,1,0,0,2,0,0,1,1
134,1.563,J EXP CHILD PSYCHOL,9,0,0,0,0,0,0,7,1,1,0,0
135,,LINGUIST REV,9,0,2,2,0,1,0,0,0,1,1,2
136,,NOUS,9,0,0,0,0,1,0,0,0,1,0,7
137,2.580,PERS SOC PSYCHOL B,9,0,0,0,2,0,0,1,1,2,0,3
138,,PHYS LIFE REV,9,0,0,0,1,1,0,2,0,0,1,4
139,0.185,PSYCHOANAL INQ,9,0,0,0,0,0,0,0,0,0,0,9
140,,REV NEUROLOGIA,9,0,0,0,0,1,0,2,0,1,0,5
141,1.097,THINK REASONING,9,0,0,0,0,1,1,0,3,2,0,2
142,1.205,BRIT J DEV PSYCHOL,8,0,0,2,2,0,0,0,0,0,0,4
143,,CLIN EEG NEUROSCI,8,0,0,0,0,0,0,0,0,0,0,8
144,1.111,COGN SYST RES,8,0,0,0,0,0,1,2,1,1,0,3
145,0.743,CROSS-CULT RES,8,0,0,2,0,0,0,0,1,0,0,5
146,,INT J NEUROSCI,8,0,0,0,1,0,0,0,0,1,0,6
147,2.986,INTELLIGENCE,8,0,0,0,0,0,0,0,1,0,1,6
148,1.180,J EXP ANAL BEHAV,8,0,0,0,0,0,0,1,2,0,0,5
149,1.318,J MOTOR BEHAV,8,0,0,0,3,0,0,2,0,0,0,3
150,,J NEURAL TRANSM,8,0,0,0,2,0,0,0,0,1,0,5
151,1.200,J NEUROLINGUIST,8,0,0,1,0,0,0,0,1,4,1,1
152,,J NEUROSCI METH,8,0,0,4,0,0,0,0,3,0,0,1
153,,MOTOR CONTROL,8,0,0,0,2,0,0,0,0,0,0,6
154,,NEURAL COMPUT,8,0,1,0,0,0,0,2,0,0,0,5
155,,NEUROSCIENTIST,8,0,0,0,0,0,0,1,0,1,2,4
156,,P SOC PHOTO-OPT INS,8,0,0,0,0,0,0,3,1,1,0,3
157,,PHARMACOL BIOCHEM BE,8,0,0,0,0,0,0,0,0,2,0,6
158,0.939,AM J PSYCHOL,7,0,0,0,1,2,0,0,0,0,0,4
159,2.393,ARCH SEX BEHAV,7,0,0,1,0,0,0,0,1,1,0,4
160,1.033,BEHAV SCI LAW,7,0,0,0,0,0,1,0,0,0,0,6
161,,BIOSYSTEMS,7,0,0,0,2,0,0,0,0,1,0,4
162,,BRAIN,7,0,0,0,0,2,0,1,0,1,0,3
163,0.615,CLIN LINGUIST PHONET,7,0,1,1,2,0,0,0,1,0,0,2
164,1.043,ECOL PSYCHOL,7,0,0,0,0,0,0,4,0,0,0,3
165,1.077,HUM DEV,7,1,0,1,1,0,0,2,0,0,1,1
166,,INFANC APRENDIZ,7,0,0,0,0,0,0,0,0,0,0,7
167,1.171,INT J BEHAV DEV,7,0,0,1,1,0,0,1,0,0,0,4
168,,INT J HUM ROBOT,7,0,0,1,0,1,0,1,0,0,1,3
169,2.075,J EXP PSYCHOL ANIM B,7,0,0,1,0,1,0,0,0,0,0,5
170,,J INT NEUROPSYCH SOC,7,0,0,0,1,0,1,3,0,0,1,1
171,,NAT REV NEUROSCI,7,0,0,0,0,3,0,0,0,0,1,3
172,,NEUROPSYCHOPHARMACOL,7,0,0,1,0,0,0,0,1,2,0,3
173,1.847,ORGAN BEHAV HUM DEC,7,0,0,2,0,1,0,0,0,2,0,2
174,,PAIN,7,0,0,0,0,0,1,0,0,0,0,6
175,4.763,PERS SOC PSYCHOL REV,7,0,0,3,0,0,0,1,0,1,0,2
176,0.167,PSYCHOLOGIA,7,0,0,1,1,0,0,1,0,0,0,4
177,5.843,SCHIZOPHRENIA BULL,7,0,0,0,1,3,0,0,0,0,0,3
178,,SLEEP MED REV,7,0,0,0,0,0,0,0,6,0,0,1
179,1.121,SOC COGNITION,7,0,0,0,0,0,0,1,1,2,1,2
180,0.523,SOC SCI INFORM,7,0,0,1,0,0,0,0,0,0,0,6
181,,ZH VYSSH NERV DEYAT+,7,0,0,0,0,0,0,0,0,0,0,7
182,,ACTA NEUROPSYCHIATR,6,0,1,1,0,0,2,0,0,0,0,2
183,,AM J PRIMATOL,6,0,0,0,0,0,0,0,0,0,1,5
184,9.127,AM J PSYCHIAT,6,0,0,0,0,1,0,0,0,1,0,4
185,,ANAT REC,6,0,0,0,0,1,0,3,0,0,0,2
186,,ANN NY ACAD SCI,6,0,0,1,1,0,0,0,0,0,1,3
187,0.380,ANN PSYCHOL,6,0,0,0,0,0,0,1,0,0,3,2
188,15.976,ARCH GEN PSYCHIAT,6,0,0,2,0,0,0,0,0,0,0,4
189,,BEHAV ECOL SOCIOBIOL,6,0,0,0,0,0,0,3,2,0,0,1
190,0.963,BEHAV RES METHODS,6,0,0,0,0,0,0,1,1,3,0,1
191,,BRAIN BEHAV EVOLUT,6,0,0,1,0,0,0,4,0,0,0,1
192,,DEUT Z PHILOS,6,0,0,5,0,0,0,0,0,0,0,1
193,2.922,DEV NEUROPSYCHOL,6,0,0,0,0,0,0,0,1,0,1,4
194,1.019,INT J PSYCHOANAL,6,0,0,2,0,0,0,0,0,0,0,4
195,0.904,J AM PSYCHOANAL ASS,6,0,0,1,0,0,0,0,0,3,0,2
196,2.058,J EXP SOC PSYCHOL,6,0,0,0,2,1,0,0,0,0,1,2
197,,J EXP THEOR ARTIF IN,6,0,0,0,0,2,0,0,0,0,0,4
198,,J PSYCHOPHARMACOL,6,0,0,1,0,1,0,0,0,1,0,3
199,,J R SOC INTERFACE,6,0,0,1,0,0,2,0,0,0,0,3
200,1.267,LEARN BEHAV,6,0,0,0,0,1,0,0,1,0,1,3
201,,METHODS,6,0,0,0,0,0,0,0,0,0,1,5
202,,NERVENHEILKUNDE,6,0,1,1,1,0,0,0,0,0,0,3
203,,NEURON,6,0,0,0,0,0,0,1,0,0,0,5
204,2.435,NEUROPSYCHOL REV,6,0,0,1,0,0,1,0,1,1,0,2
205,,PLOS BIOL,6,0,0,1,0,0,2,2,0,0,0,1
206,,PROG NEURO-PSYCHOPH,6,0,1,1,0,0,3,0,0,0,0,1
207,,PROG NEUROBIOL,6,0,0,2,0,0,0,0,3,0,0,1
208,,PSYCHOL INQ,6,0,1,2,0,0,0,0,0,1,1,1
209,,Q REV BIOL,6,0,1,1,0,0,2,0,1,1,0,0
210,,REV NEUROSCI,6,0,0,0,0,2,0,0,0,1,0,3
211,0.942,SPATIAL VISION,6,0,0,0,1,0,0,1,0,0,1,3
212,,TOPOI-INT REV PHILOS,6,0,0,0,0,0,0,0,1,0,1,4
213,,TWIN RES HUM GENET,6,0,1,0,0,0,0,0,0,0,0,5
214,6.967,AM PSYCHOL,5,0,0,0,0,0,0,0,1,1,0,3
215,,APPL MATH COMPUT,5,0,0,0,0,2,0,1,0,0,2,0
216,,ARTIF INTELL REV,5,0,0,1,0,0,0,2,0,0,0,2
217,,BEHAVIOUR,5,0,0,0,2,0,0,0,0,0,0,3
218,,CELL MOL LIFE SCI,5,0,0,0,0,0,0,0,2,1,0,2
219,,CONNECT SCI,5,0,1,0,2,0,0,0,0,1,0,1
220,0.574,CREATIVITY RES J,5,0,0,0,0,0,0,2,0,1,0,2
221,1.672,CRIM JUSTICE BEHAV,5,0,0,0,0,0,0,0,0,0,0,5
222,2.312,CURR ANTHROPOL,5,0,0,2,2,0,0,0,0,0,0,1
223,,ETHOLOGY,5,0,0,2,0,0,0,1,0,0,1,1
224,1.992,EUR CHILD ADOLES PSY,5,0,1,3,0,0,0,0,0,0,0,1
225,,IEEE COMPUT INTELL M,5,0,0,1,0,1,1,0,0,1,0,1
226,1.091,INFANT CHILD DEV,5,0,0,1,1,0,0,1,0,0,0,2
227,0.474,INT J SPORT PSYCHOL,5,0,0,0,0,0,0,0,0,0,3,2
228,3.144,J AFFECT DISORDERS,5,0,0,0,0,0,0,0,2,2,0,1
229,2.831,J ECON PERSPECT,5,0,0,1,0,0,0,3,0,0,0,1
230,1.048,J GAMBL STUD,5,0,0,1,0,0,0,1,0,1,0,2
231,0.564,J GEN PSYCHOL,5,0,0,0,0,0,1,0,0,0,1,3
232,1.282,J MATH PSYCHOL,5,0,0,2,0,0,0,1,0,0,1,1
233,1.981,J ORGAN BEHAV,5,0,0,0,0,1,0,0,0,0,3,1
234,1.778,LEARN MOTIV,5,0,0,0,0,0,0,0,3,0,0,2
235,,MED HYPOTHESES,5,0,0,2,0,0,0,0,1,2,0,0
236,,NEUROSCI BIOBEHAV R,5,0,0,0,1,0,1,0,1,0,0,2
237,1.048,PERS RELATIONSHIP,5,0,0,1,0,0,0,0,0,0,0,4
238,,PHYS REV E,5,0,0,0,0,0,0,2,0,0,1,2
239,,PLOS COMPUT BIOL,5,0,0,0,0,0,0,0,0,0,0,5
240,0.973,PSYCHOANAL PSYCHOL,5,0,0,0,0,0,0,0,0,0,0,5
241,5.022,PSYCHOTHER PSYCHOSOM,5,0,0,0,0,0,2,0,2,0,0,1
242,,REV SIGNOS,5,0,0,0,0,0,0,0,0,2,0,3
243,3.934,AM J BIOETHICS,4,0,0,2,0,0,0,0,0,0,0,2
244,1.805,AM J HUM BIOL,4,0,0,0,0,0,0,0,1,0,1,2
245,,ANIMAL,4,0,0,0,0,0,0,0,0,0,0,4
246,,APPL ARTIF INTELL,4,0,0,1,0,0,0,2,0,0,0,1
247,1.257,APPL COGNITIVE PSYCH,4,0,0,0,1,0,0,1,0,0,0,2
248,1.580,APPL PSYCHOLINGUIST,4,0,0,0,0,0,0,0,1,2,0,1
249,,ARQ NEURO-PSIQUIAT,4,0,0,0,0,1,0,0,1,1,0,1
250,2.573,AUST NZ J PSYCHIAT,4,0,0,1,0,0,1,0,0,0,0,2
251,2.953,BEHAV GENET,4,0,0,0,0,0,0,0,0,0,0,4
252,,BIOL LETTERS,4,0,0,0,0,0,1,0,0,0,0,3
253,,BMC EVOL BIOL,4,0,0,0,1,2,0,0,0,0,0,1
254,,CAMB ARCHAEOL J,4,0,0,0,0,0,4,0,0,0,0,0
255,0.891,CAN J EXP PSYCHOL,4,0,0,0,0,0,0,0,0,1,1,2
256,0.133,CESK PSYCHOL,4,0,0,0,0,0,1,0,0,0,0,3
257,4.854,CLIN PSYCHOL REV,4,0,0,1,0,0,2,0,0,0,0,1
258,,COGN AFFECT BEHAV NE,4,0,0,0,0,1,0,2,0,0,0,1
259,1.135,COGNITIVE THER RES,4,0,0,0,0,0,0,0,0,0,0,4
260,1.487,CONTEMP EDUC PSYCHOL,4,0,0,0,0,0,0,0,1,1,0,2
261,,DIALOGUE-CAN PHILOS,4,0,0,0,0,1,0,1,0,0,0,2
262,1.022,DISCOURSE PROCESS,4,0,0,0,2,0,0,0,0,0,0,2
263,,EUR PHYS J-SPEC TOP,4,0,0,0,0,0,0,2,0,0,0,2
264,2.035,EXP CLIN PSYCHOPHARM,4,0,0,0,0,0,0,1,0,1,0,2
265,0.364,HIST HUM SCI,4,0,0,1,0,0,0,0,1,0,0,2
266,,HORM BEHAV,4,0,0,0,0,0,0,0,2,0,2,0
267,,IEEE INT CONF ROBOT,4,0,0,0,0,0,0,0,0,0,0,4
268,,IEEE T EVOLUT COMPUT,4,0,0,1,0,0,1,0,0,0,1,1
269,3.047,J APPL PSYCHOL,4,0,0,0,0,0,1,0,0,1,0,2
270,,J ARCHAEOL METHOD TH,4,0,0,0,0,0,3,0,0,0,0,1
271,0.880,J CHILD LANG,4,0,0,0,0,0,1,0,0,2,0,1
272,,J COGN DEV,4,0,0,1,1,0,0,0,0,0,1,1
273,,J COMPUT NEUROSCI,4,0,0,0,0,0,0,0,0,0,0,4
274,2.353,J EDUC PSYCHOL,4,0,0,0,1,0,0,0,0,0,0,3
275,2.712,J HUM EVOL,4,0,0,1,0,0,2,0,0,0,0,1
276,1.436,J INTELL DISABIL RES,4,0,0,0,0,0,0,0,0,0,0,4
277,1.739,J MARKETING RES,4,0,0,0,0,0,0,0,1,0,0,3
278,,J NEUROL SCI,4,0,0,0,0,0,0,0,1,0,0,3
279,,J PHILOS,4,0,0,0,0,0,0,1,0,0,0,3
280,1.246,J SEX RES,4,0,0,2,0,0,0,0,1,0,1,0
281,0.733,J THEOR SOC BEHAV,4,0,0,0,0,0,0,0,0,3,0,1
282,0.757,LANG SPEECH,4,0,0,0,0,0,0,0,2,1,0,1
283,,MOVEMENT DISORD,4,0,0,1,0,0,0,0,0,0,0,3
284,,NEUROLOGY,4,0,0,0,0,0,1,0,1,1,0,1
285,2.987,NEUROPSYCHOLOGY,4,0,0,1,0,0,0,1,0,0,0,2
286,,NEUROSCI RES,4,0,0,0,0,0,0,0,1,2,0,1
287,,NEUROTOXICOLOGY,4,0,1,0,2,0,0,1,0,0,0,0
288,,P I MECH ENG C-J MEC,4,0,0,0,0,0,0,4,0,0,0,0
289,,PHYSICA A,4,0,0,3,0,0,0,0,0,0,0,1
290,2.298,PSYCHIAT RES,4,0,0,0,0,1,0,0,0,0,0,3
291,4.212,PSYCHOL MED,4,0,1,0,0,0,0,0,0,0,0,3
292,0.254,REV LAT AM PSICOL,4,0,0,0,0,0,0,0,0,1,0,3
293,0.656,SECOND LANG RES,4,0,0,0,0,0,0,0,0,0,0,4
294,0.652,SEX ROLES,4,0,0,0,0,0,0,0,1,1,0,2
295,,SLEEP,4,0,0,0,0,0,0,0,2,0,1,1
296,,SLEEP MED,4,0,0,2,0,0,0,0,2,0,0,0
297,1.485,STUD SECOND LANG ACQ,4,0,0,0,0,0,0,0,1,0,0,3
298,4.067,T I BRIT GEOGR,4,0,0,1,2,0,0,0,1,0,0,0
299,,ACTA NEUROBIOL EXP,3,0,0,0,0,0,0,0,0,0,0,3
300,,AIP CONF P,3,0,0,0,0,0,1,0,1,0,0,1
301,,ALCOHOL CLIN EXP RES,3,0,0,0,0,0,0,0,0,0,0,3
302,0.673,AM J OCCUP THER,3,0,0,0,0,0,0,0,0,1,0,2
303,,AM J PHYSIOL-REG I,3,0,0,0,0,0,0,0,0,0,0,3
304,,ANESTH ANALG,3,0,0,0,0,0,0,0,1,0,0,2
305,,ANIM WELFARE,3,0,0,0,0,0,0,0,0,0,0,3
306,13.400,ANNU REV PSYCHOL,3,0,0,0,0,0,0,1,0,2,0,0
307,0.429,APPL PREV PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
308,0.381,BEHAV ANALYST,3,0,0,0,0,0,0,0,0,0,0,3
309,,BIOL REV,3,0,1,0,0,0,1,0,0,0,0,1
310,,BMC BIOL,3,0,0,0,0,0,0,1,0,0,0,2
311,,CHINESE SCI BULL,3,0,0,0,0,0,0,1,0,0,0,2
312,,COCHRANE DB SYST REV,3,0,0,0,0,0,0,0,0,0,0,3
313,,CRITICA,3,0,0,0,0,0,0,0,0,0,0,3
314,4.374,DEV PSYCHOPATHOL,3,0,0,0,0,0,1,0,0,0,0,2
315,,DRUG ALCOHOL DEPEN,3,0,0,1,1,0,0,0,0,0,0,1
316,1.384,EUR J COGN PSYCHOL,3,0,0,0,0,0,0,0,0,0,1,2
317,,EXP NEUROL,3,0,0,0,0,0,0,0,0,0,0,3
318,0.641,HOMO,3,0,0,0,0,0,0,3,0,0,0,0
319,1.057,INFANT MENT HEALTH J,3,0,0,0,0,0,0,0,0,1,1,1
320,1.762,INT REV PSYCHIATR,3,0,0,1,1,0,0,0,0,0,0,1
321,1.442,J ADV NURS,3,0,0,0,1,0,1,0,1,0,0,0
322,1.436,J AM SOC INF SCI TEC,3,0,0,0,0,0,0,0,0,0,0,3
323,,J ANIM SCI,3,0,0,0,0,0,0,0,0,0,0,3
324,0.657,J APPL SOC PSYCHOL,3,0,0,1,0,0,0,0,1,0,0,1
325,1.583,J BEHAV DECIS MAKING,3,0,0,0,0,0,0,0,2,1,0,0
326,0.472,J CONSTR PSYCHOL,3,0,0,1,0,0,0,0,0,0,0,2
327,1.810,J EXP PSYCHOL-APPL,3,0,0,0,0,0,0,0,1,0,1,1
328,1.477,J LEARN DISABIL-US,3,0,0,0,0,0,0,0,1,0,0,2
329,1.926,J MANAGE STUD,3,0,0,0,0,0,0,0,0,0,0,3
330,,J NEUROPSYCH CLIN N,3,0,0,0,0,0,3,0,0,0,0,0
331,2.331,J PERS,3,0,0,0,0,0,0,0,0,2,0,1
332,1.439,J PHONETICS,3,0,0,0,0,0,0,0,0,0,3,0
333,,J PHYSIOL-PARIS,3,0,0,0,0,0,0,0,0,0,0,3
334,3.662,J PSYCHIATR NEUROSCI,3,0,0,0,1,0,0,0,0,0,0,2
335,3.710,J PSYCHIATR RES,3,0,0,1,0,0,0,0,0,0,1,1
336,0.500,J PSYCHOLINGUIST RES,3,0,0,0,0,0,0,0,1,2,0,0
337,,J RES MUSIC EDUC,3,0,0,1,0,0,0,0,2,0,0,0
338,1.931,MANAGE SCI,3,0,0,0,0,0,0,3,0,0,0,0
339,,MIDWEST STUD PHILOS,3,0,0,1,0,0,0,0,1,0,0,1
