Cited Journal Data: JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
123,1.210,J INTERPERS VIOLENCE,90,0,0,0,2,0,0,0,1,0,2,85
124,3.054,PSYCHOL AESTHET CREA,90,0,0,3,3,1,1,4,1,2,1,74
125,1.871,PSYCHOL HEALTH,90,0,0,1,1,1,0,1,2,3,1,80
126,,SOC NEUROSCI-UK,90,0,0,0,1,0,5,0,4,3,2,75
127,0.579,IND ORGAN PSYCHOL-US,89,0,3,3,1,7,6,2,3,2,9,53
128,1.321,APPL COGNITIVE PSYCH,88,0,0,3,0,2,3,0,2,1,3,74
129,,P ANN HICSS,88,0,0,0,0,1,0,1,1,3,1,81
130,7.475,ACAD MANAGE REV,86,0,0,2,4,2,0,1,3,1,1,72
131,0.100,REV INT PSYCHOL SOC,85,0,2,1,2,4,9,1,5,0,6,55
132,1.020,J LANG SOC PSYCHOL,84,1,1,4,4,3,2,2,1,4,5,57
133,1.941,CONSCIOUS COGN,83,0,0,1,0,2,1,0,4,1,2,72
134,1.057,SCAND J PSYCHOL,83,1,0,0,2,0,1,2,3,1,3,70
135,0.774,DEATH STUD,82,0,0,1,3,2,3,1,1,6,1,64
136,1.939,INT J HOSP MANAG,82,0,0,1,1,2,1,2,1,0,2,72
137,,ANNU REV ORGAN PSYCH,81,0,1,7,5,5,2,4,5,3,1,48
138,1.297,HEALTH COMMUN,81,0,0,0,1,0,3,2,1,0,2,72
139,3.108,ASSESSMENT,80,0,0,3,1,0,2,5,3,4,2,60
140,3.245,INTELLIGENCE,80,0,2,1,0,0,1,1,4,1,4,66
141,2.256,J MARKETING RES,79,0,1,1,2,2,2,2,1,1,1,66
142,1.759,J PSYCHOPATHOL BEHAV,79,0,0,2,1,0,2,2,0,2,3,67
143,2.986,PSYCHOPHYSIOLOGY,79,0,0,0,2,0,2,5,3,3,1,63
144,3.221,PERSONAL DISORD,78,0,1,0,2,4,1,1,2,2,6,59
145,,PSYCHONEUROENDOCRINO,78,0,1,1,1,3,1,8,3,0,1,59
146,0.504,AN PSICOL-SPAIN,77,0,0,0,0,0,1,1,4,0,4,67
147,3.383,J AFFECT DISORDERS,77,0,0,0,3,0,0,2,1,1,4,66
148,1.214,GROUP DYN-THEOR RES,76,0,0,2,2,0,3,2,3,3,2,59
149,2.252,COMPR PSYCHIAT,75,0,0,0,0,0,4,0,3,1,2,65
150,2.182,CYBERPSYCH BEH SOC N,74,2,0,0,0,2,2,3,2,0,1,62
151,2.185,J SPORT EXERCISE PSY,74,0,1,2,2,0,0,1,3,1,5,59
152,1.929,CONTEMP EDUC PSYCHOL,73,0,0,3,0,0,5,2,3,5,1,54
153,2.695,J SEX RES,73,0,0,0,1,2,0,2,2,2,2,62
154,0.605,J GEN PSYCHOL,72,0,1,1,3,1,2,4,2,5,2,51
155,,LECT NOTES COMPUT SC,72,0,0,1,2,0,2,0,2,0,0,65
156,0.532,ANAL SOC ISS PUB POL,71,0,1,2,2,0,5,1,2,3,3,52
157,0.239,CESK PSYCHOL,71,0,0,0,3,0,0,2,0,4,1,61
158,1.748,J HEALTH PSYCHOL,71,0,0,0,3,0,0,1,3,1,0,63
159,2.275,AGGRESSIVE BEHAV,70,0,0,0,1,1,1,1,0,3,3,60
160,2.619,J PERS DISORD,70,0,1,1,0,5,0,2,2,3,5,51
161,6.100,AM PSYCHOL,69,0,1,0,2,4,4,2,1,3,2,50
162,,FRONT BEHAV NEUROSCI,69,0,1,2,1,3,1,1,0,0,1,59
163,2.443,PSYCHO-ONCOLOGY,69,0,0,1,1,2,1,2,3,1,1,57
164,2.248,ACTA PSYCHOL,68,0,0,2,3,1,1,2,1,3,0,55
165,2.312,J BEHAV THER EXP PSY,68,0,0,0,2,0,1,1,2,1,2,59
166,1.779,ANXIETY STRESS COPIN,67,0,0,0,1,1,0,0,1,0,0,64
167,,J CONSUM MARK,67,0,0,1,0,1,0,2,0,0,2,61
168,1.773,J PSYCHOL,67,0,0,0,0,2,1,1,2,1,2,58
169,1.751,AGING MENT HEALTH,66,0,0,0,1,3,1,2,0,1,4,54
170,0.667,EDUC PSYCHOL-UK,66,0,0,0,1,0,1,1,0,3,0,60
171,2.776,BRIT J HEALTH PSYCH,65,0,0,1,2,0,1,0,1,1,3,56
172,3.240,DEV PSYCHOPATHOL,65,0,3,1,3,2,2,1,2,0,2,49
173,1.617,J HEALTH COMMUN,65,0,0,0,1,0,1,0,0,0,0,63
174,1.667,J OCCUP ORGAN PSYCH,65,0,0,0,1,2,0,2,2,2,3,53
175,0.916,INT J HUM RESOUR MAN,64,0,0,0,0,0,1,0,1,0,1,61
176,3.302,NEUROPSYCHOLOGIA,64,0,0,1,1,2,0,3,3,1,0,53
177,1.688,MEMORY,63,0,0,1,0,0,1,0,2,0,1,58
178,1.838,PSYCHOL MEN MASCULIN,63,0,0,0,1,1,1,3,1,2,3,51
179,1.222,J INDIVID DIFFER,62,0,0,6,0,1,3,2,2,2,1,45
180,1.200,J MANAGE PSYCHOL,62,0,0,1,0,1,0,2,0,2,2,54
181,2.000,BRIT J EDUC PSYCHOL,61,0,0,0,0,4,4,3,1,3,1,45
182,1.696,J PROD INNOVAT MANAG,61,0,0,0,0,1,1,0,1,0,0,58
183,1.222,EUR MANAG J,60,0,1,2,2,5,1,2,1,2,3,41
184,1.297,J ECON BEHAV ORGAN,60,0,0,1,0,1,1,2,2,0,3,50
185,3.938,J MARKETING,60,0,0,0,1,3,1,1,0,3,3,48
186,0.250,NEGOT CONFL MANAG R,60,0,0,0,2,3,1,4,3,4,3,40
187,1.063,PSYCHOL CRIME LAW,60,0,0,0,0,1,1,1,0,3,0,54
188,2.882,INT J PSYCHOPHYSIOL,59,0,0,2,0,0,2,3,3,0,0,49
189,3.333,ADMIN SCI QUART,58,0,0,1,0,3,5,2,1,2,0,44
190,2.042,BODY IMAGE,58,0,0,1,3,0,0,3,4,1,3,43
191,1.460,CREATIVITY RES J,58,0,0,0,0,0,0,3,1,1,1,52
192,1.680,EAT BEHAV,58,0,0,0,1,0,1,1,1,3,1,50
193,1.973,EUR J PSYCHOL ASSESS,58,0,0,0,0,0,5,5,1,2,4,41
194,4.490,PERS PSYCHOL,58,0,0,0,2,1,1,0,0,1,1,52
195,1.469,PSYCHOL PUBLIC POL L,58,0,1,3,2,1,1,2,2,4,2,40
196,1.406,SOC PSYCHOL QUART,57,0,0,1,3,2,1,2,2,0,3,43
197,2.019,J CLIN PSYCHOL,55,0,0,1,0,0,0,0,3,1,0,50
198,2.736,J PSYCHOSOM RES,55,0,0,0,2,1,1,1,1,2,0,47
199,0.818,APPL RES QUAL LIFE,54,0,0,0,1,1,1,1,0,1,2,47
200,2.126,INT J BEHAV MED,54,0,0,0,0,1,3,1,0,0,2,47
201,2.457,MEM COGNITION,54,0,1,0,0,0,2,1,3,4,1,42
202,0.921,PERS REV,54,0,0,0,1,0,0,0,0,0,0,53
203,1.905,HUM COMMUN RES,53,0,0,0,3,0,0,0,0,2,0,48
204,1.507,J CAREER ASSESSMENT,53,0,0,1,1,1,2,1,2,1,1,43
205,1.505,SOC DEV,53,0,0,0,0,3,2,2,2,0,4,40
206,1.814,STRESS HEALTH,53,0,0,0,0,0,2,1,4,0,0,46
207,4.144,ANN BEHAV MED,52,0,0,2,0,2,1,0,2,2,1,42
208,1.587,COGNITIVE THER RES,52,0,0,0,0,0,2,1,3,0,0,46
209,0.677,EUR REV APPL PSYCHOL,52,0,1,0,1,0,0,1,1,2,1,45
210,1.458,PSYCHOL RELIG SPIRIT,52,0,0,0,4,0,0,2,0,2,0,44
211,2.554,TOURISM MANAGE,51,0,0,0,0,2,1,0,2,2,0,44
212,2.928,BEHAV RES METHODS,50,0,0,1,1,2,4,1,1,1,2,37
213,3.694,BEHAV THER,50,0,0,0,2,2,2,1,1,3,0,39
214,1.100,MEDIA PSYCHOL,50,0,0,0,0,0,0,2,1,1,0,46
215,1.926,AGGRESS VIOLENT BEH,49,0,1,1,1,0,1,0,0,1,0,44
216,,BMC PUBLIC HEALTH,49,0,0,0,0,0,2,0,1,0,3,43
217,2.594,J ANXIETY DISORD,49,0,0,0,0,0,3,1,1,2,2,40
218,2.458,J OCCUP HEALTH PSYCH,49,0,0,0,0,1,1,2,0,0,0,45
219,2.760,J STUD ALCOHOL DRUGS,49,0,0,1,0,1,3,0,1,0,2,41
220,2.020,LAW HUMAN BEHAV,49,0,0,0,0,2,0,0,1,1,0,45
221,0.309,UNIV PSYCHOL,49,0,0,0,1,0,0,0,0,1,0,47
222,1.984,APPL PSYCHOL-INT REV,48,0,0,0,1,0,1,1,1,0,2,42
223,2.612,ENVIRON BEHAV,48,0,0,0,2,0,1,1,0,3,0,41
224,3.481,J ABNORM CHILD PSYCH,48,0,0,0,1,0,0,0,0,0,1,46
225,1.019,J RELIG HEALTH,48,0,0,1,1,0,3,1,1,0,2,39
226,1.915,J RES ADOLESCENCE,48,0,0,2,1,0,0,0,3,0,1,41
227,2.127,Q J EXP PSYCHOL,48,0,0,0,1,2,1,1,0,2,2,39
228,0.586,SPAN J PSYCHOL,48,0,0,0,0,0,1,1,0,2,1,43
229,1.869,WIRES COGN SCI,48,0,0,0,1,0,6,2,1,2,0,36
230,1.309,J EARLY ADOLESCENCE,47,0,0,0,1,0,0,1,0,1,0,44
231,5.938,PSYCHOL MED,47,0,0,0,2,1,1,2,1,1,0,39
232,2.254,BRIT J PSYCHOL,46,0,0,0,0,1,0,1,2,0,4,38
233,0.879,PSYCHOL REC,46,0,0,1,1,0,2,1,0,3,0,38
234,21.965,TRENDS COGN SCI,46,0,1,1,2,6,2,1,2,5,0,26
235,0.524,INT J CONFL MANAGE,45,0,0,2,0,0,1,0,3,1,3,35
236,0.690,J ADULT DEV,45,0,0,1,1,0,1,0,1,0,1,40
237,1.242,J ADVERTISING,45,0,0,0,1,3,0,1,0,4,1,35
238,3.358,J EXP PSYCHOL HUMAN,45,0,1,1,0,5,1,0,2,1,0,34
239,2.477,MULTIVAR BEHAV RES,45,0,0,0,3,3,3,3,0,2,0,31
240,1.444,NEW IDEAS PSYCHOL,45,0,2,0,2,0,1,0,0,0,1,39
241,0.462,PSYCHIAT PSYCHOL LAW,45,0,0,0,0,0,1,0,1,0,1,42
242,0.667,TEACH PSYCHOL,45,1,1,0,3,1,3,2,2,0,1,31
243,1.586,ACAD MANAG LEARN EDU,44,0,1,0,2,2,0,2,1,0,0,36
244,2.120,GROUP DECIS NEGOT,44,0,0,0,0,0,0,0,2,2,0,40
245,1.770,J MARRIAGE FAM,44,0,0,2,0,1,3,1,0,0,3,34
246,0.288,J PSYCHOL THEOL,44,0,1,2,3,3,2,1,2,1,3,26
247,0.362,LEADERSHIP ORG DEV J,44,0,0,0,0,1,0,0,2,1,2,38
248,1.843,REHABIL PSYCHOL,44,0,0,0,0,0,1,1,1,0,1,40
249,1.214,SOC ISS POLICY REV,44,0,0,2,3,4,2,6,3,3,1,20
250,1.189,J COMMUNITY APPL SOC,43,0,1,2,4,0,1,2,2,2,0,29
251,1.125,J LEADERSH ORG STUD,43,0,0,0,0,0,1,0,1,1,4,36
252,0.161,J PSYCHOL AFR,43,0,0,1,3,2,1,0,0,4,0,32
253,3.585,LEARN INSTR,43,0,0,0,1,0,2,0,1,1,0,38
254,3.369,PSYCHON B REV,43,0,0,0,6,0,0,0,1,1,2,33
255,0.286,AM CRIM LAW REV,42,0,1,5,0,0,1,4,1,0,0,30
256,,BMC PSYCHIATRY,42,0,0,0,1,2,0,2,1,1,0,35
257,2.574,CHILD ABUSE NEGLECT,42,0,0,0,1,0,0,0,0,0,0,41
258,2.290,J GAMBL STUD,42,0,0,0,0,0,1,2,0,0,0,39
259,2.482,MANAGE SCI,42,0,1,1,0,0,0,0,2,1,1,36
260,,NEUROSCI BIOBEHAV R,42,0,0,0,1,1,0,0,2,0,0,38
261,2.863,PSYCHOL RES-PSYCH FO,42,0,0,0,0,1,1,1,1,2,0,36
262,2.127,ATTACH HUM DEV,41,0,0,0,0,1,2,0,5,0,3,30
263,,FOOD QUAL PREFER,41,0,0,1,0,1,0,0,0,1,1,37
264,0.748,J FAM VIOLENCE,41,0,0,0,0,1,1,0,0,0,2,37
265,0.694,J GENET PSYCHOL,41,0,0,0,1,0,1,0,0,0,0,39
266,,J SPORT SCI,41,0,0,0,1,3,0,0,3,0,0,34
267,0.232,PSIHOLOGIJA,41,0,0,0,2,0,1,1,0,1,0,36
268,0.778,SWISS J PSYCHOL,41,0,0,1,2,0,2,1,1,1,2,31
269,2.200,THINK REASONING,41,0,1,1,3,0,1,4,4,1,1,25
270,2.070,ACCIDENT ANAL PREV,40,0,0,0,0,1,3,0,3,0,0,33
271,3.395,BEHAV RES THER,40,0,0,0,1,0,1,0,2,0,2,34
272,1.528,CRIM JUSTICE BEHAV,40,0,0,0,0,0,0,0,0,0,1,39
273,3.423,DRUG ALCOHOL DEPEN,40,0,0,0,3,1,0,2,0,0,0,34
274,,EXP BRAIN RES,40,0,0,0,1,0,0,1,2,0,1,35
275,2.076,EXP PSYCHOL,40,0,1,0,2,0,2,1,1,0,4,29
276,2.255,J POLIT,40,0,0,0,3,2,2,0,0,0,5,28
277,1.754,J RETAILING,40,0,0,0,0,0,0,0,0,3,0,37
278,1.691,POLIT BEHAV,40,0,0,0,0,1,0,0,1,1,0,37
279,3.153,PREV SCI,40,0,0,1,0,0,1,1,0,0,1,36
280,0.286,REV PSICOL SOC,40,0,0,0,0,0,0,0,1,1,1,37
281,1.295,SOC SCI RES,40,0,0,1,0,0,1,4,2,5,4,23
282,1.473,TRANSPORT RES F-TRAF,40,0,0,0,0,0,0,0,0,1,0,39
283,12.674,ANNU REV CLIN PSYCHO,39,0,0,1,0,4,0,2,0,2,2,28
284,5.311,MIS QUART,39,0,0,0,0,2,0,0,0,2,0,35
285,1.887,RES DEV DISABIL,39,0,0,1,0,1,1,0,0,1,0,35
286,0.442,STUD PSYCHOL,39,0,0,1,1,2,4,0,1,0,0,30
287,0.790,EUR J PSYCHOL EDUC,38,0,0,0,0,0,2,0,1,1,0,34
288,0.375,GEDRAG ORGAN,38,0,1,2,0,0,1,1,2,1,1,29
289,,J AGGRESS MALTREAT T,38,0,0,0,0,1,0,0,0,0,1,36
290,1.062,J APPL SPORT PSYCHOL,38,0,0,0,1,1,0,0,1,0,0,35
291,4.085,J COGNITIVE NEUROSCI,38,0,0,0,0,0,2,0,2,2,0,32
292,1.836,J EXP PSYCHOL-APPL,38,0,0,0,0,1,0,2,1,1,0,33
293,3.763,J MANAGE STUD,38,0,0,0,0,1,1,1,1,1,2,31
294,0.882,J MEDIA PSYCHOL-GER,38,0,0,0,0,0,1,2,0,1,1,33
295,0.500,JPN PSYCHOL RES,38,0,0,0,0,0,1,0,0,1,1,35
296,0.784,PHILOS PSYCHOL,38,0,0,0,0,0,0,1,1,1,1,34
297,2.486,QUAL LIFE RES,38,0,0,1,0,0,0,1,1,0,2,33
298,3.354,ACAD MANAGE PERSPECT,37,0,0,0,0,1,1,0,1,0,1,33
299,3.269,AM J POLIT SCI,37,0,0,0,0,2,0,0,0,2,2,31
300,3.611,EDUC PSYCHOL-US,37,0,1,2,0,0,2,1,0,2,0,29
301,1.273,HUM PERFORM,37,0,0,0,2,1,2,0,2,0,2,28
302,1.865,INFORM MANAGE-AMSTER,37,0,0,0,0,0,0,1,0,0,1,35
303,1.316,INT J BEHAV DEV,37,0,0,1,1,1,0,0,1,0,1,32
304,1.782,J SEX MARITAL THER,37,0,0,0,0,0,0,2,2,3,0,30
305,0.546,PERCEPT MOTOR SKILL,37,0,0,0,0,0,0,0,1,2,0,34
306,2.368,PSYCHOL VIOLENCE,37,0,0,0,0,0,2,1,1,1,2,30
307,1.234,SUBST USE MISUSE,37,0,0,1,0,0,1,0,0,1,1,33
308,1.461,THINK SKILLS CREAT,37,0,0,0,0,2,1,2,0,0,2,30
309,2.091,ASIA PAC J MANAG,36,0,0,0,0,0,1,0,0,0,1,34
310,0.719,AUST J PSYCHOL,36,0,0,0,0,0,0,1,2,0,0,33
311,1.388,COGN PROCESS,36,0,1,0,0,0,1,2,2,0,0,30
312,1.293,HUM RESOUR MANAGE-US,36,0,0,0,0,1,0,0,0,0,2,33
313,1.087,J EXP EDUC,36,0,0,0,0,0,1,0,1,0,0,34
314,,PAIN,36,0,0,0,0,0,1,1,2,0,1,31
315,2.976,PHYSIOL BEHAV,36,0,0,0,1,0,1,0,2,4,1,27
316,1.422,PSYCHOTHERAPY,36,0,0,0,0,0,0,2,3,0,1,30
317,7.769,ACAD MANAG ANN,35,0,1,0,0,0,0,2,1,3,0,28
318,2.446,COGNITIVE SCI,35,0,0,0,0,1,2,2,0,0,1,29
319,3.818,J ACAD MARKET SCI,35,0,0,0,0,0,1,0,0,0,3,31
320,,J BEHAV EXP ECON,35,0,2,1,0,1,0,1,0,0,0,30
321,2.862,J EXP PSYCHOL LEARN,35,1,0,1,0,0,0,2,0,2,0,29
322,0.805,J PERS PSYCHOL,35,0,1,1,0,1,1,2,1,0,1,27
323,0.753,MASS COMMUN SOC,35,0,0,0,0,0,1,0,0,0,0,34
324,3.296,NICOTINE TOB RES,35,0,0,0,0,0,0,0,1,0,1,33
