Cited Journal Data: EDUCATIONAL PSYCHOLOGY REVIEW,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
91,0.765,EARLY EDUC DEV,5,0,0,0,2,1,0,0,0,0,0,2
92,0.648,EDUC REV,5,0,0,0,0,0,1,1,0,0,1,2
93,0.661,EUR J TEACH EDUC,5,0,0,0,0,0,0,0,0,0,0,5
94,,FRONT HUM NEUROSCI,5,0,0,0,0,0,0,0,1,0,1,3
95,,FRONT NEUROSCI-SWITZ,5,1,0,0,1,1,1,0,0,0,0,1
96,,INFORM SCIENCES,5,0,0,0,0,1,0,1,1,0,0,2
97,0.448,J BALT SCI EDUC,5,0,0,0,0,0,0,0,1,0,0,4
98,0.909,J COMPUT HIGH EDUC,5,0,1,0,0,0,0,2,2,0,0,0
99,1.473,J RES READ,5,0,0,0,0,0,0,0,1,0,0,4
100,1.744,MOTIV EMOTION,5,0,0,0,1,0,0,0,2,0,0,2
101,,NURSE EDUC PRACT,5,0,0,0,0,0,0,3,0,0,0,2
102,0.203,PEDAGOG STUD,5,0,0,0,2,2,1,0,0,0,0,0
103,0.147,PSICOL-REFLEX CRIT,5,0,0,0,1,2,1,0,0,0,0,1
104,0.761,PSYCHOL SCHOOLS,5,0,0,0,0,0,1,1,0,0,0,3
105,1.896,PSYCHOL SPORT EXERC,5,0,0,0,1,0,0,0,2,0,0,2
106,0.806,RES SCI EDUC,5,0,0,0,0,1,0,0,1,0,1,2
107,3.897,REV EDUC RES,5,0,0,0,2,0,1,0,1,0,0,1
108,2.825,SCI EDUC,5,0,0,0,0,0,0,0,0,2,0,3
109,0.963,SCI ENG ETHICS,5,0,0,0,0,0,0,0,0,2,0,3
110,0.433,TEACH HIGH EDUC,5,0,0,0,0,0,0,0,0,0,0,5
111,,ANAT SCI EDUC,4,0,0,0,0,1,0,0,0,0,0,3
112,0.839,ASIA PAC EDUC REV,4,0,0,0,0,0,1,0,0,0,0,3
113,0.575,CLIN LINGUIST PHONET,4,0,0,0,0,0,0,0,0,0,0,4
114,0.887,DISCOURSE PROCESS,4,0,0,1,0,0,0,0,1,0,0,2
115,1.671,EARLY CHILD RES Q,4,0,0,0,0,0,1,0,0,0,0,3
116,1.841,INT J COMP-SUPP COLL,4,0,0,0,0,0,0,0,1,0,0,3
117,3.245,INTELLIGENCE,4,0,0,0,1,0,0,0,0,1,0,2
118,0.336,J COLL STUDENT DEV,4,0,0,1,0,0,0,0,0,0,1,2
119,2.920,J HEAD TRAUMA REHAB,4,0,0,0,0,0,0,0,0,1,0,3
120,0.250,J PAC RIM PSYCHOL,4,0,0,0,0,0,1,0,0,2,0,1
121,0.344,LANG EDUC-UK,4,0,0,0,0,0,0,0,0,0,0,4
122,,P NATL ACAD SCI USA,4,0,0,1,0,0,0,0,0,0,0,3
123,,REC TRENDS SOC,4,0,0,0,0,0,0,0,0,0,0,4
124,1.447,SCHOOL PSYCHOL INT,4,0,0,0,0,0,0,0,2,1,0,1
125,2.941,SCI STUD READ,4,0,1,0,1,0,0,0,0,0,0,2
126,1.532,AM J OCCUP THER,3,0,0,1,0,0,0,0,0,0,0,2
127,0.440,ANN PSYCHOL,3,0,0,0,0,0,0,0,0,1,1,1
128,,BIOCHEM MOL BIOL EDU,3,0,0,0,1,0,0,0,0,0,0,2
129,,BMC PUBLIC HEALTH,3,0,0,0,0,0,0,3,0,0,0,0
130,0.891,BRIT EDUC RES J,3,0,0,0,0,0,0,0,0,0,1,2
131,,CBE-LIFE SCI EDUC,3,0,0,1,0,0,0,0,0,0,0,2
132,2.091,CHEM EDUC RES PRACT,3,0,0,0,0,0,0,0,0,1,2,0
133,3.264,CHILD DEV PERSPECT,3,0,0,1,0,0,0,0,0,1,1,0
134,1.086,CHILD YOUTH CARE FOR,3,0,0,0,0,0,0,1,0,0,0,2
135,1.388,COGN PROCESS,3,0,0,1,1,0,0,0,0,0,0,1
136,1.206,COLL RES LIBR,3,0,0,0,0,2,0,0,1,0,0,0
137,,COMM COM INF SC,3,0,0,0,1,0,0,0,1,0,0,1
138,1.460,CREATIVITY RES J,3,0,0,0,0,0,0,1,0,0,0,2
139,1.562,CULT DIVERS ETHN MIN,3,0,0,0,1,0,0,0,0,0,0,2
140,4.000,DEV REV,3,0,0,1,0,0,0,0,0,0,0,2
141,1.083,ELEM SCHOOL J,3,0,0,0,0,0,0,0,0,0,0,3
142,1.556,ERGONOMICS,3,0,0,0,0,0,0,0,0,0,0,3
143,1.016,EURASIA J MATH SCI T,3,0,0,0,0,0,0,0,2,0,0,1
144,2.745,EXCEPT CHILDREN,3,0,0,0,0,0,0,1,0,0,0,2
145,1.188,GIFTED CHILD QUART,3,0,0,0,0,0,0,1,0,0,0,2
146,2.229,HEALTH EDUC BEHAV,3,0,0,0,0,0,0,1,0,0,0,2
147,1.151,HIGH EDUC,3,0,0,0,0,0,0,0,0,1,0,2
148,1.598,HUM MOVEMENT SCI,3,0,0,0,1,0,0,0,0,0,0,2
149,,INN COMM ENG,3,0,0,0,0,0,0,0,0,0,0,3
150,0.286,INT J MUSIC EDUC,3,0,0,0,0,1,0,0,0,2,0,0
151,0.480,INT J SPORTS SCI COA,3,0,0,0,1,0,0,0,0,1,0,1
152,1.323,INTERACT LEARN ENVIR,3,0,0,0,0,0,0,0,0,0,1,2
153,,J ASSOC INF SCI TECH,3,0,0,1,0,0,0,0,0,0,0,2
154,1.326,J BUS ETHICS,3,0,0,0,0,0,0,0,0,0,0,3
155,2.075,J BUS PSYCHOL,3,0,0,0,1,0,0,0,1,0,0,1
156,1.309,J EARLY ADOLESCENCE,3,0,0,0,1,0,0,0,1,0,0,1
157,2.862,J EXP PSYCHOL LEARN,3,0,0,1,0,1,0,0,0,0,0,1
158,1.713,J FAM PSYCHOL,3,0,0,0,0,0,0,0,0,0,1,2
159,0.400,J MORAL EDUC,3,0,0,0,0,0,0,0,0,0,0,3
160,1.233,J RES MATH EDUC,3,0,0,1,0,1,0,0,0,0,0,1
161,1.434,J SCHOOL HEALTH,3,0,0,0,1,1,0,1,0,0,0,0
162,2.262,J SCHOOL PSYCHOL,3,1,0,0,0,0,0,0,0,0,0,2
163,2.070,J SPEECH LANG HEAR R,3,0,0,0,0,0,0,0,0,0,0,3
164,,J SPORT SCI,3,0,0,0,1,0,0,2,0,0,0,0
165,1.804,J TEACH EDUC,3,0,0,0,1,2,0,0,0,0,0,0
166,3.652,NEUROBIOL LEARN MEM,3,0,0,0,0,0,0,0,0,0,0,3
167,1.951,PERS INDIV DIFFER,3,0,0,1,0,0,1,0,0,0,0,1
168,0.280,PHI DELTA KAPPAN,3,1,0,0,0,0,1,0,0,0,0,1
169,3.054,PSYCHOL AESTHET CREA,3,0,0,0,0,0,0,0,0,0,0,3
170,14.756,PSYCHOL BULL,3,0,0,3,0,0,0,0,0,0,0,0
171,1.742,REM SPEC EDUC,3,0,0,0,0,0,0,0,0,0,1,2
172,0.100,REV INT PSYCHOL SOC,3,0,1,1,0,0,0,0,0,0,0,1
173,1.308,REV PSICODIDACT,3,0,0,0,1,0,0,0,0,0,0,2
174,1.237,SCH EFF SCH IMPROV,3,0,0,0,0,0,0,0,0,0,1,2
175,2.280,SCHOOL PSYCHOL REV,3,0,0,1,1,0,0,0,0,0,0,1
176,1.514,SELF IDENTITY,3,0,0,0,0,0,0,0,1,0,0,2
177,0.464,TEACH SOCIOL,3,0,0,0,1,0,0,0,0,0,0,2
178,0.449,TEACH TEACH,3,0,0,0,1,0,0,0,0,0,0,2
179,0.185,TRANSL INTERPRET STU,3,0,0,0,0,0,0,3,0,0,0,0
180,1.219,WRIT COMMUN,3,0,0,0,0,0,0,0,0,0,0,3
181,4.829,ADDICTION,2,0,0,0,0,0,0,0,0,0,2,0
182,,AI EDAM,2,0,0,0,0,0,0,0,0,0,0,2
183,0.522,AM ANN DEAF,2,0,0,0,0,0,0,0,1,0,1,0
184,0.619,AM J PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
185,0.222,ANTHROPOLOGIST,2,0,0,0,0,0,0,0,0,0,1,1
186,1.984,APPL PSYCHOL-INT REV,2,0,0,0,0,0,0,0,1,0,0,1
187,0.610,ASSESS EVAL HIGH EDU,2,0,0,0,0,0,0,0,0,0,0,2
188,3.639,AUTISM,2,0,0,0,1,0,0,0,0,0,0,1
189,0.891,BEHAV INFORM TECHNOL,2,0,0,0,0,0,0,0,1,0,0,1
190,3.403,BIOL PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
191,2.477,BRAIN COGNITION,2,0,0,0,0,0,0,0,0,0,0,2
192,,BRAIN RES,2,0,0,0,0,0,0,0,0,0,1,1
193,0.239,CESK PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
194,,CHILD NEUROPSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
195,3.479,COGNITION,2,0,0,0,0,0,0,0,0,0,1,1
196,0.838,COMUNICAR,2,0,0,0,0,0,0,0,0,0,0,2
197,0.044,CROAT J EDUC,2,0,0,0,0,0,0,0,0,0,0,2
198,0.053,CULT EDUC,2,0,0,0,0,0,0,1,1,0,0,0
199,5.678,CURR DIR PSYCHOL SCI,2,0,0,0,0,0,0,0,0,0,0,2
200,,CURR PHARM DESIGN,2,0,0,0,0,0,0,0,0,0,2,0
201,2.182,CYBERPSYCH BEH SOC N,2,0,0,0,0,0,0,0,0,0,2,0
202,,DESIGN STUD,2,0,0,0,0,0,0,0,0,0,1,1
203,,DEV PSYCHOBIOL,2,0,0,0,0,0,0,0,0,0,1,1
204,1.733,DYSLEXIA,2,0,0,0,0,0,0,0,1,0,0,1
205,0.583,EDUC ASSESS EVAL ACC,2,0,0,0,1,0,0,0,1,0,0,0
206,0.230,EDUC LEADERSHIP,2,0,1,1,0,0,0,0,0,0,0,0
207,0.579,EDUC STUD MATH,2,0,0,0,0,0,1,0,0,0,0,1
208,3.356,EMOT REV,2,0,0,0,0,0,0,0,0,0,0,2
209,3.383,EMOTION,2,0,0,0,0,0,0,0,0,0,0,2
210,0.587,EUR J SPEC NEEDS EDU,2,0,0,0,0,0,0,0,0,0,0,2
211,0.673,EUR PHYS EDUC REV,2,0,0,0,0,0,0,0,0,0,0,2
212,0.742,EXCEPTIONALITY,2,0,0,0,0,0,0,2,0,0,0,0
213,0.375,GEDRAG ORGAN,2,0,0,0,0,0,0,0,0,0,0,2
214,2.120,GROUP DECIS NEGOT,2,0,0,0,0,0,0,0,0,0,0,2
215,0.600,HIGH ABIL STUD,2,0,0,0,0,0,0,0,0,0,0,2
216,1.694,HUM FACTORS,2,0,0,0,1,1,0,0,0,0,0,0
217,,IEEE T EDUC,2,0,0,0,0,0,0,0,1,0,0,1
218,0.317,INFANC APRENDIZ,2,0,0,0,0,0,0,0,0,0,0,2
219,0.700,INT J MOB COMMUN,2,0,0,0,0,0,0,0,0,0,0,2
220,0.853,INT J STRESS MANAGE,2,0,0,0,0,0,1,0,0,0,0,1
221,,INT J TECHNOL DES ED,2,0,0,0,0,0,0,0,1,0,0,1
222,1.268,INTERACT COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
223,0.304,INTERPRET TRANSL TRA,2,0,0,0,0,1,1,0,0,0,0,0
224,0.448,J ACAD LIBR,2,0,0,0,0,0,0,0,0,0,0,2
225,3.818,J ACAD MARKET SCI,2,0,0,0,0,0,0,0,0,0,1,1
226,1.957,J ADOLESCENCE,2,0,0,0,0,0,0,0,0,0,0,2
227,0.914,J APPL BEHAV SCI,2,0,0,0,0,0,0,0,0,0,1,1
228,0.790,J APPL SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
229,0.625,J CHILD ADOLES SUBST,2,0,0,0,0,0,0,0,0,0,0,2
230,,J CONTIN EDUC HEALTH,2,0,0,0,0,0,0,0,1,0,1,0
231,1.929,J CROSS CULT PSYCHOL,2,0,0,0,0,1,0,1,0,0,0,0
232,,J DENT EDUC,2,0,0,0,0,0,0,0,0,0,0,2
233,0.829,J DIVERS HIGH EDUC,2,0,0,0,0,0,0,0,0,0,0,2
234,2.285,J EXP SOC PSYCHOL,2,0,0,0,0,0,0,0,1,1,0,0
235,1.269,J FAM ISSUES,2,0,0,0,0,0,0,0,0,0,0,2
236,0.605,J GEN PSYCHOL,2,0,0,0,0,1,1,0,0,0,0,0
237,1.683,J HAPPINESS STUD,2,0,0,0,0,0,1,0,0,0,0,1
238,1.164,J HIGH EDUC,2,0,0,0,0,0,0,0,0,0,0,2
239,,J INT NEUROPSYCH SOC,2,0,0,0,0,0,0,0,0,0,1,1
240,,J INTERNET TECHNOL,2,0,0,0,0,1,0,0,0,0,1,0
241,1.901,J LEARN DISABIL-US,2,0,0,0,0,0,0,0,0,0,0,2
242,,J MED INTERNET RES,2,0,0,0,0,0,0,0,0,1,0,1
243,0.910,J NURS EDUC,2,0,0,0,0,0,0,0,0,0,0,2
244,,J NUTR EDUC BEHAV,2,0,0,0,0,1,0,1,0,0,0,0
245,3.229,J PERS,2,0,0,0,0,0,0,0,0,0,0,2
246,5.031,J PERS SOC PSYCHOL,2,0,0,0,1,0,0,0,0,0,0,1
247,2.588,J VOCAT BEHAV,2,0,0,1,0,0,0,0,0,0,0,1
248,2.777,J YOUTH ADOLESCENCE,2,0,0,0,1,0,0,0,0,0,0,1
249,0.388,JPN J NURS SCI,2,0,0,0,0,0,0,1,0,0,0,1
250,0.783,LEARN CULT SOC INTER,2,0,0,0,0,0,0,0,0,1,0,1
251,0.942,MOD LANG J,2,0,2,0,0,0,0,0,0,0,0,0
252,0.809,MUSIC SCI,2,0,0,0,0,1,0,0,0,1,0,0
253,0.980,NONLIN DYNAM PSYCHOL,2,0,0,0,2,0,0,0,0,0,0,0
254,1.364,NURS EDUC TODAY,2,0,0,0,0,0,0,0,0,0,0,2
255,1.247,NURS ETHICS,2,0,0,1,0,1,0,0,0,0,0,0
256,2.201,ORGAN BEHAV HUM DEC,2,0,0,0,0,0,0,0,2,0,0,0
257,0.739,OXFORD REV EDUC,2,0,0,0,1,0,1,0,0,0,0,0
258,,P ANN HICSS,2,0,0,0,0,1,0,0,0,1,0,0
259,2.199,PATIENT EDUC COUNS,2,0,0,0,0,0,0,0,1,0,0,1
260,0.546,PERCEPT MOTOR SKILL,2,0,0,1,0,0,0,0,0,0,0,1
261,,PHILOS T R SOC B,2,0,0,0,0,1,0,0,0,0,0,1
262,0.811,PHYS EDUC SPORT PEDA,2,0,0,0,0,0,0,0,1,0,0,1
263,,PROCEDIA COMPUT SCI,2,0,0,0,0,0,0,0,0,1,0,1
264,2.443,PSYCHO-ONCOLOGY,2,0,0,0,0,0,0,0,0,0,0,2
265,2.964,PSYCHOL LEARN MOTIV,2,0,0,2,0,0,0,0,0,0,0,0
266,1.080,PSYCHOL MARKET,2,0,0,0,1,0,0,0,0,0,0,1
267,2.863,PSYCHOL RES-PSYCH FO,2,0,0,0,0,0,0,0,0,0,0,2
268,4.940,PSYCHOL SCI,2,0,0,0,0,0,0,0,0,0,0,2
269,16.833,PSYCHOL SCI PUBL INT,2,0,0,0,0,0,0,0,0,0,2,0
270,3.369,PSYCHON B REV,2,0,0,2,0,0,0,0,0,0,0,0
271,2.884,READ RES QUART,2,0,0,0,0,1,0,0,0,0,0,1
272,1.160,RES HIGH EDUC,2,0,0,0,0,0,0,1,1,0,0,0
273,,RES MATH EDUC,2,0,0,0,0,0,0,0,0,0,0,2
274,1.566,RES Q EXERCISE SPORT,2,0,0,0,1,0,0,0,0,0,0,1
275,1.023,REV HIGH EDUC,2,0,0,0,0,0,0,0,0,0,0,2
276,0.483,S AFR J EDUC,2,0,0,0,0,0,0,0,0,0,1,1
277,2.182,SCHOOL PSYCHOL QUART,2,0,0,0,0,0,0,0,0,1,0,1
278,1.395,SOC INDIC RES,2,0,0,0,0,0,0,0,0,0,0,2
279,0.606,SOC SCI J,2,0,0,0,0,0,0,0,0,0,1,1
280,,STUD READ BOOK CULT,2,0,0,0,0,0,0,0,0,0,0,2
281,2.083,STUD SCI EDUC,2,0,0,0,0,0,0,0,0,0,0,2
282,0.733,TECH COMMUN-STC,2,0,0,0,0,1,0,0,0,1,0,0
283,0.928,URBAN EDUC,2,0,0,0,0,0,0,0,0,0,0,2
284,1.559,VOCAT LEARN,2,0,0,0,0,0,0,0,1,0,0,1
285,,WORLD WIDE WEB,2,0,0,0,0,0,0,0,1,0,0,1
286,0.710,Z ENTWICKL PADAGOGIS,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
