Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
50,6.213,ECOL MONOGR,7,0,0,0,0,0,0,2,0,0,0,5
51,2.862,J ANIM ECOL,7,0,0,0,0,0,0,0,0,0,0,7
52,0.360,MAMMALIA,7,0,0,1,0,0,0,2,0,0,0,4
53,2.769,MOL ECOL,7,0,0,3,1,1,0,2,0,0,0,0
54, ,PRIMATE LOCOMOTION R,7,0,0,7,0,0,0,0,0,0,0,0
55, ,RED COLOBUS MONKEY,7,0,0,0,0,0,0,0,0,0,0,7
56, ,SYM ZOOL SOC LOND,7,0,0,0,0,0,0,0,0,0,1,6
57,6.239,SYST BIOL,7,0,0,0,1,0,4,0,2,0,0,0
58, ,ADAPTIVE RAD NEOTROP,6,0,0,0,0,6,0,0,0,0,0,0
59,0.395,AFR J ECOL,6,0,1,1,2,0,0,0,0,0,0,2
60, ,ANN MAG NAT HIST,6,0,0,0,0,0,0,0,0,0,0,6
61,0.599,BIOCHEM SYST ECOL,6,0,0,0,0,0,3,0,2,0,0,1
62,1.578,BIOL CONSERV,6,0,0,0,1,0,0,0,0,0,0,5
63, ,BIOL DIVERSIFICATION,6,0,0,0,0,0,0,0,0,0,0,6
64,2.316,BIOL J LINN SOC,6,0,0,0,0,2,0,0,1,0,0,3
65,3.605,BIOL REPROD,6,0,0,0,0,2,0,0,1,0,0,3
66, ,ETHOL SOCIOBIOL,6,0,0,0,0,0,0,1,0,0,0,5
67, ,JUVENILE PRIMATES LI,6,0,0,0,0,0,0,0,6,0,0,0
68,3.345,MOL PHYLOGENET EVOL,6,0,0,0,0,0,2,0,3,1,0,0
69, ,NOCTURNAL MALAGASY P,6,0,0,0,0,0,0,0,0,0,0,6
70, ,PICTORIAL GUIDE LIVI,6,0,0,0,0,6,0,0,0,0,0,0
71, ,PRIMATE CONSERV,6,0,0,0,0,0,0,1,0,0,1,4
72,3.500,Q REV BIOL,6,0,0,0,0,0,0,0,0,0,1,5
73, ,THEOR HUM PRIMATE,6,0,0,0,0,0,0,0,0,0,0,6
74,1.846,YEARB PHYS ANTHROPOL,6,0,0,0,0,0,0,0,0,0,0,6
75,0.494,ZOO BIOL,6,0,0,1,0,0,0,0,0,0,0,5
76, ,BIOGEOGRAPHY QUATERN,5,0,0,0,0,0,0,0,0,0,0,5
77, ,CATALOGUE PRIMATES 4,5,0,0,0,0,0,0,0,0,0,0,5
78, ,CHIMPANZEES KIBALE F,5,0,0,0,0,0,0,0,0,0,0,5
79, ,COMP SOCIOECOLOGY,5,0,0,0,0,0,0,0,0,0,0,5
80, ,FAUNE MADAGASCAR,5,0,0,0,0,0,0,0,0,0,0,5
81,2.854,FERTIL STERIL,5,0,0,0,0,0,0,0,0,1,3,1
82, ,FOOD ACQUISITION PRO,5,0,0,0,0,0,0,0,0,0,0,5
83, ,GREAT APE SOC,5,0,0,0,0,5,0,0,0,0,0,0
84, ,GREAT APE SOCIETIES,5,0,0,0,0,4,0,0,0,0,0,1
85, ,GREAT APES,5,0,0,0,0,0,0,0,0,0,0,5
86, ,LEMURS MADAGASCAR,5,0,0,0,0,0,0,5,0,0,0,0
87, ,PERSPECTIVES PRIMATE,5,0,0,0,0,0,0,0,0,1,0,4
88,1.419,PHYSIOL BEHAV,5,0,0,0,0,1,0,0,0,0,1,3
89, ,POSTCRANIAL ADAPTATI,5,0,0,0,0,0,0,0,5,0,0,0
90, ,PRIMATE SOC SYSTE,5,0,0,0,0,0,0,0,0,0,0,5
91, ,PRIMATOLOGIA NO BRAS,5,0,0,0,0,0,0,0,0,0,2,3
92, ,PROSIMIAN BIOL,5,0,0,0,0,0,0,0,0,0,0,5
93,0.396,REV ECOL-TERRE VIE,5,0,0,1,0,0,0,2,0,0,0,2
94, ,ADAPTATIONS FORAGING,4,0,0,0,0,0,0,0,0,0,0,4
95,3.111,B AM MUS NAT HIST,4,0,0,0,0,0,0,1,0,0,1,2
96, ,BEHAV ECOL EVOLUT,4,0,0,0,1,0,0,0,0,1,1,1
97,2.814,CONSERV BIOL,4,0,0,1,2,0,0,0,0,0,0,1
98, ,COUR FORSCH I SENCKE,4,0,0,0,0,0,0,2,0,0,0,2
99, ,ECOL AFR RAIN,4,0,0,0,4,0,0,0,0,0,0,0
100, ,ECOL ARBOREAL FOL,4,0,0,0,0,0,0,0,0,0,0,4
101, ,ECOL BEHAV NEO,4,0,0,0,0,0,0,0,0,0,0,4
102,1.066,ETHOLOGY,4,0,0,0,1,1,0,0,1,1,0,0
103, ,HDB LIVING PRIMATES,4,0,0,0,0,0,0,0,0,0,0,4
104, ,HDB SQUIRREL MONKEY,4,0,0,1,0,0,0,0,0,0,0,3
105, ,HUM EVOL,4,0,0,0,0,0,1,0,0,1,0,2
106, ,IN PRESS INT J PRIMA,4,1,0,0,0,0,0,0,0,0,0,3
107,1.477,J COMP PSYCHOL,4,0,0,0,0,0,0,1,0,0,1,2
108,1.511,J HERED,4,0,0,0,0,0,2,0,1,1,0,0
109,0.835,J MED PRIMATOL,4,0,0,0,0,0,0,0,0,0,0,4
110,0.911,J MORPHOL,4,0,0,1,0,0,0,1,0,0,0,2
111,1.550,J THEOR BIOL,4,0,0,0,0,0,0,0,0,0,0,4
112, ,LEMUR BIOL,4,0,0,0,0,0,0,0,0,0,0,4
113, ,LIVING NEW WORLD MON,4,0,0,0,0,0,0,0,0,0,0,4
114, ,MACHIAVELLIAN INTELL,4,0,0,0,4,0,0,0,0,0,0,0
115, ,P US NATL MUS,4,0,0,0,0,0,0,0,0,0,0,4
116,3.516,PHILOS T ROY SOC B,4,0,0,0,0,0,1,0,0,0,1,2
117, ,PRIM CONSERV,4,0,0,0,0,1,0,1,0,0,0,2
118, ,PRIMATE CONSERVATION,4,0,0,0,0,0,0,0,0,0,0,4
119, ,PRIMATE SOC RELAT,4,0,0,0,0,0,0,0,0,0,0,4
120, ,PRIMATOLOGIA BRASIL,4,0,0,0,2,0,0,0,0,0,0,2
121, ,THESIS U CAMBRIDGE,4,0,0,0,1,0,0,0,0,0,0,3
122,8.765,TRENDS ECOL EVOL,4,0,1,0,0,1,0,1,0,0,0,1
123, ,Z ZOOL SYST EVOL,4,0,0,0,0,0,0,0,0,0,0,4
124, ,17 C INT PRIM SOC U,3,0,0,3,0,0,0,0,0,0,0,0
125,3.647,ADV STUD BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
126,3.667,AM ZOOL,3,0,0,0,0,0,0,0,0,0,0,3
127, ,ANNU REV ANTHROPOL,3,0,0,0,0,0,0,0,0,0,0,3
128, ,B MUS NATL HIST NAT,3,0,0,0,0,0,0,0,0,0,0,3
129, ,BABOON MOTHERS INFAN,3,0,0,0,0,0,0,0,0,0,0,3
130, ,BEHAV BIOL,3,0,0,0,0,0,0,0,0,0,0,3
131, ,BIOMETRY,3,0,0,0,0,0,0,0,0,0,0,3
132, ,CHIMPANZEE CULTURES,3,0,0,0,0,0,0,3,0,0,0,0
133, ,CHIMPANZEE POLITICS,3,0,0,0,0,0,0,0,0,0,0,3
134, ,CHIMPANZEES GOMBE,3,0,0,0,0,0,0,0,0,0,0,3
135, ,CHIMPANZEES MAHALE M,3,0,0,0,0,0,0,0,0,0,0,3
136, ,COALITIONS ALLIANCES,3,0,0,0,0,0,0,0,0,3,0,0
137, ,CREATURES DARK BIOL,3,0,0,0,0,0,3,0,0,0,0,0
138, ,EVOLUTION ENV TROPIC,3,0,0,0,0,3,0,0,0,0,0,0
139,1.440,GENETICA,3,0,0,0,0,0,0,0,0,0,0,3
140,4.687,GENETICS,3,0,0,0,0,0,0,0,0,0,0,3
141, ,GEOL RES DEV C,3,0,0,0,0,0,0,0,0,0,0,3
142,3.422,HUM GENET,3,0,0,0,0,0,0,0,0,0,0,3
143, ,ING NED INDIE,3,0,0,0,0,0,0,0,0,0,0,3
144, ,INT C SANG MAN CULT,3,0,0,3,0,0,0,0,0,0,0,0
145,2.091,J APPL ECOL,3,0,0,1,0,0,0,2,0,0,0,0
146, ,J BIOL BUCCALE,3,0,0,0,0,0,0,0,0,0,0,3
147,1.989,J EXP BIOL,3,0,0,0,0,0,0,0,2,0,0,1
148,1.141,J MOTOR BEHAV,3,0,0,0,0,0,0,1,0,0,0,2
149,1.970,J REPROD FERTIL,3,0,0,0,0,0,0,0,0,0,0,3
150, ,KINGDON FIELD GUIDE,3,0,0,0,3,0,0,0,0,0,0,0
151, ,LATERALITY,3,0,1,0,1,0,0,0,0,0,0,1
152, ,LEMURS MADAGASCAR CO,3,0,0,0,0,0,0,0,0,0,0,3
153, ,MACAQUES STUD ECO,3,0,0,0,0,0,0,0,0,0,0,3
154, ,MAMMAL SPECIES WORLD,3,0,0,0,0,0,0,0,3,0,0,0
155, ,MEASURING BEHAV,3,0,0,0,0,0,0,0,2,1,0,0
156, ,MEM MUS NAT HIST NAT,3,0,0,0,0,0,0,0,0,0,0,3
157, ,MOD Q RES SE ASIA,3,0,0,0,0,0,0,0,0,0,0,3
158, ,MOL SYSTEMATICS,3,0,0,0,0,2,0,0,0,0,0,1
159, ,NATURAL CHANGE HUMAN,3,0,0,0,3,0,0,0,0,0,0,0
160,2.778,NEUROPSYCHOLOGIA,3,0,0,0,1,0,0,0,0,0,0,2
161, ,NONPARAMETRIC STAT B,3,0,0,0,0,0,0,0,0,0,0,3
162, ,P BRIT ACAD,3,0,0,0,0,3,0,0,0,0,0,0
163, ,PALAEOANTHROPOLOGY E,3,0,0,0,0,0,3,0,0,0,0,0
164, ,PAUP PHYLOGENETIC AN,3,0,0,1,0,0,0,0,2,0,0,0
165, ,PERCEPT MOTOR SKILL,3,0,0,0,0,0,0,1,0,0,0,2
166, ,PRIMATE LOCOMOTION,3,0,0,0,0,0,0,0,0,0,0,3
167, ,PRIMATE RESPONSES EN,3,0,0,0,0,0,0,0,0,0,3,0
168, ,PRIMATES NAT,3,0,0,0,0,0,0,0,0,0,0,3
169, ,PRIMATES ROAD SELF S,3,0,0,0,0,0,0,0,0,0,0,3
170, ,PRIMATES WORLD DISTR,3,0,0,0,0,0,0,0,0,0,0,3
171, ,QUATERNARY GEOLOGY H,3,0,0,0,0,0,0,0,0,0,0,3
172, ,RECH DEV SB,3,0,0,0,1,0,0,2,0,0,0,0
173, ,REV PRIMATES,3,0,0,0,0,0,0,0,0,0,0,3
174, ,SPERM COMPETITION SE,3,0,0,3,0,0,0,0,0,0,0,0
175, ,SQUIRREL MONKEY,3,0,0,0,0,0,0,0,0,0,0,3
176, ,THESIS U FLORIDA GAI,3,0,0,1,0,1,1,0,0,0,0,0
177, ,THESIS U LONDON LOND,3,0,0,0,0,0,0,0,0,0,0,3
178, ,TROPICS,3,0,0,0,0,0,0,0,3,0,0,0
179, ,17 C INT PRIM SOC AN,2,0,0,2,0,0,0,0,0,0,0,0
180, ,ACTA ENDOCRINOL-COP,2,0,0,0,0,0,0,0,0,0,0,2
181, ,ADAPTATIONS COLD 10,2,0,0,0,0,2,0,0,0,0,0,0
182, ,AFR PRIMATES,2,0,0,0,0,2,0,0,0,0,0,0
183, ,AM J ANAT,2,0,0,0,0,0,0,0,0,0,0,2
184,2.519,AM J OBSTET GYNECOL,2,0,0,0,0,0,0,0,0,0,0,2
185, ,ANIM BEHAV EVOLUTI,2,0,0,1,0,0,0,0,0,0,0,1
186, ,ANIM BEHAV MONOGR,2,0,0,0,0,0,0,0,0,0,0,2
187,0.768,ANN GENET-PARIS,2,0,0,0,0,1,0,1,0,0,0,0
188,1.381,ANN NY ACAD SCI,2,0,0,0,0,0,0,0,0,0,0,2
189, ,ANN SCI NAT ZP,2,0,0,0,0,0,0,0,0,0,0,2
190,13.450,ANNU REV GENET,2,0,0,0,0,1,0,0,0,0,0,1
191, ,ANTHROPOLOGIE,2,0,0,0,0,0,0,0,0,0,0,2
192, ,ARK ZOOL,2,0,0,0,0,0,0,0,0,0,0,2
193, ,B INDOPACIF PREHIST,2,0,0,0,0,1,0,0,0,0,1,0
194,14.250,BEHAV BRAIN SCI,2,0,0,0,0,0,0,0,0,0,0,2
195, ,BERITA PENELITIAN AR,2,0,0,0,1,1,0,0,0,0,0,0
196, ,BIBL PRIMATOL,2,0,0,0,0,0,0,0,0,0,0,2
197,1.074,BIODIVERS CONSERV,2,0,0,0,2,0,0,0,0,0,0,0
198, ,BIOL BEHAV MARMOSETS,2,0,0,0,0,0,0,0,0,0,0,2
199, ,BIOL TARSIERS,2,0,0,0,0,0,0,1,0,0,0,1
200, ,BIOL UNSERER Z,2,0,0,2,0,0,0,0,0,0,0,0
201, ,BIOSTAT ANAL,2,0,0,0,0,1,0,0,0,0,0,1
202,1.125,BOT J LINN SOC,2,0,0,0,0,0,0,0,0,0,0,2
203,1.381,BRAIN BEHAV EVOLUT,2,0,0,0,0,0,0,0,0,0,0,2
204,0.779,CAN J ZOOL,2,0,0,0,0,0,0,0,0,0,1,1
205,3.157,CHROMOSOMA,2,0,0,0,0,0,0,0,0,1,0,1
206, ,CHROMOSOMAL EVOLUTIO,2,0,0,0,0,0,0,0,0,0,0,2
207, ,COMP ECOL BEHAV P,2,0,0,0,0,0,0,0,0,0,0,2
208, ,COMP PATHOL ZOO A,2,0,0,0,0,0,0,0,0,0,0,2
209, ,COMP SOCIOECOLOGY BE,2,0,0,0,0,0,0,0,0,0,0,2
210, ,COOPERATIVE BREEDING,2,0,0,0,2,0,0,0,0,0,0,0
211,1.382,CORTEX,2,0,0,1,0,0,0,0,0,1,0,0
212,0.980,CR ACAD SCI III-VIE,2,0,0,0,2,0,0,0,0,0,0,0
213, ,CR HEBD ACAD SCI,2,0,0,0,0,0,0,0,0,0,0,2
214, ,CREATURES DARK,2,0,0,0,0,0,2,0,0,0,0,0
215, ,CURR PERSPECTIVES,2,0,0,0,0,0,0,0,0,0,0,2
216,1.322,DEV PSYCHOBIOL,2,0,0,0,0,0,0,0,0,1,0,1
217, ,ECOL BEHAV MET,2,0,0,0,0,0,0,0,0,0,0,2
218, ,ECOL BEHAVIOUR NE,2,0,0,0,0,0,0,0,0,0,0,2
219, ,ECOL METHODOLO,2,0,0,0,0,0,0,0,0,0,0,2
220, ,ENV BEHAV MORPHOLOGY,2,0,0,0,0,0,0,0,0,0,0,2
221, ,EVOLUTION ECOL MA,2,0,0,0,0,2,0,0,0,0,0,0
222, ,EVOLUTION RECOGNITIO,2,0,0,0,0,0,0,0,2,0,0,0
223, ,FOLIA PRIMATOL S1,2,0,0,0,0,0,0,0,0,0,0,2
224, ,FORAGING THEOR,2,0,0,0,0,0,0,0,0,0,0,2
225, ,FUNCT EVOLUTION,2,0,0,0,0,0,0,0,0,0,0,2
226, ,GEOLGOICAL RES DEV C,2,0,0,0,0,0,0,0,0,0,0,2
227, ,HANDS PRIMATES,2,0,0,0,0,0,0,0,2,0,0,0
228, ,HIST PHYSIQUE NATURE,2,0,0,0,0,0,0,0,0,0,0,2
229, ,IN PRESS LEMUR NEWS,2,0,0,0,0,0,0,0,0,0,0,2
230, ,IN PRESS PRIMATE MAL,2,0,0,0,0,0,0,0,0,0,0,2
231, ,INT J COMP PSYCH,2,0,2,0,0,0,0,0,0,0,0,0
232, ,INT ZOOL YEARB,2,0,0,0,1,0,0,0,0,0,0,1
233,2.297,J APPL PHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
234,1.416,J ASSIST REPROD GEN,2,0,0,0,0,0,0,0,1,1,0,0
235,1.440,J BIOGEOGR,2,0,0,0,0,0,0,2,0,0,0,0
236,1.474,J BIOMECH,2,0,0,0,0,0,0,0,0,0,0,2
237,2.535,J ECOL,2,0,0,0,0,0,0,0,0,0,0,2
238,8.502,J NEUROSCI,2,0,0,0,0,0,0,0,1,0,0,1
239, ,JPN J GENET,2,0,0,0,0,0,0,0,0,0,0,2
240,1.351,JPN J PHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
241, ,KYOTO U OVERSEAS RES,2,0,0,0,0,0,0,0,0,0,0,2
242,0.903,LAB ANIM SCI,2,0,0,0,0,0,0,0,0,0,0,2
243, ,LEMUR BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
244, ,MADAGASCAR REV CONSE,2,0,0,0,0,0,0,0,0,0,0,2
245, ,MALAYAN FOREST PRIMA,2,0,0,0,0,0,0,0,0,0,0,2
246, ,MANONGARIVO SPEC,2,0,0,0,0,0,0,0,0,0,0,2
247, ,MEASURING BEHAV INTR,2,0,0,0,0,0,0,0,1,0,0,1
248, ,MEMOIRES ORSTOM,2,0,0,0,0,0,0,0,0,0,0,2
249, ,MOL CLONING LAB MANU,2,0,0,0,0,0,0,0,0,0,0,2
250, ,N AM REGIONAL STUDBO,2,0,0,1,0,0,0,1,0,0,0,0
251, ,NAT CONSERVATION,2,0,0,0,0,0,0,0,0,0,2,0
252,0.081,NAT HIST,2,0,0,0,0,0,1,0,0,0,0,1
253, ,NATURAL HIST INBREED,2,0,0,0,0,0,0,0,2,0,0,0
254, ,NEOTROP PRIMATES NEW,2,0,2,0,0,0,0,0,0,0,0,0
255, ,NEOTROPICAL PRIMAT S,2,0,0,0,0,0,2,0,0,0,0,0
256, ,NEOTROPICAL PRIMATES,2,0,0,0,0,0,0,0,0,0,0,2
257,3.382,NEUROSCI BIOBEHAV R,2,0,0,1,0,0,0,0,0,0,0,1
258, ,NEW WORLD PRIMATES E,2,0,0,0,2,0,0,0,0,0,0,0
259, ,NOVIT ZOOL TRING MUS,2,0,0,0,0,0,0,0,0,0,0,2
260, ,OMNIVOROUS PRIMATES,2,0,0,0,0,0,0,0,0,0,0,2
261,0.548,OSTRICH,2,0,0,0,0,0,0,0,2,0,0,0
262, ,P K NED AKAD WETENSC,2,0,0,0,0,0,0,0,0,0,0,2
263,3.037,P ROY SOC LOND B BIO,2,0,0,0,2,0,0,0,0,0,0,0
264,1.467,PALAEOGEOGR PALAEOCL,2,0,0,0,0,0,0,0,0,0,0,2
265, ,PALEOANTHROPOLOGY MO,2,0,0,0,0,0,0,0,0,0,0,2
266, ,PATERNITY PRIMATES G,2,0,0,0,0,0,0,0,0,2,0,0
267, ,PERSPECTIVES ETHOLOG,2,0,0,0,0,0,0,0,1,0,0,1
268, ,PHILOS T ROY SOC LON,2,0,0,0,0,0,0,0,0,0,0,2
269, ,PHYLOGENY PRIMATES,2,0,0,0,0,0,0,0,0,0,0,2
270, ,PHYS GEOLOGY IND,2,0,0,0,0,0,0,0,0,0,0,2
271, ,PRACT NONPARAMET,2,0,0,0,0,0,0,0,0,0,0,2
272, ,PRIMATE ADAPTATION E,2,0,2,0,0,0,0,0,0,0,0,0
273, ,PRIMATE BEHAV DEV FI,2,0,0,0,0,0,0,0,0,0,0,2
274, ,PRIMATE COMMUNITIES,2,0,2,0,0,0,0,0,0,0,0,0
275, ,PRIMATE ECOL CONS,2,0,0,0,0,0,0,0,0,0,0,2
276, ,PRIMATE EVOLUTION,2,0,0,0,0,0,0,0,0,0,0,2
277, ,PRIMATE EYE,2,0,0,0,2,0,0,0,0,0,0,0
278, ,PRIMATOLOGIA,2,0,0,0,0,0,0,0,0,0,0,2
279, ,PRIMATOLOGY TODAY,2,0,0,0,0,0,0,0,0,0,2,0
280, ,PUBL GEOL RES DEV CT,2,0,0,0,0,1,0,0,0,0,0,1
281, ,PYGMY CHIMPANZEE EVO,2,0,0,0,0,0,0,0,0,0,0,2
282, ,REPROD DECISIONS EC,2,0,0,0,0,0,0,0,0,0,0,2
283,0.979,RES Q EXERCISE SPORT,2,0,0,2,0,0,0,0,0,0,0,0
284, ,REV BRAS GENET,2,0,0,0,0,0,0,0,0,0,0,2
285,2.240,SCI AM,2,0,0,0,0,0,1,0,0,0,0,1
286, ,SMITHSONIAN CONTRIB,2,0,0,0,0,0,0,0,0,0,0,2
287, ,STRUGGLE EXISTENCE,2,0,0,0,0,0,0,0,0,0,0,2
288, ,SYST REG,2,0,0,0,0,0,0,0,0,0,0,2
289,1.833,THEOR POPUL BIOL,2,0,0,0,0,0,0,0,0,0,0,2
290, ,THESIS DUKE U,2,0,0,0,0,0,1,0,0,0,1,0
291, ,THESIS HARVARD U CAM,2,0,0,0,0,0,0,0,0,0,0,2
292, ,THESIS MICH STAT,2,0,0,0,0,0,0,0,0,0,0,2
293, ,THESIS U READING UK,2,0,0,0,1,0,0,0,0,0,0,1
294, ,THESIS U STIRLING UK,2,0,1,0,0,0,1,0,0,0,0,0
295, ,THESIS U WAGENINGEN,2,0,0,0,0,0,0,0,0,0,0,2
296, ,THESIS WASH U,2,0,1,0,0,0,0,0,0,1,0,0
297, ,THESIS YALE U,2,0,0,0,0,0,0,1,1,0,0,0
298, ,TOPICS PRIMATOLOGY,2,0,0,0,0,0,0,0,0,2,0,0
299, ,TOPICS PRIMATOLOGY B,2,0,0,0,0,0,0,0,0,2,0,0
300, ,U CALIF PUBL ZOOL,2,0,0,0,0,0,0,0,0,0,0,2
301, ,VEGETATIO,2,0,0,0,0,0,0,0,1,0,0,1
302,2.429,WILDLIFE MONOGR,2,0,0,0,0,0,0,0,0,0,0,2
303,0.366,WILSON BULL,2,0,0,0,0,0,0,0,0,0,0,2
304, ,WORKING PLAN KIBALE,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
