Citing Journal Data: COMPUTERS IN HUMAN BEHAVIOR,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
284,3.479,COGNITION,15,0,1,2,3,1,0,1,0,2,0,5
285, ,CULTURES CONSEQUENCE,15,0,0,0,0,0,0,0,0,0,0,15
286, ,FLOW PSYCHOL OPTIMAL,15,0,0,0,0,0,0,0,0,0,0,15
287, ,HDB INTERPERSONAL CO,15,0,0,0,3,0,0,0,0,0,0,12
288, ,INT J MED INFORM,15,0,1,3,0,0,1,1,1,4,0,4
289,1.228,INT J PUBLIC OPIN R,15,0,1,1,0,0,1,0,1,1,2,8
290,1.244,INTERACT STUD,15,1,0,2,0,3,0,1,2,5,0,1
291,3.763,J MANAGE STUD,15,0,0,0,1,1,0,3,0,2,0,8
292,2.484,J SERV RES-US,15,0,2,1,0,2,0,1,1,1,2,5
293,0.761,PSYCHOL SCHOOLS,15,0,1,0,0,0,4,5,0,0,1,4
294,2.205,SOCIOL METHOD RES,15,0,0,0,1,0,0,0,0,0,0,14
295,1.413,TEACH TEACH EDUC,15,0,0,0,1,4,0,4,0,0,1,5
296, ,UNDERSTANDING ATTITU,15,0,0,0,0,0,0,0,0,0,0,15
297, ,USES MASS COMMUNICAT,15,0,0,0,0,0,0,0,0,0,0,15
298,20.771,BEHAV BRAIN SCI,14,0,0,0,0,1,2,0,0,0,1,10
299,3.395,BEHAV RES THER,14,0,1,0,0,1,0,1,0,1,0,10
300, ,BOWLING ALONE COLLAP,14,0,0,0,0,0,0,0,0,0,0,14
301,0.935,ELECTRON MARK,14,2,0,1,4,0,1,1,2,0,0,3
302,2.120,GROUP DECIS NEGOT,14,1,1,1,0,0,0,2,1,4,1,3
303,1.198,INT J PSYCHOL,14,0,1,2,1,1,0,0,1,0,1,7
304, ,INT J SERV IND MANAG,14,0,0,0,0,0,0,0,2,0,1,11
305,0.667,J COMMUNITY PSYCHOL,14,0,0,0,1,0,0,2,0,2,1,8
306,1.230,J ECON PSYCHOL,14,0,0,0,0,0,2,2,1,0,1,8
307,2.915,J HEALTH SOC BEHAV,14,0,0,0,0,1,0,2,0,0,0,11
308, ,J VIRTUAL WORLDS RES,14,0,0,4,2,2,0,6,0,0,0,0
309,2.886,ORGAN STUD,14,0,0,0,1,1,1,1,4,0,0,6
310, ,SELF EFFICACY EXERCI,14,0,0,0,0,0,0,0,0,0,0,14
311,1.019,BASIC APPL SOC PSYCH,13,0,0,0,1,0,0,0,1,2,1,8
312,7.991,BRIT J PSYCHIAT,13,0,0,2,0,1,1,2,0,1,1,5
313,6.932,CLIN PSYCHOL REV,13,0,4,0,2,0,0,0,0,2,0,5
314,2.201,COGNITION EMOTION,13,0,0,0,0,0,1,1,0,1,1,9
315, ,COGNITIVE LOAD THEOR,13,0,0,0,6,7,0,0,0,0,0,0
316, ,COMMUN METHOD,13,0,0,2,4,1,0,3,3,0,0,0
317, ,COMMUN TECHNO,13,0,0,0,0,0,0,0,0,0,0,13
318, ,COMP SUPPORT COMP W,13,0,0,0,0,0,0,0,0,2,1,10
319, ,DIAGN STAT MAN MENT,13,0,6,0,0,0,0,0,0,0,0,7
320,0.918,DISTANCE EDUC,13,0,0,0,0,1,0,0,1,3,3,5
321,3.383,EMOTION,13,0,0,2,0,1,0,1,2,1,2,4
322,2.321,GOV INFORM Q,13,0,1,1,2,1,1,2,0,0,3,2
323, ,HANDB PERS THEORY,13,0,0,0,0,0,0,5,0,0,0,8
324, ,HANDB SOC PSYCHOL,13,0,0,0,0,5,0,0,0,0,0,8
325, ,HDB RES ED COMMUNICA,13,2,0,0,0,0,0,2,0,0,0,9
326,1.574,HEALTH EDUC RES,13,0,1,0,0,0,0,2,2,1,0,7
327,0.714,J CONSUM BEHAV,13,0,0,1,3,2,0,2,0,2,1,2
328,2.702,J RES CRIME DELINQ,13,0,0,0,0,0,0,0,0,0,0,13
