Citing Journal Data: Topics in Cognitive Science,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
31, ,IEEE T AUTON MENT DE,12,0,0,0,2,6,4,0,0,0,0,0
32,4.237,J MEM LANG,12,0,0,0,0,0,0,2,0,2,0,8
33, ,NAT NEUROSCI,12,0,0,1,1,0,0,0,1,1,3,5
34, ,NEURAL COMPUT,12,0,0,1,1,0,2,2,0,1,0,5
35, ,CORTEX,11,0,0,7,1,0,0,1,0,0,0,2
36, ,CURR BIOL,11,0,0,1,0,0,2,2,1,2,1,2
37, ,FRONT HUM NEUROSCI,11,0,3,7,1,0,0,0,0,0,0,0
38,3.358,J EXP PSYCHOL HUMAN,11,0,0,1,0,1,2,0,1,0,0,6
39, ,NAT REV NEUROSCI,11,0,0,1,0,4,0,1,0,0,3,2
40, ,PHILOS T R SOC B,11,0,0,2,0,0,3,0,4,0,0,2
41, ,NEURAL NETWORKS,10,0,0,1,1,0,1,1,0,3,1,2
42,2.073,COGN NEUROPSYCHOL,9,0,0,0,0,0,1,1,0,0,3,4
43,4.141,DEV PSYCHOL,9,0,0,1,0,0,0,0,0,0,0,8
44, ,ARTIF INTELL,8,0,0,0,1,1,0,0,0,0,1,5
45, ,BRAIN RES,8,0,0,1,1,0,2,0,2,2,0,0
46, ,FOUND PHYS,8,0,0,0,0,0,0,2,0,1,1,4
47, ,J PHYSIOL-PARIS,8,0,0,0,0,0,0,7,0,0,0,1
48,2.646,PSYCHOL AGING,8,0,0,0,1,2,0,2,0,0,0,3
49,2.127,Q J EXP PSYCHOL,8,0,0,0,0,3,0,3,0,0,0,2
50, ,**NON-TRADITIONAL**,7,0,0,0,0,0,0,0,0,0,0,7
51,4.061,CHILD DEV,7,0,1,2,0,0,1,1,0,0,0,2
52, ,EXP BRAIN RES,7,0,0,0,0,1,1,0,0,1,0,4
53, ,HUM BRAIN MAPP,7,0,0,2,0,2,0,0,0,0,1,2
54, ,SYMBOLS EMBODIMENT M,7,0,0,0,0,0,0,7,0,0,0,0
55,2.248,ACTA PSYCHOL,6,0,0,0,2,2,0,0,0,0,0,2
56,0.619,AM J PSYCHOL,6,0,0,0,0,0,1,0,0,1,0,4
57, ,BRAIN,6,0,0,0,0,0,1,0,0,1,0,4
58,2.086,INFANCY,6,0,0,0,0,0,1,1,3,1,0,0
59,2.134,LANG COGNITIVE PROC,6,0,0,0,0,0,0,0,1,0,0,5
60, ,LECT NOTES COMPUT SC,6,0,0,3,1,0,0,0,1,0,0,1
61, ,PERCEPT PSYCHOPHYS,6,0,0,0,0,0,0,0,2,1,0,3
62, ,PLOS COMPUT BIOL,6,0,1,2,0,0,1,2,0,0,0,0
63,6.654,Q J ECON,6,0,0,0,0,0,0,0,0,0,0,6
64,1.567,BEHAV PROCESS,5,0,0,1,0,0,2,0,0,0,1,1
65,2.254,BRIT J PSYCHOL,5,0,0,0,1,0,0,0,0,0,0,4
66, ,COGN AFFECT BEHAV NE,5,0,0,0,0,1,1,0,0,1,0,2
67, ,COGNITIVE BRAIN RES,5,0,0,0,0,0,0,0,0,0,3,2
68, ,FRONT NEUROROBOTICS,5,0,0,0,0,5,0,0,0,0,0,0
69, ,J EXP PSYCHOL,5,0,0,0,0,0,0,0,0,0,0,5
70,1.489,J NEUROLINGUIST,5,0,0,2,0,0,0,0,0,0,0,3
71, ,J NEUROPHYSIOL,5,0,0,0,0,0,0,0,0,1,1,3
72, ,P ROY SOC B-BIOL SCI,5,0,1,0,0,0,0,1,0,0,0,3
73, ,STANFORD ENCY PHILOS,5,0,0,1,1,0,0,0,2,0,0,1
74, ,TRENDS NEUROSCI,5,0,0,0,0,0,0,0,0,0,0,5
75, ,ADAPTIVE CHARACTER T,4,0,0,0,0,0,0,0,0,0,0,4
76, ,ADV NEURAL INFORM PR,4,0,0,0,0,0,3,0,0,1,0,0
77,6.100,AM PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
78, ,ANNU REV NEUROSCI,4,0,0,0,0,0,0,1,1,0,1,1
79, ,BEHAV ECOL SOCIOBIOL,4,0,0,0,1,0,0,0,0,0,0,3
80,2.841,BRIT J DEV PSYCHOL,4,0,1,0,0,0,1,0,0,1,0,1
81,2.172,COGNITIVE DEV,4,0,0,0,0,0,2,0,0,0,0,2
82, ,DESCARTES BABY SCI C,4,0,0,0,0,0,0,0,0,0,0,4
83,3.808,DEVELOPMENTAL SCI,4,0,0,0,0,0,0,0,2,0,0,2
84, ,EUR J NEUROSCI,4,0,0,0,0,0,0,1,0,0,1,2
85, ,GROUNDING COGNITION,4,0,0,0,0,0,0,0,0,0,4,0
86, ,INT J THEOR PHYS,4,0,1,0,0,0,1,0,0,0,0,2
87,2.069,J BEHAV DECIS MAKING,4,0,0,0,0,3,0,0,0,0,0,1
88,3.125,J CONSUM RES,4,0,1,0,2,0,0,0,0,0,0,1
89, ,J THEOR BIOL,4,0,0,1,0,0,0,0,0,0,0,3
90, ,J VERB LEARN VERB BE,4,0,0,0,0,0,0,0,0,0,0,4
91, ,LANGUAGE COGNITION,4,0,0,0,2,2,0,0,0,0,0,0
92, ,MACH LEARN,4,0,0,1,0,0,0,0,0,0,0,3
93, ,NEUROREPORT,4,0,0,0,0,0,0,0,0,0,0,4
94, ,OXFORD HDB FACE PERC,4,0,0,0,4,0,0,0,0,0,0,0
95, ,PHYS REV LETT,4,0,0,0,1,0,0,0,0,0,0,3
96, ,QUANTUM MODELS COGNI,4,0,0,4,0,0,0,0,0,0,0,0
97, ,REASONS PERSONS,4,0,0,0,0,0,0,0,0,0,0,4
98, ,REINFORCEMENT LEARNI,4,0,0,0,0,0,0,0,0,0,0,4
99, ,ANIM BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
100, ,ANN MATH,3,0,0,0,0,0,0,0,0,0,0,3
101,7.991,BRIT J PSYCHIAT,3,0,0,0,0,0,0,0,0,0,0,3
102,1.912,COGN NEUROPSYCHIATRY,3,0,0,0,2,0,0,0,1,0,0,0
103,1.226,COMPUT LINGUIST,3,0,0,0,0,1,0,0,0,0,0,2
104, ,CONNECT SCI,3,0,0,0,0,0,0,0,0,0,1,2
105,1.941,CONSCIOUS COGN,3,0,0,0,0,1,0,0,2,0,0,0
106,2.560,CURR ANTHROPOL,3,0,0,1,0,0,0,0,0,0,1,1
107,0.887,DISCOURSE PROCESS,3,0,0,0,0,0,0,0,0,0,0,3
108,2.076,EXP PSYCHOL,3,0,0,0,0,1,1,0,1,0,0,0
109, ,INT J SOC ROBOT,3,0,0,3,0,0,0,0,0,0,0,0
110,1.244,INTERACT STUD,3,0,1,0,2,0,0,0,0,0,0,0
111, ,J ACOUST SOC AM,3,0,0,1,0,0,0,0,1,0,0,1
112,1.598,J CHILD LANG,3,0,0,0,0,0,0,0,0,0,0,3
113,0.578,J CONSCIOUSNESS STUD,3,0,0,0,0,0,0,0,1,0,0,2
114,5.031,J PERS SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
115,1.521,JUDGM DECIS MAK,3,0,0,0,0,0,2,0,0,1,0,0
116, ,LANGUAGE SPACE,3,0,0,0,0,0,0,0,0,0,0,3
117,0.733,LINGUIST PHILOS,3,0,0,0,0,0,0,0,0,0,0,3
118, ,METAPHORS WE LIVE BY,3,0,0,0,0,0,0,0,0,0,0,3
119, ,NEUROPSYCHOPHARMACOL,3,0,0,0,2,0,0,0,0,0,1,0
120, ,NEUROSCIENCE,3,0,0,0,0,0,0,0,0,1,0,2
121, ,P 31 ANN C COGN SCI,3,0,0,0,0,0,3,0,0,0,0,0
122, ,P QUANT INT S,3,0,0,0,0,0,0,2,1,0,0,0
123,0.784,PHILOS PSYCHOL,3,0,0,0,0,2,1,0,0,0,0,0
124, ,PHILOS REV,3,0,0,0,0,0,0,0,0,0,0,3
125, ,PHYS LETT A,3,0,0,0,0,1,0,1,0,0,0,1
126, ,PHYS REV,3,0,0,0,0,0,0,0,0,0,0,3
127, ,PHYSICA D,3,0,0,0,0,0,0,0,0,0,0,3
128,2.084,PSYCHOPATHOLOGY,3,0,0,0,0,0,0,0,0,1,0,2
129, ,PSYCHOPHARMACOLOGY,3,0,0,0,0,0,0,0,2,0,0,1
130,0.857,SPAT COGN COMPUT,3,0,0,1,0,0,0,0,0,0,0,2
131, ,SPEECH COMMUN,3,0,0,0,0,0,0,0,2,1,0,0
132,0.720,THEOR DECIS,3,0,0,0,1,1,1,0,0,0,0,0
133, ,TRENDS ECOL EVOL,3,0,0,0,0,0,3,0,0,0,0,0
134, ,VISION RES,3,0,0,0,2,0,0,0,0,0,0,1
135,1.869,WIRES COGN SCI,3,0,1,0,0,2,0,0,0,0,0,0
136, ,AIP C PROC,2,0,0,0,0,0,1,0,0,1,0,0
137,3.673,AM ECON REV,2,0,0,0,0,1,0,0,0,0,0,1
138, ,AM NAT,2,0,0,0,0,0,0,0,0,0,0,2
139, ,ANIM COGN,2,0,0,0,2,0,0,0,0,0,0,0
140, ,AT&T TECH J,2,0,0,0,0,0,0,0,0,0,0,2
141,2.168,ATTEN PERCEPT PSYCHO,2,0,0,0,1,1,0,0,0,0,0,0
142, ,ATTENTION PERFORM,2,0,0,0,1,0,0,0,0,1,0,0
143, ,AUTON ROBOT,2,0,0,0,1,0,1,0,0,0,0,0
144, ,B PSYCHONOMIC SOC,2,0,0,0,0,0,0,0,0,0,0,2
145, ,BAYESIAN RATIONALITY,2,0,0,0,0,0,0,0,2,0,0,0
146, ,BEHAV NEUROL,2,0,0,0,0,0,0,0,0,0,0,2
147, ,BIOL LETTERS,2,0,0,1,0,0,0,0,1,0,0,0
148,1.190,BIOL PHILOS,2,2,0,0,0,0,0,0,0,0,0,0
149, ,BLACKWELL HDB JUDGME,2,0,0,0,0,0,0,0,0,0,0,2
150, ,CATEGORIZATION INSID,2,0,0,0,0,0,0,0,0,0,2,0
151, ,COMMUN ACM,2,0,0,1,0,0,0,0,0,0,0,1
152, ,COMPANION COGNITIVE,2,0,0,0,2,0,0,0,0,0,0,0
153,5.678,CURR DIR PSYCHOL SCI,2,0,0,0,1,0,0,0,0,0,0,1
154, ,DYNAMIC PROGRAMMING,2,0,0,0,0,0,0,0,0,0,0,2
155, ,EARLY DEV PARENTING,2,0,0,0,0,0,0,0,0,0,0,2
156,0.510,ECON LETT,2,0,0,0,0,0,0,0,0,0,0,2
157, ,ELECTROEN CLIN NEURO,2,0,0,0,0,0,0,0,0,0,0,2
158, ,ESSAY HUM UNDERSTA,2,0,0,0,0,0,0,0,0,0,0,2
159, ,ESSENTIAL CHILD ORIG,2,0,0,0,0,0,0,0,0,0,0,2
160,1.712,EUR J SOC PSYCHOL,2,0,0,1,0,0,1,0,0,0,0,0
161, ,EVOLVED APPRENTICE E,2,0,0,2,0,0,0,0,0,0,0,0
162, ,EXP CULT LANGUA,2,0,0,2,0,0,0,0,0,0,0,0
163, ,FACE MIND,2,0,0,0,0,0,0,0,0,0,0,2
164, ,FDN STAT,2,0,0,0,0,0,0,0,0,0,0,2
165, ,FORAGING THEOR,2,0,0,0,0,0,0,0,0,0,0,2
166, ,FRONT INTEGR NEUROSC,2,0,0,2,0,0,0,0,0,0,0,0
167, ,GAMES,2,0,0,0,1,1,0,0,0,0,0,0
168,1.598,HUM MOVEMENT SCI,2,0,0,0,0,0,1,0,1,0,0,0
169, ,HUM PROBL SOLVING,2,0,0,0,0,0,0,0,0,0,0,2
170, ,IEEE T AUDIO SPEECH,2,0,0,1,0,0,0,0,0,1,0,0
171, ,IMAGERY VERB PROCE,2,0,0,0,0,0,0,0,0,0,0,2
172, ,INF SAMPL AD COGN,2,0,0,0,0,0,0,0,0,2,0,0
173,1.349,INFANT BEHAV DEV,2,0,0,0,0,0,0,0,0,0,0,2
174, ,INFORM THEOR CHOICE,2,0,0,0,0,0,0,0,0,0,0,2
175, ,INFORM THEOR I,2,0,0,0,0,0,0,0,0,0,0,2
176,2.866,INT J GERIATR PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
177,2.882,INT J PSYCHOPHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
178, ,INTENTIONAL STANCE,2,0,0,0,0,0,0,0,0,0,0,2
179, ,J ARTIF INTELL RES,2,0,0,0,0,1,0,0,0,0,0,1
180,1.033,J ECON THEORY,2,0,0,0,1,0,0,0,0,0,0,1
181, ,J MATH PHYS,2,0,0,0,0,0,0,0,0,0,0,2
182,1.688,J NERV MENT DIS,2,0,0,0,0,0,0,0,0,0,0,2
183, ,J PHILOS LOGIC,2,0,0,0,0,0,0,0,0,0,0,2
184,1.598,J PHONETICS,2,0,0,0,0,0,0,0,0,0,0,2
185, ,J R STAT SOC B,2,0,0,0,1,0,0,0,0,0,0,1
186,2.264,J RES PERS,2,0,0,0,0,0,0,1,0,1,0,0
187, ,J VISION,2,0,0,0,0,0,0,1,1,0,0,0
188, ,LANG COGN,2,0,0,0,0,0,2,0,0,0,0,0
189,1.884,LANGUAGE,2,0,1,0,0,0,0,0,0,0,0,1
190, ,LECT NOTES ARTIF INT,2,0,0,0,0,0,1,0,0,0,0,1
191, ,LINGUE LINGUAGGIO,2,0,0,1,1,0,0,0,0,0,0,0
192, ,MENT FILES,2,0,0,2,0,0,0,0,0,0,0,0
193, ,MENT REPRESENTATIO,2,0,0,0,0,0,0,0,0,0,0,2
194,1.089,MIND LANG,2,0,0,0,0,0,0,0,0,0,0,2
195, ,NEUROSCI BIOBEHAV R,2,0,0,0,1,0,0,0,0,0,0,1
196, ,NEW ESSAYS SINGULAR,2,0,0,0,0,2,0,0,0,0,0,0
197, ,ORIGIN CONCEPTS,2,0,0,0,0,0,2,0,0,0,0,0
198, ,ORIGINS GRAMMAR EVID,2,0,0,0,0,0,0,0,0,0,0,2
199, ,OXFORD HDB DEAF STUD,2,0,0,0,0,1,0,0,0,0,0,1
200, ,P BERKELEY LINGUISTI,2,0,0,0,0,0,0,0,0,0,0,2
201, ,P IEEE INT S ROB HUM,2,0,0,2,0,0,0,0,0,0,0,0
202, ,P OF THE 3,2,0,1,0,1,0,0,0,0,0,0,0
203, ,PERSONAL IDENTITY,2,0,0,0,0,0,0,0,0,0,0,2
204,9.546,PERSPECT PSYCHOL SCI,2,0,0,2,0,0,0,0,0,0,0,0
205, ,PHENOMENOLOGY COGNIT,2,0,0,0,0,0,0,0,0,0,2,0
206, ,PHILOS EXPLANATIONS,2,0,0,0,0,0,0,0,0,0,0,2
207, ,PHILOS PHENOMEN RES,2,0,0,0,0,1,1,0,0,0,0,0
208, ,PHILOS T R SOC A,2,0,0,0,0,0,0,0,0,0,0,2
209, ,PHYSICS,2,0,0,0,0,0,0,0,0,0,0,2
210, ,PRIVACY CONTEXT TECH,2,0,0,0,0,2,0,0,0,0,0,0
211, ,PROBABILISTIC MIND P,2,0,0,0,0,0,0,2,0,0,0,0
212, ,PROG NEUROBIOL,2,0,0,0,0,0,0,0,0,1,0,1
213, ,PSYCHOL EYEWITNESS I,2,0,0,2,0,0,0,0,0,0,0,0
214,5.938,PSYCHOL MED,2,0,0,0,0,0,0,1,0,0,0,1
215,2.863,PSYCHOL RES-PSYCH FO,2,0,0,0,0,0,2,0,0,0,0,0
216,1.085,PSYCHOMETRIKA,2,0,0,0,0,0,0,0,0,0,0,2
217,2.986,PSYCHOPHYSIOLOGY,2,0,0,0,1,0,0,0,1,0,0,0
218,1.775,PUBLIC OPIN QUART,2,0,0,0,0,0,0,0,0,0,0,2
219, ,SIGNAL DETECT THEORY,2,0,0,0,0,0,0,0,0,0,0,2
220,0.739,SYNTHESE,2,0,0,0,1,0,0,1,0,0,0,0
221, ,THE ADAPTIVE CHARACT,2,0,0,0,0,0,0,0,0,0,0,2
222, ,THINKING FAST SLOW,2,0,0,0,2,0,0,0,0,0,0,0
223, ,TOPICS COGN IN PRESS,2,0,0,0,0,0,0,0,0,0,0,2
224, ,UNIFIED THEORIES COG,2,0,0,0,0,0,0,0,0,0,0,2
225, ,USING LANGUAGE,2,0,0,0,0,0,0,0,0,0,0,2
226, ,VARIETIES REFERENCE,2,0,0,0,0,0,0,0,0,0,0,2
227, ,VISION,2,0,0,0,0,0,0,0,0,0,0,2
228, ,WEB 1T 5 GRAM VERSIO,2,0,0,0,0,0,0,0,0,2,0,0
229, ,WOMEN FIRE DANGEROUS,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
