Citing Journal Data: JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
70,2.446,COGNITIVE SCI,24,0,0,1,0,2,1,3,1,3,2,11
71, ,CURR OPIN NEUROBIOL,24,0,1,0,0,3,1,1,2,1,5,10
72, ,EUR J NEUROSCI,23,0,2,1,5,1,2,2,0,2,0,8
73, ,EUR J COGN PSYCHOL,22,0,0,0,0,0,3,1,0,2,2,14
74,1.941,CONSCIOUS COGN,21,0,2,3,4,0,3,3,2,1,0,3
75,2.076,EXP PSYCHOL,21,2,3,4,2,2,2,0,0,1,3,2
76,2.609,J MATH PSYCHOL,20,1,0,0,0,2,0,0,0,0,0,17
77,2.070,J SPEECH LANG HEAR R,20,0,2,0,0,1,0,2,2,1,1,11
78, ,NEUROREPORT,20,0,0,0,0,0,1,0,0,1,1,17
79, ,P ROY SOC B-BIOL SCI,20,0,0,2,3,1,1,1,1,1,0,10
80,2.254,BRIT J PSYCHOL,19,0,1,0,0,0,0,0,0,1,0,17
81, ,COGNITIVE BRAIN RES,19,0,0,0,0,0,0,0,0,0,12,7
82, ,TRENDS NEUROSCI,19,0,0,0,2,0,1,0,0,1,0,15
83,2.073,COGN NEUROPSYCHOL,17,0,0,0,0,0,2,2,1,2,1,9
84,4.061,CHILD DEV,16,0,0,3,0,0,1,0,0,0,1,11
85,2.201,COGNITION EMOTION,16,0,1,2,1,4,1,3,1,0,0,3
86, ,J VERB LEARN VERB BE,16,0,0,0,0,0,0,0,0,0,0,16
87,2.646,PSYCHOL AGING,16,0,0,2,1,2,2,1,0,1,0,7
88,2.285,J EXP SOC PSYCHOL,15,0,1,1,0,5,1,4,0,0,0,3
89, ,COGN AFFECT BEHAV NE,14,1,2,0,0,1,0,0,2,0,3,5
90,3.130,EVOL HUM BEHAV,14,0,0,6,2,1,1,1,0,1,1,1
91, ,J PHYSIOL-LONDON,14,0,0,0,0,0,0,0,0,0,1,13
92,2.964,PSYCHOL LEARN MOTIV,14,0,0,0,3,0,1,0,0,0,0,10
93,1.218,CAN J EXP PSYCHOL,13,1,0,1,0,0,0,2,0,0,1,8
94, ,HEARING RES,13,0,1,0,1,1,0,0,3,0,0,7
95, ,NEUROSCI BIOBEHAV R,13,0,1,0,4,3,0,1,0,0,0,4
96,1.646,ADV COGN PSYCHOL,12,0,1,3,3,0,0,0,5,0,0,0
97, ,CAN J PSYCHOL,12,0,0,0,0,0,0,0,0,0,0,12
98,3.808,DEVELOPMENTAL SCI,12,0,1,0,2,0,0,0,1,2,1,5
99, ,ECOL APPROACH,12,0,0,0,0,0,0,0,0,0,0,12
100, ,GAIT POSTURE,12,0,1,1,0,0,0,1,0,2,0,7
101,0.546,PERCEPT MOTOR SKILL,12,0,0,0,0,0,1,0,1,1,0,9
102, ,PROG BRAIN RES,12,0,0,0,2,0,2,0,1,3,2,2
103, ,SPEECH COMMUN,12,1,0,1,0,5,0,0,0,0,0,5
104,3.403,BIOL PSYCHOL,11,0,0,1,1,0,1,0,1,1,0,6
105,9.546,PERSPECT PSYCHOL SCI,11,1,2,1,3,0,0,0,0,3,0,1
106,1.566,RES Q EXERCISE SPORT,11,0,0,1,0,2,0,0,0,0,0,8
107,3.063,TOP COGN SCI,11,0,2,4,0,1,4,0,0,0,0,0
108, ,BEHAV BRAIN RES,10,0,0,0,0,1,1,0,0,1,1,6
109,3.215,BRAIN LANG,10,0,0,0,0,1,0,1,0,0,0,8
110,1.388,COGN PROCESS,10,0,0,2,3,0,0,1,2,0,1,1
111,4.799,J APPL PSYCHOL,10,0,0,0,0,0,0,0,0,0,0,10
112,1.836,J EXP PSYCHOL-APPL,10,0,0,2,0,0,0,1,0,0,0,7
113, ,PLOS BIOL,10,0,0,1,0,3,1,2,2,1,0,0
114, ,PSYCHOL ATTENTION,10,0,0,0,0,0,0,0,0,0,0,10
115,2.173,PSYCHOL MUSIC,10,0,2,1,0,0,0,0,0,0,0,7
116,7.372,SOC COGN AFFECT NEUR,10,0,3,1,3,0,0,0,3,0,0,0
117, ,ANN NY ACAD SCI,9,0,0,1,0,1,3,0,0,0,0,4
118,4.141,DEV PSYCHOL,9,0,1,0,0,2,1,0,0,0,0,5
119, ,EAR HEARING,9,0,0,0,0,0,0,0,1,0,0,8
120, ,HUM BRAIN MAPP,9,0,2,1,1,0,3,0,1,0,0,1
121, ,J BIOMECH,9,0,1,0,1,0,0,0,0,0,1,6
122, ,NEUROSCIENCE,9,0,0,0,0,1,0,1,1,2,0,4
123,1.951,PERS INDIV DIFFER,9,2,1,2,1,0,0,0,0,0,0,3
124,0.520,PHONETICA,9,0,0,0,0,1,3,0,1,0,0,4
125, ,SOC NEUROSCI-UK,9,0,0,1,1,2,0,2,3,0,0,0
126, ,AUDITORY SCENE ANAL,8,0,0,0,0,0,0,0,0,0,0,8
127,1.694,HUM FACTORS,8,0,0,2,0,0,0,1,0,1,0,4
128,1.482,I-PERCEPTION,8,0,3,2,3,0,0,0,0,0,0,0
129, ,INTEGRATED MODELS CO,8,0,0,0,0,0,0,0,8,0,0,0
130, ,J OPT SOC AM,8,0,0,0,0,0,0,0,0,0,0,8
131, ,J SPEECH HEAR DISORD,8,0,0,0,0,0,0,0,0,0,0,8
132, ,J SPEECH HEAR RES,8,0,0,0,0,0,0,0,0,0,0,8
133,1.040,LANG SPEECH,8,0,0,0,0,0,0,0,0,2,0,6
134, ,MOTOR CONTROL,8,0,1,0,0,0,2,1,0,0,0,4
135, ,SPR HANDB AUD,8,0,0,0,0,4,0,3,0,0,0,1
136,6.100,AM PSYCHOL,7,0,0,0,0,0,0,1,0,0,0,6
137, ,B PSYCHONOMIC SOC,7,0,0,0,0,0,0,0,0,0,0,7
138, ,BIOL PSYCHIAT,7,0,0,0,2,1,0,0,0,1,0,3
139, ,EYE GUIDANCE READING,7,0,0,0,0,0,0,0,0,0,0,7
140,1.349,INFANT BEHAV DEV,7,0,0,0,0,0,0,0,1,0,0,6
141,1.431,J COGN PSYCHOL,7,0,1,3,3,0,0,0,0,0,0,0
142, ,J COMP NEUROL,7,0,0,0,0,0,0,0,0,0,1,6
143,0.605,J GEN PSYCHOL,7,0,1,0,0,0,0,0,0,0,0,6
144, ,OPTOMETRY VISION SCI,7,0,0,0,0,0,0,0,0,0,1,6
145, ,PHYSICA A,7,0,1,0,1,0,0,2,0,0,0,3
146, ,PSYCHON SCI,7,0,0,0,0,0,0,0,0,0,0,7
147,1.634,READ WRIT,7,0,0,3,0,0,0,0,0,0,0,4
148, ,TUTORIALS QUANTITATI,7,0,0,0,0,0,0,3,1,0,3,0
149, ,ACTA ACUST UNITED AC,6,0,0,0,0,0,0,0,0,0,2,4
150, ,ATTENTION,6,0,0,0,0,0,0,0,0,0,0,6
151, ,CLIN NEUROPHYSIOL,6,0,0,1,0,0,0,0,1,1,0,3
152, ,ELECTROEN CLIN NEURO,6,0,0,0,0,0,0,0,0,0,0,6
153, ,INVEST OPHTH VIS SCI,6,0,1,0,0,1,0,0,0,0,0,4
154,1.974,J NONVERBAL BEHAV,6,0,0,1,0,0,0,0,0,0,0,5
155, ,J SPORT SCI,6,0,0,0,0,1,0,1,0,1,0,3
156, ,LME4 LINEAR MIXED EF,6,0,2,1,1,1,0,0,1,0,0,0
157, ,MOTOR CONTROL LEARNI,6,0,0,0,1,1,0,0,0,1,2,1
158, ,NEURAL COMPUT,6,0,0,1,1,0,0,3,0,0,1,0
159, ,NEUROLOGY,6,0,0,0,0,0,0,0,0,0,0,6
160,3.269,NEUROPSYCHOLOGY,6,0,1,1,1,1,1,0,0,0,0,1
161, ,PSYCHOL MONOGR,6,0,0,0,0,0,0,0,1,0,0,5
162,0.560,PSYCHOL REP,6,0,0,0,0,0,0,1,0,0,1,4
163, ,R LANG ENV STAT COMP,6,0,2,1,1,1,0,0,0,0,1,0
164,8.450,SCHIZOPHRENIA BULL,6,0,0,1,0,0,2,0,0,1,0,2
165, ,SENSES CONSID PERCEP,6,0,0,0,0,0,0,0,0,0,0,6
166, ,SIGNAL DETECT THEORY,6,0,0,0,0,0,0,0,0,0,0,6
167, ,TUTORIALS CONT NONLI,6,0,0,0,0,0,0,0,0,0,6,0
168, ,VISUAL BRAIN ACTION,6,0,0,0,0,0,0,0,0,1,0,5
169, ,ANN BIOMED ENG,5,0,2,1,0,0,0,0,0,0,0,2
170,0.831,COGN SYST RES,5,0,0,0,0,0,0,0,0,5,0,0
171, ,DETECTION THEOR USE,5,0,0,0,0,0,0,0,0,0,1,4
172, ,DEV PSYCHOBIOL,5,0,0,0,0,0,0,1,0,1,1,2
173, ,EMBODIMENT EGO SPACE,5,0,0,0,0,0,0,5,0,0,0,0
174,1.712,EUR J SOC PSYCHOL,5,0,0,0,0,0,1,0,1,0,0,3
175, ,EXPLORATORY DATA ANA,5,0,0,0,0,0,0,0,0,0,0,5
176, ,FRONT COMPUT NEUROSC,5,1,1,2,0,0,1,0,0,0,0,0
177, ,HDB PERCEPTION HUMAN,5,0,0,0,0,0,0,0,0,0,0,5
178,2.882,INT J PSYCHOPHYSIOL,5,0,0,0,0,0,2,0,1,0,0,2
179,1.356,LATERALITY,5,0,0,0,3,0,0,0,0,1,0,1
180, ,MASKED PRIMING STATE,5,0,0,0,0,0,0,0,0,0,0,5
181,1.688,MEMORY,5,1,1,1,0,0,0,0,1,0,1,0
182, ,MODELS WORKING MEMOR,5,0,0,0,0,0,0,0,0,0,0,5
183, ,NEURAL NETWORKS,5,0,0,0,2,0,0,0,0,0,0,3
184, ,NEUROBIOL AGING,5,0,2,1,0,1,0,0,0,0,0,1
185,2.909,PERS SOC PSYCHOL B,5,1,0,0,0,0,0,0,0,0,0,4
186, ,PHYS REV E,5,0,0,0,0,0,0,0,0,0,0,5
187, ,PROG NEUROBIOL,5,0,0,0,0,0,0,2,0,0,1,2
188,7.338,PSYCHOL METHODS,5,0,0,0,1,0,0,0,0,0,0,4
189,1.057,SCAND J PSYCHOL,5,0,0,0,0,0,2,0,0,0,1,2
190,3.923,SCHIZOPHR RES,5,0,0,1,0,1,0,0,1,0,0,2
191, ,SENSORIMOTOR FDN HIG,5,0,0,0,0,0,0,1,4,0,0,0
192,1.532,SOC COGNITION,5,0,0,0,0,0,1,0,1,0,0,3
193, ,STAT POWER ANAL BEHA,5,0,0,0,0,0,0,0,0,0,0,5
194, ,VISUAL NEUROSCI,5,0,0,0,0,0,1,0,0,0,0,4
195, ,WORKING MEMORY,5,0,0,0,0,0,0,0,0,0,0,5
196,5.318,ADV EXP SOC PSYCHOL,4,0,0,0,1,0,0,0,0,0,0,3
197, ,ANIM BEHAV,4,0,0,0,0,0,0,0,0,0,1,3
198, ,BMC NEUROSCI,4,0,0,2,0,0,1,0,1,0,0,0
199, ,CLASSICAL CONDITION,4,0,0,0,0,0,0,0,0,0,0,4
200, ,COGN NEUROSCI-UK,4,0,0,1,1,2,0,0,0,0,0,0
201,2.172,COGNITIVE DEV,4,0,1,0,0,0,0,0,0,0,0,3
202, ,COGNITIVE FDN MUSICA,4,0,0,0,0,0,0,0,0,0,0,4
203, ,CONTINUITY MIND,4,0,0,0,0,0,0,1,3,0,0,0
204, ,CONTR COGN PROC ATT,4,0,0,0,0,0,0,0,0,0,0,4
205, ,COORDINATION REGULAT,4,0,0,0,0,0,0,0,0,0,0,4
206,1.389,EVOL PSYCHOL-US,4,0,1,2,1,0,0,0,0,0,0,0
207, ,EYE MOVEMENTS VISION,4,0,0,0,0,0,0,0,0,0,0,4
208, ,FRONTIERS INTEGRATIV,4,0,2,1,1,0,0,0,0,0,0,0
209, ,HORM BEHAV,4,0,0,0,1,0,1,1,0,0,0,1
210, ,HUM NEUROBIOL,4,0,0,0,0,0,0,0,0,0,0,4
211, ,IEEE T PATTERN ANAL,4,0,0,0,0,0,0,0,1,0,0,3
212, ,INT J COMPUT VISION,4,0,0,0,0,0,0,0,0,0,1,3
213,5.153,J ABNORM PSYCHOL,4,0,0,1,0,0,0,0,0,0,0,3
214, ,J APPL PHYSIOL,4,0,0,0,0,0,0,0,0,0,0,4
215,3.213,J GERONTOL B-PSYCHOL,4,0,1,0,0,0,1,1,0,0,1,0
216, ,J NEUROL NEUROSUR PS,4,0,2,0,0,0,0,0,0,0,0,2
217, ,J R STAT SOC B,4,0,0,0,0,0,0,0,0,0,0,4
218, ,J RES MUSIC EDUC,4,0,0,0,0,0,0,1,0,0,0,3
219,2.264,J RES PERS,4,0,0,1,0,1,0,0,0,1,0,1
220, ,JARO-J ASSOC RES OTO,4,0,0,2,0,1,0,0,0,0,1,0
221, ,LANGUAGE LINGUISTICS,4,0,0,0,1,0,1,2,0,0,0,0
222, ,MULTIDIMENSIONAL SCA,4,0,0,0,0,0,0,0,0,0,0,4
223, ,NEUROCASE,4,0,0,0,0,0,0,0,0,0,0,4
224, ,NEUROSCIENTIST,4,0,1,0,0,0,0,1,0,0,1,1
225, ,PERCEPT COMMUN,4,0,0,0,0,0,0,0,0,0,0,4
226,6.692,PERS SOC PSYCHOL REV,4,0,0,0,0,0,0,0,0,1,1,2
227, ,PRAAT DOING PHONETIC,4,0,1,0,0,2,1,0,0,0,0,0
228, ,PRINCIPLES PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
229, ,PSYCHOL MONOGR G,4,0,0,0,0,0,0,0,0,0,0,4
230,1.085,PSYCHOMETRIKA,4,0,0,0,0,0,0,0,0,0,1,3
231, ,SCI AM,4,0,0,0,0,0,0,0,0,0,0,4
232, ,SENSORY CUE INTEGRAT,4,0,0,0,4,0,0,0,0,0,0,0
233, ,SOC PERSONALITY P,4,0,0,0,0,1,1,2,0,0,0,0
234, ,SOMATOSENS MOT RES,4,0,0,0,0,0,0,0,1,0,1,2
235, ,VARIETIES ATTENTION,4,0,0,0,0,0,0,0,0,0,0,4
236, ,ACM T APPL PERCEPT,3,0,1,0,0,1,0,0,1,0,0,0
237, ,ACTA OTO-LARYNGOL,3,0,0,0,0,0,0,0,0,0,0,3
238, ,ADV EXP MED BIOL,3,0,0,0,0,0,3,0,0,0,0,0
239, ,ANN NEUROL,3,0,0,0,0,0,0,0,0,1,0,2
240, ,APPL LONGITUDINAL DA,3,0,0,0,0,0,0,0,0,0,0,3
241,14.480,ARCH GEN PSYCHIAT,3,0,0,0,0,0,0,0,0,0,1,2
242, ,ARCH NEUROL-CHICAGO,3,0,0,0,0,0,1,0,0,0,0,2
243, ,AUDITORY PERCEPTION,3,0,0,0,0,0,0,1,0,0,0,2
244, ,BEHAV NEUROSCI,3,0,0,0,1,0,1,0,0,0,0,1
245, ,BIOL LETTERS,3,0,1,1,1,0,0,0,0,0,0,0
246, ,BRAIN RES REV,3,0,0,0,0,0,0,1,1,0,1,0
247, ,BRAIN TOPOGR,3,0,0,0,1,1,1,0,0,0,0,0
248, ,BRIT J AUDIOL,3,0,0,0,0,0,0,0,0,0,0,3
249, ,CEREBRAL MECH BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
250, ,CHAOS,3,0,0,0,0,0,0,0,0,0,0,3
251, ,COMP GRAPH,3,0,0,0,0,0,0,0,0,0,0,3
252, ,CONTROL COGNITIVE PR,3,0,0,0,0,0,0,0,0,0,0,3
253, ,CONVERGING OPER,3,0,0,0,0,0,0,0,0,0,0,3
254, ,DES ANAL RES HDB,3,0,0,0,0,0,0,0,0,0,0,3
255, ,EYE MOVEMENTS WINDOW,3,0,0,0,0,0,0,0,3,0,0,0
256, ,FRONT NEUROSCI-SWITZ,3,0,0,1,0,1,1,0,0,0,0,0
257, ,FRONT PHYSIOL,3,0,0,3,0,0,0,0,0,0,0,0
258, ,GENERATIVE THEOR TO,3,0,0,0,0,0,0,0,0,0,0,3
259, ,HDB IMPLICIT LEARNIN,3,0,0,0,0,0,0,0,0,0,0,3
260, ,HDB PERCEPTION COGNI,3,0,0,0,0,0,0,0,0,0,0,3
261, ,INFORM NATURAL LAW S,3,0,0,0,0,0,0,0,0,0,0,3
262, ,INT J ROBOT RES,3,0,0,0,0,0,0,0,0,0,0,3
263,0.485,INT J SPORT PSYCHOL,3,0,0,0,0,0,1,0,0,0,1,1
264,6.459,J CHILD PSYCHOL PSYC,3,0,0,0,0,0,0,0,0,0,0,3
265,2.083,J CLIN EXP NEUROPSYC,3,0,0,0,0,0,0,0,0,1,0,2
266,0.578,J CONSCIOUSNESS STUD,3,0,0,0,0,0,0,0,0,0,0,3
267, ,J EXP BIOL,3,0,0,0,0,0,0,1,1,0,0,1
268, ,J EXP PSYC IN PRESS,3,0,0,0,0,0,0,0,0,0,0,3
269,1.901,J LEARN DISABIL-US,3,0,0,0,0,0,0,1,0,0,0,2
270,3.957,J PSYCHIATR RES,3,0,0,0,0,0,0,0,0,0,0,3
271,2.185,J SPORT EXERCISE PSY,3,0,1,0,0,0,0,0,1,0,0,1
272, ,JAMA-J AM MED ASSOC,3,0,1,0,0,0,0,0,0,0,0,2
273,1.521,JUDGM DECIS MAK,3,0,0,0,2,0,0,0,0,1,0,0
274,2.201,ORGAN BEHAV HUM DEC,3,0,0,0,0,0,0,0,0,0,0,3
275, ,OXFORD HDB FACE PERC,3,0,0,0,3,0,0,0,0,0,0,0
276, ,OXFORD HDB MUSIC PSY,3,0,0,0,0,0,3,0,0,0,0,0
277, ,P 33 ANN C COGN SCI,3,0,0,0,3,0,0,0,0,0,0,0
278, ,P 35 ANN C COGN SCI,3,0,3,0,0,0,0,0,0,0,0,0
279, ,PARALLEL DISTRIBUTED,3,0,0,0,0,0,0,0,0,0,0,3
280, ,PERCEPTION VISUAL WO,3,0,0,0,0,0,0,0,0,0,0,3
281, ,PHYS LETT A,3,0,0,0,0,0,0,0,0,0,0,3
282, ,PLOS COMPUT BIOL,3,0,0,0,0,1,1,1,0,0,0,0
283, ,PRESENCE-TELEOP VIRT,3,0,1,0,0,0,0,0,0,0,0,2
284, ,PROCESSING INFORM ST,3,0,0,0,0,0,0,0,0,0,0,3
285,2.467,PSYCHIAT RES,3,0,0,0,0,0,1,0,0,0,0,2
286, ,PSYCHOPHARMACOLOGY,3,0,0,1,0,0,0,0,0,0,0,2
287, ,RESTOR NEUROL NEUROS,3,0,0,0,0,0,0,1,2,0,0,0
288, ,SWEET ANTICIPATION M,3,0,0,0,0,0,0,0,0,3,0,0
289, ,TUTORIAL QUANTITATIV,3,0,0,0,0,0,0,2,0,0,1,0
290, ,VISUAL MASKING TIME,3,0,0,0,0,0,0,0,0,3,0,0
291, ,VISUAL PERCEPTION NE,3,0,0,0,0,0,0,0,0,0,0,3
292, ,19 ANN M SOC MATH PS,2,0,0,0,0,0,0,0,0,0,0,2
293, ,ABSTR PSYCHONOMI,2,0,0,1,0,0,1,0,0,0,0,0
294, ,ADAPTATION LEVEL THE,2,0,0,0,0,0,0,0,0,0,0,2
295, ,ADV NEURAL INFORM PR,2,0,0,0,0,0,0,1,0,1,0,0
296, ,AI SOC,2,0,0,1,1,0,0,0,0,0,0,0
297, ,AM J PHYSIOL-REG I,2,0,0,0,0,0,0,0,0,0,0,2
298,12.295,AM J PSYCHIAT,2,0,0,0,0,0,0,0,0,0,1,1
299,1.594,AM J SPEECH-LANG PAT,2,0,0,0,0,0,0,0,0,0,0,2
300, ,AM NAT,2,0,0,0,0,0,0,0,0,0,0,2
301,1.444,ANN DYSLEXIA,2,0,0,0,0,0,0,1,0,0,0,1
302, ,APPETITE,2,0,0,0,1,1,0,0,0,0,0,0
303,2.023,APPL ERGON,2,0,0,0,0,0,2,0,0,0,0,0
304, ,ARCH PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
305, ,ARTIF INTELL,2,0,0,0,0,0,0,0,0,0,0,2
306, ,AT&T TECH J,2,0,0,0,0,0,0,0,0,0,0,2
307, ,ATTENTION SELECTION,2,0,0,0,0,0,0,0,0,0,0,2
308,0.719,AUST J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
309, ,AVIAT SPACE ENVIR MD,2,0,0,0,0,1,0,0,0,0,0,1
310, ,BEHAV COGNITIVE NEUR,2,0,0,0,0,0,0,0,0,0,0,2
311,3.395,BEHAV RES THER,2,0,0,0,0,0,0,0,0,0,0,2
312, ,BIOMETRICS,2,0,0,0,0,0,0,0,0,0,0,2
313,2.042,BODY IMAGE,2,0,0,0,0,0,0,1,0,0,1,0
314, ,BRAZ J MED BIOL RES,2,0,0,1,0,0,1,0,0,0,0,0
315,2.167,BRIT J MATH STAT PSY,2,0,0,0,0,0,0,0,1,0,0,1
316,1.913,BRIT J SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
317, ,CELEX LEXICAL DATABA,2,0,0,0,0,0,0,0,0,0,0,2
318, ,CHAOS SOLITON FRACT,2,0,0,1,1,0,0,0,0,0,0,0
319,1.912,COGN NEUROPSYCHIATRY,2,0,1,0,0,0,0,0,0,0,0,1
320, ,COGNITIVE A IN PRESS,2,0,0,0,0,0,0,0,0,0,0,2
321, ,COGNITIVE MODELS SPE,2,0,0,0,0,0,0,0,0,0,0,2
322, ,COGNITIVE PROCESS,2,0,0,0,0,0,0,0,1,0,1,0
323, ,COGNITIVE SKILLS THE,2,0,0,0,0,0,0,0,0,0,0,2
324, ,COMPLEMENTS AMODAUX,2,0,0,0,0,0,0,0,0,0,0,2
325, ,COMPUT VISION GRAPH,2,0,0,0,0,0,0,0,0,0,0,2
326, ,CORNALINE INDE PRATI,2,0,0,0,0,0,0,0,0,0,0,2
327, ,CURR ISS MEM,2,0,0,0,0,1,1,0,0,0,0,0
328, ,DEV MED CHILD NEUROL,2,0,0,0,0,2,0,0,0,0,0,0
329, ,DYNAMIC PATTERNS SEL,2,0,0,0,0,0,0,0,0,0,0,2
330, ,DYNAMICAL SYST SO,2,0,0,0,0,0,0,0,0,0,0,2
331,1.733,DYSLEXIA,2,0,0,0,0,0,0,0,0,0,2,0
