Citing Journal Data: DEVELOPMENTAL SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
69, ,CURR OPIN NEUROBIOL,14,0,0,0,0,2,4,0,1,0,1,6
70, ,J ACOUST SOC AM,14,0,1,0,2,0,1,0,0,1,0,9
71,2.248,ACTA PSYCHOL,13,0,0,4,1,0,0,3,1,0,0,4
72,6.100,AM PSYCHOL,13,0,0,0,0,0,0,0,0,0,0,13
73, ,ANNU REV NEUROSCI,13,0,0,0,0,0,2,0,0,0,1,10
74, ,BRAIN RES,13,0,0,1,0,2,0,1,1,2,0,6
75,2.446,COGNITIVE SCI,13,0,2,0,0,2,1,3,0,1,0,4
76,3.240,DEV PSYCHOPATHOL,13,0,0,0,1,1,0,1,2,1,3,4
77,4.000,DEV REV,13,0,0,0,0,0,2,4,1,2,0,4
78, ,J VISION,13,0,1,1,1,2,5,0,1,1,1,0
79,1.683,J COGN DEV,12,0,2,1,3,1,0,0,1,1,2,1
80,0.906,PERCEPTION,11,0,0,0,0,0,1,1,0,0,0,9
81,3.215,BRAIN LANG,10,0,0,2,0,2,1,0,1,1,0,3
82,1.179,INFANT CHILD DEV,10,0,0,0,2,0,0,0,0,2,1,5
83, ,J COMP NEUROL,10,0,0,0,1,0,0,0,0,0,1,8
84, ,NEUROSCIENCE,10,0,0,0,0,2,2,0,1,2,1,2
85, ,PLOS BIOL,10,0,0,0,0,0,3,3,1,3,0,0
86,7.372,SOC COGN AFFECT NEUR,10,1,2,4,0,0,1,1,0,1,0,0
87, ,DEV COGN NEUROS-NETH,9,0,1,6,2,0,0,0,0,0,0,0
88,3.383,EMOTION,9,0,0,2,2,3,0,0,2,0,0,0
89, ,FRONT HUM NEUROSCI,9,0,0,0,2,4,3,0,0,0,0,0
90, ,J NEUROPHYSIOL,9,0,0,1,0,1,1,0,0,0,1,5
91,1.289,MERRILL PALMER QUART,9,0,0,0,0,0,0,0,0,0,0,9
92, ,NEUROSCI LETT,9,0,0,0,1,0,1,0,1,1,0,5
93,5.938,PSYCHOL MED,9,0,0,0,0,2,1,1,0,2,1,2
94,2.127,Q J EXP PSYCHOL,9,0,2,0,1,0,2,1,0,1,0,2
95, ,Q J EXP PSYCHOL-A,9,0,0,0,0,0,0,0,0,0,2,7
96,1.581,ADV CHILD DEV BEHAV,8,0,0,0,0,0,1,1,1,1,0,4
97,1.512,APPL PSYCHOLINGUIST,8,0,1,1,0,0,0,0,0,2,0,4
98,14.480,ARCH GEN PSYCHIAT,8,0,0,1,0,0,1,1,2,0,0,3
99, ,BEHAV BRAIN RES,8,0,2,0,1,0,1,1,0,1,0,2
100,3.403,BIOL PSYCHOL,8,0,0,0,1,0,2,0,1,0,0,4
101,3.264,CHILD DEV PERSPECT,8,0,3,1,1,1,1,0,1,0,0,0
102, ,COGN AFFECT BEHAV NE,8,0,0,0,0,0,0,1,1,1,1,4
103, ,ELECTROEN CLIN NEURO,8,0,0,0,0,0,0,0,0,0,0,8
104,1.621,LEARN INDIVID DIFFER,8,0,2,1,0,4,0,0,0,0,0,1
105, ,**NON-TRADITIONAL**,7,0,0,0,0,0,0,0,0,0,0,7
106,2.009,BILING-LANG COGN,7,0,0,1,1,0,1,2,0,0,0,2
107,2.000,BRIT J EDUC PSYCHOL,7,0,0,3,0,2,0,0,0,0,0,2
108,2.254,BRIT J PSYCHOL,7,0,0,0,1,1,0,0,0,0,0,5
109,6.932,CLIN PSYCHOL REV,7,0,0,0,0,0,1,1,1,1,0,3
110,2.073,COGN NEUROPSYCHOL,7,0,0,1,1,1,0,1,0,0,0,3
111,1.316,INT J BEHAV DEV,7,0,4,1,0,0,0,0,0,0,0,2
112,3.481,J ABNORM CHILD PSYCH,7,0,0,1,2,0,0,1,2,1,0,0
113, ,J EXP PSYCHOL,7,0,0,0,0,0,0,0,0,0,0,7
114,1.040,LANG SPEECH,7,0,0,0,0,1,0,1,0,1,0,4
115,1.688,MEMORY,7,0,1,0,0,0,1,0,0,0,2,3
116,9.546,PERSPECT PSYCHOL SCI,7,0,0,1,1,0,4,0,1,0,0,0
117,2.986,PSYCHOPHYSIOLOGY,7,0,1,1,0,0,1,1,1,0,0,2
118, ,TRENDS NEUROSCI,7,0,1,0,0,0,0,0,1,0,0,5
119, ,ANIM COGN,6,0,0,0,0,0,1,1,1,0,1,2
120, ,CHILD NEUROPSYCHOL,6,0,0,1,0,1,0,0,1,0,0,3
121, ,DEV MED CHILD NEUROL,6,0,0,0,0,0,0,0,1,1,0,4
122, ,J INT NEUROPSYCH SOC,6,0,2,0,1,0,1,0,0,0,2,0
123,1.489,J NEUROLINGUIST,6,0,0,0,1,1,0,2,1,0,1,0
124,2.000,MUSIC PERCEPT,6,0,0,0,0,1,0,0,0,0,0,5
125, ,NEURAL NETWORKS,6,0,0,0,0,2,0,0,0,1,1,2
126,1.887,RES DEV DISABIL,6,0,0,0,5,1,0,0,0,0,0,0
127, ,SOC NEUROSCI-UK,6,0,1,1,0,2,1,1,0,0,0,0
128, ,SPATIAL VISION,6,0,0,0,0,0,0,0,0,0,0,6
129, ,WECHSLER ABBREVIATED,6,0,0,0,0,0,0,0,0,0,0,6
130, ,AM J PRIMATOL,5,0,0,0,0,1,0,0,0,0,0,4
131, ,ATTENTION PERFORM,5,0,0,0,0,0,0,0,0,3,0,2
132,4.330,AUTISM RES,5,0,0,0,0,1,1,3,0,0,0,0
133,1.941,CONSCIOUS COGN,5,0,0,0,0,0,0,1,0,0,1,3
134, ,HANDB CHILD PSYCHOL,5,0,0,0,0,0,0,0,1,1,0,3
135,2.882,INT J PSYCHOPHYSIOL,5,0,0,0,0,3,0,0,0,0,0,2
136,2.083,J CLIN EXP NEUROPSYC,5,0,0,0,0,1,1,0,0,0,0,3
137,1.598,J PHONETICS,5,0,0,0,2,0,0,1,0,0,0,2
138,0.633,J PSYCHOLINGUIST RES,5,0,0,0,0,0,0,0,0,0,0,5
139,3.585,LEARN INSTR,5,0,2,1,0,0,1,0,0,0,0,1
140,1.089,MIND LANG,5,0,1,1,0,0,1,1,0,0,0,1
141, ,MOL PSYCHIATR,5,0,0,0,0,0,0,0,2,0,1,2
142, ,NEUROPSYCHOPHARMACOL,5,0,0,0,1,0,1,1,0,0,0,2
143, ,PEABODY PICTURE VOCA,5,0,0,0,0,0,0,0,3,0,0,2
144, ,PLOS COMPUT BIOL,5,0,1,0,1,0,1,1,0,1,0,0
145,2.964,PSYCHOL LEARN MOTIV,5,0,0,0,0,0,0,0,0,0,0,5
146, ,PSYCHOPHARMACOLOGY,5,0,0,0,1,0,1,0,0,0,0,3
147, ,ACTA PAEDIATR,4,0,0,2,0,0,0,0,0,0,0,2
148,1.594,AM J SPEECH-LANG PAT,4,0,0,1,0,1,0,0,0,1,0,1
149, ,ANN NEUROL,4,0,0,0,0,0,0,0,0,0,0,4
150,2.168,ATTEN PERCEPT PSYCHO,4,1,0,2,0,1,0,0,0,0,0,0
151,3.210,BEHAV GENET,4,0,1,1,0,0,0,0,0,0,0,2
152,1.218,CAN J EXP PSYCHOL,4,0,0,0,1,0,0,0,1,1,0,1
153,2.574,CHILD ABUSE NEGLECT,4,0,0,1,0,0,0,1,0,1,0,1
154,1.388,COGN PROCESS,4,0,0,0,0,0,2,0,0,0,0,2
155,2.201,COGNITION EMOTION,4,0,0,0,0,1,0,0,0,0,1,2
156,1.733,DYSLEXIA,4,0,0,2,1,0,0,1,0,0,0,0
157, ,EAR HEARING,4,0,0,0,0,0,1,0,0,0,0,3
158, ,EUR J COGN PSYCHOL,4,0,0,0,0,1,0,1,0,0,0,2
159,3.130,EVOL HUM BEHAV,4,0,0,0,0,2,0,0,0,0,0,2
160, ,HANDB MATH COGNITION,4,0,0,0,0,0,0,0,0,0,4,0
161, ,HORM BEHAV,4,0,0,2,0,1,0,1,0,0,0,0
162,1.788,HUM DEV,4,0,1,0,1,0,0,0,0,1,0,1
163,1.071,INFANT MENT HEALTH J,4,0,0,0,0,0,0,0,0,0,0,4
164,0.697,INT J BILINGUAL,4,0,0,0,1,0,0,0,0,0,3,0
165,1.471,INT J LANG COMM DIS,4,0,0,0,0,2,0,0,0,0,0,2
166,5.153,J ABNORM PSYCHOL,4,0,0,1,1,0,0,0,0,0,0,2
167,1.185,J APPL DEV PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
168,1.449,J COMMUN DISORD,4,0,0,1,0,0,0,0,0,0,0,3
169,2.285,J EXP SOC PSYCHOL,4,0,0,2,0,1,0,0,0,0,0,1
170,0.694,J GENET PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
171,1.233,J RES MATH EDUC,4,0,0,0,0,0,0,0,0,0,0,4
172,1.529,J SOC ISSUES,4,0,0,0,0,0,0,0,0,0,3,1
173,0.981,J SOC PSYCHOL,4,0,0,0,1,1,0,0,0,0,0,2
174, ,JOINT ATTENTION ITS,4,0,0,0,0,0,0,0,0,0,0,4
175, ,LANGUAGE LEARN DE,4,0,1,0,0,0,0,1,1,0,1,0
176, ,LEARN MEMORY,4,0,0,0,0,0,0,1,0,0,0,3
177, ,MATH COGNITION,4,0,0,0,0,0,0,0,0,0,0,4
178, ,NEURAL COMPUT,4,0,0,0,0,1,0,1,1,0,0,1
179,3.652,NEUROBIOL LEARN MEM,4,0,1,0,0,0,2,0,1,0,0,0
180, ,P ROY SOC B-BIOL SCI,4,0,1,1,0,0,0,0,0,0,0,2
181, ,PEDIATR RES,4,0,0,0,0,1,0,0,0,0,1,2
182,1.951,PERS INDIV DIFFER,4,0,0,0,0,0,1,0,0,0,1,2
183, ,PHARMACOL BIOCHEM BE,4,0,0,0,0,0,2,0,0,0,0,2
184, ,PROG NEUROBIOL,4,0,0,0,0,1,0,0,1,0,0,2
185,2.467,PSYCHIAT RES,4,0,0,0,0,0,2,0,0,0,1,1
186,2.646,PSYCHOL AGING,4,0,0,1,0,0,0,0,0,0,0,3
187, ,PSYCHONEUROENDOCRINO,4,0,1,1,0,1,0,0,0,0,0,1
188,3.897,REV EDUC RES,4,0,0,0,0,1,0,0,0,2,0,1
189,1.735,SEX ROLES,4,0,0,0,0,0,0,0,0,0,0,4
190,1.505,SOC DEV,4,0,0,0,0,0,1,1,0,0,0,2
191, ,WECHSLER INTELLIGENC,4,0,0,0,0,0,0,0,0,0,0,4
192, ,AM J CLIN NUTR,3,0,0,0,0,0,0,0,0,0,0,3
193,1.321,APPL COGNITIVE PSYCH,3,0,0,0,0,0,0,0,0,1,0,2
194, ,ARCH WOMEN MENT HLTH,3,0,0,0,1,0,0,0,0,1,0,1
195,3.395,BEHAV RES THER,3,0,0,0,0,0,0,0,0,1,0,2
196, ,BIENN M SOC RES CHIL,3,0,2,0,0,0,0,0,0,0,0,1
197, ,BIOMETRICS,3,0,0,0,0,0,0,0,0,0,0,3
198, ,BIOMETRIKA,3,0,0,0,0,0,0,0,0,1,0,2
199,1.281,BRIT J PHILOS SCI,3,0,0,0,0,0,0,0,0,1,1,1
200, ,BRIT PICTURE VOCABUL,3,0,0,0,0,0,1,0,0,0,0,2
201, ,CAN J PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
202, ,CHILD DEV IN PRESS,3,0,0,0,0,0,0,0,0,0,0,3
203, ,CHILDRENS COUNTING C,3,0,0,0,0,0,0,0,0,0,0,3
204,2.000,COGNITION INSTRUCT,3,0,0,0,0,1,0,0,0,0,0,2
205, ,EARLY DEV PARENTING,3,0,0,0,0,0,0,0,0,0,0,3
206,1.712,EUR J SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
207, ,GENES BRAIN BEHAV,3,0,0,0,0,1,0,0,2,0,0,0
208, ,HANDB MORAL DEV,3,0,0,0,0,0,0,0,0,3,0,0
209, ,HANDB TEMPERAMENT,3,0,0,3,0,0,0,0,0,0,0,0
210, ,HDB ATTACHMENT THEOR,3,0,0,0,0,0,0,3,0,0,0,0
211, ,HIPPOCAMPUS,3,0,0,0,0,0,1,0,0,1,0,1
212,2.500,HUM NATURE-INT BIOS,3,0,0,0,0,0,0,0,0,1,0,2
213, ,IEEE T AUTON MENT DE,3,0,1,1,0,0,1,0,0,0,0,0
214,1.027,INT J BILING EDUC BI,3,0,0,0,1,1,0,1,0,0,0,0
215, ,INT J DEV NEUROSCI,3,0,0,0,0,0,1,0,0,0,2,0
216, ,INT J EARLY YEARS ED,3,0,0,0,0,1,0,1,0,0,0,1
217,3.245,INTELLIGENCE,3,0,0,0,0,0,0,0,2,0,0,1
218, ,INVEST OPHTH VIS SCI,3,0,0,0,0,0,0,0,0,0,0,3
219,1.352,J BROADCAST ELECTRON,3,0,0,0,0,0,0,0,0,0,0,3
220,5.279,J CONSULT CLIN PSYCH,3,0,0,0,0,0,0,0,0,0,0,3
221,1.230,J ECON PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
222,1.949,J EXP PSYCHOL-ANIM L,3,0,0,0,0,0,0,0,0,0,0,3
223,1.713,J FAM PSYCHOL,3,0,0,1,0,0,0,0,0,2,0,0
224,3.733,J HUM EVOL,3,0,0,0,0,0,0,0,0,0,0,3
225,3.229,J PERS,3,0,0,0,0,0,0,0,0,0,0,3
226,1.054,J PSYCHOEDUC ASSESS,3,0,0,0,0,0,1,0,0,0,0,2
227,1.590,J PSYCHOPHYSIOL,3,0,0,0,0,0,0,0,2,0,1,0
228,2.134,LANG COGNITIVE PROC,3,0,0,0,0,0,0,0,0,0,0,3
229, ,MATH 5 14 SER,3,0,0,0,0,0,0,0,0,0,0,3
230,2.477,MULTIVAR BEHAV RES,3,0,0,0,0,0,1,0,0,0,0,2
231,3.269,NEUROPSYCHOLOGY,3,0,0,0,0,1,0,0,0,0,0,2
232, ,NEUROSCIENTIST,3,0,0,0,1,0,0,0,1,0,1,0
233,0.667,NEW DIR CHILD ADOLES,3,0,0,0,0,1,2,0,0,0,0,0
234, ,P 32 ANN C COGN SCI,3,0,0,0,0,3,0,0,0,0,0,0
235,1.333,PARENT-SCI PRACT,3,0,0,1,0,0,0,0,1,0,0,1
236,0.546,PERCEPT MOTOR SKILL,3,0,0,0,0,0,0,1,0,0,0,2
237, ,PROG BRAIN RES,3,0,0,0,1,0,0,0,1,0,0,1
238,1.057,SCAND J PSYCHOL,3,0,0,0,0,0,1,0,0,0,0,2
239,1.532,SOC COGNITION,3,0,0,0,1,0,2,0,0,0,0,0
240,2.890,SOC SCI MED,3,0,0,0,1,1,0,0,0,0,0,1
241, ,TEST EARLY MATH ABIL,3,0,0,0,0,0,0,0,0,0,0,3
242, ,TONE LINGUIST SURV,3,0,0,0,0,0,0,0,0,0,0,3
243, ,TWIN RES HUM GENET,3,0,1,0,0,0,0,1,1,0,0,0
244,1.921,VIS COGN,3,0,0,0,1,0,0,0,1,0,0,1
245, ,ADV INFANCY RES,2,0,0,0,0,0,0,0,0,0,0,2
246, ,ALCOHOL,2,0,0,0,0,0,0,1,0,0,0,1
247, ,AM EDUC,2,0,0,0,0,1,0,0,0,0,0,1
248, ,AM J HUM GENET,2,0,0,0,0,0,0,0,1,0,0,1
249, ,AM J MED GENET B,2,0,0,0,0,0,0,1,0,0,1,0
250,2.379,AM J PHYS ANTHROPOL,2,0,0,0,0,0,0,0,0,0,2,0
251,0.619,AM J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
252, ,ANN STAT,2,0,0,0,0,0,1,0,0,0,0,1
253, ,APPL MULTIPLE REGRES,2,0,0,0,0,0,0,0,0,0,0,2
254, ,ARCH NEUROL-CHICAGO,2,0,0,0,0,0,0,0,0,0,0,2
255, ,ARTIF INTELL,2,0,0,0,0,0,0,0,0,0,0,2
256,3.108,ASSESSMENT,2,0,0,0,0,0,0,0,0,1,0,1
257,2.127,ATTACH HUM DEV,2,0,0,0,0,0,1,0,0,0,1,0
258,3.639,AUTISM,2,0,0,0,0,0,0,1,0,0,0,1
259, ,B PSYCHONOMIC SOC,2,0,0,0,0,0,0,0,0,0,0,2
260, ,BAYESIAN ANAL SOCIAL,2,0,0,0,0,0,2,0,0,0,0,0
261, ,BAYESIAN DATA ANAL,2,0,0,0,0,0,0,0,0,0,0,2
262, ,BEHAV BRAIN FUNCT,2,0,0,1,0,1,0,0,0,0,0,0
263, ,BEHAV NEUROSCIENCE A,2,0,0,0,0,0,2,0,0,0,0,0
264, ,BMC NEUROSCI,2,0,0,0,0,0,0,1,0,0,0,1
265, ,BRAIN BEHAV EVOLUT,2,0,0,0,0,0,0,0,0,0,0,2
266, ,BRAIN RES REV,2,0,0,0,0,0,1,0,0,0,0,1
267, ,BREAKING WORD LEARNI,2,0,0,0,0,0,0,0,0,0,0,2
268, ,BRIT J OPHTHALMOL,2,0,1,0,0,0,0,0,0,0,0,1
269,1.015,CAN J BEHAV SCI,2,0,0,0,0,0,1,0,0,0,0,1
270, ,CHILDES PROJECT TOOL,2,0,0,0,0,0,0,0,0,0,0,2
271, ,CHILDREN PREJUDICE,2,0,0,0,0,0,0,0,0,0,0,2
272, ,CHILDS UNDERSTANDING,2,0,0,0,0,0,0,0,0,0,0,2
273, ,CLIN EVALUATION LANG,2,0,0,0,0,0,0,0,0,1,0,1
274, ,CLIN NEUROSCI RES,2,0,0,0,0,0,0,0,0,1,0,1
275,1.912,COGN NEUROPSYCHIATRY,2,0,0,0,0,0,2,0,0,0,0,0
276, ,COGN NEUROSCI-UK,2,0,0,2,0,0,0,0,0,0,0,0
277,1.929,CONTEMP EDUC PSYCHOL,2,0,1,1,0,0,0,0,0,0,0,0
278, ,CULT ORIGINS HUM,2,0,0,0,0,0,0,0,0,0,0,2
279, ,DATA ANAL USING REGR,2,0,0,0,0,0,0,0,2,0,0,0
280, ,DEV AUTISM PERSPECTI,2,0,0,0,0,0,0,0,0,0,0,2
281, ,DEV DISABIL RES REV,2,0,0,0,0,0,2,0,0,0,0,0
282, ,DEV FACE PROCESSING,2,0,0,0,0,0,0,0,0,0,0,2
283, ,DEV PSYCHOL IN PRESS,2,0,0,0,0,0,0,0,0,0,0,2
284, ,E PRIME USERS GUIDE,2,0,0,0,0,0,0,0,0,0,0,2
285,1.671,EARLY CHILD RES Q,2,0,0,1,0,0,0,1,0,0,0,0
286, ,EDUC CHILD PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
287,0.790,EUR J PSYCHOL EDUC,2,0,0,0,0,0,0,1,0,0,0,1
288,3.886,EVOL ANTHROPOL,2,0,0,0,1,0,0,0,0,0,0,1
289, ,FAM COURT REV,2,0,0,0,0,2,0,0,0,0,0,0
290, ,FOLIA PRIMATOL,2,0,0,0,0,0,0,0,0,0,0,2
291, ,FRONTIERS EVOLUTIONA,2,0,0,1,0,0,1,0,0,0,0,0
292, ,GENET SOC GEN PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
293, ,HDB CHILD PSYCHOL SO,2,0,0,0,0,0,0,0,0,1,0,1
294, ,HEARING RES,2,0,0,0,0,0,1,0,0,0,0,1
295,0.239,INFANT YOUNG CHILD,2,0,0,0,0,0,0,0,1,0,0,1
296, ,INT J NEUROSCI,2,0,0,0,0,0,0,0,0,0,0,2
297,1.198,INT J PSYCHOL,2,0,1,0,0,0,0,0,0,0,0,1
298,3.383,J AFFECT DISORDERS,2,0,0,0,0,0,0,0,0,1,0,1
299, ,J AM STAT ASSOC,2,0,0,0,0,0,0,0,0,0,0,2
300,2.594,J ANXIETY DISORD,2,0,0,0,0,0,1,0,0,0,0,1
301,1.163,J CHILD FAM STUD,2,0,1,0,1,0,0,0,0,0,0,0
302, ,J CHILD NEUROL,2,0,0,0,0,0,1,0,0,0,0,1
303,3.312,J CLIN CHILD ADOLESC,2,0,0,0,0,0,0,0,0,1,0,1
304, ,J COGNITIVE ED PSYCH,2,0,0,0,1,0,0,1,0,0,0,0
305,2.344,J COMP PSYCHOL,2,0,0,0,0,0,1,0,0,1,0,0
306,0.714,J CONSUM BEHAV,2,0,0,0,0,0,1,0,0,0,0,1
307,1.929,J CROSS CULT PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
308,2.129,J DEV BEHAV PEDIATR,2,0,0,0,0,0,0,0,1,1,0,0
309,0.840,J EDUC RES,2,0,0,0,0,0,0,0,0,0,0,2
310, ,J EXP PSYC IN PRESS,2,0,0,0,0,0,0,0,0,0,0,2
311,1.836,J EXP PSYCHOL-APPL,2,0,0,0,0,0,0,0,0,0,0,2
312, ,J MAGN RESON IMAGING,2,0,0,0,0,0,0,0,0,1,0,1
313,1.974,J NONVERBAL BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
314, ,J NUTR,2,0,0,0,0,0,0,0,0,0,0,2
315,2.472,J PEDIATR PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
316, ,J RES MUSIC EDUC,2,0,0,0,0,0,0,0,0,0,0,2
317, ,J VERB LEARN VERB BE,2,0,0,0,0,0,0,0,0,0,0,2
318,2.777,J YOUTH ADOLESCENCE,2,0,0,0,0,0,0,0,0,0,1,1
319, ,KAUFMAN BRIEF INTELL,2,0,0,0,0,0,0,0,0,0,0,2
320, ,LANCET,2,0,0,0,0,0,0,0,0,1,0,1
321,1.884,LANGUAGE,2,0,0,0,0,0,0,0,0,0,0,2
322,1.356,LATERALITY,2,0,0,0,0,0,0,0,0,0,1,1
323,2.020,LAW HUMAN BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
324, ,MACARTHUR BATES COMM,2,0,0,0,0,0,0,0,2,0,0,0
325, ,MACARTHUR COMMUNICAT,2,0,0,0,0,0,0,0,0,0,0,2
326, ,MAGN RESON MED,2,0,0,0,0,0,0,0,0,0,0,2
327, ,MEANINGFUL DIFFERENC,2,0,0,0,0,0,0,0,0,0,0,2
328, ,MEAS MORAL JU,2,0,0,0,0,0,0,0,0,0,0,2
329, ,MENT RETARD DEV D R,2,0,0,0,0,0,0,0,1,0,0,1
330, ,MODELS WORKING MEMOR,2,0,0,0,0,0,0,0,0,0,0,2
331, ,MORAL CHARACTER CIVI,2,0,0,0,0,0,0,0,0,0,0,2
