Citing Journal Data: Frontiers in Human Neuroscience,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
62,3.403,BIOL PSYCHOL,204,25,25,17,12,12,14,14,8,3,3,71
63,7.372,SOC COGN AFFECT NEUR,203,25,48,27,22,13,15,16,26,10,0,1
64,2.393,J VISION,192,4,15,12,22,34,28,31,12,9,8,17
65,21.810,ANNU REV PSYCHOL,186,6,11,13,23,5,13,18,22,6,6,63
66, ,MEM COGNITION,186,7,4,5,10,6,5,7,12,9,8,113
67,3.923,SCHIZOPHR RES,186,7,23,20,20,8,16,17,14,8,13,40
68,9.977,ANN NEUROL,185,1,4,7,1,3,10,7,9,15,12,116
69,6.459,J CHILD PSYCHOL PSYC,185,5,6,10,15,10,15,7,16,11,11,79
70,3.028,BEHAV BRAIN RES,175,2,22,20,22,22,9,13,1,3,2,59
71,1.503,J ACOUST SOC AM,173,1,6,4,4,9,10,6,8,11,9,105
72,5.761,STROKE,158,2,10,5,8,12,11,13,5,9,7,76
73,2.073,COGN NEUROPSYCHOL,156,1,3,16,5,7,7,7,13,15,21,61
74, ,ACTA PSYCHOL,155,4,13,18,8,7,12,15,3,3,6,66
75,2.833,PROG BRAIN RES,154,1,13,9,18,1,11,8,6,29,14,44
76,14.480,ARCH GEN PSYCHIAT,150,0,0,10,7,7,11,10,11,2,14,78
77,2.127,Q J EXP PSYCHOL,148,7,13,11,9,12,17,23,13,8,0,35
78, ,J EXP CHILD PSYCHOL,147,1,8,4,7,6,14,1,6,5,5,90
79,3.287,COGN AFFECT BEHAV NE,146,6,11,13,12,13,9,5,27,4,9,37
80,5.680,MOVEMENT DISORD,146,3,14,10,8,4,13,16,9,12,7,50
81,2.565,ARCH PHYS MED REHAB,139,2,11,8,5,5,6,9,4,5,7,77
82,2.025,J NEUROSCI METH,139,4,3,11,6,18,10,7,25,1,5,49
83,5.064,COGNITIVE PSYCHOL,138,2,3,5,3,4,5,2,1,1,3,109
84,4.162,HIPPOCAMPUS,134,4,11,16,3,11,7,6,14,4,8,50
85, ,EMOTION,131,1,6,19,11,15,18,8,20,7,3,23
86, ,J AUTISM DEV DISORD,131,1,16,7,8,9,16,17,10,13,0,34
87, ,DEVELOPMENTAL SCI,126,4,6,8,21,15,24,7,12,13,3,13
88,3.571,MAGN RESON MED,125,0,6,5,3,5,8,4,1,3,3,87
89,5.938,PSYCHOL MED,124,5,16,17,8,9,6,5,1,2,10,45
90,8.450,SCHIZOPHRENIA BULL,121,9,10,17,15,8,13,9,5,7,4,24
91, ,BRAIN RES REV,119,0,0,0,2,4,9,18,24,3,9,50
92, ,J ABNORM PSYCHOL,113,3,4,12,3,5,4,3,2,6,3,68
93,3.269,NEUROPSYCHOLOGY,112,2,4,6,7,6,5,4,8,7,10,53
94,7.419,ARCH NEUROL-CHICAGO,109,0,0,2,2,3,6,7,3,5,2,79
95,4.237,J MEM LANG,109,3,5,5,5,4,2,7,5,8,2,63
96, ,PSYCHOL RES-PSYCH FO,108,2,16,7,7,5,11,6,10,1,3,40
97,2.467,PSYCHIAT RES,107,4,13,12,10,5,16,9,3,4,6,25
98, ,MUSIC PERCEPT,105,0,6,4,4,22,12,11,6,11,4,25
99,7.048,NEUROPSYCHOPHARMACOL,105,3,6,12,10,15,10,11,8,4,1,25
100,3.468,BRAIN TOPOGR,103,10,23,5,6,11,9,4,2,2,2,29
101, ,CHILD DEV,103,1,0,3,6,6,11,2,5,3,4,62
102, ,CURR DIR PSYCHOL SCI,103,1,7,11,7,13,14,6,8,5,11,20
103,3.976,NEUROREHAB NEURAL RE,102,6,16,18,10,12,13,12,9,2,2,2
104,5.051,P ROY SOC B-BIOL SCI,102,1,4,11,4,6,7,2,4,2,3,58
105,4.620,PLOS COMPUT BIOL,102,4,14,18,12,3,22,19,8,0,2,0
106,45.217,LANCET,101,3,5,6,8,2,4,2,2,2,0,67
107,2.424,PSYCHIAT RES-NEUROIM,100,1,12,9,14,16,12,5,3,6,6,16
108,5.618,BRAIN STRUCT FUNCT,96,12,18,6,4,43,5,6,2,0,0,0
109, ,BRIT J PSYCHOL,92,0,2,10,5,0,3,4,4,0,1,63
110,6.837,NEUROSCIENTIST,92,2,5,6,10,8,6,7,15,11,4,18
111, ,BEHAV RES METHODS,91,1,11,3,5,5,5,7,7,3,6,38
112, ,BEHAV RES THER,91,0,2,2,3,2,4,8,7,4,7,52
113, ,COGNITIVE SCI,90,4,5,2,3,5,8,3,7,4,7,42
114,7.260,J AM ACAD CHILD PSY,88,0,7,6,4,6,4,7,6,2,6,40
115,3.510,DEV MED CHILD NEUROL,87,0,6,5,5,8,8,3,7,5,3,37
116, ,PSYCHOL AGING,87,2,3,3,3,4,3,13,3,2,2,49
117,1.418,J MOTOR BEHAV,84,2,4,5,6,3,6,5,6,7,3,37
118,2.718,BRAIN RES BULL,83,0,1,1,9,6,3,5,10,9,10,29
119,2.241,DEV NEUROPSYCHOL,83,2,1,8,16,9,7,5,2,3,10,20
120,2.070,J SPEECH LANG HEAR R,83,1,3,3,5,3,7,10,3,4,4,40
121,9.992,PROG NEUROBIOL,83,1,4,6,6,3,3,8,3,3,2,44
122, ,PERCEPT MOTOR SKILL,82,0,1,3,2,7,0,3,2,1,4,59
123,1.598,HUM MOVEMENT SCI,81,0,3,4,16,5,6,1,15,2,3,26
124,9.343,PLOS BIOL,79,3,5,4,5,2,7,15,10,6,12,10
125, ,Q J EXP PSYCHOL-A,79,0,0,0,0,0,0,0,0,0,8,71
126,2.728,BEHAV NEUROSCI,77,0,4,2,3,2,0,4,8,2,7,45
127, ,J EXP PSYCHOL,77,0,0,0,0,0,0,0,0,0,0,77
128, ,DYSLEXIA,75,0,3,3,6,8,2,5,4,2,3,39
129,4.696,EXP NEUROL,75,1,1,6,1,3,3,11,4,6,4,35
130, ,DEV PSYCHOL,74,2,4,3,1,4,9,7,3,1,1,39
131,2.083,J CLIN EXP NEUROPSYC,73,0,4,3,3,6,5,7,0,4,3,38
132,14.496,MOL PSYCHIATR,73,4,7,6,5,9,10,5,6,3,3,15
133,2.168,ATTEN PERCEPT PSYCHO,72,10,13,10,14,15,10,0,0,0,0,0
134,4.571,EPILEPSIA,72,4,3,3,4,3,7,3,3,7,5,30
135, ,PERS INDIV DIFFER,72,2,6,4,4,6,5,3,3,7,1,31
136,3.875,PSYCHOPHARMACOLOGY,72,0,3,6,9,0,7,6,11,4,6,20
137,2.963,J INT NEUROPSYCH SOC,71,1,3,3,11,9,7,3,2,9,3,20
138, ,SPATIAL VISION,71,0,0,0,0,0,2,3,9,7,2,48
139,3.656,FRONT NEUROSCI-SWITZ,70,9,20,17,8,11,2,1,2,0,0,0
140,2.752,GAIT POSTURE,70,6,8,5,5,5,11,3,6,5,1,15
141, ,COGNITION EMOTION,69,0,5,7,5,10,0,8,5,1,4,24
142, ,RES DEV DISABIL,69,6,22,9,16,10,4,0,1,0,0,1
143,2.347,IEEE T BIO-MED ENG,68,1,5,0,4,1,2,2,1,9,2,41
144,5.013,NEUROBIOL AGING,67,6,7,15,4,6,7,2,5,5,4,6
145,2.474,J NEUROL SCI,66,0,2,2,4,4,3,1,2,8,0,40
146,55.873,NEW ENGL J MED,66,0,4,4,1,12,1,5,4,7,4,24
147,2.660,SOC NEUROSCI-UK,66,3,9,6,9,7,7,15,7,3,0,0
148,7.991,BRIT J PSYCHIAT,65,1,2,2,2,2,2,5,4,2,3,40
149,3.589,AM J NEURORADIOL,64,2,5,3,7,1,2,5,8,2,5,24
150, ,CLIN PSYCHOL REV,64,1,8,6,10,9,3,4,3,2,3,15
151,3.295,J NEURAL ENG,64,6,15,8,14,3,3,3,8,0,3,1
152,2.283,MUSCLE NERVE,64,0,4,1,2,4,1,3,4,1,7,37
153,2.740,J NEUROENG REHABIL,63,4,9,8,6,13,9,1,5,5,2,1
154,5.473,PEDIATRICS,63,3,3,4,8,6,6,2,2,7,4,18
155, ,FRONT SYST NEUROSCI,61,16,11,6,9,18,1,0,0,0,0,0
156, ,AM PSYCHOL,59,0,0,0,0,0,1,3,1,1,4,49
157, ,J LEARN DISABIL-US,59,1,3,0,0,4,5,2,3,3,0,38
158,4.592,NEUROPSYCHOL REV,59,2,6,11,2,4,4,3,6,9,1,11
159,1.808,BRAIN INJURY,58,2,7,9,8,2,4,3,8,2,1,12
160, ,DIAGN STAT MAN MENT,58,0,25,0,0,0,0,0,0,0,0,33
161,1.713,BIOL CYBERN,57,1,2,6,2,5,0,0,2,1,2,36
162, ,PERSPECT PSYCHOL SCI,57,2,10,9,6,5,12,5,3,5,0,0
163,3.957,J PSYCHIATR RES,56,0,5,6,5,6,3,3,2,2,0,24
164, ,VIS COGN,56,1,8,4,3,2,5,0,2,5,2,24
165,2.665,BMC NEUROSCI,55,1,5,3,6,3,10,12,1,3,1,10
166,1.124,NEUROCASE,55,2,4,5,4,0,1,1,5,4,2,27
167,2.968,HEARING RES,54,12,4,3,4,3,4,5,3,1,4,11
168,3.383,J AFFECT DISORDERS,54,2,9,11,11,3,5,0,4,1,2,6
169,1.429,J CLIN NEUROPHYSIOL,54,0,1,2,6,2,4,2,1,2,3,31
170,3.377,J NEUROL,54,2,6,5,8,5,1,0,8,2,2,15
171, ,FRONT INTEGR NEUROSC,53,5,18,10,11,4,5,0,0,0,0,0
172,2.207,NEURAL COMPUT,53,0,2,3,1,2,2,3,4,2,0,34
173,2.708,NEURAL NETWORKS,53,0,2,2,3,2,4,4,2,7,2,25
174, ,APPL PSYCHOPHYS BIOF,52,1,6,10,5,4,3,2,3,2,8,8
175, ,COGN PROCESS,52,1,7,11,3,9,6,2,9,1,1,2
176, ,INTELLIGENCE,52,0,6,4,5,1,5,1,1,1,1,27
177,3.652,NEUROBIOL LEARN MEM,52,3,1,3,5,7,13,2,2,1,1,14
178,2.526,PHYS THER,52,1,1,0,3,5,1,2,3,4,1,31
179,3.657,LEARN MEMORY,51,1,1,0,3,2,3,6,4,1,1,29
180, ,CYBERPSYCHOL BEHAV,50,0,0,0,0,0,3,1,8,7,6,25
181,3.056,J APPL PHYSIOL,50,0,0,2,2,1,7,3,2,4,4,25
182, ,J EXP SOC PSYCHOL,50,2,0,4,1,7,9,5,1,2,1,18
183,35.289,JAMA-J AM MED ASSOC,50,0,3,0,2,1,3,3,0,7,2,29
184,2.842,EAR HEARING,49,0,2,2,5,1,5,4,1,3,4,22
185,2.490,RESTOR NEUROL NEUROS,49,1,2,3,4,10,11,0,11,1,1,5
186,1.972,BEHAV BRAIN FUNCT,47,2,3,5,5,9,3,6,10,2,2,0
187,4.591,SLEEP,47,1,4,1,5,3,2,6,2,0,7,16
188,2.013,BRAIN BEHAV EVOLUT,46,0,2,3,6,1,2,1,4,0,0,27
189,4.399,BRAIN STIMUL,46,4,12,14,3,0,7,6,0,0,0,0
190,5.407,J CEREBR BLOOD F MET,46,1,1,0,1,4,2,3,6,1,1,26
191, ,J EDUC PSYCHOL,46,0,1,0,1,2,3,1,0,5,2,31
192, ,PSYCHOL LEARN MOTIV,46,0,5,0,5,0,7,0,0,3,0,26
193,3.205,ALCOHOL CLIN EXP RES,45,0,4,0,5,2,1,6,3,2,5,17
194,1.899,J PHYSIOL-PARIS,45,1,1,0,0,0,1,15,0,14,0,13
195, ,J CONSCIOUSNESS STUD,44,1,1,2,2,0,2,2,4,0,3,27
196,2.402,J NEURAL TRANSM,44,1,1,1,5,5,4,8,5,5,3,6
197,2.201,FRONT COMPUT NEUROSC,43,2,28,5,4,2,0,2,0,0,0,0
198,21.896,LANCET NEUROL,43,3,5,6,2,0,12,6,1,1,3,4
199,2.288,PHYS REV E,43,0,2,2,3,1,5,3,3,2,3,19
200,27.324,PHYSIOL REV,43,1,2,5,4,4,8,3,1,3,1,11
201,3.188,IEEE T NEUR SYS REH,42,2,5,6,4,4,1,3,1,6,2,8
202, ,J CONSULT CLIN PSYCH,42,0,2,3,1,1,3,1,0,1,1,29
203, ,J SPEECH HEAR RES,42,0,0,0,0,0,0,0,0,0,0,42
204,5.106,NEUROPHARMACOLOGY,42,2,7,6,2,1,6,1,0,2,0,15
205,1.955,NEUROPSYCHOL REHABIL,42,0,1,2,7,1,2,7,0,1,10,11
206,7.512,PHYS REV LETT,42,0,2,1,0,1,2,2,0,2,2,30
207,3.689,PROG NEURO-PSYCHOPH,42,5,10,6,6,1,1,3,1,0,0,9
208,5.307,CURR OPIN NEUROL,41,1,1,1,5,6,3,8,4,1,1,10
209,1.521,INT J NEUROSCI,41,0,0,1,2,1,3,3,4,2,3,22
210, ,PERS SOC PSYCHOL B,41,0,1,5,2,1,2,2,0,1,3,24
211,5.498,J CLIN PSYCHIAT,40,6,5,2,3,2,1,1,0,3,0,17
212,3.737,J NEUROSURG,40,0,3,2,5,4,0,0,2,0,2,22
213,3.983,MED SCI SPORT EXER,40,3,2,0,3,1,3,2,7,2,2,15
214, ,CREATIVITY RES J,39,1,2,4,6,1,2,2,0,0,4,17
215,3.833,DEV COGN NEUROS-NETH,39,4,9,15,11,0,0,0,0,0,0,0
216,1.891,J FLUENCY DISORD,39,0,1,3,4,4,4,2,0,3,2,16
217, ,J VERB LEARN VERB BE,39,0,0,0,0,0,0,0,0,0,0,39
218, ,MEMORY,39,0,1,1,1,5,6,2,4,1,1,17
219,3.779,J ATTEN DISORD,37,1,14,9,3,0,2,3,0,1,0,4
220,1.449,J COMMUN DISORD,37,0,1,3,3,3,4,0,2,4,0,17
221, ,READ WRIT,37,0,3,2,4,7,4,1,0,0,0,16
222,1.912,COGN NEUROPSYCHIATRY,36,1,1,2,4,5,0,3,5,1,3,11
223,2.257,EPILEPSY BEHAV,36,4,1,3,1,4,3,4,6,3,5,2
224,4.572,J AM GERIATR SOC,36,3,0,3,2,4,3,0,0,2,8,11
225,1.717,J CHILD NEUROL,36,0,1,0,2,2,1,6,3,2,1,18
226,1.531,APHASIOLOGY,35,0,2,5,2,2,2,3,2,1,0,16
227,2.717,CEREBELLUM,35,4,5,7,0,2,3,4,5,1,1,3
228, ,INT J CLIN EXP HYP,35,0,0,3,4,2,3,1,0,1,3,18
229, ,J ABNORM CHILD PSYCH,35,1,2,3,0,3,2,2,3,1,1,17
230,1.489,J NEUROLINGUIST,35,2,3,3,3,5,7,4,2,2,1,3
231,1.590,J PSYCHOPHYSIOL,35,0,3,0,3,2,0,1,12,0,4,10
232,1.124,NEUROREHABILITATION,35,2,6,1,11,0,5,1,1,3,0,5
233,3.972,PARKINSONISM RELAT D,35,2,4,8,6,0,2,3,5,3,0,2
234,1.804,SPINAL CORD,35,0,3,0,4,1,1,2,3,4,1,16
235, ,AM J PSYCHOL,34,0,0,0,0,1,0,0,0,0,0,33
236, ,EUR J COGN PSYCHOL,34,0,0,0,0,4,2,2,3,3,3,17
237,3.404,INVEST OPHTH VIS SCI,34,0,6,2,2,3,2,0,0,5,2,12
238,1.647,J ELECTROMYOGR KINES,34,0,4,3,1,2,2,0,1,1,0,20
239,1.445,BEHAV NEUROL,33,1,4,2,3,2,3,4,1,1,0,12
240,17.445,BMJ-BRIT MED J,33,0,2,2,0,0,0,1,1,0,1,26
241,2.416,CHILD NEUROPSYCHOL,33,0,2,2,2,3,5,3,2,5,3,6
242,3.423,DRUG ALCOHOL DEPEN,33,1,10,1,2,2,1,6,3,1,0,6
243,3.390,IEEE T MED IMAGING,33,1,0,0,0,2,3,2,3,0,2,20
244,2.486,J NEUROPSYCHOL,33,2,2,4,12,0,0,13,0,0,0,0
245,3.714,J NEUROTRAUM,33,0,3,6,3,4,4,2,2,3,2,4
246,1.558,J OPT SOC AM A,33,4,0,3,0,0,0,0,3,0,5,18
247,1.683,J REHABIL MED,33,0,0,3,7,5,2,2,5,2,2,5
248,3.620,NEUROSURGERY,33,0,1,4,4,4,2,0,3,1,2,12
249, ,**NON-TRADITIONAL**,32,0,0,0,0,0,0,0,0,0,0,32
250,2.219,CLIN EEG NEUROSCI,32,1,4,8,1,1,7,1,3,1,5,0
251, ,PSYCHOL MUSIC,32,0,7,3,0,1,3,4,3,1,0,10
252, ,SCI STUD READ,32,2,3,3,1,2,1,1,7,2,0,10
253, ,C P IEEE ENG MED BIO,31,0,4,7,6,3,1,2,0,6,1,1
254, ,LANG COGNITIVE PROC,31,0,0,5,5,3,2,3,3,1,0,9
255,1.937,NEUROSCI RES,31,2,3,0,3,4,4,1,0,2,0,12
256,2.239,CLIN REHABIL,30,1,1,2,1,1,1,1,4,1,5,12
257,0.596,COMPUT INTEL NEUROSC,30,0,1,0,27,1,1,0,0,0,0,0
258,2.751,J BIOMECH,30,0,1,0,5,3,6,3,2,0,0,10
259,4.944,PSYCHONEUROENDOCRINO,30,0,4,5,1,3,5,3,1,1,1,6
260, ,APPL COGNITIVE PSYCH,29,0,0,0,2,5,2,2,2,1,2,13
261, ,AUTISM,29,2,4,7,1,3,2,1,1,2,1,5
262,6.035,COCHRANE DB SYST REV,29,2,4,6,5,5,0,2,3,0,0,2
263,1.985,DISABIL REHABIL,29,1,2,5,4,1,1,0,3,7,1,4
264,3.336,EUR CHILD ADOLES PSY,29,1,2,0,8,7,2,1,1,0,0,7
265, ,EXP PSYCHOL,29,1,6,1,3,5,2,4,0,2,3,2
266,3.210,J MAGN RESON IMAGING,29,0,3,4,3,1,4,1,1,2,1,9
267,5.213,PAIN,29,2,3,1,3,5,1,3,1,1,2,7
268,6.867,RADIOLOGY,29,1,5,0,1,0,0,1,2,2,1,16
269,2.187,EUR J APPL PHYSIOL,28,2,1,2,1,2,0,1,0,1,0,18
270,3.213,J GERONTOL B-PSYCHOL,28,0,2,1,2,3,5,2,4,1,1,7
271, ,TOP COGN SCI,28,1,1,8,4,4,10,0,0,0,0,0
272,10.931,AM J HUM GENET,27,0,0,4,0,0,4,1,3,1,3,11
273,2.202,AM J PHYS MED REHAB,27,1,1,3,0,3,2,0,5,2,1,9
274, ,COPLANAR STEREOTAXIC,27,0,0,0,0,0,0,0,0,0,0,27
275,3.307,DEV PSYCHOBIOL,27,0,4,0,4,4,2,0,0,1,2,10
276,1.688,J NERV MENT DIS,27,0,1,0,0,2,1,0,0,0,0,23
277, ,J NONVERBAL BEHAV,27,0,1,3,3,1,1,1,2,1,3,11
278,5.861,J PSYCHIATR NEUROSCI,27,1,4,5,4,2,6,3,0,1,0,1
279,1.430,J REHABIL RES DEV,27,0,1,3,2,3,0,2,1,4,1,10
280,3.330,REV NEUROSCIENCE,27,0,2,1,3,0,3,2,3,3,0,10
281,5.605,ACTA PSYCHIAT SCAND,26,2,2,1,1,2,0,1,4,1,0,12
282,1.542,ANAT REC,26,0,0,1,3,1,2,1,4,2,1,11
283,1.880,BRAIN DEV-JPN,26,0,2,1,0,4,4,0,6,0,3,6
284, ,J APPL PSYCHOL,26,0,0,0,3,0,1,1,2,1,2,16
285,2.609,J MATH PSYCHOL,26,0,2,3,1,1,1,0,0,0,0,18
286,15.358,NAT REV NEUROL,26,1,5,3,8,6,3,0,0,0,0,0
287,5.078,NEUROBIOL DIS,26,0,3,3,5,4,1,0,0,6,3,1
288, ,PHENOMENOL COGN SCI,26,0,3,2,3,6,1,1,2,3,3,2
289,3.130,EVOL HUM BEHAV,25,2,1,1,0,4,2,2,2,3,2,6
290,2.090,MAGN RESON IMAGING,25,0,1,0,1,0,4,3,2,2,0,12
291,0.731,PRESENCE-TELEOP VIRT,25,0,0,1,1,1,1,1,1,2,4,13
292,4.829,ADDICTION,24,0,3,1,1,0,2,0,1,3,3,10
293, ,ANN DYSLEXIA,24,3,0,1,0,4,0,1,1,1,0,13
294,4.330,AUTISM RES,24,1,6,4,1,6,5,1,0,0,0,0
295,7.356,BMC MED,24,0,6,2,8,7,0,0,0,1,0,0
296,32.242,CELL,24,1,4,2,3,0,2,2,1,1,1,7
297, ,DEV PSYCHOPATHOL,24,1,2,1,3,0,1,8,0,0,3,5
298,4.369,EUR NEUROPSYCHOPHARM,24,0,6,3,3,5,0,0,0,2,0,5
299,4.000,FRONT AGING NEUROSCI,24,6,4,4,2,8,0,0,0,0,0,0
300,1.585,J ALTERN COMPLEM MED,24,0,1,3,2,6,3,2,2,0,4,1
301, ,J NEUROTHER,24,0,0,2,7,5,2,4,1,1,0,2
302,1.074,MED HYPOTHESES,24,0,1,6,0,4,0,3,1,2,2,5
303,2.781,PHARMACOL BIOCHEM BE,24,0,3,0,3,1,6,1,1,0,1,8
304, ,ADV NEUROL,23,0,0,0,0,0,0,0,0,1,0,22
305, ,BIOSOCIETIES,23,0,0,3,3,3,8,2,1,3,0,0
306, ,CAN J EXP PSYCHOL,23,0,3,0,2,1,0,2,1,4,2,8
307,2.653,COGN NEUROSCI-UK,23,4,2,4,7,6,0,0,0,0,0,0
308,3.270,FRONT BEHAV NEUROSCI,23,6,12,1,2,1,0,1,0,0,0,0
309,3.515,J R STAT SOC B,23,0,0,0,0,0,0,0,0,0,0,23
310, ,J RES READ,23,1,2,1,0,0,1,2,1,7,1,7
311,1.726,MED BIOL ENG COMPUT,23,0,1,1,2,2,0,0,1,0,0,16
312,1.233,MOTOR CONTROL,23,1,2,2,1,4,1,2,0,1,1,8
313,29.352,NAT GENET,23,0,3,2,1,1,2,4,3,1,0,6
314,2.261,NEUROPSYCHOBIOLOGY,23,1,2,2,1,0,1,2,1,1,3,9
315,2.395,ACTA NEUROL SCAND,22,0,1,0,2,1,0,0,1,2,0,15
316, ,COGNITIVE DEV,22,0,0,0,1,0,8,0,3,0,2,8
317, ,COGNITIVE NEUROSCIEN,22,1,0,0,0,0,2,0,1,0,1,17
318, ,J ANXIETY DISORD,22,0,2,2,1,2,5,5,1,1,1,2
319, ,J PERS,22,0,1,0,2,2,3,2,0,1,2,9
320,3.347,J SLEEP RES,22,0,1,2,0,1,1,1,0,1,4,11
321,12.008,JAMA PSYCHIAT,22,5,16,1,0,0,0,0,0,0,0,0
322,2.097,J ANAT,21,0,0,0,0,1,0,0,0,2,3,15
323,4.822,MULT SCLER J,21,0,2,3,1,2,2,4,2,2,0,3
324,5.578,SCI REP-UK,21,6,8,5,2,0,0,0,0,0,0,0
325,2.207,VISUAL NEUROSCI,21,3,0,0,3,1,1,1,0,1,0,11
326, ,ACTA PHYSIOL SCAND,20,0,0,0,0,0,0,0,0,0,0,20
327,2.764,ADDICT BEHAV,20,4,1,3,1,1,0,1,3,1,0,5
328,2.210,BMC PSYCHIATRY,20,0,3,7,0,1,1,1,0,3,1,3
329,3.544,FRONT NEUROANAT,20,2,5,5,0,5,3,0,0,0,0,0
