Citing Journal Data: LECTURE NOTES IN COMPUTER SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,Rest
268, ,IEEE COMMUNICATIONS,85,0,11,15,16,6,12,8,3,7,1,6
269,1.008,IEEE T SPEECH AUDI P,85,2,5,11,15,8,9,6,5,1,3,20
270, ,P IEEE INT C COMP VI,85,1,4,22,1,18,3,15,6,1,0,14
271,1.178,SPEECH COMMUN,85,1,2,22,8,7,12,5,7,3,2,16
272,2.009,ANN MATH,84,0,3,0,1,1,0,2,0,0,0,77
273,0.972,COMPUT GRAPH FORUM,84,1,7,14,13,5,5,6,6,4,4,19
274, ,P IEEE INT C ROB AUT,84,0,7,9,9,8,11,7,6,3,3,21
275, ,P SIGMOD,84,1,11,15,8,9,3,4,3,5,4,21
276,2.605,AUTON AGENT MULTI-AG,83,1,11,9,11,9,14,15,13,0,0,0
277,1.677,J ACOUST SOC AM,83,0,2,2,3,5,1,5,6,2,2,55
278,0.603,J OPER RES SOC,83,0,5,2,1,6,1,10,16,4,12,26
279, ,MICCAI,83,2,37,10,8,9,5,5,6,1,0,0
280, ,P IEEE INT C AC SPEE,83,4,6,15,13,5,7,6,9,2,2,14
281, ,ACM SIGCOMM,82,0,8,7,5,23,3,8,4,7,6,11
282, ,SIGMOD,82,1,16,12,9,4,6,8,3,3,4,16
283,6.308,ASTROPHYS J,81,0,0,4,5,1,12,4,6,8,4,37
284,0.946,DECIS SUPPORT SYST,81,6,14,13,9,2,2,7,10,3,0,15
285,2.638,IEEE WIREL COMMUN,81,1,27,22,29,0,1,1,0,0,0,0
286, ,ANN MATH STAT,80,0,0,0,0,0,0,0,0,0,0,80
287, ,ACM T COMPUTER HUMAN,79,0,2,6,8,2,13,8,12,3,8,17
288, ,APPROX ALGORI,79,0,2,0,0,27,1,0,0,24,20,5
289, ,IN PRESS THEORETICAL,79,20,16,5,2,0,0,0,0,0,0,36
290, ,ADV NEUR IN,78,0,0,0,10,12,26,7,6,12,5,0
291, ,ANN DISCRETE MATH,78,0,2,0,0,0,0,0,0,1,0,75
292, ,COMMUN CONCUR,78,0,0,0,0,0,0,2,0,0,0,76
293, ,DIMACS SERIES DISCRE,78,0,1,0,0,5,2,9,8,17,13,23
294, ,STOC,78,2,11,2,4,7,6,4,7,3,3,29
295, ,ICCV,77,0,0,16,0,22,0,21,9,0,0,9
296,0.481,INT J PROD RES,77,0,10,8,4,6,5,4,4,4,1,31
297,1.264,SIGNAL PROCESS-IMAGE,77,2,18,10,5,4,11,7,6,0,2,12
298, ,DISTRIBUTED SYST,76,0,2,2,15,9,2,3,4,1,2,36
299,3.138,J CHEM PHYS,76,0,4,8,3,7,1,4,4,0,3,42
300,1.463,ACM T MATH SOFTWARE,75,0,2,4,4,3,3,0,2,3,3,51
301, ,ADAPTATION NATURAL A,75,0,0,0,0,0,0,0,0,0,0,75
302, ,IEEE S SEC PRIV,75,0,10,7,7,7,6,8,4,5,5,16
303,1.186,J COMPLEXITY,75,2,13,8,10,1,10,1,5,5,2,18
304, ,P ICDE,75,2,8,16,14,9,4,2,3,8,3,6
305,4.507,BIOPHYS J,74,0,5,13,8,5,5,4,1,0,3,30
306,1.400,J FUNCT PROGRAM,74,5,1,5,4,1,9,12,5,6,7,19
307,1.582,B MATH BIOL,73,2,4,2,0,5,1,2,5,1,0,51
308,1.762,INFORMS J COMPUT,73,0,10,13,8,11,7,10,5,5,4,0
309, ,MATH SYST THEORY,73,0,0,0,0,0,0,0,0,0,4,69
310, ,P INT JOINT C NEUR N,73,1,7,18,10,9,6,7,0,1,0,14
311,3.510,P ROY SOC B-BIOL SCI,73,0,0,3,2,9,4,3,13,0,1,38
312, ,PHYSL GRID OPEN GRID,73,0,0,1,61,0,0,0,0,0,0,11
313, ,THESIS CARNEGIE MELL,73,1,10,3,5,5,0,3,13,7,4,22
314,4.317,HUM BRAIN MAPP,72,4,5,5,7,8,10,7,10,1,0,15
315,0.951,IEEE T POWER SYST,72,1,1,9,7,6,6,5,5,3,6,23
316,0.337,J UNIVERS COMPUT SCI,72,0,14,11,18,10,3,3,1,4,2,6
317, ,NUMER RECIPES C,72,0,0,0,6,0,0,1,0,1,3,61
318, ,PARALLEL DISTRIBUTED,72,1,2,3,3,3,6,3,3,2,4,42
319, ,PERSONAL UBIQUITOUS,72,1,15,25,17,13,0,0,0,0,0,1
320,1.148,SIAM J MATRIX ANAL A,72,1,3,5,5,5,10,4,4,5,2,28
321, ,SIGMOD C,72,5,16,10,8,10,7,4,2,2,1,7
322,0.818,THEOR COMPUT SYST,72,3,14,10,12,3,7,6,14,3,0,0
323, ,ECCV,71,0,15,0,27,1,14,0,4,0,4,6
324, ,J WEB SEMANT,71,13,22,36,0,0,0,0,0,0,0,0
325, ,P INT JOINT C ART IN,71,2,0,16,0,10,0,9,0,5,0,29
326,1.627,IEEE T GEOSCI REMOTE,70,0,7,6,5,14,5,5,3,2,1,22
327, ,INT J SOFTWARE TOOLS,70,1,11,8,9,3,10,0,7,21,0,0
328,6.233,MOL BIOL EVOL,70,0,11,2,4,7,4,1,4,4,2,31
329,3.599,OPT LETT,70,1,12,12,4,5,3,2,10,3,3,15
330, ,ACM SIGMOD,69,0,2,6,8,6,8,2,5,3,2,27
331,1.173,COMPUT AIDED DESIGN,69,0,2,5,4,9,7,6,4,5,5,22
