Cited Journal Data: PSYCHOLOGICAL SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
44,1.365,J EXP PSYCHOL ANIM B,11,0,0,1,2,1,0,2,2,2,1,0
45,,NEUROREPORT,11,0,0,2,2,3,0,0,1,1,0,2
46,1.193,PERCEPTION,11,0,1,2,1,1,0,1,1,1,2,1
47,,PERS SOC PSYCHOL REV,11,0,1,0,3,1,1,0,2,1,1,1
48,0.929,APPL COGNITIVE PSYCH,10,0,0,1,1,1,1,0,2,3,0,1
49,,BRAIN,10,2,0,2,1,3,2,0,0,0,0,0
50,1.053,BRIT J PSYCHOL,10,0,2,1,0,2,0,4,0,0,0,1
51,0.519,J GEN PSYCHOL,10,0,0,1,6,1,1,0,0,1,0,0
52,0.734,J PERS ASSESS,10,0,1,1,3,5,0,0,0,0,0,0
53,1.000,J RES PERS,10,0,1,0,1,6,1,0,0,1,0,0
54,,NEUROIMAGE,10,0,1,0,1,6,0,1,1,0,0,0
55,3.463,COGNITIVE PSYCHOL,9,0,2,4,1,0,0,1,0,0,0,1
56,1.629,COGNITIVE SCI,9,0,0,1,2,1,0,1,1,2,1,0
57,1.430,CURR DIR PSYCHOL SCI,9,1,2,0,3,0,1,0,0,2,0,0
58,3.352,J ABNORM PSYCHOL,9,1,1,0,3,0,0,1,0,2,0,1
59,0.680,J CLIN PSYCHOL,9,0,2,2,0,4,0,0,0,1,0,0
60,4.390,J CONSULT CLIN PSYCH,9,0,0,0,5,1,2,1,0,0,0,0
61,1.522,MEMORY,9,0,0,2,1,0,2,1,3,0,0,0
62,1.200,ORGAN BEHAV HUM DEC,9,0,0,1,2,0,0,1,2,1,0,2
63,2.190,PSYCHOL METHODS,9,0,0,0,6,0,0,2,1,0,0,0
64,1.056,J MATH PSYCHOL,8,0,1,1,1,0,1,0,0,1,1,2
65,0.393,J PSYCHOL,8,0,0,1,3,3,0,0,1,0,0,0
66,1.356,J VOCAT BEHAV,8,0,0,2,2,0,1,3,0,0,0,0
67,,LECT NOTES ARTIF INT,8,0,0,3,1,0,0,2,1,0,0,1
68,,NAT NEUROSCI,8,1,2,1,0,1,1,1,1,0,0,0
69,,P NATL ACAD SCI USA,8,0,0,1,1,2,0,1,2,1,0,0
70,0.238,PSYCHOL REP,8,0,0,2,1,1,2,0,0,1,0,1
71,1.267,ACTA PSYCHOL,7,0,1,1,0,2,2,0,0,0,1,0
72,,BEHAV NEUROSCI,7,1,1,0,2,0,1,0,1,0,0,1
73,0.630,BRAIN COGNITION,7,0,1,0,1,0,1,1,1,1,0,1
74,3.079,DEV PSYCHOPATHOL,7,1,1,1,2,0,0,1,0,1,0,0
75,1.741,EVOL HUM BEHAV,7,0,0,0,0,1,0,3,0,3,0,0
76,1.730,J APPL PSYCHOL,7,0,0,2,1,1,1,0,1,1,0,0
77,1.477,J COMP PSYCHOL,7,0,1,1,0,0,0,0,2,1,2,0
78,1.000,J EXP PSYCHOL-APPL,7,0,0,1,0,3,0,0,2,1,0,0
79,2.135,J MARRIAGE FAM,7,0,0,0,2,1,0,0,0,4,0,0
80,,NEUROSCI BIOBEHAV R,7,0,0,1,0,1,0,1,3,0,1,0
81,2.407,PSYCHOL PUBLIC POL L,7,0,0,4,0,2,0,0,0,0,1,0
82,,ANIM BEHAV,6,0,0,0,1,3,0,0,0,0,2,0
83,,ANN NY ACAD SCI,6,0,0,0,0,3,1,1,0,1,0,0
84,0.500,BEHAV ANALYST,6,0,0,0,3,0,1,0,1,0,0,1
85,,BEHAV BRAIN RES,6,0,0,2,0,0,0,1,1,1,0,1
86,0.750,BEHAV RES METH INS C,6,0,2,1,0,0,0,1,2,0,0,0
87,0.500,CAN J EXP PSYCHOL,6,0,1,0,0,1,2,0,0,0,0,2
88,,CEREB CORTEX,6,1,0,0,1,3,0,0,1,0,0,0
89,1.682,CLIN PSYCHOL-SCI PR,6,0,1,0,4,1,0,0,0,0,0,0
90,0.871,DEV NEUROPSYCHOL,6,0,2,0,0,2,0,0,0,0,1,1
91,,EXP BRAIN RES,6,0,0,1,0,5,0,0,0,0,0,0
92,1.000,J LEARN DISABIL-US,6,0,1,0,0,2,2,0,1,0,0,0
93,,J NEUROSCI,6,0,1,0,0,2,1,1,1,0,0,0
94,1.590,J SPEECH LANG HEAR R,6,0,0,0,0,1,1,1,1,1,1,0
95,,MICROSC RES TECHNIQ,6,0,1,0,0,3,1,0,1,0,0,0
96,0.308,PERCEPT MOTOR SKILL,6,0,2,0,0,0,2,0,2,0,0,0
97,0.450,PHONETICA,6,0,1,2,1,0,0,1,1,0,0,0
98,,PROC ANN BUCLD,6,0,1,2,1,0,0,2,0,0,0,0
99,0.473,PSICOTHEMA,6,0,0,0,3,0,0,1,0,1,0,1
100,,ZH VYSSH NERV DEYAT+,6,0,0,0,1,0,0,0,0,1,4,0
101,0.619,AM BEHAV SCI,5,0,0,1,1,1,0,0,0,0,2,0
102,2.506,ANN BEHAV MED,5,0,0,0,0,1,0,0,0,2,2,0
103,0.238,ANN PSYCHOL,5,0,0,1,1,0,0,1,0,1,0,1
104,,BEHAV NEUROL,5,0,1,0,2,0,2,0,0,0,0,0
105,,BIOL PSYCHIAT,5,0,0,0,3,0,0,0,1,1,0,0
106,1.473,BRAIN LANG,5,0,0,2,1,0,0,0,0,1,1,0
107,1.357,DEV REV,5,0,0,1,0,1,2,0,0,1,0,0
108,0.608,EDUC PSYCHOL MEAS,5,0,0,0,2,1,1,0,0,0,0,1
109,1.747,EXP CLIN PSYCHOPHARM,5,0,0,0,1,0,1,1,0,1,0,1
110,0.500,INTELLIGENCE,5,0,0,1,0,1,1,0,0,1,1,0
111,1.844,J EDUC PSYCHOL,5,0,0,0,1,0,1,0,0,1,1,1
112,0.476,J GENET PSYCHOL,5,0,0,1,2,1,1,0,0,0,0,0
113,1.488,J PERS,5,0,0,0,0,0,1,0,0,1,3,0
114,1.156,LEARN MOTIV,5,0,0,2,1,2,0,0,0,0,0,0
115,,NATURE,5,1,0,0,1,0,0,1,2,0,0,0
116,,PROG BRAIN RES,5,0,0,1,0,1,0,0,1,1,1,0
117,1.000,Q J EXP PSYCHOL-B,5,0,0,1,0,2,0,0,0,1,1,0
118,0.122,READ WRIT,5,0,0,0,0,0,4,0,1,0,0,0
119,0.725,AGING NEUROPSYCHOL C,4,0,0,1,0,0,0,0,0,2,1,0
120,1.325,APPL PREV PSYCHOL,4,0,1,0,0,1,1,1,0,0,0,0
121,1.271,ARCH SEX BEHAV,4,0,0,0,1,0,0,0,0,3,0,0
122,0.375,BASIC APPL SOC PSYCH,4,0,0,0,0,3,0,0,0,1,0,0
123,0.734,BEHAV MODIF,4,0,0,0,1,1,0,0,0,0,2,0
124,1.699,BEHAV RES THER,4,0,0,0,1,0,0,0,0,3,0,0
125,,CURR BIOL,4,1,1,0,0,0,0,1,0,0,1,0
126,,DEV PSYCHOBIOL,4,1,0,0,1,0,0,1,1,0,0,0
127,1.581,DISCOURSE PROCESS,4,0,0,0,0,0,2,1,0,0,1,0
128,1.240,ECOL PSYCHOL,4,0,0,1,0,0,0,2,1,0,0,0
129,1.000,EDUC PSYCHOL REV,4,0,0,0,1,1,1,0,0,0,1,0
130,0.577,EUR CHILD ADOLES PSY,4,0,0,1,0,1,1,0,0,1,0,0
131,,FRONT BIOSCI,4,0,0,0,1,0,0,2,1,0,0,0
132,,HUM BRAIN MAPP,4,0,1,0,0,2,0,1,0,0,0,0
133,1.188,INFANT BEHAV DEV,4,0,0,0,1,1,0,1,0,0,1,0
134,0.804,INT J SPORT PSYCHOL,4,0,0,0,0,0,0,0,0,4,0,0
135,0.400,J ADULT DEV,4,0,1,0,1,0,1,0,0,1,0,0
136,0.722,J APPL SOC PSYCHOL,4,0,0,1,0,0,0,0,1,0,1,1
137,1.102,J GERONTOL B-PSYCHOL,4,0,0,0,0,1,1,1,0,1,0,0
138,0.725,J PSYCHOLINGUIST RES,4,1,1,0,0,0,0,1,0,0,0,1
139,1.861,LAW HUMAN BEHAV,4,0,2,2,0,0,0,0,0,0,0,0
140,,MENT RETARD DEV D R,4,1,2,0,0,0,1,0,0,0,0,0
141,,NEURON,4,0,0,0,2,0,0,1,1,0,0,0
142,0.471,PHILOS PSYCHOL,4,0,1,0,0,0,1,0,2,0,0,0
143,3.412,PSYCHOL MED,4,0,0,0,2,0,0,1,0,0,1,0
144,0.676,PSYCHOL RUNDSCH,4,0,0,0,0,3,1,0,0,0,0,0
145,0.894,PSYCHOL WOMEN QUART,4,0,0,0,1,0,0,0,0,1,1,1
146,0.264,PSYCHOLOGIST,4,3,0,0,0,0,0,1,0,0,0,0
147,,PSYCHOPHARMACOLOGY,4,0,0,0,1,0,0,1,0,0,0,2
148,0.979,RES Q EXERCISE SPORT,4,0,0,0,1,0,0,0,0,2,1,0
149,1.415,SOC COGNITION,4,0,0,0,1,1,1,0,0,0,0,1
150,0.292,SOC RES,4,0,1,0,0,1,0,0,0,0,1,1
151,,TRENDS NEUROSCI,4,0,0,1,0,1,0,1,1,0,0,0
152,0.500,Z EXP PSYCHOL,4,0,0,1,1,1,0,0,0,1,0,0
153,0.167,Z PSYCHOL,4,0,0,2,0,0,1,0,1,0,0,0
154,3.333,ADMIN SCI QUART,3,0,0,0,0,2,0,0,0,0,0,1
155,,ADV CHILD DEV BEHAV,3,0,0,0,1,1,0,0,0,1,0,0
156,,ADV STUD BEHAV,3,0,0,0,1,1,0,0,0,1,0,0
157,1.478,AM J MENT RETARD,3,0,0,1,0,1,1,0,0,0,0,0
158,,APHASIOLOGY,3,0,0,0,0,1,0,0,0,2,0,0
159,0.518,APPL PSYCHOL-INT REV,3,0,1,0,1,1,0,0,0,0,0,0
160,11.778,ARCH GEN PSYCHIAT,3,0,0,0,3,0,0,0,0,0,0,0
161,,AUDIOL NEURO-OTOL,3,0,0,0,0,0,1,0,2,0,0,0
162,0.906,BEHAV PROCESS,3,0,0,0,0,0,0,1,0,0,1,1
163,0.800,BRIT J DEV PSYCHOL,3,0,1,1,1,0,0,0,0,0,0,0
164,4.827,BRIT J PSYCHIAT,3,0,1,0,0,1,1,0,0,0,0,0
165,1.352,BRIT J SOC PSYCHOL,3,0,1,0,0,1,0,0,0,0,0,1
166,0.245,CAN J BEHAV SCI,3,0,0,0,1,1,0,0,0,0,1,0
167,0.516,CAN PSYCHOL,3,0,0,1,2,0,0,0,0,0,0,0
168,1.430,CLIN PSYCHOL REV,3,0,0,0,0,0,0,0,0,0,3,0
169,,CORTEX,3,0,0,0,0,1,2,0,0,0,0,0
170,0.747,COUNS PSYCHOL,3,0,0,0,1,0,0,2,0,0,0,0
171,1.258,ECOL ECON,3,0,0,1,0,0,1,0,1,0,0,0
172,0.845,EUR J PERSONALITY,3,0,1,0,2,0,0,0,0,0,0,0
173,3.074,HEALTH PSYCHOL,3,0,0,0,0,0,2,0,0,1,0,0
174,,HIPPOCAMPUS,3,0,2,0,0,0,1,0,0,0,0,0
175,0.431,INT J AGING HUM DEV,3,0,0,0,0,0,2,0,0,0,1,0
176,2.940,J CHILD PSYCHOL PSYC,3,0,2,0,1,0,0,0,0,0,0,0
177,0.246,J ECON PSYCHOL,3,0,0,0,0,0,1,1,1,0,0,0
178,0.386,J EXP EDUC,3,0,0,0,0,0,2,0,0,1,0,0
179,1.481,J EXP SOC PSYCHOL,3,0,0,0,0,1,0,0,1,1,0,0
180,1.679,J MARKETING RES,3,0,1,1,0,0,0,0,0,1,0,0
181,0.808,J ORGAN BEHAV,3,0,0,0,2,0,1,0,0,0,0,0
182,0.405,J PRAGMATICS,3,0,0,0,0,0,0,3,0,0,0,0
183,1.308,J SEX RES,3,0,0,0,0,2,0,0,0,1,0,0
184,,LEARN MEMORY,3,0,0,1,0,1,0,0,0,0,1,0
185,0.385,MIND LANG,3,0,1,0,1,0,0,0,0,0,0,1
186,,MIND MACH,3,0,0,0,0,0,0,0,1,0,2,0
187,1.419,PHYSIOL BEHAV,3,0,0,1,0,0,0,0,0,0,0,2
188,1.557,PSYCHIAT RES,3,0,0,0,0,0,2,0,0,1,0,0
189,0.909,PSYCHOL HEALTH,3,0,0,0,0,0,0,2,0,0,0,1
190,,PSYCHOL LEARN MOTIV,3,0,0,1,0,0,0,0,1,1,0,0
191,0.684,PSYCHOL REC,3,0,0,0,0,0,1,1,0,0,0,1
192,,REV NEUROPSYCHOL,3,0,0,0,0,0,2,0,0,1,0,0
193,3.506,SCHIZOPHR RES,3,0,0,0,0,1,0,0,1,0,0,1
194,6.085,SCHIZOPHRENIA BULL,3,0,0,0,3,0,0,0,0,0,0,0
195,,SCIENCE,3,0,0,0,0,0,0,1,1,0,0,1
196,0.415,SEX ROLES,3,0,0,1,0,1,0,0,0,1,0,0
197,0.435,SOC INDIC RES,3,0,0,0,0,0,3,0,0,0,0,0
198,1.324,SPATIAL VISION,3,0,0,1,1,1,0,0,0,0,0,0
199,0.352,TEACH PSYCHOL,3,0,0,0,1,0,0,0,1,0,0,1
200,3.912,ACAD MANAGE REV,2,0,0,0,0,1,0,0,0,1,0,0
201,,ACAD MED,2,1,0,0,1,0,0,0,0,0,0,0
202,0.978,ADDICT BEHAV,2,0,0,0,0,0,2,0,0,0,0,0
203,0.815,AGGRESSIVE BEHAV,2,0,0,0,0,0,0,0,0,1,1,0
204,0.227,AM J CLIN HYPN,2,0,0,1,1,0,0,0,0,0,0,0
205,1.500,AM J COMMUN PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
206,,AM J NEURORADIOL,2,0,0,0,0,1,0,0,0,0,1,0
207,,AM J ORTHOD DENTOFAC,2,0,0,0,0,0,0,1,0,0,0,1
208,6.577,AM J PSYCHIAT,2,0,0,0,0,1,0,0,1,0,0,0
209,0.818,APPL PSYCHOLINGUIST,2,0,1,0,0,0,1,0,0,0,0,0
210,0.710,AUST PSYCHOL,2,0,0,2,0,0,0,0,0,0,0,0
211,,AVIAT SPACE ENVIR MD,2,0,0,0,0,0,0,0,1,0,1,0
212,1.000,BEHAV MED,2,0,0,0,0,0,1,0,0,0,1,0
213,0.273,BEHAV PHILOS,2,0,0,0,0,0,0,0,1,1,0,0
214,,BIOL CYBERN,2,0,0,0,0,0,0,0,0,0,1,1
215,,CELL,2,0,0,0,1,0,0,1,0,0,0,0
216,,CHEM SENSES,2,0,0,1,0,0,0,0,0,1,0,0
217,,CHILD NEUROPSYCHOL,2,0,0,0,0,0,1,0,0,0,1,0
218,,CLIN NEUROPHYSIOL,2,0,0,0,1,1,0,0,0,0,0,0
219,0.696,COGNITION INSTRUCT,2,0,0,0,0,0,0,0,2,0,0,0
220,2.180,COGNITIVE NEUROPSYCH,2,0,0,0,1,0,0,1,0,0,0,0
221,0.756,COGNITIVE THER RES,2,0,0,0,2,0,0,0,0,0,0,0
222,0.350,COMMUN EDUC,2,0,0,0,0,1,1,0,0,0,0,0
223,,CONTEMP PSYCHOL,2,0,0,1,0,0,0,1,0,0,0,0
224,3.517,CORNELL LAW REV,2,0,0,0,1,0,0,0,1,0,0,0
225,0.368,CULT PSYCHOL,2,0,1,0,0,0,1,0,0,0,0,0
226,,CURR OPIN NEUROBIOL,2,0,1,0,0,1,0,0,0,0,0,0
227,,DEV MED CHILD NEUROL,2,0,0,0,0,1,0,1,0,0,0,0
228,0.513,DREAMING,2,0,1,0,0,0,0,0,0,1,0,0
229,,DRUG ALCOHOL DEPEN,2,0,1,0,0,0,1,0,0,0,0,0
230,,EAR HEARING,2,1,0,0,0,0,0,0,0,0,0,1
231,,ENVIRON HEALTH PERSP,2,0,0,1,0,0,1,0,0,0,0,0
232,0.622,ENVIRON VALUE,2,0,0,0,0,0,0,1,1,0,0,0
233,,EXP AGING RES,2,0,0,0,1,0,0,0,0,0,1,0
234,0.577,HUM DEV,2,0,0,0,0,0,0,0,2,0,0,0
235,0.954,HUM FACTORS,2,0,0,0,0,0,0,0,0,2,0,0
236,1.379,HUM NATURE-INT BIOS,2,0,0,1,0,0,0,1,0,0,0,0
237,0.706,INT J BEHAV DEV,2,0,0,1,0,0,0,0,0,1,0,0
238,0.556,INT J BEHAV MED,2,0,0,0,1,0,0,0,0,0,1,0
239,0.897,INT J CLIN EXP HYP,2,0,0,0,0,1,1,0,0,0,0,0
240,0.575,INT J PSYCHOL,2,0,0,0,0,2,0,0,0,0,0,0
241,0.545,INT J STRESS MANAGE,2,0,0,0,0,1,1,0,0,0,0,0
242,,INTERNET RES,2,0,1,0,0,0,1,0,0,0,0,0
243,1.204,J AGING HEALTH,2,0,0,1,0,0,0,0,0,1,0,0
244,,J ALTERN COMPLEM MED,2,0,0,0,2,0,0,0,0,0,0,0
245,3.175,J AM ACAD CHILD PSY,2,0,0,0,1,0,0,0,1,0,0,0
246,2.309,J AUTISM DEV DISORD,2,0,0,0,1,0,1,0,0,0,0,0
247,1.320,J CAREER ASSESSMENT,2,0,0,2,0,0,0,0,0,0,0,0
248,0.945,J CHILD LANG,2,0,0,1,0,0,0,0,0,0,1,0
249,1.067,J CLIN EXP NEUROPSYC,2,0,0,0,0,2,0,0,0,0,0,0
250,0.650,J COUNS DEV,2,0,0,0,0,0,2,0,0,0,0,0
251,,J ENVIRON MANAGE,2,0,0,0,0,0,0,1,1,0,0,0
252,,J HUM MOVEMENT STUD,2,0,0,0,0,0,0,1,0,0,1,0
253,,J INT NEUROPSYCH SOC,2,0,0,0,0,0,0,0,0,0,2,0
254,0.525,J LANG SOC PSYCHOL,2,0,0,0,0,0,0,1,0,0,1,0
255,1.235,J MANAGE,2,0,0,0,0,2,0,0,0,0,0,0
256,1.141,J MOTOR BEHAV,2,0,0,0,0,0,0,0,1,0,1,0
257,0.533,J PERS INTERPERS LOS,2,0,0,2,0,0,0,0,0,0,0,0
258,0.667,J PHONETICS,2,0,0,0,0,0,0,1,1,0,0,0
259,0.268,J PSYCHOL THEOL,2,0,0,0,0,0,1,1,0,0,0,0
260,0.878,J RISK UNCERTAINTY,2,0,0,0,1,0,0,0,0,0,0,1
261,0.911,J SCHOOL PSYCHOL,2,0,0,0,1,1,0,0,0,0,0,0
262,0.882,J SOC CLIN PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
263,1.167,J SOC ISSUES,2,0,0,0,0,0,1,1,0,0,0,0
264,1.046,J SOC WORK EDUC,2,0,0,0,1,0,0,0,1,0,0,0
265,1.475,J SPORT EXERCISE PSY,2,0,0,0,0,0,0,1,1,0,0,0
266,0.488,J THEOR SOC BEHAV,2,0,0,0,1,0,1,0,0,0,0,0
267,,J VOICE,2,0,0,0,0,0,0,0,0,2,0,0
268,0.333,LAW PHILOS,2,0,0,0,0,0,1,1,0,0,0,0
269,1.364,MARKET SCI,2,0,0,0,0,0,0,0,2,0,0,0
270,0.307,MATH SOC SCI,2,0,0,0,0,0,0,2,0,0,0,0
271,,MED DECIS MAKING,2,0,0,0,0,0,0,0,1,1,0,0
272,,MED HYPOTHESES,2,0,0,0,0,0,1,0,0,0,1,0
273,1.065,MUSIC PERCEPT,2,0,0,1,0,0,0,0,0,0,0,1
274,,NEUROCASE,2,0,0,1,0,0,1,0,0,0,0,0
275,,NEUROSCI LETT,2,0,0,1,0,1,0,0,0,0,0,0
276,3.278,NORTHWEST U LAW REV,2,0,0,0,0,0,2,0,0,0,0,0
277,,P SOC PHOTO-OPT INS,2,0,0,1,0,0,0,1,0,0,0,0
278,,PHARMACOL BIOCHEM BE,2,0,0,0,0,0,0,0,0,1,0,1
279,1.120,PHILOS PUBLIC AFF,2,0,0,0,0,0,0,0,1,0,1,0
280,1.240,PROF PSYCHOL-RES PR,2,0,0,0,0,0,0,2,0,0,0,0
281,1.670,PSYCHOL ASSESSMENT,2,0,0,1,0,0,1,0,0,0,0,0
282,1.360,PSYCHOL RES-PSYCH FO,2,0,0,0,0,0,0,1,1,0,0,0
283,0.309,PSYCHOL SCHOOLS,2,0,0,0,0,1,1,0,0,0,0,0
284,3.246,PSYCHOSOM MED,2,0,0,0,0,0,0,0,1,0,0,1
285,2.372,PSYCHOTHER PSYCHOSOM,2,0,0,0,1,0,0,0,0,1,0,0
286,4.024,Q J ECON,2,0,1,1,0,0,0,0,0,0,0,0
287,0.204,QUAL QUANT,2,0,0,0,0,1,0,0,0,1,0,0
288,0.483,QUEST,2,0,0,0,0,0,0,0,0,0,2,0
289,1.049,SCHOOL PSYCHOL QUART,2,0,0,0,0,0,1,0,0,1,0,0
290,,SEMIN NEUROL,2,0,0,0,1,1,0,0,0,0,0,0
291,0.886,SOC DEV,2,0,1,0,0,0,1,0,0,0,0,0
292,1.372,SOC WORK,2,0,0,0,0,0,0,0,0,1,1,0
293,,SOCIAL INDIC RES,2,0,0,0,0,1,1,0,0,0,0,0
294,1.258,SOCIOL METHOD RES,2,0,0,0,2,0,0,0,0,0,0,0
295,0.133,SWISS J PSYCHOL,2,0,0,0,0,1,0,0,1,0,0,0
296,,SYNAPSE,2,0,0,0,0,0,0,0,2,0,0,0
297,0.147,SYNTHESE,2,0,0,0,0,1,0,0,0,0,1,0
298,1.372,THEOR PSYCHOL,2,0,0,0,0,0,0,0,1,1,0,0
299,,TOXICOL IND HEALTH,2,0,0,0,1,0,0,0,0,1,0,0
300,0.345,Z ENTWICKL PADAGOGIS,2,0,0,0,0,0,2,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
