Cited Journal Data: MEMORY ,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
100,0.575,INT J PSYCHOL,5,0,0,0,1,0,0,1,0,1,0,2
101,,J MARK COMMUN,5,0,0,0,0,0,0,0,0,0,0,5
102,0.122,JPN PSYCHOL RES,5,0,0,1,1,0,0,1,0,0,0,2
103,,PERSP NEURAL COMP,5,0,0,0,0,0,0,1,1,2,0,1
104,,PRESENCE-TELEOP VIRT,5,0,0,0,1,0,0,1,1,1,0,1
105,,PSYCHOPHARMACOLOGY,5,0,0,0,0,0,1,0,0,0,0,4
106,0.311,PSYCHOTHERAPY,5,0,1,4,0,0,0,0,0,0,0,0
107,,REV NEUROL-FRANCE,5,0,0,1,0,0,1,0,0,0,0,3
108,,ADV STUD BEHAV,4,0,0,0,0,0,0,0,1,0,1,2
109,0.766,AM ANN DEAF,4,0,0,0,0,0,0,0,0,0,0,4
110,0.375,BASIC APPL SOC PSYCH,4,0,0,0,0,0,0,1,0,1,0,2
111,0.906,BEHAV PROCESS,4,0,0,0,0,0,0,2,1,0,0,1
112,1.863,COGNITION EMOTION,4,0,1,0,1,0,0,0,0,0,0,2
113,1.091,COMMUN RES,4,0,0,0,0,0,0,0,0,0,0,4
114,0.211,EDUC GERONTOL,4,0,0,0,0,0,2,0,0,0,0,2
115,3.517,EDUC PSYCHOL,4,0,0,0,0,0,1,0,0,0,0,3
116,1.069,EUR J SOC PSYCHOL,4,0,0,0,0,0,0,0,1,0,0,3
117,0.954,HUM FACTORS,4,0,0,0,0,0,0,0,0,2,0,2
118,0.477,J APPL DEV PSYCHOL,4,0,0,0,0,1,0,0,0,0,0,3
119,2.940,J CHILD PSYCHOL PSYC,4,0,0,0,0,0,0,0,1,0,0,3
120,3.371,LANGUAGE,4,0,0,0,1,0,0,0,0,0,0,3
121,0.385,MIND LANG,4,0,0,1,1,0,1,0,0,0,0,1
122,,NEUROPSYCHOL REHABIL,4,0,0,1,0,0,0,0,0,0,0,3
123,0.470,RES DEV DISABIL,4,0,0,0,0,0,0,0,1,0,0,3
124,1.415,SOC COGNITION,4,0,0,0,0,1,0,0,0,0,0,3
125,0.147,SYNTHESE,4,0,0,0,0,1,0,0,0,0,1,2
126,,BEHAV NEUROL,3,1,0,0,0,0,0,0,0,0,1,1
127,0.800,BRIT J DEV PSYCHOL,3,0,0,1,0,0,0,0,0,0,0,2
128,,CHEM SENSES,3,0,0,0,1,0,1,0,0,0,0,1
129,,CLIN INVEST MED,3,0,0,0,0,0,0,0,1,0,1,1
130,0.696,COGNITION INSTRUCT,3,0,0,0,0,0,0,0,0,1,0,2
131,,CURR OPIN NEUROBIOL,3,0,2,0,0,1,0,0,0,0,0,0
132,1.240,ECOL PSYCHOL,3,0,2,0,0,0,0,0,0,0,0,1
133,1.000,EDUC PSYCHOL REV,3,0,0,0,1,0,0,0,0,0,0,2
134,0.333,INT J HUM-COMPUT ST,3,0,0,0,0,1,0,0,1,1,0,0
135,0.356,INT J LANG COMM DIS,3,0,0,0,0,0,2,0,0,0,0,1
136,1.489,INT J PSYCHOPHYSIOL,3,0,0,0,0,0,0,0,0,0,0,3
137,0.400,J ADULT DEV,3,0,0,0,0,0,0,0,0,0,0,3
138,1.226,J AM SOC INFORM SCI,3,0,0,0,0,0,0,0,0,1,0,2
139,0.212,J COMPUT ASSIST LEAR,3,0,0,0,0,0,0,1,0,0,0,2
140,,J CONSUM PSYCHOL,3,0,0,0,1,0,0,0,1,0,0,1
141,1.481,J EXP SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
142,0.476,J GENET PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
143,,J INT NEUROPSYCH SOC,3,0,0,1,0,0,0,0,0,0,1,1
144,1.000,J LEARN DISABIL-US,3,0,0,0,0,2,0,0,0,0,0,1
145,1.679,J MARKETING RES,3,0,0,0,0,0,0,0,2,0,0,1
146,0.667,J PHONETICS,3,0,0,0,1,0,0,0,0,1,0,1
147,0.393,J PSYCHOL,3,0,0,0,1,0,0,0,0,0,0,2
148,,LACUS FORUM,3,0,0,0,0,0,1,0,0,0,0,2
149,0.459,LEARN INDIVID DIFFER,3,0,0,0,0,0,0,0,2,0,1,0
150,,LEARN MEMORY,3,0,0,0,0,0,0,0,0,1,0,2
151,1.156,LEARN MOTIV,3,0,0,0,0,0,0,0,0,0,0,3
152,,LECT NOTES COMPUT SC,3,0,0,0,0,0,0,0,0,0,0,3
153,0.686,LINGUA,3,0,0,0,1,0,0,0,0,0,0,2
154,3.000,MONOGR SOC RES CHILD,3,0,0,0,0,0,0,0,0,0,0,3
155,1.133,MOTIV EMOTION,3,0,0,1,0,0,0,1,0,0,0,1
156,0.679,OCCUP THER J RES,3,0,0,0,0,0,0,0,0,0,0,3
157,1.205,PERS SOC PSYCHOL B,3,0,0,0,0,0,0,0,0,1,1,1
158,0.676,PSYCHOL RUNDSCH,3,0,0,1,1,0,0,1,0,0,0,0
159,0.863,PUBLIC OPIN QUART,3,0,0,0,0,0,0,1,0,0,0,2
160,3.506,SCHIZOPHR RES,3,0,0,0,0,0,0,0,2,0,0,1
161,0.415,SEX ROLES,3,0,0,1,0,0,0,0,0,0,0,2
162,0.352,TEACH PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
163,,ACAD MED,2,0,0,0,0,1,0,0,0,1,0,0
164,,ADV CHILD DEV BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
165,,ADV NEUR IN,2,0,0,0,0,0,0,1,0,1,0,0
166,1.478,AM J MENT RETARD,2,0,0,0,0,0,0,0,0,0,0,2
167,,AMST STUD THEORY HIS,2,0,0,0,0,0,0,0,0,0,0,2
168,1.105,ANIM LEARN BEHAV,2,0,0,0,0,0,0,1,0,0,1,0
169,,ANN MED-PSYCHOL,2,0,0,0,0,0,0,2,0,0,0,0
170,,AVIAT SPACE ENVIR MD,2,0,0,0,0,0,0,0,0,0,0,2
171,,BEHAV NEUROSCI,2,0,1,0,0,0,0,0,1,0,0,0
172,1.699,BEHAV RES THER,2,0,0,0,0,0,0,0,1,0,0,1
173,,BRAIN RES,2,0,1,0,0,0,0,0,0,0,0,1
174,1.352,BRIT J SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
175,,BRIT J SPORT MED,2,0,0,0,0,0,0,0,0,0,0,2
176,0.837,CLIN LINGUIST PHONET,2,0,0,0,0,0,0,0,0,0,0,2
177,,CLIN NEUROPHYSIOL,2,0,0,0,0,0,0,0,0,1,0,1
178,0.565,CLIN PSYCHOL PSYCHOT,2,0,0,1,0,1,0,0,0,0,0,0
179,0.756,COGNITIVE THER RES,2,0,0,0,1,0,1,0,0,0,0,0
180,0.368,CULT PSYCHOL,2,1,0,0,0,0,1,0,0,0,0,0
181,,DEV MED CHILD NEUROL,2,0,0,0,0,0,0,1,0,0,0,1
182,,DOC OPHTHALMOL,2,0,0,0,0,0,0,1,0,0,0,1
183,0.632,ENVIRON PLANN B,2,0,0,0,0,0,1,0,0,0,0,1
184,0.691,ERGONOMICS,2,0,0,0,0,0,0,0,0,0,1,1
185,1.747,EXP CLIN PSYCHOPHARM,2,0,0,0,0,0,0,0,0,0,0,2
186,1.733,HUM PERFORM,2,0,0,0,0,0,0,0,0,0,0,2
187,,IEEE T PROF COMMUN,2,0,0,0,0,0,0,0,0,0,0,2
188,0.500,INTELLIGENCE,2,0,0,0,0,1,0,0,0,0,0,1
189,,J ACOUST SOC AM,2,0,1,0,0,0,1,0,0,0,0,0
190,0.500,J ADVERTISING RES,2,0,0,0,0,0,1,0,0,0,0,1
191,3.175,J AM ACAD CHILD PSY,2,0,0,0,1,0,0,0,0,0,0,1
192,1.730,J APPL PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
193,,J BIOL EDUC,2,0,0,0,0,0,0,0,0,0,0,2
194,0.945,J CHILD LANG,2,0,0,0,1,0,0,0,0,0,0,1
195,0.533,J CREATIVE BEHAV,2,0,0,0,0,0,0,0,0,0,1,1
196,1.365,J EXP PSYCHOL ANIM B,2,0,0,0,0,0,0,0,0,0,0,2
197,1.056,J MATH PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
198,0.704,J NONVERBAL BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
199,0.808,J ORGAN BEHAV,2,0,1,0,0,0,0,0,0,1,0,0
200,0.405,J PRAGMATICS,2,0,0,0,0,0,0,1,0,0,0,1
201,0.685,J PSYCHOPHYSIOL,2,0,0,1,0,0,0,0,0,0,0,1
202,0.600,J RETAILING,2,0,0,0,0,0,0,0,0,0,0,2
203,,LATERALITY,2,0,0,0,0,0,0,0,0,0,0,2
204,0.536,LEARN INSTR,2,0,0,0,0,0,0,0,0,0,0,2
205,,MED EDUC,2,0,0,0,0,1,0,0,0,0,0,1
206,,MICROSC RES TECHNIQ,2,0,0,1,0,0,0,0,0,0,0,1
207,,NAT NEUROSCI,2,0,0,0,0,0,0,1,0,0,0,1
208,,OX ST ANTHROPOL LING,2,0,0,0,0,0,0,0,0,0,0,2
209,,P SOC PHOTO-OPT INS,2,0,0,0,0,0,0,0,0,0,0,2
210,0.920,PERS INDIV DIFFER,2,0,0,0,0,1,0,1,0,0,0,0
211,0.471,PHILOS PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
212,,PHILOS T ROY SOC A,2,0,0,0,1,0,0,0,0,0,0,1
213,1.133,PROF GEOGR,2,0,0,0,0,0,0,1,0,0,0,1
214,,PSYCHIAT RES-NEUROIM,2,0,0,0,1,0,1,0,0,0,0,0
215,0.389,PSYCHOL CRIME LAW,2,0,0,0,0,0,0,0,0,0,0,2
216,2.190,PSYCHOL METHODS,2,0,0,0,0,0,1,0,1,0,0,0
217,0.159,PSYCHOLOGY,2,0,0,0,0,0,0,0,1,0,0,1
218,0.393,TECH COMMUN,2,0,0,0,0,0,0,0,0,0,0,2
219,0.212,TRAV HUMAIN,2,0,0,0,0,0,0,1,0,0,0,1
220,,TRENDS NEUROSCI,2,0,0,0,0,0,0,0,0,0,1,1
221,0.214,TURK PSIKOL DERG,2,0,0,0,0,0,0,0,0,1,0,1
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
