Citing Journal Data: BEHAVIORAL AND BRAIN SCIENCES,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
98, ,NEUROREPORT,8,0,0,2,1,0,1,0,1,1,0,2
99, ,PROG BRAIN RES,8,0,1,0,0,0,0,0,2,2,1,2
100, ,Q REV BIOL,8,0,0,0,0,0,0,0,2,0,1,5
101, ,SOC PSYCHOL HDB B,8,0,0,0,0,0,0,0,3,0,0,5
102,3.673,AM ECON REV,7,0,0,0,0,0,0,0,0,0,0,7
103, ,AM J PRIMATOL,7,0,0,0,3,0,0,0,0,1,0,3
104,3.545,AM J SOCIOL,7,0,0,0,0,0,0,0,0,0,0,7
105, ,BIOL LETTERS,7,0,0,2,3,0,1,1,0,0,0,0
106,2.477,BRAIN COGNITION,7,0,1,0,1,0,1,0,2,0,1,1
107, ,DEV PSYCHOBIOL,7,1,2,2,0,0,0,0,0,0,0,2
108, ,DUAL PROCESS THEORIE,7,0,0,0,0,0,0,0,0,0,0,7
109, ,ETHOLOGY,7,0,0,0,0,0,0,0,1,0,0,6
110, ,J EVOLUTION BIOL,7,0,1,0,0,0,2,2,1,0,0,1
111,3.733,J HUM EVOL,7,0,1,0,0,1,0,0,0,2,2,1
112,1.598,J PHONETICS,7,0,0,1,0,0,1,0,0,0,0,5
113,2.070,J SPEECH LANG HEAR R,7,0,0,2,0,1,0,0,1,1,0,2
114, ,NEUROSCIENCE,7,0,0,0,3,0,0,1,0,0,1,2
115, ,NEW YORK TIMES,7,0,0,3,1,1,1,0,0,1,0,0
116, ,PLOS BIOL,7,0,0,0,1,0,1,0,1,2,1,1
117,2.863,PSYCHOL RES-PSYCH FO,7,0,1,0,0,1,3,0,0,0,0,2
118,2.127,Q J EXP PSYCHOL,7,0,0,1,1,0,2,2,0,0,0,1
119, ,SCI REP-UK,7,0,5,0,2,0,0,0,0,0,0,0
120, ,SOC PERSONALITY P,7,0,0,1,0,1,3,0,2,0,0,0
121, ,**NON-TRADITIONAL**,6,0,0,0,0,0,0,0,0,0,0,6
122, ,AM J PREV MED,6,0,0,0,0,1,1,1,1,0,0,2
123, ,AM NAT,6,0,1,0,0,0,0,0,0,0,0,5
124, ,ARCH NEUROL-CHICAGO,6,0,0,0,0,0,0,0,2,0,0,4
125, ,BEHAV ECOL SOCIOBIOL,6,0,2,0,0,0,0,0,0,0,2,2
126,3.395,BEHAV RES THER,6,0,0,1,1,0,1,1,1,1,0,0
127,3.694,BEHAV THER,6,0,0,0,1,0,0,0,0,0,0,5
128, ,COGN AFFECT BEHAV NE,6,0,1,0,1,1,0,1,1,1,0,0
129,2.201,COGNITION EMOTION,6,0,0,0,0,1,2,0,0,0,1,2
130, ,COGNITIVE NEUROSCIEN,6,0,0,0,0,0,0,0,0,0,0,6
131,4.000,DEV REV,6,0,2,0,1,0,0,0,0,0,1,2
132, ,EVOL PSYCHOL,6,0,0,1,0,0,0,0,0,0,0,5
133,1.548,GROUP PROCESS INTERG,6,0,1,1,0,1,0,0,0,0,1,2
134, ,HEURISTICS BIASES PS,6,0,0,0,0,0,0,0,0,0,0,6
135,1.088,J APPL BEHAV ANAL,6,0,0,0,0,0,0,0,1,0,0,5
136,3.125,J CONSUM RES,6,0,0,1,2,0,1,0,0,0,1,1
137, ,J EXP BIOL,6,0,0,0,1,0,0,0,0,1,1,3
138,4.237,J MEM LANG,6,0,0,1,0,0,0,0,0,0,0,5
139, ,J NEUROL NEUROSUR PS,6,0,0,0,0,0,0,2,1,0,0,3
140,0.981,J SOC PSYCHOL,6,0,0,0,0,0,0,1,1,0,0,4
141,1.885,LEARN BEHAV,6,0,0,0,0,3,0,0,0,0,0,3
142, ,MUSIC LANGUAGE HUMAN,6,0,0,6,0,0,0,0,0,0,0,0
143, ,NEUROSCI LETT,6,0,3,0,0,0,0,1,0,0,0,2
144, ,PLOS COMPUT BIOL,6,0,1,1,2,0,1,1,0,0,0,0
145,3.153,PREV SCI,6,0,1,1,1,0,1,0,0,0,0,2
146, ,SOC NEUROSCI-UK,6,0,0,1,0,0,0,3,0,2,0,0
147, ,ADAPTED MIND EVOLUTI,5,0,0,0,0,0,0,0,0,0,0,5
148,1.329,AM ANTIQUITY,5,0,0,0,0,0,0,2,0,1,0,2
149,4.390,AM SOCIOL REV,5,0,0,0,0,0,1,0,0,0,0,4
150, ,ANIM COGN,5,0,0,0,1,2,0,0,0,0,0,2
151, ,BIOL CYBERN,5,0,0,0,1,1,0,0,1,0,0,2
152, ,BIOL REV,5,0,1,0,0,0,1,0,0,0,0,3
153, ,BRAIN RES REV,5,0,0,0,0,0,0,1,0,0,2,2
154, ,COGNITIVE BRAIN RES,5,0,0,0,0,0,0,0,0,0,3,2
155, ,DEV COGN NEUROS-NETH,5,0,1,1,3,0,0,0,0,0,0,0
156, ,FOLIA PRIMATOL,5,0,0,0,0,0,0,0,0,0,0,5
157, ,FRONT NEUROSCI-SWITZ,5,0,1,3,0,0,1,0,0,0,0,0
158,1.067,GAME ECON BEHAV,5,0,0,0,0,0,1,0,1,0,1,2
159,5.153,J ABNORM PSYCHOL,5,0,0,0,0,0,0,0,0,0,0,5
160,6.459,J CHILD PSYCHOL PSYC,5,0,0,0,2,1,0,0,0,0,0,2
161, ,J COGNITION CULTURE,5,0,0,0,0,0,2,0,1,1,0,1
162,1.865,J EXP ANAL BEHAV,5,0,0,0,0,0,0,0,2,0,0,3
163,1.949,J EXP PSYCHOL-ANIM L,5,0,0,0,0,0,3,0,0,1,0,1
164, ,PERCEPT PSYCHOPHYS,5,0,0,0,0,0,0,0,0,1,0,4
165,0.833,PHILOS SCI,5,0,1,0,0,0,0,0,0,0,1,3
166,2.976,PHYSIOL BEHAV,5,0,0,0,0,0,0,1,0,0,0,4
167,2.964,PSYCHOL LEARN MOTIV,5,0,1,0,0,0,0,0,0,1,0,3
168,1.775,PUBLIC OPIN QUART,5,0,1,0,1,0,1,0,1,0,0,1
169,1.156,REV GEN PSYCHOL,5,0,1,0,0,0,1,1,0,0,0,2
170, ,SCI AM,5,0,0,0,1,0,0,0,0,0,0,4
171, ,THEOR POPUL BIOL,5,0,0,1,0,0,1,0,0,1,0,2
172,2.248,ACTA PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
173,4.829,ADDICTION,4,0,0,0,0,0,1,0,0,0,0,3
174,2.145,AM J COMMUN PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
175, ,AM J HUM GENET,4,0,1,0,0,0,0,0,1,0,1,1
176, ,AM J PLAY,4,0,0,0,3,0,1,0,0,0,0,0
177,14.480,ARCH GEN PSYCHIAT,4,0,0,0,0,2,1,0,0,0,1,0
178,1.019,BASIC APPL SOC PSYCH,4,0,0,1,0,1,0,0,0,1,1,0
179, ,BEHAV ECOL,4,0,0,0,1,0,1,0,0,0,0,2
180,3.210,BEHAV GENET,4,0,0,0,1,0,0,1,1,0,0,1
181,1.605,BEHAV MODIF,4,0,0,1,1,0,0,1,0,1,0,0
182,2.254,BRIT J PSYCHOL,4,0,0,0,0,0,0,0,2,0,0,2
183, ,CELL,4,0,0,0,0,0,4,0,0,0,0,0
184, ,CLIN NEUROSCI RES,4,0,0,0,0,0,0,0,0,0,4,0
185, ,COMMUNICATIVE MUSICA,4,0,0,0,0,0,4,0,0,0,0,0
186, ,DEV MED CHILD NEUROL,4,0,0,1,0,0,0,0,0,0,0,3
187,3.889,ECONOMETRICA,4,0,0,0,0,0,0,0,0,0,0,4
188, ,ETHNOLOGY,4,0,0,0,0,0,0,0,2,0,0,2
189, ,ETHOL SOCIOBIOL,4,0,0,0,0,0,0,0,0,0,0,4
190, ,EVOLUTION GENETICS P,4,0,0,0,0,0,0,0,0,0,0,4
191, ,FRONT BEHAV NEUROSCI,4,0,2,0,0,2,0,0,0,0,0,0
192, ,FRONTIERS SYST NE,4,0,2,0,1,0,0,1,0,0,0,0
193,0.921,HUM BIOL,4,0,0,0,2,0,2,0,0,0,0,0
194,1.349,INFANT BEHAV DEV,4,0,0,0,0,0,0,0,0,1,0,3
195,3.245,INTELLIGENCE,4,0,0,0,2,1,1,0,0,0,0,0
196,1.598,J CHILD LANG,4,0,1,0,0,0,1,0,0,0,0,2
197,1.449,J COMMUN DISORD,4,0,0,0,0,0,0,0,0,3,0,1
198, ,J COMP PHYSIOL A,4,0,0,0,0,0,1,0,2,1,0,0
199,2.243,J CONSUM PSYCHOL,4,0,0,0,4,0,0,0,0,0,0,0
200, ,J EVOL PSYCH,4,0,0,0,1,0,0,1,2,0,0,0
201,2.549,J EXP CHILD PSYCHOL,4,0,0,2,0,0,0,0,0,0,0,2
202, ,J INT NEUROPSYCH SOC,4,0,0,0,0,0,0,1,0,0,0,3
203, ,J NEUROBIOL,4,0,0,0,0,0,0,0,0,0,0,4
204, ,J NEUROENDOCRINOL,4,0,0,0,4,0,0,0,0,0,0,0
205, ,J PHILOS,4,0,0,0,0,0,0,1,0,0,0,3
206,3.593,J POLIT ECON,4,0,0,0,0,0,0,0,0,0,0,4
207,1.529,J SOC ISSUES,4,0,1,0,0,0,0,0,0,0,0,3
208, ,J VOICE,4,0,0,0,1,0,0,1,0,1,0,1
209, ,JAMA-J AM MED ASSOC,4,0,0,0,0,0,0,0,2,0,0,2
210,0.941,JASSS-J ARTIF SOC S,4,0,0,2,1,0,0,0,0,0,0,1
211,2.457,MEM COGNITION,4,0,0,0,0,1,0,0,0,0,0,3
212, ,MIND MACH,4,0,0,0,0,0,0,2,0,1,0,1
213, ,MOL BIOL EVOL,4,0,2,0,1,0,0,1,0,0,0,0
214, ,NAVIGATING SOC WO,4,0,4,0,0,0,0,0,0,0,0,0
215, ,NEUROPSYCHOPHARMACOL,4,0,1,1,1,1,0,0,0,0,0,0
216, ,NOUS,4,1,0,1,1,0,0,0,0,0,0,1
217, ,PARKINSONISM RELAT D,4,0,0,0,1,0,0,0,1,1,0,1
218,0.784,PHILOS PSYCHOL,4,0,1,0,2,0,0,0,0,0,0,1
219, ,PRIMATES,4,0,0,0,0,0,2,0,0,1,0,1
220, ,PRINCIPLES PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
221,2.986,PSYCHOPHYSIOLOGY,4,0,0,1,0,0,1,0,0,0,0,2
222,3.117,RES POLICY,4,0,0,0,0,0,1,0,1,0,0,2
223,0.392,STUD CONFL TERROR,4,0,0,1,1,0,0,0,1,0,0,1
224,1.853,SUICIDE LIFE-THREAT,4,0,0,0,0,1,0,0,1,0,0,2
225,0.739,SYNTHESE,4,0,0,1,1,0,0,0,0,0,0,2
226, ,THESIS,4,0,0,0,1,0,0,1,2,0,0,0
227, ,TIME,4,0,0,0,1,0,0,0,1,0,1,1
228,3.063,TOP COGN SCI,4,1,0,1,0,0,2,0,0,0,0,0
229, ,VISION RES,4,0,0,0,1,1,0,0,0,1,0,1
230, ,ADAPTATION NATURAL S,3,0,0,0,0,0,0,0,0,0,0,3
231,4.552,AM J PUBLIC HEALTH,3,0,0,0,0,1,0,0,0,0,0,2
232, ,ANIM LEARN BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
233,2.717,ANNU REV ANTHROPOL,3,0,0,0,1,0,1,0,0,0,0,1
234, ,APHASIOLOGY,3,0,0,0,0,0,0,1,0,0,0,2
235, ,BEHAV SCI,3,0,0,0,0,0,0,0,0,0,0,3
236, ,BEHAVIORISM,3,0,0,0,0,0,0,0,0,0,0,3
237, ,BIOL PSYCHIAT,3,0,2,0,0,0,0,0,1,0,0,0
238,3.403,BIOL PSYCHOL,3,0,0,0,1,0,1,0,0,1,0,0
239, ,BIOLINGUISTICS,3,0,2,1,0,0,0,0,0,0,0,0
240, ,BRAIN DEV-JPN,3,0,0,0,0,0,0,0,0,0,1,2
241,2.841,BRIT J DEV PSYCHOL,3,0,0,0,1,0,0,0,0,1,0,1
242,3.146,CLIN CHILD FAM PSYCH,3,0,0,0,0,0,0,2,0,0,0,1
243,6.932,CLIN PSYCHOL REV,3,0,0,0,1,0,0,0,0,0,0,2
244,2.172,COGNITIVE DEV,3,0,0,0,0,0,1,0,0,0,1,1
245, ,COMMUNICATION,3,0,0,1,0,0,0,0,1,1,0,0
246, ,CULT EVOL,3,0,0,0,0,0,0,0,0,0,0,3
247, ,CULT TRANSMISSIO,3,0,0,0,0,0,0,0,0,0,0,3
248, ,CURR OPIN NEUROL,3,0,0,0,1,0,0,1,0,0,1,0
249, ,DESCENT MAN SELECTIO,3,0,0,0,0,0,0,0,0,0,0,3
250,3.240,DEV PSYCHOPATHOL,3,0,0,0,0,0,1,0,0,0,0,2
251, ,DOPAMINE HANDB,3,0,0,0,0,3,0,0,0,0,0,0
252, ,ECOSYSTEMS,3,0,0,0,0,0,0,0,0,0,0,3
253, ,EUR REV SOCIAL,3,0,0,0,0,0,1,0,0,1,0,1
254, ,EVOLUTION COMMUNICAT,3,0,0,0,0,0,0,3,0,0,0,0
255, ,FOUND SCI,3,0,0,0,0,0,1,0,1,0,0,1
256, ,FRONTIERS EVOLUTIONA,3,0,0,2,1,0,0,0,0,0,0,0
257, ,HANDB CLIN NEUROL,3,0,0,0,0,0,0,1,2,0,0,0
258, ,HANDB MOTIVATION SCI,3,0,0,0,0,0,0,3,0,0,0,0
259, ,HANDB PHONETIC SCI,3,0,0,0,0,3,0,0,0,0,0,0
260,1.574,HARVARD BUS REV,3,0,0,0,0,0,1,0,0,1,0,1
261,3.590,HEALTH PSYCHOL,3,0,1,0,1,1,0,0,0,0,0,0
262, ,HUFFINGTON POST,3,0,0,1,0,1,0,0,0,0,1,0
263,2.086,INFANCY,3,0,1,0,0,0,0,0,0,2,0,0
264, ,INNOVATION CULT,3,0,0,0,0,3,0,0,0,0,0,0
265, ,INT J PRIMATOL,3,0,0,1,0,0,0,0,0,0,0,2
266, ,INT JOURNA,3,0,0,0,0,0,1,0,1,0,0,1
267, ,INTRINSICALLY MOTIVA,3,0,3,0,0,0,0,0,0,0,0,0
268,1.683,J COGN DEV,3,1,0,0,0,0,0,0,1,0,0,1
269, ,J COMP PHYSIOL PSYCH,3,0,0,0,0,0,0,0,0,0,0,3
270,2.256,J MARKETING RES,3,0,0,1,1,0,0,0,0,0,0,1
271,1.489,J NEUROLINGUIST,3,0,0,3,0,0,0,0,0,0,0,0
272,1.974,J NONVERBAL BEHAV,3,0,0,0,0,1,0,0,0,0,0,2
273,1.125,J RISK UNCERTAINTY,3,0,0,0,0,0,0,0,1,0,0,2
274,1.214,J SOC CLIN PSYCHOL,3,0,0,1,0,0,0,0,0,0,0,2
275, ,J SPEECH HEAR RES,3,0,0,0,0,0,0,0,0,0,0,3
276,0.756,J THEOR SOC BEHAV,3,0,0,0,0,0,0,1,1,0,0,1
277,0.211,LINGUIST REV,3,0,0,0,0,0,0,0,0,0,1,2
278, ,MIND WORKS,3,0,0,0,0,0,0,0,0,0,0,3
279,1.966,MONOGR SOC RES CHILD,3,0,0,0,0,0,0,0,0,0,0,3
280, ,MOVEMENT DISORD,3,0,0,0,0,0,1,0,0,0,0,2
281,2.000,MUSIC PERCEPT,3,0,0,0,0,1,0,0,0,2,0,0
282, ,NAT COMMUN,3,0,2,0,1,0,0,0,0,0,0,0
283,1.000,NEBR SYM MOTIV,3,0,0,0,0,0,0,0,0,0,0,3
284, ,NEURAL NETWORKS,3,0,0,0,0,0,1,0,0,1,0,1
285,3.269,NEUROPSYCHOLOGY,3,0,0,0,0,0,0,0,0,0,0,3
286, ,NEW ENGL J MED,3,0,0,1,0,0,1,0,1,0,0,0
287, ,NOT GENES ALONE CULT,3,0,0,0,0,0,0,0,0,0,3,0
288, ,ORIGINS MUSIC,3,0,0,0,0,0,0,0,0,0,0,3
289, ,P BRIT ACAD,3,0,0,0,0,2,0,0,0,0,0,1
290,1.333,PARENT-SCI PRACT,3,0,0,3,0,0,0,0,0,0,0,0
291,0.546,PERCEPT MOTOR SKILL,3,0,0,0,0,0,1,0,0,1,0,1
292, ,PERSPECTIVES TERRORI,3,0,1,0,1,0,0,1,0,0,0,0
293, ,PHILOS STUD,3,1,0,0,0,0,0,0,0,0,0,2
294, ,PHYS REV LETT,3,0,0,0,0,1,0,0,1,0,0,1
295, ,PHYSL CONTROL MAMMAL,3,0,0,0,0,0,0,0,0,0,0,3
296,1.691,POLIT BEHAV,3,0,1,0,0,0,0,0,0,0,0,2
297,1.149,POLIT RES QUART,3,0,0,0,1,0,2,0,0,0,0,0
298, ,PROG NEURO-PSYCHOPH,3,0,0,0,3,0,0,0,0,0,0,0
299, ,PSYCHOL ACTION LINKI,3,0,0,0,0,0,0,0,0,0,0,3
300,0.761,PSYCHOL SCHOOLS,3,0,0,1,0,0,0,0,0,0,0,2
301, ,PSYCHON SCI,3,0,0,0,0,0,0,0,0,0,0,3
302,4.038,REV ECON STUD,3,0,0,0,0,0,0,0,0,0,0,3
303, ,REV MOD PHYS,3,0,0,0,0,0,1,0,0,0,0,2
304, ,SELF INTEREST,3,0,0,0,0,0,0,0,0,0,0,3
305, ,SEMIN SPEECH LANG,3,0,0,0,0,0,0,0,0,0,0,3
306, ,SIMPLE HEURISTICS MA,3,0,0,0,0,0,0,0,0,0,0,3
307,1.170,SOC JUSTICE RES,3,0,0,0,0,0,1,0,1,0,1,0
308, ,SOC NEUROSCIENCE,3,0,1,0,0,0,1,0,0,1,0,0
309, ,SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
310, ,SOC PSYCHOL BASES,3,0,0,0,0,0,3,0,0,0,0,0
311,0.576,TERROR POLIT VIOLENC,3,0,0,0,0,1,0,1,0,1,0,0
312,0.720,THEOR DECIS,3,0,1,1,0,1,0,0,0,0,0,0
313, ,THINKING FAST SLOW,3,0,0,0,3,0,0,0,0,0,0,0
314,5.933,TOB CONTROL,3,0,0,0,0,0,0,0,0,0,0,3
315, ,TREATISE HUM NATUR,3,0,0,0,0,0,0,0,0,0,0,3
316,1.869,WIRES COGN SCI,3,0,1,1,1,0,0,0,0,0,0,0
317,7.769,ACAD MANAG ANN,2,0,2,0,0,0,0,0,0,0,0,0
318,7.475,ACAD MANAGE REV,2,0,0,0,0,0,0,0,0,0,0,2
319, ,ACT LANG VIA MIRR,2,0,0,0,0,0,0,0,0,2,0,0
320, ,ADAMS TONGUE HUMANS,2,0,0,0,0,0,2,0,0,0,0,0
321, ,ADV BEHAV EC,2,0,0,0,0,0,0,0,0,0,0,2
322,1.581,ADV CHILD DEV BEHAV,2,0,0,1,0,0,0,0,0,1,0,0
323, ,ADV SOC COG,2,0,0,0,0,0,0,0,0,0,0,2
324, ,AFFECTIVE NEUROSCIEN,2,0,0,0,0,0,0,0,0,0,0,2
325,1.803,AGING NEUROPSYCHOL C,2,0,0,2,0,0,0,0,0,0,0,0
326,1.357,AM ANTHROPOL,2,0,0,0,0,0,0,0,0,0,0,2
327,1.488,AM J EDUC,2,0,0,0,0,0,0,0,0,0,0,2
328,12.295,AM J PSYCHIAT,2,0,0,0,0,0,0,0,0,1,0,1
329, ,AM SCI,2,0,0,0,0,0,0,0,0,0,1,1
330,0.532,ANAL SOC ISS PUB POL,2,0,0,0,0,0,0,1,0,1,0,0
331, ,ANALYSIS-UK,2,0,0,0,0,0,1,0,0,0,0,1
332, ,ANAT REC,2,0,0,0,0,0,0,0,0,0,1,1
333,1.606,ANN AM ACAD POLIT SS,2,0,0,0,0,0,0,0,2,0,0,0
334,12.674,ANNU REV CLIN PSYCHO,2,0,0,0,1,0,0,0,0,1,0,0
335, ,ANNU REV ECOL EVOL S,2,0,0,0,0,0,0,0,0,0,0,2
336, ,APA HANDB BEHAV ANAL,2,0,1,1,0,0,0,0,0,0,0,0
