Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
24,1.783,ACTA PSYCHOL,41,0,1,4,6,2,3,5,1,4,5,10
25,4.997,J COGNITIVE NEUROSCI,39,0,3,5,6,4,3,3,1,0,3,11
26,,NEUROIMAGE,37,0,3,3,7,3,4,2,0,1,0,14
27,,EXP BRAIN RES,35,2,2,3,6,2,4,4,1,0,5,6
28,1.384,EUR J COGN PSYCHOL,33,0,3,5,7,4,2,1,3,3,1,4
29,2.781,EXP PSYCHOL,31,0,1,4,3,4,6,4,3,2,0,4
30,10.905,PSYCHOL BULL,31,0,2,6,1,2,5,3,1,2,4,5
31,,CEREB CORTEX,28,0,2,1,4,4,1,4,4,1,2,5
32,1.180,J EXP ANAL BEHAV,28,0,0,4,6,2,5,1,5,0,2,3
33,0.380,ANN PSYCHOL,26,0,1,0,4,0,4,3,1,3,3,7
34,3.349,PSYCHOPHYSIOLOGY,24,0,1,6,3,4,3,1,0,0,0,6
35,0.342,Z PSYCHOL,23,0,1,1,3,1,1,1,1,5,1,8
36,4.026,COGNITIVE PSYCHOL,22,0,0,3,0,4,7,1,3,2,1,1
37,2.641,BRAIN LANG,21,0,2,2,1,2,2,4,3,1,0,4
38,2.518,PSYCHOL AGING,21,0,5,2,4,0,3,2,1,0,1,3
39,2.308,BRAIN COGNITION,20,0,0,0,2,1,3,3,0,1,0,10
40,0.891,CAN J EXP PSYCHOL,19,0,0,2,3,1,2,1,3,0,1,6
41,1.383,LANG COGNITIVE PROC,18,0,2,1,1,2,3,0,1,2,2,4
42,,LECT NOTES ARTIF INT,18,1,0,1,0,3,0,0,1,1,2,9
43,,LECT NOTES COMPUT SC,18,0,0,4,2,1,5,1,1,1,0,3
44,,PROG BRAIN RES,17,0,1,2,0,3,4,2,0,0,1,4
45,0.824,AGING NEUROPSYCHOL C,16,0,0,1,2,1,3,2,1,0,1,5
46,1.257,APPL COGNITIVE PSYCH,16,0,1,2,1,1,2,1,1,1,1,5
47,,BEHAV NEUROSCI,16,0,1,3,2,1,2,0,1,0,1,5
48,,PHILOS T R SOC B,15,0,0,2,2,1,3,1,1,1,1,3
49,9.389,TRENDS COGN SCI,15,1,4,5,1,0,0,0,0,2,0,2
50,2.179,COGNITIVE SCI,14,0,0,1,3,1,4,3,1,0,0,1
51,2.205,INT J PSYCHOPHYSIOL,14,0,0,4,0,2,1,1,0,1,2,3
52,,METHODS,14,0,0,1,7,2,2,1,1,0,0,0
53,1.925,COGN NEUROPSYCHOL,13,0,0,0,1,2,2,3,1,2,0,2
54,1.511,COGNITION EMOTION,13,0,0,2,4,0,1,0,2,0,0,4
55,3.088,EMOTION,13,0,1,3,1,2,0,0,0,1,2,3
56,1.793,J COMP PSYCHOL,13,0,0,3,0,0,3,3,1,0,2,1
57,1.684,BEHAV PROCESS,12,0,0,0,2,0,0,1,0,0,4,5
58,1.538,BRIT J PSYCHOL,12,0,0,4,0,0,1,0,0,1,3,3
59,3.198,DEVELOPMENTAL SCI,12,0,1,3,0,2,0,2,3,0,0,1
60,1.252,HUM MOVEMENT SCI,12,1,2,0,1,0,2,4,0,0,0,2
61,2.075,J EXP PSYCHOL ANIM B,12,0,0,4,0,1,1,3,1,0,2,0
62,4.505,J PERS SOC PSYCHOL,12,2,0,1,0,1,5,0,0,0,1,2
63,2.715,BIOL PSYCHOL,11,0,0,0,0,3,0,0,1,1,2,4
64,0.732,J CONSCIOUSNESS STUD,11,0,0,1,1,1,3,0,0,2,2,1
65,1.563,J EXP CHILD PSYCHOL,11,0,1,1,1,1,1,3,0,1,0,2
66,,J NEUROSCI,10,0,1,2,1,1,1,0,1,0,0,3
67,1.267,LEARN BEHAV,10,0,0,0,2,0,0,1,1,1,3,2
68,0.361,PSICOLOGICA,10,0,0,2,2,0,1,1,0,1,1,2
69,0.965,PSICOTHEMA,10,0,2,2,2,0,0,1,0,2,0,1
70,0.353,PSYCHOL REP,10,0,0,0,1,0,0,2,3,0,2,2
71,0.939,AM J PSYCHOL,9,0,0,0,1,1,2,1,0,1,2,1
72,,BEHAV BRAIN FUNCT,9,0,0,1,1,1,1,2,0,1,0,2
73,1.282,J MATH PSYCHOL,9,0,0,2,0,0,1,1,0,2,0,3
74,0.757,LANG SPEECH,9,0,1,0,0,0,0,0,0,2,1,5
75,,LEARN MEMORY,9,0,0,2,0,0,0,2,1,0,1,3
76,,NEURON,9,0,0,0,1,0,2,2,0,0,0,4
77,,NEUROREPORT,9,1,0,1,1,0,0,1,0,1,3,1
78,,P NATL ACAD SCI USA,9,0,0,0,3,2,1,1,0,0,1,1
79,1.400,PERS INDIV DIFFER,9,0,0,1,1,0,1,1,0,1,1,3
80,,BEHAV BRAIN RES,8,0,0,1,1,0,0,0,0,0,1,5
81,,CURR BIOL,8,0,0,0,1,1,1,0,0,0,2,3
82,3.038,DEV PSYCHOL,8,0,2,1,1,0,0,1,2,0,0,1
83,2.035,EXP CLIN PSYCHOPHARM,8,0,0,2,2,1,0,0,0,0,0,3
84,1.113,HUM FACTORS,8,0,0,0,2,2,0,2,0,0,0,2
85,1.778,LEARN MOTIV,8,0,0,4,0,0,0,0,0,0,1,3
86,2.987,NEUROPSYCHOLOGY,8,0,0,0,3,0,0,0,1,1,1,2
87,1.121,SOC COGNITION,8,0,0,1,0,0,1,1,0,2,2,1
88,,ANIM COGN,7,0,0,3,1,0,0,2,0,0,1,0
89,1.580,APPL PSYCHOLINGUIST,7,0,0,0,0,2,2,1,0,1,1,0
90,,BRAIN RES BULL,7,0,0,0,1,0,0,2,0,1,0,3
91,,COGN AFFECT BEHAV NE,7,0,0,0,3,0,3,1,0,0,0,0
92,2.750,CURR DIR PSYCHOL SCI,7,2,3,0,0,0,0,1,0,0,0,1
93,2.922,DEV NEUROPSYCHOL,7,0,0,0,0,1,3,0,0,0,1,2
94,,HIPPOCAMPUS,7,0,0,0,1,0,1,3,0,1,1,0
95,1.691,J CLIN EXP NEUROPSYC,7,0,0,1,1,0,0,1,0,0,0,4
96,,J NEUROPHYSIOL,7,0,0,1,0,1,4,1,0,0,0,0
97,0.387,PERCEPT MOTOR SKILL,7,0,0,0,1,1,1,0,0,0,0,4
98,0.167,PSYCHOLOGIA,7,0,0,3,1,0,0,1,2,0,0,0
99,1.097,THINK REASONING,7,0,1,0,0,3,0,1,1,1,0,0
100,,APPETITE,6,1,1,0,0,1,0,1,0,0,0,2
101,0.677,MUSIC PERCEPT,6,0,0,3,0,0,1,1,0,0,0,1
102,2.580,PERS SOC PSYCHOL B,6,0,0,0,0,0,2,2,0,0,1,1
103,0.571,PHILOS PSYCHOL,6,0,0,0,0,0,2,2,0,0,0,2
104,,READ WRIT,6,0,1,0,1,0,0,1,0,0,2,1
105,1.444,ADV CHILD DEV BEHAV,5,0,0,1,0,1,0,1,0,0,0,2
106,1.111,COGN SYST RES,5,0,0,1,0,1,0,0,0,1,0,2
107,,CORTEX,5,0,0,0,0,1,2,1,0,0,0,1
108,1.265,DYSLEXIA,5,0,0,0,0,0,1,0,0,0,0,4
109,,J ACOUST SOC AM,5,0,0,0,1,0,1,0,0,0,1,2
110,1.720,J CONSUM PSYCHOL,5,0,0,0,0,0,0,0,0,2,0,3
111,1.318,J MOTOR BEHAV,5,0,1,0,0,0,1,0,1,0,1,1
112,1.452,J SPEECH LANG HEAR R,5,0,0,0,0,0,1,3,0,0,0,1
113,,NEUROCASE,5,0,0,1,0,1,1,1,0,0,0,1
114,,NEUROSCI LETT,5,0,1,0,0,0,2,1,0,0,0,1
115,1.847,ORGAN BEHAV HUM DEC,5,0,0,1,0,2,0,1,0,0,0,1
116,2.298,PSYCHIAT RES,5,0,0,1,0,0,0,1,0,0,0,3
117,0.540,PSYCHOL REC,5,0,0,0,0,0,1,1,0,0,0,3
118,0.609,SCAND J PSYCHOL,5,0,0,1,1,0,1,0,0,0,1,1
119,,SCIENCE,5,0,0,1,0,0,1,0,0,0,0,3
120,0.942,SPATIAL VISION,5,0,1,0,0,1,0,0,0,0,0,3
121,0.350,SYNTHESE,5,0,0,0,0,0,2,1,0,0,1,1
122,,ANNU REV NEUROSCI,4,0,1,0,0,1,1,0,0,1,0,0
123,3.382,CHILD DEV,4,0,0,0,2,2,0,0,0,0,0,0
124,,CLIN NEUROPHYSIOL,4,0,0,0,0,1,0,0,0,1,0,2
125,1.344,COMPUT HUM BEHAV,4,0,0,0,1,0,2,0,0,0,0,1
126,,DRUG ALCOHOL DEPEN,4,0,1,0,2,0,0,0,0,0,0,1
127,2.529,EVOL HUM BEHAV,4,0,0,0,1,1,0,0,0,0,2,0
128,0.564,J GEN PSYCHOL,4,0,0,0,0,0,1,0,1,0,0,2
129,0.539,J PSYCHOL,4,0,0,0,0,0,0,0,0,2,1,1
130,0.417,LANG LEARN,4,0,0,1,0,0,1,1,0,1,0,0
131,1.410,MEDIA PSYCHOL,4,0,0,0,0,0,0,0,0,2,0,2
132,0.325,NEW ZEAL J PSYCHOL,4,2,0,1,1,0,0,0,0,0,0,0
133,,P ROY SOC B-BIOL SCI,4,0,1,0,0,0,0,0,0,1,1,1
134,,PLOS BIOL,4,0,0,0,0,0,1,1,0,0,1,1
135,0.907,RES Q EXERCISE SPORT,4,0,0,0,0,0,2,2,0,0,0,0
136,,APPL ANIM BEHAV SCI,3,0,0,0,0,0,0,0,0,0,1,2
137,0.429,APPL PREV PSYCHOL,3,0,0,0,0,0,1,0,0,1,0,1
138,3.600,BEHAV RES THER,3,0,0,0,0,0,2,1,0,0,0,0
139,1.205,BRIT J DEV PSYCHOL,3,0,0,1,0,0,1,1,0,0,0,0
140,0.512,BRIT J MATH STAT PSY,3,0,0,0,3,0,0,0,0,0,0,0
141,1.197,COGNITIVE DEV,3,0,0,0,1,0,1,0,1,0,0,0
142,,CURR OPIN NEUROBIOL,3,1,0,1,0,1,0,0,0,0,0,0
143,1.570,EUR J SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,1,2
144,2.986,INTELLIGENCE,3,0,0,0,0,0,0,1,0,0,0,2
145,0.904,J AM PSYCHOANAL ASS,3,0,0,0,0,0,2,0,0,0,0,1
146,0.657,J APPL SOC PSYCHOL,3,0,0,0,0,1,0,0,0,1,1,0
147,1.583,J BEHAV DECIS MAKING,3,0,0,0,0,1,0,1,0,0,0,1
148,2.333,J BEHAV THER EXP PSY,3,0,0,0,0,0,0,0,1,0,0,2
149,0.043,J CHINESE LINGUIST,3,0,0,0,0,1,0,2,0,0,0,0
150,2.058,J EXP SOC PSYCHOL,3,0,0,1,0,0,0,0,0,1,0,1
151,,J INT NEUROPSYCH SOC,3,0,0,0,0,0,2,0,0,0,1,0
152,1.200,J NEUROLINGUIST,3,0,0,0,0,0,0,0,1,0,0,2
153,0.500,J PSYCHOLINGUIST RES,3,0,0,0,0,0,0,0,0,0,1,2
154,1.719,J SPORT EXERCISE PSY,3,0,0,1,1,0,0,1,0,0,0,0
155,1.931,MANAGE SCI,3,0,0,0,0,0,0,0,0,0,1,2
156,,NAT NEUROSCI,3,0,1,1,0,0,0,0,1,0,0,0
157,,NAT REV NEUROSCI,3,0,0,1,2,0,0,0,0,0,0,0
158,,NEURAL COMPUT,3,0,0,0,1,0,0,1,0,0,0,1
159,,NEUROCOMPUTING,3,0,0,0,0,0,0,0,0,1,0,2
160,,NEUROREHAB NEURAL RE,3,0,0,0,0,0,1,2,0,0,0,0
161,,NEUROSCIENTIST,3,0,1,0,0,0,1,1,0,0,0,0
162,,P SOC PHOTO-OPT INS,3,0,0,0,1,0,1,0,0,1,0,0
163,2.714,PSYCHOL LEARN MOTIV,3,0,0,0,0,1,0,0,0,1,0,1
164,4.212,PSYCHOL MED,3,0,0,0,0,0,0,1,0,1,1,0
165,1.484,RES DEV DISABIL,3,0,0,0,0,0,0,0,2,0,0,1
166,2.600,REV EDUC RES,3,0,0,0,0,0,2,0,0,0,0,1
167,0.254,REV LAT AM PSICOL,3,0,0,0,0,0,1,0,0,0,0,2
168,,SOC NEUROSCI,3,0,2,0,0,0,0,0,0,0,1,0
169,0.581,SWISS J PSYCHOL,3,0,0,0,0,0,0,0,0,0,1,2
170,,ACTA NEUROBIOL EXP,2,0,0,1,0,0,0,0,0,0,0,1
171,1.024,ADAPT BEHAV,2,0,0,0,0,0,1,0,0,0,0,1
172,1.752,ADDICT BEHAV,2,0,0,0,1,0,0,1,0,0,0,0
173,,AGING CLIN EXP RES,2,0,0,1,0,0,1,0,0,0,0,0
174,1.636,AM J MENT RETARD,2,0,0,0,0,0,0,0,0,0,0,2
175,15.976,ARCH GEN PSYCHIAT,2,0,0,0,0,1,0,1,0,0,0,0
176,2.393,ARCH SEX BEHAV,2,0,0,0,1,0,0,0,0,0,1,0
177,,BEHAV THER,2,0,0,1,0,0,0,1,0,0,0,0
178,,BRAIN RES REV,2,0,0,0,1,0,0,1,0,0,0,0
179,1.987,BRIT J SOC PSYCHOL,2,0,0,0,0,0,0,0,0,2,0,0
180,,CHILD NEUROPSYCHOL,2,0,0,0,0,1,0,0,0,0,0,1
181,,CHINESE SCI BULL,2,0,0,0,2,0,0,0,0,0,0,0
182,,CLIN EXP OPTOM,2,0,0,0,0,0,0,0,1,1,0,0
183,,CLIN NEUROPHARMACOL,2,0,0,0,0,1,1,0,0,0,0,0
184,0.574,CREATIVITY RES J,2,0,0,0,2,0,0,0,0,0,0,0
185,2.032,DEV REV,2,0,0,1,0,0,1,0,0,0,0,0
186,1.022,DISCOURSE PROCESS,2,0,0,0,0,0,0,2,0,0,0,0
187,1.043,ECOL PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
188,1.516,EDUC PSYCHOL REV,2,0,0,0,0,0,1,1,0,0,0,0
189,,EUR J NEUROSCI,2,0,0,0,0,0,1,0,0,0,0,1
190,,FOOD QUAL PREFER,2,0,0,0,0,0,0,0,0,0,1,1
191,1.344,HEALTH EDUC BEHAV,2,0,0,0,0,0,0,0,0,1,0,1
192,,HEARING RES,2,0,0,0,0,1,0,0,0,0,0,1
193,0.128,HUM STUD,2,0,0,0,0,0,0,0,0,0,1,1
194,,IEEE COMPUT INTELL M,2,0,0,0,0,0,2,0,0,0,0,0
195,1.694,INFANCY,2,0,1,0,0,0,0,0,0,0,0,1
196,0.970,INFANT BEHAV DEV,2,0,0,0,0,0,1,0,0,0,0,1
197,1.364,INT J HUM-COMPUT ST,2,0,0,0,0,0,0,1,0,0,0,1
198,0.984,INT J LANG COMM DIS,2,0,0,1,0,0,0,0,1,0,0,0
199,0.272,INT J PSYCHOL,2,0,0,0,0,0,0,0,1,0,0,1
200,4.684,J ABNORM PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
201,3.212,J AUTISM DEV DISORD,2,0,0,0,0,0,1,0,1,0,0,0
202,,J BIOL RHYTHM,2,0,0,0,0,0,2,0,0,0,0,0
203,,J COGN DEV,2,0,0,0,0,0,0,0,0,1,0,1
204,1.738,J CONSUM RES,2,0,0,0,0,0,0,0,0,1,0,1
205,0.429,J CREATIVE BEHAV,2,0,0,0,2,0,0,0,0,0,0,0
206,2.353,J EDUC PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
207,1.048,J GAMBL STUD,2,0,0,0,0,0,1,0,0,0,0,1
208,0.843,J GENET PSYCHOL,2,0,0,0,0,0,0,1,1,0,0,0
209,1.477,J LEARN DISABIL-US,2,0,0,0,0,0,0,0,0,0,0,2
210,1.739,J MARKETING RES,2,0,0,0,0,1,0,0,0,1,0,0
211,1.863,J NERV MENT DIS,2,0,0,1,1,0,0,0,0,0,0,0
212,1.340,J RES READ,2,0,0,0,0,0,0,0,0,1,0,1
213,0.733,J THEOR SOC BEHAV,2,0,0,0,0,0,2,0,0,0,0,0
214,0.115,JPN J EDUC PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
215,0.962,LATERALITY,2,0,0,0,0,0,0,0,0,0,0,2
216,1.551,LAW HUMAN BEHAV,2,0,0,0,1,0,0,0,1,0,0,0
217,1.029,LEARN INSTR,2,0,0,0,0,0,0,0,0,0,0,2
218,,MED DECIS MAKING,2,0,0,0,1,1,0,0,0,0,0,0
219,1.040,METAPHOR SYMBOL,2,0,0,0,0,0,1,0,0,1,0,0
220,,NEUROENDOCRINOL LETT,2,0,0,0,0,0,0,0,0,0,0,2
221,0.793,NEW IDEAS PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
222,,PHARMACOL BIOCHEM BE,2,0,0,0,0,0,0,0,0,0,0,2
223,,PHYSICA A,2,0,0,0,0,0,0,0,0,0,0,2
224,2.561,PHYSIOL BEHAV,2,0,0,0,0,0,1,0,0,0,0,1
225,,PHYSIOTHERAPY,2,0,0,0,0,1,1,0,0,0,0,0
226,,PRESENCE-TELEOP VIRT,2,0,1,0,0,0,0,0,0,0,1,0
227,,PROG NAT SCI,2,0,0,0,2,0,0,0,0,0,0,0
228,0.300,PSYCHOL BELG,2,0,0,0,0,0,0,0,0,0,1,1
229,0.543,PSYCHOL SCHOOLS,2,0,1,0,0,0,0,0,0,0,0,1
230,0.767,PSYCHOMETRIKA,2,0,0,1,0,0,0,0,0,0,0,1
231,,PSYCHOPHARMACOLOGY,2,0,0,0,0,0,0,0,1,0,0,1
232,,REV NEUROLOGIA,2,0,0,1,0,0,0,1,0,0,0,0
233,,REV SIGNOS,2,0,0,0,0,0,0,0,1,0,0,1
234,4.240,SCHIZOPHR RES,2,0,1,0,1,0,0,0,0,0,0,0
235,5.843,SCHIZOPHRENIA BULL,2,0,0,0,0,1,0,0,1,0,0,0
236,2.676,SCI STUD READ,2,0,0,0,0,0,0,0,0,0,0,2
237,0.589,SPAN J PSYCHOL,2,0,0,1,0,0,1,0,0,0,0,0
238,,TOPOI-INT REV PHILOS,2,0,0,0,1,0,0,1,0,0,0,0
239,,ZH VYSSH NERV DEYAT+,2,0,0,0,0,1,1,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
